
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
18.6119,µm^3,Spot,9,1000196749,254212,
33.0877,µm^3,Spot,9,1000111173,254504,
33.0877,µm^3,Spot,9,1000226383,255067,
35.1557,µm^3,Spot,9,1000025863,256714,
10.34,µm^3,Spot,9,1000026374,256892,
20.6799,µm^3,Spot,9,1000026660,257187,
14.476,µm^3,Spot,9,1000199932,257298,
16.544,µm^3,Spot,9,1000257305,257305,
26.8838,µm^3,Spot,9,1000024512,257487,
22.7479,µm^3,Spot,9,1000027245,257516,
49.6314,µm^3,Spot,9,1000027048,257607,
2.06804,µm^3,Spot,9,1000027656,258625,
10.34,µm^3,Spot,9,1000028860,259655,
22.7479,µm^3,Spot,9,1000029962,260412,
14.476,µm^3,Spot,9,1000260417,260417,
12.408,µm^3,Spot,9,1000260594,260594,
8.27204,µm^3,Spot,9,1000117221,261077,
20.6799,µm^3,Spot,9,1000145899,261278,
20.6799,µm^3,Spot,9,1000232501,261285,
35.1557,µm^3,Spot,10,1000178867,264958,
26.8838,µm^3,Spot,10,1000034728,265173,
37.2236,µm^3,Spot,10,1000094504,266925,
24.8158,µm^3,Spot,10,1000008102,269091,
20.6799,µm^3,Spot,10,1000244446,273132,
28.9518,µm^3,Spot,10,1000071729,273397,
57.9032,µm^3,Spot,10,1000158060,273457,
37.2236,µm^3,Spot,10,1000130081,274092,
14.476,µm^3,Spot,10,1000014633,274815,
51.6993,µm^3,Spot,10,1000218062,275628,
16.544,µm^3,Spot,10,1000275823,275823,
18.6119,µm^3,Spot,10,1000074239,275844,
12.408,µm^3,Spot,10,1000018381,278435,
16.544,µm^3,Spot,10,1000278844,278844,
22.7479,µm^3,Spot,10,1000221333,279067,
39.2916,µm^3,Spot,10,1000136105,280223,
31.0197,µm^3,Spot,10,1000165097,280477,
14.476,µm^3,Spot,10,1000224234,281995,
18.6119,µm^3,Spot,10,1000224241,282000,
2.06804,µm^3,Spot,10,1000019405,282050,
