
Track Intensity Mean Ch=2 Img=1
 ==================== 
Track Intensity Mean,Unit,Category,Channel,Image,ID,
14.8862,,Track,2,Image 1,1000282868,
0.26178,,Track,2,Image 1,1000290426,
23.7273,,Track,2,Image 1,1000290900,
0,,Track,2,Image 1,1000312915,
0.173228,,Track,2,Image 1,1000320447,
104.397,,Track,2,Image 1,1000327258,
19.6588,,Track,2,Image 1,1000338312,
0,,Track,2,Image 1,1000354440,
0.0149254,,Track,2,Image 1,1000354480,
0.225564,,Track,2,Image 1,1000371442,
0.0925926,,Track,2,Image 1,1000373068,
87.3209,,Track,2,Image 1,1000385100,
40.0978,,Track,2,Image 1,1000401657,
12.6386,,Track,2,Image 1,1000402605,
8.9569,,Track,2,Image 1,1000405139,
0.0169492,,Track,2,Image 1,1000409035,
10.3194,,Track,2,Image 1,1000421574,
12.5493,,Track,2,Image 1,1000423376,
0.324841,,Track,2,Image 1,1000429687,
25.887,,Track,2,Image 1,1000439186,
14.3446,,Track,2,Image 1,1000449132,
0.434959,,Track,2,Image 1,1000454057,
4.87023,,Track,2,Image 1,1000454567,
6.5,,Track,2,Image 1,1000488632,
107.133,,Track,2,Image 1,1000489329,
21.9877,,Track,2,Image 1,1000493396,
0.988095,,Track,2,Image 1,1000515291,
2.49686,,Track,2,Image 1,1000522409,
0.548387,,Track,2,Image 1,1000522415,
17.0664,,Track,2,Image 1,1000534158,
0.0386473,,Track,2,Image 1,1000535289,
12.3652,,Track,2,Image 1,1000549440,
9.90323,,Track,2,Image 1,1000566277,
18.1558,,Track,2,Image 1,1000569584,
14.7814,,Track,2,Image 1,1000572485,
0,,Track,2,Image 1,1000574056,
12.7282,,Track,2,Image 1,1000576160,
194.019,,Track,2,Image 1,1000606742,
8.38202,,Track,2,Image 1,1000623228,
0.0817121,,Track,2,Image 1,1000626063,
17.1698,,Track,2,Image 1,1000628237,
189.048,,Track,2,Image 1,1000657926,
0.652778,,Track,2,Image 1,1000667525,
0.18612,,Track,2,Image 1,1000675627,
0,,Track,2,Image 1,1000684239,
14.8386,,Track,2,Image 1,1000686553,
0.029661,,Track,2,Image 1,1000689377,
0.0342466,,Track,2,Image 1,1000690930,
20.9385,,Track,2,Image 1,1000692325,
12.0811,,Track,2,Image 1,1000695046,
13.961,,Track,2,Image 1,1000704730,
0.0107143,,Track,2,Image 1,1000705525,
8.32877,,Track,2,Image 1,1000712057,
24.6718,,Track,2,Image 1,1000728131,
23.2143,,Track,2,Image 1,1000755087,
0,,Track,2,Image 1,1000764459,
12.4831,,Track,2,Image 1,1000809896,
13.7692,,Track,2,Image 1,1000811156,
6.65591,,Track,2,Image 1,1000813964,
0,,Track,2,Image 1,1000825954,
40.4074,,Track,2,Image 1,1000835089,
8.88172,,Track,2,Image 1,1000839692,
0,,Track,2,Image 1,1000855659,
0,,Track,2,Image 1,1000856861,
10.9639,,Track,2,Image 1,1000858553,
2.25595,,Track,2,Image 1,1000860086,
4.65098,,Track,2,Image 1,1000860289,
0.436416,,Track,2,Image 1,1000864199,
11.375,,Track,2,Image 1,1000865808,
71.5,,Track,2,Image 1,1000866048,
0,,Track,2,Image 1,1000887899,
0.131868,,Track,2,Image 1,1000890207,
8.52326,,Track,2,Image 1,1000898844,
0,,Track,2,Image 1,1000926710,
12.7939,,Track,2,Image 1,1000946144,
0.541463,,Track,2,Image 1,1000953090,
0.177083,,Track,2,Image 1,1000962165,
1.19057,,Track,2,Image 1,1000976176,
9.7963,,Track,2,Image 1,1000988049,
37.3113,,Track,2,Image 1,1001007366,
23.8053,,Track,2,Image 1,1001020468,
8.23529,,Track,2,Image 1,1001028919,
0.0126582,,Track,2,Image 1,1001035449,
0.446237,,Track,2,Image 1,1001045764,
0.540146,,Track,2,Image 1,1001046137,
44.5616,,Track,2,Image 1,1001054405,
29.3438,,Track,2,Image 1,1001070831,
10.875,,Track,2,Image 1,1001074979,
10.4118,,Track,2,Image 1,1001078337,
0.414474,,Track,2,Image 1,1001087121,
0,,Track,2,Image 1,1001088762,
0.0319149,,Track,2,Image 1,1001088789,
0.852459,,Track,2,Image 1,1001102674,
0.741935,,Track,2,Image 1,1001104072,
0.0337662,,Track,2,Image 1,1001115718,
13.7349,,Track,2,Image 1,1001128302,
1.51,,Track,2,Image 1,1001128779,
5.64,,Track,2,Image 1,1001129977,
0,,Track,2,Image 1,1001132092,
0.654762,,Track,2,Image 1,1001132873,
14.6651,,Track,2,Image 1,1001138880,
10.2895,,Track,2,Image 1,1001148839,
18.9182,,Track,2,Image 1,1001162429,
0,,Track,2,Image 1,1001183631,
8.80808,,Track,2,Image 1,1001190228,
42.5463,,Track,2,Image 1,1001205984,
174.333,,Track,2,Image 1,1001222072,
0,,Track,2,Image 1,1001223904,
6.19048,,Track,2,Image 1,1001236985,
0,,Track,2,Image 1,1001244289,
6.35185,,Track,2,Image 1,1001261153,
0.585366,,Track,2,Image 1,1001265495,
0.00802139,,Track,2,Image 1,1001290709,
6.08824,,Track,2,Image 1,1001298039,
0,,Track,2,Image 1,1001304416,
0,,Track,2,Image 1,1001307011,
0.02,,Track,2,Image 1,1001310725,
4.06475,,Track,2,Image 1,1001347654,
0.0289855,,Track,2,Image 1,1001349662,
117.98,,Track,2,Image 1,1001351185,
0,,Track,2,Image 1,1001373018,
42.8653,,Track,2,Image 1,1001374929,
9.62069,,Track,2,Image 1,1001376957,
14.3878,,Track,2,Image 1,1001382680,
8.97541,,Track,2,Image 1,1001390095,
0.00784314,,Track,2,Image 1,1001399631,
0.269911,,Track,2,Image 1,1001414282,
13.5639,,Track,2,Image 1,1001432525,
0.336957,,Track,2,Image 1,1001443126,
10.2126,,Track,2,Image 1,1001444551,
0.104938,,Track,2,Image 1,1001447832,
0,,Track,2,Image 1,1001459999,
0.8,,Track,2,Image 1,1001463577,
0.298246,,Track,2,Image 1,1001470670,
8.47674,,Track,2,Image 1,1001484970,
162.598,,Track,2,Image 1,1001498754,
10.3878,,Track,2,Image 1,1001510065,
14.8596,,Track,2,Image 1,1001511880,
44.8669,,Track,2,Image 1,1001515348,
0.0340557,,Track,2,Image 1,1001524529,
0,,Track,2,Image 1,1001524797,
0,,Track,2,Image 1,1001531007,
0.319672,,Track,2,Image 1,1001535243,
0.907801,,Track,2,Image 1,1001536213,
226.761,,Track,2,Image 1,1001549656,
7.86777,,Track,2,Image 1,1001571482,
7.01852,,Track,2,Image 1,1001585322,
0,,Track,2,Image 1,1001597972,
1.30357,,Track,2,Image 1,1001634186,
9.14754,,Track,2,Image 1,1001641521,
11.2015,,Track,2,Image 1,1001649683,
0.366667,,Track,2,Image 1,1001660310,
182.783,,Track,2,Image 1,1001662631,
5.64706,,Track,2,Image 1,1001662802,
0.6,,Track,2,Image 1,1001692264,
0.393258,,Track,2,Image 1,1001696991,
0.0190024,,Track,2,Image 1,1001705575,
0,,Track,2,Image 1,1001708522,
0,,Track,2,Image 1,1001717292,
123.296,,Track,2,Image 1,1001721190,
14.0185,,Track,2,Image 1,1001721732,
0.193182,,Track,2,Image 1,1001722530,
7.88,,Track,2,Image 1,1001723411,
0.129032,,Track,2,Image 1,1001735688,
0.237113,,Track,2,Image 1,1001739237,
9.10976,,Track,2,Image 1,1001745981,
17.1381,,Track,2,Image 1,1001748846,
0.0821918,,Track,2,Image 1,1001774250,
9.1579,,Track,2,Image 1,1001792466,
21.325,,Track,2,Image 1,1001800294,
0,,Track,2,Image 1,1001831823,
9.86441,,Track,2,Image 1,1001838017,
0.0135135,,Track,2,Image 1,1001843531,
11.7368,,Track,2,Image 1,1001850191,
21.5196,,Track,2,Image 1,1001869026,
0.466019,,Track,2,Image 1,1001872907,
0.673597,,Track,2,Image 1,1001874170,
0.186047,,Track,2,Image 1,1001876881,
7.71212,,Track,2,Image 1,1001878744,
10.4301,,Track,2,Image 1,1001889904,
0.573913,,Track,2,Image 1,1001895167,
0.1875,,Track,2,Image 1,1001896809,
154.797,,Track,2,Image 1,1001904297,
0.039604,,Track,2,Image 1,1001904618,
2.55556,,Track,2,Image 1,1001939884,
8.38776,,Track,2,Image 1,1001942811,
0.572864,,Track,2,Image 1,1001954731,
10.4198,,Track,2,Image 1,1001968557,
0.0178571,,Track,2,Image 1,1001968819,
0.180272,,Track,2,Image 1,1001978360,
13.36,,Track,2,Image 1,1002006710,
0.880795,,Track,2,Image 1,1002029154,
0.0652921,,Track,2,Image 1,1002031500,
12.3739,,Track,2,Image 1,1002047887,
38.3379,,Track,2,Image 1,1002051985,
1.03871,,Track,2,Image 1,1002059095,
14.122,,Track,2,Image 1,1002067444,
22.6727,,Track,2,Image 1,1002067747,
0.593939,,Track,2,Image 1,1002113497,
0.176471,,Track,2,Image 1,1002124155,
188.239,,Track,2,Image 1,1002125541,
0,,Track,2,Image 1,1002142435,
8.83152,,Track,2,Image 1,1002148602,
0,,Track,2,Image 1,1002150876,
9.93976,,Track,2,Image 1,1002158806,
0.131579,,Track,2,Image 1,1002180262,
176.288,,Track,2,Image 1,1002182375,
0.0234375,,Track,2,Image 1,1002205040,
18.8485,,Track,2,Image 1,1002211774,
0.542857,,Track,2,Image 1,1002213141,
178.299,,Track,2,Image 1,1002223441,
50.5672,,Track,2,Image 1,1002227684,
0.638298,,Track,2,Image 1,1002236414,
9.77515,,Track,2,Image 1,1002242134,
13.3772,,Track,2,Image 1,1002242329,
15.5702,,Track,2,Image 1,1002243369,
5.56667,,Track,2,Image 1,1002246854,
11.9583,,Track,2,Image 1,1002262996,
148.465,,Track,2,Image 1,1002273437,
0.178947,,Track,2,Image 1,1002278860,
0,,Track,2,Image 1,1002300559,
0.219251,,Track,2,Image 1,1002307653,
0.908654,,Track,2,Image 1,1002309454,
19.1238,,Track,2,Image 1,1002316459,
14.5909,,Track,2,Image 1,1002316883,
11.4661,,Track,2,Image 1,1002317275,
0.10582,,Track,2,Image 1,1002336151,
14.0182,,Track,2,Image 1,1002336484,
0,,Track,2,Image 1,1002360360,
0,,Track,2,Image 1,1002367218,
26.1923,,Track,2,Image 1,1002369367,
38.7377,,Track,2,Image 1,1002382179,
0.66055,,Track,2,Image 1,1002396861,
2.0549,,Track,2,Image 1,1002402760,
21.9483,,Track,2,Image 1,1002404222,
13.3548,,Track,2,Image 1,1002429210,
0.844156,,Track,2,Image 1,1002435411,
0.0515464,,Track,2,Image 1,1002453328,
0,,Track,2,Image 1,1002454260,
1.08333,,Track,2,Image 1,1002458180,
0,,Track,2,Image 1,1002460030,
148.041,,Track,2,Image 1,1002460974,
1.45872,,Track,2,Image 1,1002461635,
0,,Track,2,Image 1,1002463724,
