
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,TrackID,ID,
65.951,µm,Spot,31,1000145899,902753,
112.919,µm,Spot,32,1000728131,904780,
69.8253,µm,Spot,32,1000704730,910482,
36.574,µm,Spot,32,1000705525,911145,
50.1919,µm,Spot,32,1000855659,912207,
51.4365,µm,Spot,32,1000675627,914016,
34.1428,µm,Spot,32,1000825954,914607,
34.1428,µm,Spot,32,1000764459,914649,
24.7577,µm,Spot,32,1000534158,914929,
61.0988,µm,Spot,32,1000856861,916139,
32.6259,µm,Spot,32,1000449132,916483,
31.6533,µm,Spot,32,1000858553,917723,
30.0502,µm,Spot,32,1000887899,917865,
32.6259,µm,Spot,32,1000686553,919283,
24.7577,µm,Spot,32,1000860086,919328,
28.8635,µm,Spot,32,1000860289,919531,
56.6669,µm,Spot,32,1000890207,919891,
56.6669,µm,Spot,32,1000626063,919932,
31.6533,µm,Spot,32,1000569584,921554,
53.4701,µm,Spot,32,1000572485,921673,
32.7754,µm,Spot,32,1000454057,922309,
16.2516,µm,Spot,32,1000657926,922447,
36.1451,µm,Spot,32,1000864199,923485,
30.0502,µm,Spot,32,1000835089,923971,
21.793,µm,Spot,32,1000689377,924935,
41.1379,µm,Spot,32,1000865808,925034,
32.7497,µm,Spot,32,1000866048,925300,
16.2516,µm,Spot,32,1000371442,925775,
27.8248,µm,Spot,32,1000690930,926491,
13.2101,µm,Spot,32,1000926710,926710,
41.4181,µm,Spot,32,1000809896,927962,
41.4181,µm,Spot,32,1000839692,928269,
21.793,µm,Spot,32,1000898844,928380,
13.2101,µm,Spot,32,1000606742,928820,
30.1868,µm,Spot,32,1000811156,929165,
8.26609,µm,Spot,32,1000813964,931596,
8.26609,µm,Spot,32,1000755087,931636,
64.6812,µm,Spot,32,1000145899,932177,
112.673,µm,Spot,33,1000728131,934197,
69.2056,µm,Spot,33,1000704730,940008,
35.8485,µm,Spot,33,1000705525,940677,
51.109,µm,Spot,33,1000855659,941423,
50.6263,µm,Spot,33,1000675627,943592,
33.6828,µm,Spot,33,1000825954,944238,
22.2678,µm,Spot,33,1000534158,944540,
33.6828,µm,Spot,33,1000764459,944653,
58.348,µm,Spot,33,1000856861,945937,
3.92993,µm,Spot,33,1000946144,946144,
3.92993,µm,Spot,33,1000449132,946310,
31.3222,µm,Spot,33,1000858553,947368,
30.7495,µm,Spot,33,1000887899,947517,
29.3218,µm,Spot,33,1000686553,948998,
22.2678,µm,Spot,33,1000860086,949048,
26.289,µm,Spot,33,1000860289,949287,
56.3538,µm,Spot,33,1000890207,949631,
56.3538,µm,Spot,33,1000626063,949673,
31.3222,µm,Spot,33,1000569584,950905,
52.8781,µm,Spot,33,1000572485,951398,
30.616,µm,Spot,33,1000454057,952028,
22.6245,µm,Spot,33,1000953090,953090,
33.0703,µm,Spot,33,1000864199,953247,
30.7495,µm,Spot,33,1000835089,953738,
23.9206,µm,Spot,33,1000689377,954334,
41.8106,µm,Spot,33,1000865808,954790,
33.0723,µm,Spot,33,1000866048,955019,
30.2861,µm,Spot,33,1000371442,955462,
26.289,µm,Spot,33,1000690930,955874,
40.0546,µm,Spot,33,1000809896,957693,
40.0546,µm,Spot,33,1000839692,957774,
23.9206,µm,Spot,33,1000898844,958218,
11.9378,µm,Spot,33,1000926710,958350,
11.9378,µm,Spot,33,1000606742,958681,
22.6245,µm,Spot,33,1000811156,959057,
8.52749,µm,Spot,33,1000813964,961515,
8.52749,µm,Spot,33,1000755087,961556,
12.7892,µm,Spot,33,1000145899,962149,
12.7892,µm,Spot,33,1000962165,962165,
71.1982,µm,Spot,34,1000728131,963785,
69.1222,µm,Spot,34,1000704730,970151,
35.0966,µm,Spot,34,1000705525,970878,
54.6726,µm,Spot,34,1000855659,971673,
52.3471,µm,Spot,34,1000675627,973585,
34.8872,µm,Spot,34,1000825954,974427,
23.3817,µm,Spot,34,1000534158,974697,
71.1982,µm,Spot,34,1000976176,976176,
31.6769,µm,Spot,34,1000946144,976285,
30.5008,µm,Spot,34,1000858553,977594,
30.5745,µm,Spot,34,1000887899,977743,
31.6769,µm,Spot,34,1000686553,979172,
23.3817,µm,Spot,34,1000860086,979217,
41.1844,µm,Spot,34,1000860289,979460,
64.361,µm,Spot,34,1000856861,979585,
56.5218,µm,Spot,34,1000890207,979861,
30.5745,µm,Spot,34,1000835089,980476,
30.5008,µm,Spot,34,1000569584,981161,
52.924,µm,Spot,34,1000572485,981674,
28.4938,µm,Spot,34,1000454057,982623,
24.14,µm,Spot,34,1000953090,983015,
52.1353,µm,Spot,34,1000864199,983505,
21.5476,µm,Spot,34,1000689377,984580,
42.2352,µm,Spot,34,1000865808,984992,
32.1378,µm,Spot,34,1000866048,985227,
41.1844,µm,Spot,34,1000371442,985721,
13.5999,µm,Spot,34,1000926710,986653,
39.699,µm,Spot,34,1000809896,987981,
2.81639,µm,Spot,34,1000988049,988049,
2.81639,µm,Spot,34,1000839692,988329,
21.5476,µm,Spot,34,1000898844,988455,
13.5999,µm,Spot,34,1000606742,988934,
24.14,µm,Spot,34,1000811156,988960,
15.6006,µm,Spot,34,1000145899,992284,
15.6006,µm,Spot,34,1000962165,992315,
56.6851,µm,Spot,35,1000704730,1000206,
35.2896,µm,Spot,35,1000705525,1000874,
53.8298,µm,Spot,35,1000855659,1001655,
48.7487,µm,Spot,35,1000675627,1003832,
32.883,µm,Spot,35,1000825954,1004463,
73.1273,µm,Spot,35,1000976176,1006212,
32.0372,µm,Spot,35,1000946144,1006355,
45.3086,µm,Spot,35,1001007366,1007366,
30.2609,µm,Spot,35,1000858553,1007613,
28.478,µm,Spot,35,1000887899,1008167,
32.0372,µm,Spot,35,1000686553,1009334,
36.5644,µm,Spot,35,1000860086,1009382,
39.2501,µm,Spot,35,1000860289,1009590,
53.1389,µm,Spot,35,1000856861,1009709,
58.7393,µm,Spot,35,1000890207,1009970,
28.478,µm,Spot,35,1000835089,1010593,
30.2609,µm,Spot,35,1000569584,1011194,
45.3086,µm,Spot,35,1000572485,1011731,
30.0431,µm,Spot,35,1000454057,1012318,
26.7013,µm,Spot,35,1000953090,1013037,
51.8518,µm,Spot,35,1000864199,1013519,
21.7496,µm,Spot,35,1000689377,1014570,
41.6331,µm,Spot,35,1000865808,1014699,
30.6503,µm,Spot,35,1000866048,1014941,
39.2501,µm,Spot,35,1000371442,1015753,
12.9958,µm,Spot,35,1000926710,1016709,
3.53941,µm,Spot,35,1000988049,1018136,
3.53941,µm,Spot,35,1000839692,1018148,
21.7496,µm,Spot,35,1000898844,1018265,
12.9958,µm,Spot,35,1000606742,1018991,
26.7013,µm,Spot,35,1000811156,1019030,
53.1389,µm,Spot,35,1001020468,1020468,
11.921,µm,Spot,35,1000145899,1022467,
11.921,µm,Spot,35,1000962165,1022485,
36.4858,µm,Spot,36,1000705525,1028773,
70.2823,µm,Spot,36,1001028919,1028919,
58.5203,µm,Spot,36,1000704730,1030424,
54.6812,µm,Spot,36,1000855659,1031626,
56.5518,µm,Spot,36,1000675627,1033860,
31.5508,µm,Spot,36,1000825954,1034769,
31.5508,µm,Spot,36,1001035449,1035449,
73.8629,µm,Spot,36,1000976176,1036447,
33.0821,µm,Spot,36,1000946144,1036605,
45.1139,µm,Spot,36,1001007366,1037589,
28.8046,µm,Spot,36,1000887899,1038002,
33.0821,µm,Spot,36,1000686553,1039468,
35.7783,µm,Spot,36,1000860086,1039526,
29.8252,µm,Spot,36,1000860289,1039734,
59.4023,µm,Spot,36,1000890207,1040107,
28.8046,µm,Spot,36,1000835089,1040718,
31.4261,µm,Spot,36,1000569584,1041342,
45.1139,µm,Spot,36,1000572485,1041847,
32.812,µm,Spot,36,1000454057,1042444,
23.8319,µm,Spot,36,1000953090,1043148,
30.4822,µm,Spot,36,1000864199,1043631,
22.0369,µm,Spot,36,1000689377,1044673,
31.4261,µm,Spot,36,1000866048,1045043,
28.2446,µm,Spot,36,1001045764,1045764,
28.2446,µm,Spot,36,1001046137,1046137,
14.9578,µm,Spot,36,1000926710,1046352,
56.5518,µm,Spot,36,1000988049,1048130,
22.0369,µm,Spot,36,1000898844,1048250,
14.9578,µm,Spot,36,1000606742,1048977,
23.8319,µm,Spot,36,1000811156,1049017,
62.2915,µm,Spot,36,1001020468,1050485,
10.2762,µm,Spot,36,1000145899,1052341,
10.2762,µm,Spot,36,1000962165,1052357,
69.9696,µm,Spot,37,1001054405,1054405,
71.9658,µm,Spot,37,1001028919,1058581,
35.2029,µm,Spot,37,1000705525,1058709,
59.434,µm,Spot,37,1000704730,1060323,
29.6188,µm,Spot,37,1000825954,1062089,
31.91,µm,Spot,37,1000946144,1063556,
49.1031,µm,Spot,37,1000675627,1063750,
29.6188,µm,Spot,37,1001035449,1065069,
69.9696,µm,Spot,37,1000976176,1066428,
43.9447,µm,Spot,37,1001007366,1067530,
27.5936,µm,Spot,37,1000887899,1068001,
31.91,µm,Spot,37,1000686553,1069145,
27.327,µm,Spot,37,1000860289,1069794,
59.5676,µm,Spot,37,1000890207,1070188,
2.97624,µm,Spot,37,1001070831,1070831,
2.97624,µm,Spot,37,1000835089,1070835,
31.7169,µm,Spot,37,1000569584,1071463,
43.9447,µm,Spot,37,1000572485,1071954,
31.5932,µm,Spot,37,1000454057,1072551,
26.2952,µm,Spot,37,1000953090,1073311,
30.9419,µm,Spot,37,1000864199,1073832,
21.6884,µm,Spot,37,1000689377,1074853,
42.3593,µm,Spot,37,1001074979,1074979,
31.7169,µm,Spot,37,1000866048,1075202,
23.8858,µm,Spot,37,1001045764,1076010,
23.8858,µm,Spot,37,1001046137,1076051,
12.6566,µm,Spot,37,1000926710,1076967,
1.89528,µm,Spot,37,1001078337,1078337,
1.89528,µm,Spot,37,1000988049,1078338,
21.6884,µm,Spot,37,1000898844,1078503,
12.6566,µm,Spot,37,1000606742,1079197,
26.2952,µm,Spot,37,1000811156,1079246,
62.6787,µm,Spot,37,1001020468,1080723,
10.7242,µm,Spot,37,1000145899,1082663,
10.7242,µm,Spot,37,1000962165,1082686,
70.958,µm,Spot,38,1001054405,1084751,
57.4772,µm,Spot,38,1001087121,1087121,
60.1477,µm,Spot,38,1000704730,1088098,
4.20952,µm,Spot,38,1001088762,1088762,
16.1692,µm,Spot,38,1001088789,1088789,
73.3404,µm,Spot,38,1001028919,1088911,
4.20952,µm,Spot,38,1000705525,1089048,
28.7495,µm,Spot,38,1000825954,1092447,
31.5438,µm,Spot,38,1000946144,1093945,
45.9435,µm,Spot,38,1000675627,1094179,
28.7495,µm,Spot,38,1001035449,1095163,
70.958,µm,Spot,38,1000976176,1096787,
44.0026,µm,Spot,38,1001007366,1097915,
28.6891,µm,Spot,38,1000887899,1098326,
31.5438,µm,Spot,38,1000686553,1099464,
27.0275,µm,Spot,38,1000860289,1100080,
59.469,µm,Spot,38,1000890207,1100467,
2.40117,µm,Spot,38,1001070831,1101091,
2.40117,µm,Spot,38,1000835089,1101095,
41.1522,µm,Spot,38,1000569584,1101744,
32.5235,µm,Spot,38,1000572485,1102231,
32.5235,µm,Spot,38,1001102674,1102674,
34.1799,µm,Spot,38,1000454057,1102813,
24.198,µm,Spot,38,1000953090,1103620,
4.77014,µm,Spot,38,1001104072,1104072,
35.5699,µm,Spot,38,1000689377,1105150,
41.1522,µm,Spot,38,1001074979,1105271,
26.4823,µm,Spot,38,1001045764,1106272,
26.4823,µm,Spot,38,1001046137,1106320,
4.77014,µm,Spot,38,1000864199,1106343,
15.3357,µm,Spot,38,1000926710,1106866,
3.22276,µm,Spot,38,1000988049,1108530,
3.22276,µm,Spot,38,1001078337,1108535,
15.3357,µm,Spot,38,1000606742,1109385,
24.198,µm,Spot,38,1000811156,1109416,
61.599,µm,Spot,38,1001020468,1110923,
10.8744,µm,Spot,38,1000145899,1112938,
10.8744,µm,Spot,38,1000962165,1112955,
71.7558,µm,Spot,39,1001054405,1114629,
22.6591,µm,Spot,39,1001115718,1115718,
56.3191,µm,Spot,39,1001087121,1117143,
3.76528,µm,Spot,39,1001088762,1119093,
22.6591,µm,Spot,39,1001028919,1119251,
3.76528,µm,Spot,39,1000705525,1119394,
15.4901,µm,Spot,39,1001088789,1119415,
28.7021,µm,Spot,39,1000825954,1122778,
32.191,µm,Spot,39,1000946144,1124326,
39.5333,µm,Spot,39,1000675627,1124545,
28.7021,µm,Spot,39,1001035449,1125862,
71.7558,µm,Spot,39,1000976176,1127222,
29.3331,µm,Spot,39,1001128302,1128302,
65.4824,µm,Spot,39,1001007366,1128349,
30.6922,µm,Spot,39,1000887899,1128446,
39.7902,µm,Spot,39,1001128779,1128779,
9.1791,µm,Spot,39,1000686553,1129970,
9.1791,µm,Spot,39,1001129977,1129977,
27.4821,µm,Spot,39,1000860289,1130602,
59.2275,µm,Spot,39,1000890207,1131013,
30.6922,µm,Spot,39,1001070831,1131622,
35.6044,µm,Spot,39,1001132092,1132092,
29.3331,µm,Spot,39,1000569584,1132250,
2.15742,µm,Spot,39,1001132873,1132873,
2.15742,µm,Spot,39,1001102674,1133250,
31.6472,µm,Spot,39,1000454057,1133389,
38.2914,µm,Spot,39,1000953090,1134171,
31.6641,µm,Spot,39,1001104072,1134670,
37.635,µm,Spot,39,1000689377,1135707,
41.5865,µm,Spot,39,1001074979,1135816,
23.7716,µm,Spot,39,1001045764,1136884,
23.7716,µm,Spot,39,1001046137,1136926,
38.6272,µm,Spot,39,1001138880,1138880,
3.83842,µm,Spot,39,1000988049,1139207,
3.83842,µm,Spot,39,1001078337,1139214,
31.6472,µm,Spot,39,1000606742,1139697,
63.697,µm,Spot,39,1001020468,1141571,
10.8169,µm,Spot,39,1000145899,1143538,
10.8169,µm,Spot,39,1000962165,1143551,
71.7643,µm,Spot,40,1001054405,1145515,
24.3674,µm,Spot,40,1001115718,1146197,
55.5405,µm,Spot,40,1001087121,1147887,
56.5076,µm,Spot,40,1001148839,1148839,
24.3674,µm,Spot,40,1001028919,1149672,
4.82843,µm,Spot,40,1001088762,1149804,
16.1458,µm,Spot,40,1001088789,1149828,
4.82843,µm,Spot,40,1000705525,1152222,
31.8659,µm,Spot,40,1000946144,1154691,
38.7044,µm,Spot,40,1000675627,1154915,
46.4089,µm,Spot,40,1001035449,1156256,
71.7643,µm,Spot,40,1000976176,1157738,
56.5076,µm,Spot,40,1001007366,1158537,
31.1037,µm,Spot,40,1001128302,1158801,
30.3074,µm,Spot,40,1000887899,1158954,
35.1027,µm,Spot,40,1001132092,1159756,
36.8835,µm,Spot,40,1001128779,1159777,
9.90496,µm,Spot,40,1000686553,1160505,
9.90496,µm,Spot,40,1001129977,1160520,
29.8488,µm,Spot,40,1000860289,1161170,
59.448,µm,Spot,40,1000890207,1161574,
30.3074,µm,Spot,40,1001070831,1162167,
3.63775,µm,Spot,40,1001162429,1162429,
3.63775,µm,Spot,40,1000569584,1162806,
2.32992,µm,Spot,40,1001132873,1163374,
2.32992,µm,Spot,40,1001102674,1163743,
32.212,µm,Spot,40,1000454057,1163900,
39.6836,µm,Spot,40,1000953090,1164702,
31.7592,µm,Spot,40,1001104072,1165175,
37.1251,µm,Spot,40,1000689377,1166179,
41.4753,µm,Spot,40,1001074979,1166284,
22.9507,µm,Spot,40,1001045764,1167315,
22.9507,µm,Spot,40,1001046137,1167716,
40.8604,µm,Spot,40,1001138880,1169318,
40.8604,µm,Spot,40,1001078337,1169631,
32.212,µm,Spot,40,1000606742,1170103,
62.5289,µm,Spot,40,1001020468,1171920,
11.2915,µm,Spot,40,1000145899,1173806,
11.2915,µm,Spot,40,1000962165,1173826,
68.9429,µm,Spot,41,1001054405,1175462,
24.9308,µm,Spot,41,1001115718,1176527,
55.222,µm,Spot,41,1001087121,1178211,
59.5208,µm,Spot,41,1001148839,1179188,
16.4359,µm,Spot,41,1001088789,1179903,
24.9308,µm,Spot,41,1001028919,1180042,
4.7998,µm,Spot,41,1001088762,1180190,
4.7998,µm,Spot,41,1000705525,1182673,
29.8422,µm,Spot,41,1001183631,1183631,
68.9429,µm,Spot,41,1000976176,1185070,
24.6108,µm,Spot,41,1000946144,1185215,
30.6264,µm,Spot,41,1001035449,1186482,
59.5208,µm,Spot,41,1001007366,1188964,
28.0533,µm,Spot,41,1001128302,1189246,
37.7383,µm,Spot,41,1001128779,1189800,
36.3505,µm,Spot,41,1001132092,1190186,
11.1708,µm,Spot,41,1001190228,1190228,
10.0302,µm,Spot,41,1000686553,1191019,
10.0302,µm,Spot,41,1001129977,1191027,
28.9851,µm,Spot,41,1000860289,1191623,
37.7383,µm,Spot,41,1001070831,1192499,
28.0533,µm,Spot,41,1001162429,1192873,
1.85775,µm,Spot,41,1001132873,1193846,
1.85775,µm,Spot,41,1001102674,1194169,
41.1136,µm,Spot,41,1000689377,1194242,
31.5513,µm,Spot,41,1000454057,1194309,
39.4919,µm,Spot,41,1000953090,1195081,
31.491,µm,Spot,41,1001104072,1195581,
40.6006,µm,Spot,41,1001074979,1196669,
21.3915,µm,Spot,41,1001045764,1197658,
21.3915,µm,Spot,41,1001046137,1197688,
39.0307,µm,Spot,41,1001138880,1199656,
39.0307,µm,Spot,41,1001078337,1200015,
31.5513,µm,Spot,41,1000606742,1200472,
63.0111,µm,Spot,41,1001020468,1202408,
63.0111,µm,Spot,41,1000145899,1204329,
3.75486,µm,Spot,42,1001205984,1205984,
3.75486,µm,Spot,42,1001054405,1206357,
23.6737,µm,Spot,42,1001115718,1207003,
54.9744,µm,Spot,42,1001087121,1208682,
58.8176,µm,Spot,42,1001148839,1209711,
23.6737,µm,Spot,42,1001028919,1210506,
17.5945,µm,Spot,42,1001088762,1210656,
17.5945,µm,Spot,42,1001088789,1210682,
30.1296,µm,Spot,42,1001183631,1214125,
24.8746,µm,Spot,42,1000946144,1215687,
68.8491,µm,Spot,42,1000976176,1218697,
58.8176,µm,Spot,42,1001007366,1219504,
30.811,µm,Spot,42,1001128302,1219779,
37.8579,µm,Spot,42,1001128779,1220352,
34.8596,µm,Spot,42,1001132092,1220735,
11.6723,µm,Spot,42,1001190228,1220776,
10.3226,µm,Spot,42,1000686553,1221504,
10.3226,µm,Spot,42,1001129977,1221516,
20.861,µm,Spot,42,1001222072,1222072,
27.8708,µm,Spot,42,1000860289,1222140,
37.8579,µm,Spot,42,1001070831,1222982,
30.811,µm,Spot,42,1001162429,1223672,
12.8978,µm,Spot,42,1001223904,1223904,
1.36451,µm,Spot,42,1001102674,1224264,
1.36451,µm,Spot,42,1001132873,1224269,
40.5091,µm,Spot,42,1000689377,1224636,
33.3019,µm,Spot,42,1000454057,1224735,
20.8198,µm,Spot,42,1001045764,1225999,
31.8653,µm,Spot,42,1001104072,1226046,
40.2214,µm,Spot,42,1001074979,1227170,
20.8198,µm,Spot,42,1001046137,1228240,
38.9552,µm,Spot,42,1001138880,1230130,
38.9552,µm,Spot,42,1001078337,1230478,
33.3019,µm,Spot,42,1000606742,1230941,
61.964,µm,Spot,42,1001020468,1232825,
64.6765,µm,Spot,42,1000145899,1234791,
69.1338,µm,Spot,43,1001205984,1236418,
63.8366,µm,Spot,43,1001236985,1236985,
23.186,µm,Spot,43,1001115718,1237517,
53.5322,µm,Spot,43,1001087121,1239160,
58.3511,µm,Spot,43,1001148839,1240161,
17.3585,µm,Spot,43,1001088789,1240867,
23.186,µm,Spot,43,1001028919,1241004,
17.3585,µm,Spot,43,1001088762,1241142,
45.8719,µm,Spot,43,1001244289,1244289,
32.1351,µm,Spot,43,1001183631,1244694,
69.1338,µm,Spot,43,1000976176,1246117,
23.3721,µm,Spot,43,1000946144,1246251,
58.3511,µm,Spot,43,1001007366,1250049,
31.2344,µm,Spot,43,1001128302,1250291,
37.9147,µm,Spot,43,1001128779,1250839,
36.6126,µm,Spot,43,1001132092,1251188,
9.77013,µm,Spot,43,1001190228,1251212,
9.31417,µm,Spot,43,1000686553,1251955,
9.31417,µm,Spot,43,1001129977,1251971,
18.6434,µm,Spot,43,1001222072,1252536,
28.6491,µm,Spot,43,1000860289,1252609,
37.9147,µm,Spot,43,1001070831,1253497,
31.2344,µm,Spot,43,1001162429,1253821,
15.3276,µm,Spot,43,1001223904,1254048,
1.26575,µm,Spot,43,1001102674,1254802,
1.26575,µm,Spot,43,1001132873,1254805,
40.776,µm,Spot,43,1000689377,1255194,
32.1552,µm,Spot,43,1000454057,1255267,
18.6434,µm,Spot,43,1001045764,1256500,
32.3901,µm,Spot,43,1001104072,1256560,
39.8457,µm,Spot,43,1001074979,1257337,
20.1862,µm,Spot,43,1001046137,1258691,
39.7075,µm,Spot,43,1001138880,1260654,
33.7529,µm,Spot,43,1001078337,1260712,
30.768,µm,Spot,43,1001261153,1261153,
32.1552,µm,Spot,43,1000606742,1261450,
30.768,µm,Spot,43,1001020468,1263508,
70.943,µm,Spot,43,1001265495,1265495,
70.7022,µm,Spot,44,1001205984,1266728,
61.5967,µm,Spot,44,1001236985,1267758,
23.434,µm,Spot,44,1001115718,1268355,
53.9701,µm,Spot,44,1001087121,1270164,
58.2467,µm,Spot,44,1001148839,1271205,
23.434,µm,Spot,44,1001028919,1272081,
33.6077,µm,Spot,44,1001088762,1272212,
45.322,µm,Spot,44,1001244289,1275333,
41.8241,µm,Spot,44,1001183631,1275723,
24.1425,µm,Spot,44,1000946144,1277259,
70.7022,µm,Spot,44,1000976176,1280342,
58.2467,µm,Spot,44,1001007366,1281162,
30.2025,µm,Spot,44,1001128302,1281446,
37.6446,µm,Spot,44,1001128779,1282001,
33.3856,µm,Spot,44,1001132092,1282364,
11.6498,µm,Spot,44,1001190228,1282392,
9.95236,µm,Spot,44,1000686553,1283128,
9.95236,µm,Spot,44,1001129977,1283142,
21.1217,µm,Spot,44,1001222072,1283694,
29.8996,µm,Spot,44,1000860289,1283779,
37.6446,µm,Spot,44,1001070831,1284657,
30.2025,µm,Spot,44,1001162429,1284989,
15.1981,µm,Spot,44,1001223904,1285621,
15.1981,µm,Spot,44,1001132873,1285970,
31.2642,µm,Spot,44,1000454057,1286485,
17.5942,µm,Spot,44,1001045764,1287682,
30.9531,µm,Spot,44,1001104072,1287730,
39.4081,µm,Spot,44,1001074979,1288447,
41.609,µm,Spot,44,1000689377,1288651,
17.5942,µm,Spot,44,1001046137,1289801,
13.3878,µm,Spot,44,1001290709,1290709,
40.0659,µm,Spot,44,1001138880,1291793,
34.5295,µm,Spot,44,1001078337,1291862,
31.4514,µm,Spot,44,1001261153,1292280,
13.3878,µm,Spot,44,1000606742,1292589,
31.4514,µm,Spot,44,1001020468,1294533,
71.3089,µm,Spot,44,1001265495,1295993,
71.6985,µm,Spot,45,1001205984,1297820,
24.19,µm,Spot,45,1001298039,1298039,
24.19,µm,Spot,45,1001236985,1298820,
23.9131,µm,Spot,45,1001115718,1299377,
57.3259,µm,Spot,45,1001148839,1302319,
23.9131,µm,Spot,45,1001028919,1303234,
34.4365,µm,Spot,45,1001088762,1303374,
25.9689,µm,Spot,45,1001304416,1304416,
31.7819,µm,Spot,45,1001244289,1306562,
24.6457,µm,Spot,45,1001183631,1306986,
24.6457,µm,Spot,45,1001307011,1307011,
24.5841,µm,Spot,45,1000946144,1308497,
22.0995,µm,Spot,45,1001310725,1310725,
71.6985,µm,Spot,45,1000976176,1311582,
30.6561,µm,Spot,45,1001128302,1312347,
57.3259,µm,Spot,45,1001007366,1312391,
22.0995,µm,Spot,45,1001128779,1313270,
33.2941,µm,Spot,45,1001132092,1313620,
10.6254,µm,Spot,45,1001190228,1313655,
9.23675,µm,Spot,45,1000686553,1314399,
9.23675,µm,Spot,45,1001129977,1314413,
20.2564,µm,Spot,45,1001222072,1314946,
29.6839,µm,Spot,45,1000860289,1315022,
37.7267,µm,Spot,45,1001070831,1315906,
30.6561,µm,Spot,45,1001162429,1316245,
15.2403,µm,Spot,45,1001223904,1316844,
15.2403,µm,Spot,45,1001132873,1317228,
30.8543,µm,Spot,45,1000454057,1317742,
19.1374,µm,Spot,45,1001045764,1318943,
29.9681,µm,Spot,45,1001104072,1318996,
38.7284,µm,Spot,45,1001074979,1319705,
19.1374,µm,Spot,45,1001046137,1321094,
12.1059,µm,Spot,45,1001290709,1321665,
39.5697,µm,Spot,45,1001138880,1323104,
34.7639,µm,Spot,45,1001078337,1323149,
33.3302,µm,Spot,45,1001261153,1323555,
12.1059,µm,Spot,45,1000606742,1323864,
33.3302,µm,Spot,45,1001020468,1325882,
69.2763,µm,Spot,45,1001265495,1327880,
24.0211,µm,Spot,46,1001298039,1329342,
71.5834,µm,Spot,46,1001205984,1329532,
24.0211,µm,Spot,46,1001236985,1330116,
23.2538,µm,Spot,46,1001115718,1330740,
67.749,µm,Spot,46,1001148839,1333589,
34.9128,µm,Spot,46,1001088762,1334316,
23.2538,µm,Spot,46,1001028919,1334489,
26.4969,µm,Spot,46,1001304416,1335655,
29.4021,µm,Spot,46,1001244289,1337852,
25.2299,µm,Spot,46,1001307011,1337984,
25.2299,µm,Spot,46,1001183631,1338237,
71.5834,µm,Spot,46,1000976176,1339540,
25.5544,µm,Spot,46,1000946144,1339654,
26.4969,µm,Spot,46,1001310725,1341926,
30.2937,µm,Spot,46,1001128302,1343603,
32.25,µm,Spot,46,1001132092,1344876,
10.4385,µm,Spot,46,1001190228,1344911,
9.16209,µm,Spot,46,1001129977,1345281,
9.16209,µm,Spot,46,1000686553,1345650,
33.4997,µm,Spot,46,1000860289,1346281,
41.9898,µm,Spot,46,1001070831,1347129,
30.2937,µm,Spot,46,1001162429,1347431,
31.9231,µm,Spot,46,1001347654,1347654,
37.1612,µm,Spot,46,1001223904,1348106,
28.868,µm,Spot,46,1000454057,1348922,
20.588,µm,Spot,46,1001222072,1349046,
21.78,µm,Spot,46,1001349662,1349662,
20.588,µm,Spot,46,1001045764,1350137,
34.7187,µm,Spot,46,1001074979,1350890,
86.657,µm,Spot,46,1001351185,1351185,
12.6262,µm,Spot,46,1001290709,1352832,
39.1594,µm,Spot,46,1001138880,1354277,
31.9231,µm,Spot,46,1001078337,1354335,
32.3054,µm,Spot,46,1001261153,1354756,
12.6262,µm,Spot,46,1000606742,1355031,
32.3054,µm,Spot,46,1001020468,1356809,
68.9279,µm,Spot,46,1001265495,1358572,
24.4145,µm,Spot,47,1001298039,1360459,
70.5532,µm,Spot,47,1001205984,1360665,
24.4145,µm,Spot,47,1001236985,1361243,
23.6056,µm,Spot,47,1001115718,1361846,
58.2674,µm,Spot,47,1001148839,1364801,
35.4171,µm,Spot,47,1001088762,1365559,
23.6056,µm,Spot,47,1001028919,1365740,
25.1863,µm,Spot,47,1001304416,1366929,
29.3182,µm,Spot,47,1001244289,1369102,
47.0446,µm,Spot,47,1001307011,1369565,
24.9289,µm,Spot,47,1000946144,1371030,
30.5881,µm,Spot,47,1001373018,1373018,
25.1863,µm,Spot,47,1001310725,1373262,
70.5532,µm,Spot,47,1000976176,1374124,
58.2674,µm,Spot,47,1001374929,1374929,
29.6759,µm,Spot,47,1001128302,1375199,
32.0356,µm,Spot,47,1001132092,1375775,
10.9026,µm,Spot,47,1001190228,1376204,
2.96686,µm,Spot,47,1001129977,1376581,
9.17234,µm,Spot,47,1000686553,1376945,
2.96686,µm,Spot,47,1001376957,1376957,
21.5875,µm,Spot,47,1001222072,1377499,
34.5035,µm,Spot,47,1000860289,1377570,
29.3655,µm,Spot,47,1001070831,1378421,
29.6759,µm,Spot,47,1001162429,1378724,
39.5593,µm,Spot,47,1001223904,1378985,
31.0008,µm,Spot,47,1001347654,1379002,
26.739,µm,Spot,47,1000454057,1380209,
22.7408,µm,Spot,47,1001349662,1380961,
21.5875,µm,Spot,47,1001045764,1381405,
85.5246,µm,Spot,47,1001351185,1382419,
29.3655,µm,Spot,47,1001382680,1382680,
12.7085,µm,Spot,47,1001290709,1384057,
12.7085,µm,Spot,47,1000606742,1384350,
40.2121,µm,Spot,47,1001138880,1385496,
