
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
4.00166,µm,Spot,9,1000074239,246863,
2.98618,µm,Spot,9,1000218062,246918,
3.20358,µm,Spot,9,1000018381,249362,
2.54572,µm,Spot,9,1000221333,249997,
3.07824,µm,Spot,9,1000019405,250348,
1.34834,µm,Spot,9,1000165097,251399,
2.99434,µm,Spot,9,1000136105,251464,
3.76624,µm,Spot,9,1000224234,252909,
3.45607,µm,Spot,9,1000224241,252913,
2.03147,µm,Spot,9,1000224431,253095,
4.87113,µm,Spot,9,1000135496,253178,
1.77897,µm,Spot,9,1000196023,253490,
0,µm,Spot,9,1000253547,253547,
3.93545,µm,Spot,9,1000080712,253569,
4.1366,µm,Spot,9,1000138478,253896,
3.04073,µm,Spot,9,1000196749,254212,
3.67966,µm,Spot,9,1000111173,254504,
0.962529,µm,Spot,9,1000226383,255067,
7.9036,µm,Spot,9,1000025863,256714,
2.50216,µm,Spot,9,1000026374,256892,
3.47267,µm,Spot,9,1000026660,257187,
0.674591,µm,Spot,9,1000199932,257298,
0,µm,Spot,9,1000257305,257305,
5.80696,µm,Spot,9,1000024512,257487,
4.14962,µm,Spot,9,1000027245,257516,
1.25941,µm,Spot,9,1000027048,257607,
3.86683,µm,Spot,9,1000027656,258625,
3.42916,µm,Spot,9,1000028860,259655,
4.41239,µm,Spot,9,1000029962,260412,
0,µm,Spot,9,1000260417,260417,
0,µm,Spot,9,1000260594,260594,
2.17951,µm,Spot,9,1000117221,261077,
4.24046,µm,Spot,9,1000145899,261278,
0.895852,µm,Spot,9,1000232501,261285,
3.39258,µm,Spot,10,1000178867,264958,
5.18966,µm,Spot,10,1000034728,265173,
0.5319,µm,Spot,10,1000094504,266925,
4.47577,µm,Spot,10,1000008102,269091,
4.60029,µm,Spot,10,1000244446,273132,
5.54203,µm,Spot,10,1000071729,273397,
2.27122,µm,Spot,10,1000158060,273457,
3.65107,µm,Spot,10,1000130081,274092,
4.98369,µm,Spot,10,1000014633,274815,
1.59458,µm,Spot,10,1000218062,275628,
