
Track Intensity Sum Ch=2 Img=1
 ==================== 
Track Intensity Sum,Unit,Category,Channel,Image,ID,
3,,Track,2,Image 1,1000705525,
608,,Track,2,Image 1,1000712057,
3232,,Track,2,Image 1,1000728131,
1950,,Track,2,Image 1,1000755087,
0,,Track,2,Image 1,1000764459,
1111,,Track,2,Image 1,1000809896,
1790,,Track,2,Image 1,1000811156,
619,,Track,2,Image 1,1000813964,
0,,Track,2,Image 1,1000825954,
6546,,Track,2,Image 1,1000835089,
826,,Track,2,Image 1,1000839692,
0,,Track,2,Image 1,1000855659,
0,,Track,2,Image 1,1000856861,
910,,Track,2,Image 1,1000858553,
379,,Track,2,Image 1,1000860086,
1186,,Track,2,Image 1,1000860289,
151,,Track,2,Image 1,1000864199,
637,,Track,2,Image 1,1000865808,
6006,,Track,2,Image 1,1000866048,
0,,Track,2,Image 1,1000887899,
36,,Track,2,Image 1,1000890207,
733,,Track,2,Image 1,1000898844,
0,,Track,2,Image 1,1000926710,
2917,,Track,2,Image 1,1000946144,
111,,Track,2,Image 1,1000953090,
17,,Track,2,Image 1,1000962165,
581,,Track,2,Image 1,1000976176,
529,,Track,2,Image 1,1000988049,
3955,,Track,2,Image 1,1001007366,
2690,,Track,2,Image 1,1001020468,
1400,,Track,2,Image 1,1001028919,
2,,Track,2,Image 1,1001035449,
83,,Track,2,Image 1,1001045764,
74,,Track,2,Image 1,1001046137,
3253,,Track,2,Image 1,1001054405,
4695,,Track,2,Image 1,1001070831,
1305,,Track,2,Image 1,1001074979,
2124,,Track,2,Image 1,1001078337,
63,,Track,2,Image 1,1001087121,
0,,Track,2,Image 1,1001088762,
3,,Track,2,Image 1,1001088789,
52,,Track,2,Image 1,1001102674,
230,,Track,2,Image 1,1001104072,
13,,Track,2,Image 1,1001115718,
3420,,Track,2,Image 1,1001128302,
151,,Track,2,Image 1,1001128779,
564,,Track,2,Image 1,1001129977,
0,,Track,2,Image 1,1001132092,
55,,Track,2,Image 1,1001132873,
6130,,Track,2,Image 1,1001138880,
1173,,Track,2,Image 1,1001148839,
6016,,Track,2,Image 1,1001162429,
0,,Track,2,Image 1,1001183631,
872,,Track,2,Image 1,1001190228,
4595,,Track,2,Image 1,1001205984,
19351,,Track,2,Image 1,1001222072,
0,,Track,2,Image 1,1001223904,
390,,Track,2,Image 1,1001236985,
0,,Track,2,Image 1,1001244289,
343,,Track,2,Image 1,1001261153,
48,,Track,2,Image 1,1001265495,
3,,Track,2,Image 1,1001290709,
828,,Track,2,Image 1,1001298039,
0,,Track,2,Image 1,1001304416,
0,,Track,2,Image 1,1001307011,
1,,Track,2,Image 1,1001310725,
565,,Track,2,Image 1,1001347654,
2,,Track,2,Image 1,1001349662,
11798,,Track,2,Image 1,1001351185,
0,,Track,2,Image 1,1001373018,
10502,,Track,2,Image 1,1001374929,
1674,,Track,2,Image 1,1001376957,
1410,,Track,2,Image 1,1001382680,
1095,,Track,2,Image 1,1001390095,
2,,Track,2,Image 1,1001399631,
61,,Track,2,Image 1,1001414282,
4354,,Track,2,Image 1,1001432525,
62,,Track,2,Image 1,1001443126,
1297,,Track,2,Image 1,1001444551,
17,,Track,2,Image 1,1001447832,
0,,Track,2,Image 1,1001459999,
128,,Track,2,Image 1,1001463577,
34,,Track,2,Image 1,1001470670,
729,,Track,2,Image 1,1001484970,
31544,,Track,2,Image 1,1001498754,
1018,,Track,2,Image 1,1001510065,
847,,Track,2,Image 1,1001511880,
13819,,Track,2,Image 1,1001515348,
11,,Track,2,Image 1,1001524529,
0,,Track,2,Image 1,1001524797,
0,,Track,2,Image 1,1001531007,
39,,Track,2,Image 1,1001535243,
128,,Track,2,Image 1,1001536213,
15193,,Track,2,Image 1,1001549656,
952,,Track,2,Image 1,1001571482,
379,,Track,2,Image 1,1001585322,
0,,Track,2,Image 1,1001597972,
584,,Track,2,Image 1,1001634186,
558,,Track,2,Image 1,1001641521,
1501,,Track,2,Image 1,1001649683,
99,,Track,2,Image 1,1001660310,
26138,,Track,2,Image 1,1001662631,
384,,Track,2,Image 1,1001662802,
39,,Track,2,Image 1,1001692264,
70,,Track,2,Image 1,1001696991,
8,,Track,2,Image 1,1001705575,
0,,Track,2,Image 1,1001708522,
0,,Track,2,Image 1,1001717292,
13316,,Track,2,Image 1,1001721190,
757,,Track,2,Image 1,1001721732,
17,,Track,2,Image 1,1001722530,
591,,Track,2,Image 1,1001723411,
12,,Track,2,Image 1,1001735688,
23,,Track,2,Image 1,1001739237,
747,,Track,2,Image 1,1001745981,
8192,,Track,2,Image 1,1001748846,
6,,Track,2,Image 1,1001774250,
522,,Track,2,Image 1,1001792466,
1706,,Track,2,Image 1,1001800294,
0,,Track,2,Image 1,1001831823,
1164,,Track,2,Image 1,1001838017,
2,,Track,2,Image 1,1001843531,
892,,Track,2,Image 1,1001850191,
2195,,Track,2,Image 1,1001869026,
48,,Track,2,Image 1,1001872907,
324,,Track,2,Image 1,1001874170,
32,,Track,2,Image 1,1001876881,
509,,Track,2,Image 1,1001878744,
1940,,Track,2,Image 1,1001889904,
66,,Track,2,Image 1,1001895167,
12,,Track,2,Image 1,1001896809,
11455,,Track,2,Image 1,1001904297,
8,,Track,2,Image 1,1001904618,
506,,Track,2,Image 1,1001939884,
411,,Track,2,Image 1,1001942811,
114,,Track,2,Image 1,1001954731,
1365,,Track,2,Image 1,1001968557,
4,,Track,2,Image 1,1001968819,
53,,Track,2,Image 1,1001978360,
1336,,Track,2,Image 1,1002006710,
133,,Track,2,Image 1,1002029154,
19,,Track,2,Image 1,1002031500,
2846,,Track,2,Image 1,1002047887,
8396,,Track,2,Image 1,1002051985,
161,,Track,2,Image 1,1002059095,
1158,,Track,2,Image 1,1002067444,
2494,,Track,2,Image 1,1002067747,
98,,Track,2,Image 1,1002113497,
18,,Track,2,Image 1,1002124155,
37083,,Track,2,Image 1,1002125541,
0,,Track,2,Image 1,1002142435,
1625,,Track,2,Image 1,1002148602,
0,,Track,2,Image 1,1002150876,
1650,,Track,2,Image 1,1002158806,
10,,Track,2,Image 1,1002180262,
20802,,Track,2,Image 1,1002182375,
3,,Track,2,Image 1,1002205040,
1244,,Track,2,Image 1,1002211774,
76,,Track,2,Image 1,1002213141,
32807,,Track,2,Image 1,1002223441,
3388,,Track,2,Image 1,1002227684,
120,,Track,2,Image 1,1002236414,
1652,,Track,2,Image 1,1002242134,
1525,,Track,2,Image 1,1002242329,
3550,,Track,2,Image 1,1002243369,
334,,Track,2,Image 1,1002246854,
861,,Track,2,Image 1,1002262996,
14698,,Track,2,Image 1,1002273437,
17,,Track,2,Image 1,1002278860,
0,,Track,2,Image 1,1002300559,
41,,Track,2,Image 1,1002307653,
189,,Track,2,Image 1,1002309454,
2008,,Track,2,Image 1,1002316459,
642,,Track,2,Image 1,1002316883,
1353,,Track,2,Image 1,1002317275,
20,,Track,2,Image 1,1002336151,
771,,Track,2,Image 1,1002336484,
0,,Track,2,Image 1,1002360360,
0,,Track,2,Image 1,1002367218,
2043,,Track,2,Image 1,1002369367,
4726,,Track,2,Image 1,1002382179,
72,,Track,2,Image 1,1002396861,
524,,Track,2,Image 1,1002402760,
1273,,Track,2,Image 1,1002404222,
828,,Track,2,Image 1,1002429210,
65,,Track,2,Image 1,1002435411,
5,,Track,2,Image 1,1002453328,
0,,Track,2,Image 1,1002454260,
78,,Track,2,Image 1,1002458180,
0,,Track,2,Image 1,1002460030,
10955,,Track,2,Image 1,1002460974,
159,,Track,2,Image 1,1002461635,
0,,Track,2,Image 1,1002463724,
