
Track Intensity Max Ch=2 Img=1
 ==================== 
Track Intensity Max,Unit,Category,Channel,Image,ID,
16,,Track,2,Image 1,1001872907,
45,,Track,2,Image 1,1001874170,
22,,Track,2,Image 1,1001876881,
85,,Track,2,Image 1,1001878744,
114,,Track,2,Image 1,1001889904,
12,,Track,2,Image 1,1001895167,
12,,Track,2,Image 1,1001896809,
252,,Track,2,Image 1,1001904297,
4,,Track,2,Image 1,1001904618,
129,,Track,2,Image 1,1001939884,
92,,Track,2,Image 1,1001942811,
26,,Track,2,Image 1,1001954731,
73,,Track,2,Image 1,1001968557,
3,,Track,2,Image 1,1001968819,
26,,Track,2,Image 1,1001978360,
124,,Track,2,Image 1,1002006710,
40,,Track,2,Image 1,1002029154,
16,,Track,2,Image 1,1002031500,
108,,Track,2,Image 1,1002047887,
251,,Track,2,Image 1,1002051985,
58,,Track,2,Image 1,1002059095,
83,,Track,2,Image 1,1002067444,
174,,Track,2,Image 1,1002067747,
16,,Track,2,Image 1,1002113497,
10,,Track,2,Image 1,1002124155,
253,,Track,2,Image 1,1002125541,
0,,Track,2,Image 1,1002142435,
92,,Track,2,Image 1,1002148602,
0,,Track,2,Image 1,1002150876,
120,,Track,2,Image 1,1002158806,
10,,Track,2,Image 1,1002180262,
252,,Track,2,Image 1,1002182375,
3,,Track,2,Image 1,1002205040,
124,,Track,2,Image 1,1002211774,
23,,Track,2,Image 1,1002213141,
253,,Track,2,Image 1,1002223441,
217,,Track,2,Image 1,1002227684,
17,,Track,2,Image 1,1002236414,
79,,Track,2,Image 1,1002242134,
104,,Track,2,Image 1,1002242329,
251,,Track,2,Image 1,1002243369,
52,,Track,2,Image 1,1002246854,
80,,Track,2,Image 1,1002262996,
252,,Track,2,Image 1,1002273437,
10,,Track,2,Image 1,1002278860,
0,,Track,2,Image 1,1002300559,
24,,Track,2,Image 1,1002307653,
37,,Track,2,Image 1,1002309454,
138,,Track,2,Image 1,1002316459,
116,,Track,2,Image 1,1002316883,
125,,Track,2,Image 1,1002317275,
6,,Track,2,Image 1,1002336151,
69,,Track,2,Image 1,1002336484,
0,,Track,2,Image 1,1002360360,
0,,Track,2,Image 1,1002367218,
136,,Track,2,Image 1,1002369367,
251,,Track,2,Image 1,1002382179,
26,,Track,2,Image 1,1002396861,
65,,Track,2,Image 1,1002402760,
122,,Track,2,Image 1,1002404222,
58,,Track,2,Image 1,1002429210,
31,,Track,2,Image 1,1002435411,
5,,Track,2,Image 1,1002453328,
0,,Track,2,Image 1,1002454260,
33,,Track,2,Image 1,1002458180,
0,,Track,2,Image 1,1002460030,
251,,Track,2,Image 1,1002460974,
22,,Track,2,Image 1,1002461635,
0,,Track,2,Image 1,1002463724,
