
Track Intensity StdDev Ch=6 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
82.2355,,Track,6,Image 1,1000224241,
84.3461,,Track,6,Image 1,1000224431,
102.24,,Track,6,Image 1,1000226383,
94.5756,,Track,6,Image 1,1000232501,
76.1302,,Track,6,Image 1,1000244446,
102.63,,Track,6,Image 1,1000253547,
86.8214,,Track,6,Image 1,1000257305,
90.2988,,Track,6,Image 1,1000260417,
55.0011,,Track,6,Image 1,1000260594,
90.6586,,Track,6,Image 1,1000275823,
101.634,,Track,6,Image 1,1000278844,
85.9603,,Track,6,Image 1,1000282540,
87.3241,,Track,6,Image 1,1000282868,
85.3485,,Track,6,Image 1,1000290426,
70.5622,,Track,6,Image 1,1000290900,
99.2108,,Track,6,Image 1,1000312915,
77.802,,Track,6,Image 1,1000320447,
52.7652,,Track,6,Image 1,1000327258,
99.7445,,Track,6,Image 1,1000338312,
95.7558,,Track,6,Image 1,1000354440,
69.7352,,Track,6,Image 1,1000354480,
96.979,,Track,6,Image 1,1000371442,
98.6915,,Track,6,Image 1,1000373068,
60.4254,,Track,6,Image 1,1000385100,
79.7411,,Track,6,Image 1,1000401657,
83.5727,,Track,6,Image 1,1000402605,
89.0718,,Track,6,Image 1,1000405139,
92.7752,,Track,6,Image 1,1000409035,
78.1846,,Track,6,Image 1,1000421574,
98.6134,,Track,6,Image 1,1000423376,
94.2033,,Track,6,Image 1,1000429687,
96.2884,,Track,6,Image 1,1000439186,
80.779,,Track,6,Image 1,1000449132,
102.085,,Track,6,Image 1,1000454057,
71.6896,,Track,6,Image 1,1000454567,
81.3086,,Track,6,Image 1,1000488632,
72.4901,,Track,6,Image 1,1000489329,
69.4879,,Track,6,Image 1,1000493396,
105.47,,Track,6,Image 1,1000515291,
81.1673,,Track,6,Image 1,1000522409,
70.5447,,Track,6,Image 1,1000522415,
82.1718,,Track,6,Image 1,1000534158,
73.5041,,Track,6,Image 1,1000535289,
69.0199,,Track,6,Image 1,1000549440,
82.432,,Track,6,Image 1,1000566277,
89.7446,,Track,6,Image 1,1000569584,
85.8664,,Track,6,Image 1,1000572485,
113.487,,Track,6,Image 1,1000574056,
88.7304,,Track,6,Image 1,1000576160,
81.273,,Track,6,Image 1,1000606742,
65.2871,,Track,6,Image 1,1000623228,
91.5574,,Track,6,Image 1,1000626063,
80.6174,,Track,6,Image 1,1000628237,
72.47,,Track,6,Image 1,1000657926,
70.5255,,Track,6,Image 1,1000667525,
96.9329,,Track,6,Image 1,1000675627,
81.1163,,Track,6,Image 1,1000684239,
96.0207,,Track,6,Image 1,1000686553,
99.3935,,Track,6,Image 1,1000689377,
93.008,,Track,6,Image 1,1000690930,
89.7052,,Track,6,Image 1,1000692325,
94.6454,,Track,6,Image 1,1000695046,
91.3323,,Track,6,Image 1,1000704730,
88.1847,,Track,6,Image 1,1000705525,
91.9424,,Track,6,Image 1,1000712057,
99.8375,,Track,6,Image 1,1000728131,
95.2821,,Track,6,Image 1,1000755087,
89.3642,,Track,6,Image 1,1000764459,
83.1695,,Track,6,Image 1,1000809896,
86.375,,Track,6,Image 1,1000811156,
76.8976,,Track,6,Image 1,1000813964,
96.8281,,Track,6,Image 1,1000825954,
79.2876,,Track,6,Image 1,1000835089,
73.8482,,Track,6,Image 1,1000839692,
67.4552,,Track,6,Image 1,1000855659,
80.1832,,Track,6,Image 1,1000856861,
79.762,,Track,6,Image 1,1000858553,
70.3425,,Track,6,Image 1,1000860086,
74.3017,,Track,6,Image 1,1000860289,
113.063,,Track,6,Image 1,1000864199,
89.3972,,Track,6,Image 1,1000865808,
70.6727,,Track,6,Image 1,1000866048,
102.4,,Track,6,Image 1,1000887899,
80.3561,,Track,6,Image 1,1000890207,
78.6305,,Track,6,Image 1,1000898844,
111.547,,Track,6,Image 1,1000926710,
84.0333,,Track,6,Image 1,1000946144,
96.1794,,Track,6,Image 1,1000953090,
104.177,,Track,6,Image 1,1000962165,
58.6875,,Track,6,Image 1,1000976176,
56.8601,,Track,6,Image 1,1000988049,
85.8787,,Track,6,Image 1,1001007366,
87.4308,,Track,6,Image 1,1001020468,
71.4476,,Track,6,Image 1,1001028919,
98.696,,Track,6,Image 1,1001035449,
102.116,,Track,6,Image 1,1001045764,
97.3901,,Track,6,Image 1,1001046137,
82.0401,,Track,6,Image 1,1001054405,
79.6036,,Track,6,Image 1,1001070831,
82.1725,,Track,6,Image 1,1001074979,
73.5274,,Track,6,Image 1,1001078337,
80.5492,,Track,6,Image 1,1001087121,
85.167,,Track,6,Image 1,1001088762,
76.2262,,Track,6,Image 1,1001088789,
56.1488,,Track,6,Image 1,1001102674,
106.964,,Track,6,Image 1,1001104072,
92.3975,,Track,6,Image 1,1001115718,
85.2179,,Track,6,Image 1,1001128302,
65.939,,Track,6,Image 1,1001128779,
92.5177,,Track,6,Image 1,1001129977,
88.9211,,Track,6,Image 1,1001132092,
54.021,,Track,6,Image 1,1001132873,
89.0223,,Track,6,Image 1,1001138880,
94.0052,,Track,6,Image 1,1001148839,
86.8937,,Track,6,Image 1,1001162429,
90.7731,,Track,6,Image 1,1001183631,
62.5435,,Track,6,Image 1,1001190228,
93.8651,,Track,6,Image 1,1001205984,
70.6021,,Track,6,Image 1,1001222072,
101.946,,Track,6,Image 1,1001223904,
84.6741,,Track,6,Image 1,1001236985,
88.5449,,Track,6,Image 1,1001244289,
85.0924,,Track,6,Image 1,1001261153,
101.246,,Track,6,Image 1,1001265495,
107.296,,Track,6,Image 1,1001290709,
75.0269,,Track,6,Image 1,1001298039,
95.7308,,Track,6,Image 1,1001304416,
89.141,,Track,6,Image 1,1001307011,
80.443,,Track,6,Image 1,1001310725,
78.6741,,Track,6,Image 1,1001347654,
96.0975,,Track,6,Image 1,1001349662,
74.239,,Track,6,Image 1,1001351185,
90.5208,,Track,6,Image 1,1001373018,
81.6604,,Track,6,Image 1,1001374929,
87.3071,,Track,6,Image 1,1001376957,
91.5131,,Track,6,Image 1,1001382680,
83.1213,,Track,6,Image 1,1001390095,
81.4753,,Track,6,Image 1,1001399631,
101.141,,Track,6,Image 1,1001414282,
78.4481,,Track,6,Image 1,1001432525,
96.958,,Track,6,Image 1,1001443126,
85.2956,,Track,6,Image 1,1001444551,
103.641,,Track,6,Image 1,1001447832,
103.701,,Track,6,Image 1,1001459999,
57.4794,,Track,6,Image 1,1001463577,
72.464,,Track,6,Image 1,1001470670,
83.4218,,Track,6,Image 1,1001484970,
73.1391,,Track,6,Image 1,1001498754,
84.278,,Track,6,Image 1,1001510065,
81.2472,,Track,6,Image 1,1001511880,
99.6788,,Track,6,Image 1,1001515348,
90.1314,,Track,6,Image 1,1001524529,
98.2674,,Track,6,Image 1,1001524797,
93.9758,,Track,6,Image 1,1001531007,
110.667,,Track,6,Image 1,1001535243,
58.6005,,Track,6,Image 1,1001536213,
97.9729,,Track,6,Image 1,1001549656,
78.6035,,Track,6,Image 1,1001571482,
86.3571,,Track,6,Image 1,1001585322,
85.1352,,Track,6,Image 1,1001597972,
109.272,,Track,6,Image 1,1001634186,
99.3216,,Track,6,Image 1,1001641521,
80.4171,,Track,6,Image 1,1001649683,
110.299,,Track,6,Image 1,1001660310,
79.2513,,Track,6,Image 1,1001662631,
88.5304,,Track,6,Image 1,1001662802,
97.471,,Track,6,Image 1,1001692264,
94.9495,,Track,6,Image 1,1001696991,
79.7424,,Track,6,Image 1,1001705575,
105.103,,Track,6,Image 1,1001708522,
88.7477,,Track,6,Image 1,1001717292,
77.2153,,Track,6,Image 1,1001721190,
84.5773,,Track,6,Image 1,1001721732,
102.254,,Track,6,Image 1,1001722530,
82.9147,,Track,6,Image 1,1001723411,
101.371,,Track,6,Image 1,1001735688,
82.9567,,Track,6,Image 1,1001739237,
73.5016,,Track,6,Image 1,1001745981,
83.3848,,Track,6,Image 1,1001748846,
87.9247,,Track,6,Image 1,1001774250,
82.4568,,Track,6,Image 1,1001792466,
96.5226,,Track,6,Image 1,1001800294,
93.2724,,Track,6,Image 1,1001831823,
88.5987,,Track,6,Image 1,1001838017,
100.602,,Track,6,Image 1,1001843531,
76.3277,,Track,6,Image 1,1001850191,
81.3457,,Track,6,Image 1,1001869026,
109.171,,Track,6,Image 1,1001872907,
108.384,,Track,6,Image 1,1001874170,
99.1466,,Track,6,Image 1,1001876881,
78.7374,,Track,6,Image 1,1001878744,
71.374,,Track,6,Image 1,1001889904,
62.6671,,Track,6,Image 1,1001895167,
82.247,,Track,6,Image 1,1001896809,
69.2419,,Track,6,Image 1,1001904297,
93.0692,,Track,6,Image 1,1001904618,
67.158,,Track,6,Image 1,1001939884,
75.6059,,Track,6,Image 1,1001942811,
84.4009,,Track,6,Image 1,1001954731,
80.2014,,Track,6,Image 1,1001968557,
106.812,,Track,6,Image 1,1001968819,
93.5451,,Track,6,Image 1,1001978360,
93.4739,,Track,6,Image 1,1002006710,
62.1522,,Track,6,Image 1,1002029154,
107.558,,Track,6,Image 1,1002031500,
90.0073,,Track,6,Image 1,1002047887,
81.4788,,Track,6,Image 1,1002051985,
102.631,,Track,6,Image 1,1002059095,
77.696,,Track,6,Image 1,1002067444,
101.96,,Track,6,Image 1,1002067747,
56.0799,,Track,6,Image 1,1002113497,
61.2466,,Track,6,Image 1,1002124155,
76.8026,,Track,6,Image 1,1002125541,
85.6214,,Track,6,Image 1,1002142435,
78.7279,,Track,6,Image 1,1002148602,
90.2972,,Track,6,Image 1,1002150876,
85.1865,,Track,6,Image 1,1002158806,
100.935,,Track,6,Image 1,1002180262,
74.2339,,Track,6,Image 1,1002182375,
94.6116,,Track,6,Image 1,1002205040,
85.9664,,Track,6,Image 1,1002211774,
108.708,,Track,6,Image 1,1002213141,
79.1154,,Track,6,Image 1,1002223441,
94.5618,,Track,6,Image 1,1002227684,
83.4833,,Track,6,Image 1,1002236414,
76.3033,,Track,6,Image 1,1002242134,
82.552,,Track,6,Image 1,1002242329,
64.5395,,Track,6,Image 1,1002243369,
77.6473,,Track,6,Image 1,1002246854,
89.1172,,Track,6,Image 1,1002262996,
79.4727,,Track,6,Image 1,1002273437,
88.8439,,Track,6,Image 1,1002278860,
94.0075,,Track,6,Image 1,1002300559,
88.5435,,Track,6,Image 1,1002307653,
107.669,,Track,6,Image 1,1002309454,
80.8335,,Track,6,Image 1,1002316459,
88.0135,,Track,6,Image 1,1002316883,
87.6811,,Track,6,Image 1,1002317275,
101.048,,Track,6,Image 1,1002336151,
78.3445,,Track,6,Image 1,1002336484,
100.266,,Track,6,Image 1,1002360360,
97.2961,,Track,6,Image 1,1002367218,
91.6709,,Track,6,Image 1,1002369367,
97.9868,,Track,6,Image 1,1002382179,
110.332,,Track,6,Image 1,1002396861,
103.822,,Track,6,Image 1,1002402760,
90.5145,,Track,6,Image 1,1002404222,
87.9897,,Track,6,Image 1,1002429210,
102.247,,Track,6,Image 1,1002435411,
105.608,,Track,6,Image 1,1002453328,
100.945,,Track,6,Image 1,1002454260,
89.5052,,Track,6,Image 1,1002458180,
109.654,,Track,6,Image 1,1002460030,
70.1327,,Track,6,Image 1,1002460974,
72.1976,,Track,6,Image 1,1002461635,
74.3858,,Track,6,Image 1,1002463724,
