
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
3.89834,3.89834,3.89834,µm,Spot,Diameter,43,1001128779,1250839,
3.51545,3.51545,3.51545,µm,Spot,Diameter,43,1001132092,1251188,
3.28799,3.28799,3.28799,µm,Spot,Diameter,43,1001190228,1251212,
3.89834,3.89834,3.89834,µm,Spot,Diameter,43,1000686553,1251955,
3.6189,3.6189,3.6189,µm,Spot,Diameter,43,1001129977,1251971,
3.40552,3.40552,3.40552,µm,Spot,Diameter,43,1001222072,1252536,
3.51545,3.51545,3.51545,µm,Spot,Diameter,43,1000860289,1252609,
4.36103,4.36103,4.36103,µm,Spot,Diameter,43,1001070831,1253497,
4.21794,4.21794,4.21794,µm,Spot,Diameter,43,1001162429,1253821,
3.40552,3.40552,3.40552,µm,Spot,Diameter,43,1001223904,1254048,
3.02378,3.02378,3.02378,µm,Spot,Diameter,43,1001102674,1254802,
3.02378,3.02378,3.02378,µm,Spot,Diameter,43,1001132873,1254805,
4.21794,4.21794,4.21794,µm,Spot,Diameter,43,1000689377,1255194,
5.49454,5.49454,5.49454,µm,Spot,Diameter,43,1000454057,1255267,
3.6189,3.6189,3.6189,µm,Spot,Diameter,43,1001045764,1256500,
5.31426,5.31426,5.31426,µm,Spot,Diameter,43,1001104072,1256560,
3.98311,3.98311,3.98311,µm,Spot,Diameter,43,1001074979,1257337,
3.40552,3.40552,3.40552,µm,Spot,Diameter,43,1001046137,1258691,
3.6189,3.6189,3.6189,µm,Spot,Diameter,43,1001138880,1260654,
4.06442,4.06442,4.06442,µm,Spot,Diameter,43,1001078337,1260712,
2.70297,2.70297,2.70297,µm,Spot,Diameter,43,1001261153,1261153,
3.02378,3.02378,3.02378,µm,Spot,Diameter,43,1000606742,1261450,
3.28799,3.28799,3.28799,µm,Spot,Diameter,43,1001020468,1263508,
3.02378,3.02378,3.02378,µm,Spot,Diameter,43,1001265495,1265495,
4.21794,4.21794,4.21794,µm,Spot,Diameter,44,1001205984,1266728,
2.87233,2.87233,2.87233,µm,Spot,Diameter,44,1001236985,1267758,
3.02378,3.02378,3.02378,µm,Spot,Diameter,44,1001115718,1268355,
4.68281,4.68281,4.68281,µm,Spot,Diameter,44,1001087121,1270164,
3.71676,3.71676,3.71676,µm,Spot,Diameter,44,1001148839,1271205,
2.70297,2.70297,2.70297,µm,Spot,Diameter,44,1001028919,1272081,
4.42918,4.42918,4.42918,µm,Spot,Diameter,44,1001088762,1272212,
4.06442,4.06442,4.06442,µm,Spot,Diameter,44,1001244289,1275333,
3.80971,3.80971,3.80971,µm,Spot,Diameter,44,1001183631,1275723,
3.89834,3.89834,3.89834,µm,Spot,Diameter,44,1000946144,1277259,
4.79993,4.79993,4.79993,µm,Spot,Diameter,44,1000976176,1280342,
3.02378,3.02378,3.02378,µm,Spot,Diameter,44,1001007366,1281162,
3.89834,3.89834,3.89834,µm,Spot,Diameter,44,1001128302,1281446,
3.71676,3.71676,3.71676,µm,Spot,Diameter,44,1001128779,1282001,
3.40552,3.40552,3.40552,µm,Spot,Diameter,44,1001132092,1282364,
3.16141,3.16141,3.16141,µm,Spot,Diameter,44,1001190228,1282392,
3.51545,3.51545,3.51545,µm,Spot,Diameter,44,1000686553,1283128,
3.51545,3.51545,3.51545,µm,Spot,Diameter,44,1001129977,1283142,
3.6189,3.6189,3.6189,µm,Spot,Diameter,44,1001222072,1283694,
3.28799,3.28799,3.28799,µm,Spot,Diameter,44,1000860289,1283779,
3.51545,3.51545,3.51545,µm,Spot,Diameter,44,1001070831,1284657,
4.21794,4.21794,4.21794,µm,Spot,Diameter,44,1001162429,1284989,
3.80971,3.80971,3.80971,µm,Spot,Diameter,44,1001223904,1285621,
4.29068,4.29068,4.29068,µm,Spot,Diameter,44,1001132873,1285970,
5.07014,5.07014,5.07014,µm,Spot,Diameter,44,1000454057,1286485,
2.70297,2.70297,2.70297,µm,Spot,Diameter,44,1001045764,1287682,
4.8564,4.8564,4.8564,µm,Spot,Diameter,44,1001104072,1287730,
3.71676,3.71676,3.71676,µm,Spot,Diameter,44,1001074979,1288447,
3.16141,3.16141,3.16141,µm,Spot,Diameter,44,1000689377,1288651,
3.51545,3.51545,3.51545,µm,Spot,Diameter,44,1001046137,1289801,
2.70297,2.70297,2.70297,µm,Spot,Diameter,44,1001290709,1290709,
4.06442,4.06442,4.06442,µm,Spot,Diameter,44,1001138880,1291793,
3.98311,3.98311,3.98311,µm,Spot,Diameter,44,1001078337,1291862,
2.70297,2.70297,2.70297,µm,Spot,Diameter,44,1001261153,1292280,
3.51545,3.51545,3.51545,µm,Spot,Diameter,44,1000606742,1292589,
2.87233,2.87233,2.87233,µm,Spot,Diameter,44,1001020468,1294533,
5.5804,5.5804,5.5804,µm,Spot,Diameter,44,1001265495,1295993,
1.58071,1.58071,1.58071,µm,Spot,Diameter,45,1001205984,1297820,
4.06442,4.06442,4.06442,µm,Spot,Diameter,45,1001298039,1298039,
3.16141,3.16141,3.16141,µm,Spot,Diameter,45,1001236985,1298820,
3.16141,3.16141,3.16141,µm,Spot,Diameter,45,1001115718,1299377,
3.02378,3.02378,3.02378,µm,Spot,Diameter,45,1001148839,1302319,
3.28799,3.28799,3.28799,µm,Spot,Diameter,45,1001028919,1303234,
1.58071,1.58071,1.58071,µm,Spot,Diameter,45,1001088762,1303374,
4.55952,4.55952,4.55952,µm,Spot,Diameter,45,1001304416,1304416,
4.42918,4.42918,4.42918,µm,Spot,Diameter,45,1001244289,1306562,
3.6189,3.6189,3.6189,µm,Spot,Diameter,45,1001183631,1306986,
3.51545,3.51545,3.51545,µm,Spot,Diameter,45,1001307011,1307011,
4.06442,4.06442,4.06442,µm,Spot,Diameter,45,1000946144,1308497,
2.70297,2.70297,2.70297,µm,Spot,Diameter,45,1001310725,1310725,
5.12084,5.12084,5.12084,µm,Spot,Diameter,45,1000976176,1311582,
3.89834,3.89834,3.89834,µm,Spot,Diameter,45,1001128302,1312347,
2.70297,2.70297,2.70297,µm,Spot,Diameter,45,1001007366,1312391,
3.89834,3.89834,3.89834,µm,Spot,Diameter,45,1001128779,1313270,
4.1426,4.1426,4.1426,µm,Spot,Diameter,45,1001132092,1313620,
2.50922,2.50922,2.50922,µm,Spot,Diameter,45,1001190228,1313655,
3.89834,3.89834,3.89834,µm,Spot,Diameter,45,1000686553,1314399,
3.40552,3.40552,3.40552,µm,Spot,Diameter,45,1001129977,1314413,
3.98311,3.98311,3.98311,µm,Spot,Diameter,45,1001222072,1314946,
3.51545,3.51545,3.51545,µm,Spot,Diameter,45,1000860289,1315022,
3.28799,3.28799,3.28799,µm,Spot,Diameter,45,1001070831,1315906,
4.29068,4.29068,4.29068,µm,Spot,Diameter,45,1001162429,1316245,
3.89834,3.89834,3.89834,µm,Spot,Diameter,45,1001223904,1316844,
3.6189,3.6189,3.6189,µm,Spot,Diameter,45,1001132873,1317228,
5.49454,5.49454,5.49454,µm,Spot,Diameter,45,1000454057,1317742,
3.28799,3.28799,3.28799,µm,Spot,Diameter,45,1001045764,1318943,
4.96557,4.96557,4.96557,µm,Spot,Diameter,45,1001104072,1318996,
4.49529,4.49529,4.49529,µm,Spot,Diameter,45,1001074979,1319705,
3.89834,3.89834,3.89834,µm,Spot,Diameter,45,1001046137,1321094,
4.21794,4.21794,4.21794,µm,Spot,Diameter,45,1001290709,1321665,
3.51545,3.51545,3.51545,µm,Spot,Diameter,45,1001138880,1323104,
4.42918,4.42918,4.42918,µm,Spot,Diameter,45,1001078337,1323149,
3.51545,3.51545,3.51545,µm,Spot,Diameter,45,1001261153,1323555,
3.28799,3.28799,3.28799,µm,Spot,Diameter,45,1000606742,1323864,
2.27978,2.27978,2.27978,µm,Spot,Diameter,45,1001020468,1325882,
3.16141,3.16141,3.16141,µm,Spot,Diameter,45,1001265495,1327880,
3.51545,3.51545,3.51545,µm,Spot,Diameter,46,1001298039,1329342,
3.98311,3.98311,3.98311,µm,Spot,Diameter,46,1001205984,1329532,
2.87233,2.87233,2.87233,µm,Spot,Diameter,46,1001236985,1330116,
3.71676,3.71676,3.71676,µm,Spot,Diameter,46,1001115718,1330740,
3.16141,3.16141,3.16141,µm,Spot,Diameter,46,1001148839,1333589,
4.06442,4.06442,4.06442,µm,Spot,Diameter,46,1001088762,1334316,
3.51545,3.51545,3.51545,µm,Spot,Diameter,46,1001028919,1334489,
4.42918,4.42918,4.42918,µm,Spot,Diameter,46,1001304416,1335655,
4.68281,4.68281,4.68281,µm,Spot,Diameter,46,1001244289,1337852,
4.1426,4.1426,4.1426,µm,Spot,Diameter,46,1001307011,1337984,
3.6189,3.6189,3.6189,µm,Spot,Diameter,46,1001183631,1338237,
4.42918,4.42918,4.42918,µm,Spot,Diameter,46,1000976176,1339540,
4.06442,4.06442,4.06442,µm,Spot,Diameter,46,1000946144,1339654,
2.87233,2.87233,2.87233,µm,Spot,Diameter,46,1001310725,1341926,
3.71676,3.71676,3.71676,µm,Spot,Diameter,46,1001128302,1343603,
3.71676,3.71676,3.71676,µm,Spot,Diameter,46,1001132092,1344876,
2.50922,2.50922,2.50922,µm,Spot,Diameter,46,1001190228,1344911,
3.40552,3.40552,3.40552,µm,Spot,Diameter,46,1001129977,1345281,
3.16141,3.16141,3.16141,µm,Spot,Diameter,46,1000686553,1345650,
3.71676,3.71676,3.71676,µm,Spot,Diameter,46,1000860289,1346281,
3.28799,3.28799,3.28799,µm,Spot,Diameter,46,1001070831,1347129,
4.21794,4.21794,4.21794,µm,Spot,Diameter,46,1001162429,1347431,
3.6189,3.6189,3.6189,µm,Spot,Diameter,46,1001347654,1347654,
3.71676,3.71676,3.71676,µm,Spot,Diameter,46,1001223904,1348106,
5.4059,5.4059,5.4059,µm,Spot,Diameter,46,1000454057,1348922,
3.40552,3.40552,3.40552,µm,Spot,Diameter,46,1001222072,1349046,
2.87233,2.87233,2.87233,µm,Spot,Diameter,46,1001349662,1349662,
3.02378,3.02378,3.02378,µm,Spot,Diameter,46,1001045764,1350137,
2.87233,2.87233,2.87233,µm,Spot,Diameter,46,1001074979,1350890,
4.42918,4.42918,4.42918,µm,Spot,Diameter,46,1001351185,1351185,
4.1426,4.1426,4.1426,µm,Spot,Diameter,46,1001290709,1352832,
3.80971,3.80971,3.80971,µm,Spot,Diameter,46,1001138880,1354277,
3.80971,3.80971,3.80971,µm,Spot,Diameter,46,1001078337,1354335,
2.87233,2.87233,2.87233,µm,Spot,Diameter,46,1001261153,1354756,
1.99157,1.99157,1.99157,µm,Spot,Diameter,46,1000606742,1355031,
3.16141,3.16141,3.16141,µm,Spot,Diameter,46,1001020468,1356809,
1.58071,1.58071,1.58071,µm,Spot,Diameter,46,1001265495,1358572,
3.51545,3.51545,3.51545,µm,Spot,Diameter,47,1001298039,1360459,
3.89834,3.89834,3.89834,µm,Spot,Diameter,47,1001205984,1360665,
2.50922,2.50922,2.50922,µm,Spot,Diameter,47,1001236985,1361243,
3.6189,3.6189,3.6189,µm,Spot,Diameter,47,1001115718,1361846,
2.87233,2.87233,2.87233,µm,Spot,Diameter,47,1001148839,1364801,
3.16141,3.16141,3.16141,µm,Spot,Diameter,47,1001088762,1365559,
2.27978,2.27978,2.27978,µm,Spot,Diameter,47,1001028919,1365740,
3.80971,3.80971,3.80971,µm,Spot,Diameter,47,1001304416,1366929,
5.36047,5.36047,5.36047,µm,Spot,Diameter,47,1001244289,1369102,
3.28799,3.28799,3.28799,µm,Spot,Diameter,47,1001307011,1369565,
4.06442,4.06442,4.06442,µm,Spot,Diameter,47,1000946144,1371030,
3.40552,3.40552,3.40552,µm,Spot,Diameter,47,1001373018,1373018,
3.40552,3.40552,3.40552,µm,Spot,Diameter,47,1001310725,1373262,
4.36103,4.36103,4.36103,µm,Spot,Diameter,47,1000976176,1374124,
2.70297,2.70297,2.70297,µm,Spot,Diameter,47,1001374929,1374929,
3.80971,3.80971,3.80971,µm,Spot,Diameter,47,1001128302,1375199,
3.02378,3.02378,3.02378,µm,Spot,Diameter,47,1001132092,1375775,
3.02378,3.02378,3.02378,µm,Spot,Diameter,47,1001190228,1376204,
3.51545,3.51545,3.51545,µm,Spot,Diameter,47,1001129977,1376581,
3.6189,3.6189,3.6189,µm,Spot,Diameter,47,1000686553,1376945,
1.58071,1.58071,1.58071,µm,Spot,Diameter,47,1001376957,1376957,
3.71676,3.71676,3.71676,µm,Spot,Diameter,47,1001222072,1377499,
3.16141,3.16141,3.16141,µm,Spot,Diameter,47,1000860289,1377570,
1.58071,1.58071,1.58071,µm,Spot,Diameter,47,1001070831,1378421,
4.21794,4.21794,4.21794,µm,Spot,Diameter,47,1001162429,1378724,
3.98311,3.98311,3.98311,µm,Spot,Diameter,47,1001223904,1378985,
3.6189,3.6189,3.6189,µm,Spot,Diameter,47,1001347654,1379002,
1.58071,1.58071,1.58071,µm,Spot,Diameter,47,1000454057,1380209,
1.58071,1.58071,1.58071,µm,Spot,Diameter,47,1001349662,1380961,
3.40552,3.40552,3.40552,µm,Spot,Diameter,47,1001045764,1381405,
3.40552,3.40552,3.40552,µm,Spot,Diameter,47,1001351185,1382419,
3.40552,3.40552,3.40552,µm,Spot,Diameter,47,1001382680,1382680,
4.29068,4.29068,4.29068,µm,Spot,Diameter,47,1001290709,1384057,
3.80971,3.80971,3.80971,µm,Spot,Diameter,47,1000606742,1384350,
3.6189,3.6189,3.6189,µm,Spot,Diameter,47,1001138880,1385496,
3.16141,3.16141,3.16141,µm,Spot,Diameter,47,1001078337,1385564,
2.87233,2.87233,2.87233,µm,Spot,Diameter,47,1001261153,1385949,
3.02378,3.02378,3.02378,µm,Spot,Diameter,47,1001020468,1388201,
1.58071,1.58071,1.58071,µm,Spot,Diameter,47,1001265495,1389648,
2.87233,2.87233,2.87233,µm,Spot,Diameter,47,1001390095,1390095,
1.58071,1.58071,1.58071,µm,Spot,Diameter,48,1001205984,1391359,
3.40552,3.40552,3.40552,µm,Spot,Diameter,48,1001298039,1391559,
3.02378,3.02378,3.02378,µm,Spot,Diameter,48,1001236985,1392324,
3.16141,3.16141,3.16141,µm,Spot,Diameter,48,1001115718,1392915,
2.87233,2.87233,2.87233,µm,Spot,Diameter,48,1001148839,1395754,
3.98311,3.98311,3.98311,µm,Spot,Diameter,48,1001088762,1396453,
3.71676,3.71676,3.71676,µm,Spot,Diameter,48,1001028919,1396607,
4.79993,4.79993,4.79993,µm,Spot,Diameter,48,1001304416,1397972,
3.71676,3.71676,3.71676,µm,Spot,Diameter,48,1001399631,1399631,
4.06442,4.06442,4.06442,µm,Spot,Diameter,48,1001244289,1399940,
3.6189,3.6189,3.6189,µm,Spot,Diameter,48,1001307011,1400370,
3.40552,3.40552,3.40552,µm,Spot,Diameter,48,1000946144,1401783,
2.27978,2.27978,2.27978,µm,Spot,Diameter,48,1001310725,1401813,
3.28799,3.28799,3.28799,µm,Spot,Diameter,48,1001373018,1403879,
4.62199,4.62199,4.62199,µm,Spot,Diameter,48,1000976176,1404975,
3.6189,3.6189,3.6189,µm,Spot,Diameter,48,1001128302,1405780,
3.40552,3.40552,3.40552,µm,Spot,Diameter,48,1001374929,1405823,
3.28799,3.28799,3.28799,µm,Spot,Diameter,48,1001132092,1406603,
3.16141,3.16141,3.16141,µm,Spot,Diameter,48,1001190228,1407027,
3.02378,3.02378,3.02378,µm,Spot,Diameter,48,1000686553,1407783,
2.87233,2.87233,2.87233,µm,Spot,Diameter,48,1001376957,1407791,
3.6189,3.6189,3.6189,µm,Spot,Diameter,48,1001222072,1408316,
3.6189,3.6189,3.6189,µm,Spot,Diameter,48,1000860289,1408390,
3.28799,3.28799,3.28799,µm,Spot,Diameter,48,1001070831,1409247,
4.29068,4.29068,4.29068,µm,Spot,Diameter,48,1001162429,1409591,
3.40552,3.40552,3.40552,µm,Spot,Diameter,48,1001347654,1409837,
3.40552,3.40552,3.40552,µm,Spot,Diameter,48,1001223904,1410566,
5.31426,5.31426,5.31426,µm,Spot,Diameter,48,1000454057,1411037,
3.02378,3.02378,3.02378,µm,Spot,Diameter,48,1001349662,1411797,
3.40552,3.40552,3.40552,µm,Spot,Diameter,48,1001045764,1412257,
1.99157,1.99157,1.99157,µm,Spot,Diameter,48,1001351185,1413266,
3.71676,3.71676,3.71676,µm,Spot,Diameter,48,1001382680,1413505,
3.6189,3.6189,3.6189,µm,Spot,Diameter,48,1001414282,1414282,
4.29068,4.29068,4.29068,µm,Spot,Diameter,48,1001290709,1414851,
3.6189,3.6189,3.6189,µm,Spot,Diameter,48,1000606742,1415135,
3.6189,3.6189,3.6189,µm,Spot,Diameter,48,1001138880,1415922,
3.80971,3.80971,3.80971,µm,Spot,Diameter,48,1001078337,1416259,
3.16141,3.16141,3.16141,µm,Spot,Diameter,48,1001261153,1416651,
3.16141,3.16141,3.16141,µm,Spot,Diameter,48,1001020468,1418964,
2.70297,2.70297,2.70297,µm,Spot,Diameter,48,1001265495,1420370,
3.28799,3.28799,3.28799,µm,Spot,Diameter,48,1001390095,1420842,
4.29068,4.29068,4.29068,µm,Spot,Diameter,49,1001205984,1422171,
3.51545,3.51545,3.51545,µm,Spot,Diameter,49,1001298039,1422384,
3.02378,3.02378,3.02378,µm,Spot,Diameter,49,1001236985,1423114,
3.16141,3.16141,3.16141,µm,Spot,Diameter,49,1001115718,1423733,
3.40552,3.40552,3.40552,µm,Spot,Diameter,49,1001148839,1426585,
3.16141,3.16141,3.16141,µm,Spot,Diameter,49,1001028919,1427497,
4.55952,4.55952,4.55952,µm,Spot,Diameter,49,1001088762,1427630,
5.12084,5.12084,5.12084,µm,Spot,Diameter,49,1001304416,1428940,
4.42918,4.42918,4.42918,µm,Spot,Diameter,49,1001399631,1430859,
3.40552,3.40552,3.40552,µm,Spot,Diameter,49,1001307011,1431288,
3.98311,3.98311,3.98311,µm,Spot,Diameter,49,1001432525,1432525,
1.58071,1.58071,1.58071,µm,Spot,Diameter,49,1000946144,1432730,
2.70297,2.70297,2.70297,µm,Spot,Diameter,49,1001310725,1432758,
3.40552,3.40552,3.40552,µm,Spot,Diameter,49,1001373018,1434792,
4.49529,4.49529,4.49529,µm,Spot,Diameter,49,1000976176,1435854,
1.99157,1.99157,1.99157,µm,Spot,Diameter,49,1001128302,1436607,
3.28799,3.28799,3.28799,µm,Spot,Diameter,49,1001374929,1436645,
2.70297,2.70297,2.70297,µm,Spot,Diameter,49,1001190228,1437899,
3.71676,3.71676,3.71676,µm,Spot,Diameter,49,1001376957,1438300,
3.40552,3.40552,3.40552,µm,Spot,Diameter,49,1000686553,1438674,
3.98311,3.98311,3.98311,µm,Spot,Diameter,49,1001222072,1439190,
1.58071,1.58071,1.58071,µm,Spot,Diameter,49,1001070831,1440122,
3.98311,3.98311,3.98311,µm,Spot,Diameter,49,1001162429,1440397,
4.21794,4.21794,4.21794,µm,Spot,Diameter,49,1001347654,1440626,
3.80971,3.80971,3.80971,µm,Spot,Diameter,49,1001223904,1441354,
3.28799,3.28799,3.28799,µm,Spot,Diameter,49,1001349662,1442613,
3.40552,3.40552,3.40552,µm,Spot,Diameter,49,1001045764,1443068,
1.58071,1.58071,1.58071,µm,Spot,Diameter,49,1001443126,1443126,
4.1426,4.1426,4.1426,µm,Spot,Diameter,49,1001351185,1444061,
3.80971,3.80971,3.80971,µm,Spot,Diameter,49,1001382680,1444263,
3.51545,3.51545,3.51545,µm,Spot,Diameter,49,1001444551,1444551,
3.80971,3.80971,3.80971,µm,Spot,Diameter,49,1001414282,1445444,
3.80971,3.80971,3.80971,µm,Spot,Diameter,49,1001290709,1445655,
3.71676,3.71676,3.71676,µm,Spot,Diameter,49,1000606742,1445959,
4.06442,4.06442,4.06442,µm,Spot,Diameter,49,1001138880,1447090,
3.6189,3.6189,3.6189,µm,Spot,Diameter,49,1001078337,1447129,
1.58071,1.58071,1.58071,µm,Spot,Diameter,49,1001447832,1447832,
3.6189,3.6189,3.6189,µm,Spot,Diameter,49,1001390095,1451627,
4.36103,4.36103,4.36103,µm,Spot,Diameter,50,1001298039,1453227,
3.71676,3.71676,3.71676,µm,Spot,Diameter,50,1001115718,1454610,
4.21794,4.21794,4.21794,µm,Spot,Diameter,50,1001088762,1458299,
3.28799,3.28799,3.28799,µm,Spot,Diameter,50,1001028919,1458460,
5.4059,5.4059,5.4059,µm,Spot,Diameter,50,1001304416,1459832,
3.16141,3.16141,3.16141,µm,Spot,Diameter,50,1001459999,1459999,
4.74209,4.74209,4.74209,µm,Spot,Diameter,50,1001399631,1461486,
4.42918,4.42918,4.42918,µm,Spot,Diameter,50,1001307011,1462177,
3.71676,3.71676,3.71676,µm,Spot,Diameter,50,1001432525,1463402,
4.29068,4.29068,4.29068,µm,Spot,Diameter,50,1000976176,1463449,
3.6189,3.6189,3.6189,µm,Spot,Diameter,50,1001463577,1463577,
3.80971,3.80971,3.80971,µm,Spot,Diameter,50,1001373018,1465584,
3.16141,3.16141,3.16141,µm,Spot,Diameter,50,1001310725,1465814,
4.1426,4.1426,4.1426,µm,Spot,Diameter,50,1001128302,1467529,
3.40552,3.40552,3.40552,µm,Spot,Diameter,50,1001374929,1467578,
3.02378,3.02378,3.02378,µm,Spot,Diameter,50,1001190228,1468815,
3.40552,3.40552,3.40552,µm,Spot,Diameter,50,1001376957,1469228,
3.02378,3.02378,3.02378,µm,Spot,Diameter,50,1000686553,1469600,
3.16141,3.16141,3.16141,µm,Spot,Diameter,50,1001222072,1470128,
5.5804,5.5804,5.5804,µm,Spot,Diameter,50,1001470670,1470670,
3.80971,3.80971,3.80971,µm,Spot,Diameter,50,1001162429,1471321,
4.29068,4.29068,4.29068,µm,Spot,Diameter,50,1001347654,1471573,
3.28799,3.28799,3.28799,µm,Spot,Diameter,50,1001223904,1471970,
3.02378,3.02378,3.02378,µm,Spot,Diameter,50,1001349662,1473599,
3.80971,3.80971,3.80971,µm,Spot,Diameter,50,1001045764,1474075,
4.8564,4.8564,4.8564,µm,Spot,Diameter,50,1001443126,1474122,
4.36103,4.36103,4.36103,µm,Spot,Diameter,50,1001351185,1475097,
3.28799,3.28799,3.28799,µm,Spot,Diameter,50,1001382680,1475332,
3.28799,3.28799,3.28799,µm,Spot,Diameter,50,1001444551,1475337,
3.71676,3.71676,3.71676,µm,Spot,Diameter,50,1001414282,1476127,
3.89834,3.89834,3.89834,µm,Spot,Diameter,50,1001290709,1476741,
3.28799,3.28799,3.28799,µm,Spot,Diameter,50,1000606742,1477066,
3.98311,3.98311,3.98311,µm,Spot,Diameter,50,1001138880,1478203,
4.55952,4.55952,4.55952,µm,Spot,Diameter,50,1001447832,1478992,
3.89834,3.89834,3.89834,µm,Spot,Diameter,50,1001390095,1482812,
3.6189,3.6189,3.6189,µm,Spot,Diameter,51,1001298039,1484348,
2.70297,2.70297,2.70297,µm,Spot,Diameter,51,1001484970,1484970,
3.28799,3.28799,3.28799,µm,Spot,Diameter,51,1001115718,1485755,
3.6189,3.6189,3.6189,µm,Spot,Diameter,51,1001088762,1489493,
3.51545,3.51545,3.51545,µm,Spot,Diameter,51,1001028919,1489645,
5.82332,5.82332,5.82332,µm,Spot,Diameter,51,1001459999,1491250,
1.58071,1.58071,1.58071,µm,Spot,Diameter,51,1001399631,1493065,
3.40552,3.40552,3.40552,µm,Spot,Diameter,51,1001432525,1494808,
4.49529,4.49529,4.49529,µm,Spot,Diameter,51,1000976176,1494857,
3.28799,3.28799,3.28799,µm,Spot,Diameter,51,1001463577,1494987,
3.6189,3.6189,3.6189,µm,Spot,Diameter,51,1001373018,1496994,
2.50922,2.50922,2.50922,µm,Spot,Diameter,51,1001498754,1498754,
3.80971,3.80971,3.80971,µm,Spot,Diameter,51,1001128302,1498800,
2.87233,2.87233,2.87233,µm,Spot,Diameter,51,1001374929,1498876,
3.28799,3.28799,3.28799,µm,Spot,Diameter,51,1001347654,1500091,
3.28799,3.28799,3.28799,µm,Spot,Diameter,51,1001376957,1500577,
3.28799,3.28799,3.28799,µm,Spot,Diameter,51,1000686553,1500964,
4.55952,4.55952,4.55952,µm,Spot,Diameter,51,1001470670,1502045,
4.21794,4.21794,4.21794,µm,Spot,Diameter,51,1001162429,1502692,
3.98311,3.98311,3.98311,µm,Spot,Diameter,51,1001223904,1503389,
3.28799,3.28799,3.28799,µm,Spot,Diameter,51,1001349662,1505034,
5.07014,5.07014,5.07014,µm,Spot,Diameter,51,1001443126,1505216,
4.49529,4.49529,4.49529,µm,Spot,Diameter,51,1001351185,1506103,
3.89834,3.89834,3.89834,µm,Spot,Diameter,51,1001382680,1506666,
3.40552,3.40552,3.40552,µm,Spot,Diameter,51,1001444551,1506673,
3.51545,3.51545,3.51545,µm,Spot,Diameter,51,1001414282,1507530,
4.1426,4.1426,4.1426,µm,Spot,Diameter,51,1001290709,1508051,
3.51545,3.51545,3.51545,µm,Spot,Diameter,51,1000606742,1508340,
3.51545,3.51545,3.51545,µm,Spot,Diameter,51,1001138880,1509126,
3.89834,3.89834,3.89834,µm,Spot,Diameter,51,1001510065,1510065,
4.8564,4.8564,4.8564,µm,Spot,Diameter,51,1001447832,1510116,
3.28799,3.28799,3.28799,µm,Spot,Diameter,51,1001511880,1511880,
3.89834,3.89834,3.89834,µm,Spot,Diameter,51,1001390095,1513982,
1.58071,1.58071,1.58071,µm,Spot,Diameter,52,1001515348,1515348,
4.06442,4.06442,4.06442,µm,Spot,Diameter,52,1001298039,1515569,
2.87233,2.87233,2.87233,µm,Spot,Diameter,52,1001484970,1516154,
3.51545,3.51545,3.51545,µm,Spot,Diameter,52,1001115718,1516896,
3.80971,3.80971,3.80971,µm,Spot,Diameter,52,1001088762,1520789,
3.16141,3.16141,3.16141,µm,Spot,Diameter,52,1001028919,1520975,
5.4059,5.4059,5.4059,µm,Spot,Diameter,52,1001459999,1522710,
1.58071,1.58071,1.58071,µm,Spot,Diameter,52,1001399631,1524408,
4.42918,4.42918,4.42918,µm,Spot,Diameter,52,1001524529,1524529,
3.16141,3.16141,3.16141,µm,Spot,Diameter,52,1001524797,1524797,
3.80971,3.80971,3.80971,µm,Spot,Diameter,52,1001432525,1526046,
3.16141,3.16141,3.16141,µm,Spot,Diameter,52,1000976176,1526096,
3.28799,3.28799,3.28799,µm,Spot,Diameter,52,1001463577,1526235,
3.6189,3.6189,3.6189,µm,Spot,Diameter,52,1001373018,1528326,
3.98311,3.98311,3.98311,µm,Spot,Diameter,52,1001498754,1530094,
3.80971,3.80971,3.80971,µm,Spot,Diameter,52,1001128302,1530119,
3.98311,3.98311,3.98311,µm,Spot,Diameter,52,1001374929,1530178,
3.02378,3.02378,3.02378,µm,Spot,Diameter,52,1001531007,1531007,
3.98311,3.98311,3.98311,µm,Spot,Diameter,52,1001376957,1531877,
3.40552,3.40552,3.40552,µm,Spot,Diameter,52,1000686553,1532219,
1.58071,1.58071,1.58071,µm,Spot,Diameter,52,1001470670,1533302,
4.06442,4.06442,4.06442,µm,Spot,Diameter,52,1001162429,1533907,
3.51545,3.51545,3.51545,µm,Spot,Diameter,52,1001347654,1534121,
2.87233,2.87233,2.87233,µm,Spot,Diameter,52,1001535243,1535243,
3.51545,3.51545,3.51545,µm,Spot,Diameter,52,1001349662,1535740,
4.62199,4.62199,4.62199,µm,Spot,Diameter,52,1001536213,1536213,
5.26723,5.26723,5.26723,µm,Spot,Diameter,52,1001443126,1536559,
3.51545,3.51545,3.51545,µm,Spot,Diameter,52,1001382680,1537634,
3.6189,3.6189,3.6189,µm,Spot,Diameter,52,1001444551,1537643,
3.51545,3.51545,3.51545,µm,Spot,Diameter,52,1001414282,1538430,
4.06442,4.06442,4.06442,µm,Spot,Diameter,52,1001290709,1538950,
3.6189,3.6189,3.6189,µm,Spot,Diameter,52,1000606742,1539245,
3.16141,3.16141,3.16141,µm,Spot,Diameter,52,1001510065,1539278,
