
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-1.9071,-2.27081,1.24385,µm,Spot,Displacement Delta,7,1000158060,186936,
-1.26202,-2.27605,0.916862,µm,Spot,Displacement Delta,7,1000071729,187159,
0.0876465,-1.88153,-0.168053,µm,Spot,Displacement Delta,7,1000069455,187472,
-2.59073,-3.03568,0.290615,µm,Spot,Displacement Delta,7,1000130081,187691,
0.451714,-1.61885,0.0478745,µm,Spot,Displacement Delta,7,1000014633,188535,
-0.249695,-1.39546,1.78894,µm,Spot,Displacement Delta,7,1000014915,188987,
0.860321,0.544975,0.868332,µm,Spot,Displacement Delta,7,1000074239,189513,
-0.829346,-3.27293,0.349262,µm,Spot,Displacement Delta,7,1000018381,191915,
0.543823,-1.70459,-0.701096,µm,Spot,Displacement Delta,7,1000019405,192882,
1.45529,-3.39261,-0.0544052,µm,Spot,Displacement Delta,7,1000135496,193021,
1.04868,-3.58978,0.375954,µm,Spot,Displacement Delta,7,1000165097,193932,
0.00566864,-1.18423,1.1798,µm,Spot,Displacement Delta,7,1000136105,193991,
0,0,0,µm,Spot,Displacement Delta,7,1000196023,196023,
0.486786,-3.06554,1.18915,µm,Spot,Displacement Delta,7,1000080712,196104,
0.142227,-1.98442,0.992577,µm,Spot,Displacement Delta,7,1000138478,196432,
0,0,0,µm,Spot,Displacement Delta,7,1000196749,196749,
1.21025,-2.4454,-0.156723,µm,Spot,Displacement Delta,7,1000111173,197053,
1.18633,-1.35944,-0.142967,µm,Spot,Displacement Delta,7,1000082174,197213,
-0.345047,-1.87897,0.294945,µm,Spot,Displacement Delta,7,1000026990,197885,
-0.0387268,-1.96339,-1.55466,µm,Spot,Displacement Delta,7,1000025762,199227,
0.0426025,-2.20105,0.247284,µm,Spot,Displacement Delta,7,1000025863,199350,
-0.256256,-2.86369,-0.272415,µm,Spot,Displacement Delta,7,1000026374,199538,
0,0,0,µm,Spot,Displacement Delta,7,1000199932,199932,
-0.416183,-3.56271,-0.66732,µm,Spot,Displacement Delta,7,1000026789,199942,
2.97296,-1.34979,-0.338753,µm,Spot,Displacement Delta,7,1000024512,200064,
0.365593,-2.32361,0.594391,µm,Spot,Displacement Delta,7,1000027048,200164,
-1.63237,-0.257477,0.168633,µm,Spot,Displacement Delta,7,1000027245,200359,
0.2118,-2.03812,0.290825,µm,Spot,Displacement Delta,7,1000027656,200760,
0.499969,-2.14629,1.5027,µm,Spot,Displacement Delta,7,1000026660,201704,
-1.58374,-1.82219,0,µm,Spot,Displacement Delta,7,1000028860,202112,
-4.35989,-0.673523,-0.710594,µm,Spot,Displacement Delta,7,1000058544,202550,
-0.239777,-0.170288,0,µm,Spot,Displacement Delta,7,1000029962,202900,
-1.02335,-0.957169,0,µm,Spot,Displacement Delta,7,1000117221,203538,
0.0231018,-0.899963,0,µm,Spot,Displacement Delta,7,1000145899,203689,
1.25309,-0.774948,-0.130433,µm,Spot,Displacement Delta,8,1000178867,207307,
1.63456,2.61753,0.628505,µm,Spot,Displacement Delta,8,1000034728,207491,
1.77882,2.564,-0.140615,µm,Spot,Displacement Delta,8,1000005575,209230,
0.894455,2.14249,0.865917,µm,Spot,Displacement Delta,8,1000094504,209263,
-0.792969,-0.568466,0.21603,µm,Spot,Displacement Delta,8,1000008102,211542,
1.11492,1.42346,0.0498085,µm,Spot,Displacement Delta,8,1000158060,215684,
1.707,0.956528,0.86182,µm,Spot,Displacement Delta,8,1000071729,215911,
0.594574,1.03214,1.54472,µm,Spot,Displacement Delta,8,1000069455,216187,
2.28677,2.2771,-0.197578,µm,Spot,Displacement Delta,8,1000130081,216414,
1.50797,0.87088,-0.0201759,µm,Spot,Displacement Delta,8,1000014633,217248,
0.970032,-0.0884857,1.02069,µm,Spot,Displacement Delta,8,1000014915,217741,
0,0,0,µm,Spot,Displacement Delta,8,1000218062,218062,
-0.460052,-0.794342,-0.716541,µm,Spot,Displacement Delta,8,1000074239,218280,
1.87128,2.09449,-0.377304,µm,Spot,Displacement Delta,8,1000018381,220701,
0,0,0,µm,Spot,Displacement Delta,8,1000221333,221333,
1.33725,0.7967,-0.647163,µm,Spot,Displacement Delta,8,1000019405,221685,
1.48093,1.9801,-0.307457,µm,Spot,Displacement Delta,8,1000165097,222728,
1.40961,-0.474304,-0.878357,µm,Spot,Displacement Delta,8,1000136105,222780,
0,0,0,µm,Spot,Displacement Delta,8,1000224234,224234,
0,0,0,µm,Spot,Displacement Delta,8,1000224241,224241,
0,0,0,µm,Spot,Displacement Delta,8,1000224431,224431,
