
Track Intensity Mean Ch=1 Img=1
 ==================== 
Track Intensity Mean,Unit,Category,Channel,Image,ID,
254.098,,Track,1,Image 1,1001390095,
20.5255,,Track,1,Image 1,1001399631,
74.7876,,Track,1,Image 1,1001414282,
232.741,,Track,1,Image 1,1001432525,
84.3207,,Track,1,Image 1,1001443126,
198.378,,Track,1,Image 1,1001444551,
27.7469,,Track,1,Image 1,1001447832,
2.57401,,Track,1,Image 1,1001459999,
250.644,,Track,1,Image 1,1001463577,
14.114,,Track,1,Image 1,1001470670,
237.105,,Track,1,Image 1,1001484970,
223.351,,Track,1,Image 1,1001498754,
230.724,,Track,1,Image 1,1001510065,
249.912,,Track,1,Image 1,1001511880,
188.247,,Track,1,Image 1,1001515348,
37.2601,,Track,1,Image 1,1001524529,
7.09354,,Track,1,Image 1,1001524797,
0.530488,,Track,1,Image 1,1001531007,
45.9262,,Track,1,Image 1,1001535243,
253.645,,Track,1,Image 1,1001536213,
188.224,,Track,1,Image 1,1001549656,
201.669,,Track,1,Image 1,1001571482,
201.259,,Track,1,Image 1,1001585322,
58.8372,,Track,1,Image 1,1001597972,
14.0402,,Track,1,Image 1,1001634186,
234.033,,Track,1,Image 1,1001641521,
184.709,,Track,1,Image 1,1001649683,
118.385,,Track,1,Image 1,1001660310,
167.72,,Track,1,Image 1,1001662631,
228.647,,Track,1,Image 1,1001662802,
109.677,,Track,1,Image 1,1001692264,
134.725,,Track,1,Image 1,1001696991,
29.1568,,Track,1,Image 1,1001705575,
7.32178,,Track,1,Image 1,1001708522,
0.22252,,Track,1,Image 1,1001717292,
219.611,,Track,1,Image 1,1001721190,
208.278,,Track,1,Image 1,1001721732,
77.125,,Track,1,Image 1,1001722530,
210.733,,Track,1,Image 1,1001723411,
73.8925,,Track,1,Image 1,1001735688,
32.5876,,Track,1,Image 1,1001739237,
239.768,,Track,1,Image 1,1001745981,
141.874,,Track,1,Image 1,1001748846,
3.86301,,Track,1,Image 1,1001774250,
226.211,,Track,1,Image 1,1001792466,
230.275,,Track,1,Image 1,1001800294,
6.63095,,Track,1,Image 1,1001831823,
206.559,,Track,1,Image 1,1001838017,
114.068,,Track,1,Image 1,1001843531,
208.197,,Track,1,Image 1,1001850191,
210.088,,Track,1,Image 1,1001869026,
23.3981,,Track,1,Image 1,1001872907,
147.358,,Track,1,Image 1,1001874170,
25.8547,,Track,1,Image 1,1001876881,
253.591,,Track,1,Image 1,1001878744,
247.355,,Track,1,Image 1,1001889904,
250.609,,Track,1,Image 1,1001895167,
10.6875,,Track,1,Image 1,1001896809,
159.189,,Track,1,Image 1,1001904297,
75.0198,,Track,1,Image 1,1001904618,
251.591,,Track,1,Image 1,1001939884,
252.347,,Track,1,Image 1,1001942811,
42.3367,,Track,1,Image 1,1001954731,
183.74,,Track,1,Image 1,1001968557,
35.4286,,Track,1,Image 1,1001968819,
78.9048,,Track,1,Image 1,1001978360,
241.85,,Track,1,Image 1,1002006710,
252.914,,Track,1,Image 1,1002029154,
29.3505,,Track,1,Image 1,1002031500,
225.278,,Track,1,Image 1,1002047887,
201.178,,Track,1,Image 1,1002051985,
19.7806,,Track,1,Image 1,1002059095,
247.122,,Track,1,Image 1,1002067444,
246.382,,Track,1,Image 1,1002067747,
252.533,,Track,1,Image 1,1002113497,
247.059,,Track,1,Image 1,1002124155,
166.051,,Track,1,Image 1,1002125541,
18.1034,,Track,1,Image 1,1002142435,
195.462,,Track,1,Image 1,1002148602,
53.697,,Track,1,Image 1,1002150876,
252.145,,Track,1,Image 1,1002158806,
1.40789,,Track,1,Image 1,1002180262,
224.661,,Track,1,Image 1,1002182375,
12.125,,Track,1,Image 1,1002205040,
195.5,,Track,1,Image 1,1002211774,
34.3643,,Track,1,Image 1,1002213141,
164.31,,Track,1,Image 1,1002223441,
199.075,,Track,1,Image 1,1002227684,
33.7553,,Track,1,Image 1,1002236414,
204.337,,Track,1,Image 1,1002242134,
209.421,,Track,1,Image 1,1002242329,
249.789,,Track,1,Image 1,1002243369,
241.967,,Track,1,Image 1,1002246854,
194.056,,Track,1,Image 1,1002262996,
212.313,,Track,1,Image 1,1002273437,
57.5579,,Track,1,Image 1,1002278860,
0.566667,,Track,1,Image 1,1002300559,
81.631,,Track,1,Image 1,1002307653,
62.5529,,Track,1,Image 1,1002309454,
219.114,,Track,1,Image 1,1002316459,
249.114,,Track,1,Image 1,1002316883,
241.483,,Track,1,Image 1,1002317275,
14.4709,,Track,1,Image 1,1002336151,
164.564,,Track,1,Image 1,1002336484,
4.97248,,Track,1,Image 1,1002360360,
121.81,,Track,1,Image 1,1002367218,
138.038,,Track,1,Image 1,1002369367,
171.32,,Track,1,Image 1,1002382179,
1.00917,,Track,1,Image 1,1002396861,
195.753,,Track,1,Image 1,1002402760,
163.983,,Track,1,Image 1,1002404222,
119.081,,Track,1,Image 1,1002429210,
30.1169,,Track,1,Image 1,1002435411,
12.5979,,Track,1,Image 1,1002453328,
0.19403,,Track,1,Image 1,1002454260,
179.639,,Track,1,Image 1,1002458180,
11.5211,,Track,1,Image 1,1002460030,
223.23,,Track,1,Image 1,1002460974,
108.128,,Track,1,Image 1,1002461635,
43.0395,,Track,1,Image 1,1002463724,
