
Track Intensity Max Ch=6 Img=1
 ==================== 
Track Intensity Max,Unit,Category,Channel,Image,ID,
251,,Track,6,Image 1,1000385100,
251,,Track,6,Image 1,1000401657,
251,,Track,6,Image 1,1000402605,
252,,Track,6,Image 1,1000405139,
253,,Track,6,Image 1,1000409035,
251,,Track,6,Image 1,1000421574,
252,,Track,6,Image 1,1000423376,
252,,Track,6,Image 1,1000429687,
252,,Track,6,Image 1,1000439186,
252,,Track,6,Image 1,1000449132,
255,,Track,6,Image 1,1000454057,
252,,Track,6,Image 1,1000454567,
251,,Track,6,Image 1,1000488632,
251,,Track,6,Image 1,1000489329,
251,,Track,6,Image 1,1000493396,
252,,Track,6,Image 1,1000515291,
253,,Track,6,Image 1,1000522409,
252,,Track,6,Image 1,1000522415,
253,,Track,6,Image 1,1000534158,
253,,Track,6,Image 1,1000535289,
252,,Track,6,Image 1,1000549440,
251,,Track,6,Image 1,1000566277,
252,,Track,6,Image 1,1000569584,
252,,Track,6,Image 1,1000572485,
253,,Track,6,Image 1,1000574056,
252,,Track,6,Image 1,1000576160,
252,,Track,6,Image 1,1000606742,
251,,Track,6,Image 1,1000623228,
253,,Track,6,Image 1,1000626063,
252,,Track,6,Image 1,1000628237,
251,,Track,6,Image 1,1000657926,
252,,Track,6,Image 1,1000667525,
252,,Track,6,Image 1,1000675627,
252,,Track,6,Image 1,1000684239,
252,,Track,6,Image 1,1000686553,
252,,Track,6,Image 1,1000689377,
253,,Track,6,Image 1,1000690930,
252,,Track,6,Image 1,1000692325,
251,,Track,6,Image 1,1000695046,
252,,Track,6,Image 1,1000704730,
253,,Track,6,Image 1,1000705525,
252,,Track,6,Image 1,1000712057,
252,,Track,6,Image 1,1000728131,
252,,Track,6,Image 1,1000755087,
253,,Track,6,Image 1,1000764459,
252,,Track,6,Image 1,1000809896,
252,,Track,6,Image 1,1000811156,
251,,Track,6,Image 1,1000813964,
252,,Track,6,Image 1,1000825954,
251,,Track,6,Image 1,1000835089,
252,,Track,6,Image 1,1000839692,
251,,Track,6,Image 1,1000855659,
252,,Track,6,Image 1,1000856861,
252,,Track,6,Image 1,1000858553,
253,,Track,6,Image 1,1000860086,
253,,Track,6,Image 1,1000860289,
254,,Track,6,Image 1,1000864199,
252,,Track,6,Image 1,1000865808,
251,,Track,6,Image 1,1000866048,
252,,Track,6,Image 1,1000887899,
252,,Track,6,Image 1,1000890207,
252,,Track,6,Image 1,1000898844,
253,,Track,6,Image 1,1000926710,
252,,Track,6,Image 1,1000946144,
253,,Track,6,Image 1,1000953090,
253,,Track,6,Image 1,1000962165,
251,,Track,6,Image 1,1000976176,
251,,Track,6,Image 1,1000988049,
252,,Track,6,Image 1,1001007366,
252,,Track,6,Image 1,1001020468,
252,,Track,6,Image 1,1001028919,
253,,Track,6,Image 1,1001035449,
252,,Track,6,Image 1,1001045764,
252,,Track,6,Image 1,1001046137,
252,,Track,6,Image 1,1001054405,
252,,Track,6,Image 1,1001070831,
252,,Track,6,Image 1,1001074979,
252,,Track,6,Image 1,1001078337,
252,,Track,6,Image 1,1001087121,
253,,Track,6,Image 1,1001088762,
253,,Track,6,Image 1,1001088789,
251,,Track,6,Image 1,1001102674,
253,,Track,6,Image 1,1001104072,
253,,Track,6,Image 1,1001115718,
252,,Track,6,Image 1,1001128302,
252,,Track,6,Image 1,1001128779,
251,,Track,6,Image 1,1001129977,
252,,Track,6,Image 1,1001132092,
251,,Track,6,Image 1,1001132873,
252,,Track,6,Image 1,1001138880,
252,,Track,6,Image 1,1001148839,
253,,Track,6,Image 1,1001162429,
252,,Track,6,Image 1,1001183631,
251,,Track,6,Image 1,1001190228,
252,,Track,6,Image 1,1001205984,
251,,Track,6,Image 1,1001222072,
252,,Track,6,Image 1,1001223904,
252,,Track,6,Image 1,1001236985,
253,,Track,6,Image 1,1001244289,
251,,Track,6,Image 1,1001261153,
253,,Track,6,Image 1,1001265495,
253,,Track,6,Image 1,1001290709,
252,,Track,6,Image 1,1001298039,
253,,Track,6,Image 1,1001304416,
252,,Track,6,Image 1,1001307011,
252,,Track,6,Image 1,1001310725,
252,,Track,6,Image 1,1001347654,
252,,Track,6,Image 1,1001349662,
251,,Track,6,Image 1,1001351185,
252,,Track,6,Image 1,1001373018,
252,,Track,6,Image 1,1001374929,
252,,Track,6,Image 1,1001376957,
252,,Track,6,Image 1,1001382680,
251,,Track,6,Image 1,1001390095,
253,,Track,6,Image 1,1001399631,
253,,Track,6,Image 1,1001414282,
252,,Track,6,Image 1,1001432525,
253,,Track,6,Image 1,1001443126,
252,,Track,6,Image 1,1001444551,
253,,Track,6,Image 1,1001447832,
254,,Track,6,Image 1,1001459999,
251,,Track,6,Image 1,1001463577,
251,,Track,6,Image 1,1001470670,
252,,Track,6,Image 1,1001484970,
252,,Track,6,Image 1,1001498754,
252,,Track,6,Image 1,1001510065,
252,,Track,6,Image 1,1001511880,
252,,Track,6,Image 1,1001515348,
253,,Track,6,Image 1,1001524529,
253,,Track,6,Image 1,1001524797,
252,,Track,6,Image 1,1001531007,
252,,Track,6,Image 1,1001535243,
251,,Track,6,Image 1,1001536213,
254,,Track,6,Image 1,1001549656,
252,,Track,6,Image 1,1001571482,
252,,Track,6,Image 1,1001585322,
252,,Track,6,Image 1,1001597972,
252,,Track,6,Image 1,1001634186,
252,,Track,6,Image 1,1001641521,
251,,Track,6,Image 1,1001649683,
253,,Track,6,Image 1,1001660310,
252,,Track,6,Image 1,1001662631,
252,,Track,6,Image 1,1001662802,
252,,Track,6,Image 1,1001692264,
254,,Track,6,Image 1,1001696991,
252,,Track,6,Image 1,1001705575,
252,,Track,6,Image 1,1001708522,
253,,Track,6,Image 1,1001717292,
251,,Track,6,Image 1,1001721190,
251,,Track,6,Image 1,1001721732,
252,,Track,6,Image 1,1001722530,
252,,Track,6,Image 1,1001723411,
252,,Track,6,Image 1,1001735688,
252,,Track,6,Image 1,1001739237,
252,,Track,6,Image 1,1001745981,
253,,Track,6,Image 1,1001748846,
252,,Track,6,Image 1,1001774250,
252,,Track,6,Image 1,1001792466,
252,,Track,6,Image 1,1001800294,
252,,Track,6,Image 1,1001831823,
252,,Track,6,Image 1,1001838017,
252,,Track,6,Image 1,1001843531,
251,,Track,6,Image 1,1001850191,
251,,Track,6,Image 1,1001869026,
252,,Track,6,Image 1,1001872907,
253,,Track,6,Image 1,1001874170,
252,,Track,6,Image 1,1001876881,
251,,Track,6,Image 1,1001878744,
252,,Track,6,Image 1,1001889904,
251,,Track,6,Image 1,1001895167,
252,,Track,6,Image 1,1001896809,
251,,Track,6,Image 1,1001904297,
252,,Track,6,Image 1,1001904618,
252,,Track,6,Image 1,1001939884,
251,,Track,6,Image 1,1001942811,
252,,Track,6,Image 1,1001954731,
252,,Track,6,Image 1,1001968557,
253,,Track,6,Image 1,1001968819,
253,,Track,6,Image 1,1001978360,
252,,Track,6,Image 1,1002006710,
251,,Track,6,Image 1,1002029154,
253,,Track,6,Image 1,1002031500,
252,,Track,6,Image 1,1002047887,
252,,Track,6,Image 1,1002051985,
252,,Track,6,Image 1,1002059095,
251,,Track,6,Image 1,1002067444,
252,,Track,6,Image 1,1002067747,
251,,Track,6,Image 1,1002113497,
251,,Track,6,Image 1,1002124155,
252,,Track,6,Image 1,1002125541,
252,,Track,6,Image 1,1002142435,
252,,Track,6,Image 1,1002148602,
252,,Track,6,Image 1,1002150876,
252,,Track,6,Image 1,1002158806,
253,,Track,6,Image 1,1002180262,
252,,Track,6,Image 1,1002182375,
253,,Track,6,Image 1,1002205040,
251,,Track,6,Image 1,1002211774,
253,,Track,6,Image 1,1002213141,
252,,Track,6,Image 1,1002223441,
252,,Track,6,Image 1,1002227684,
252,,Track,6,Image 1,1002236414,
252,,Track,6,Image 1,1002242134,
252,,Track,6,Image 1,1002242329,
251,,Track,6,Image 1,1002243369,
253,,Track,6,Image 1,1002246854,
252,,Track,6,Image 1,1002262996,
252,,Track,6,Image 1,1002273437,
252,,Track,6,Image 1,1002278860,
252,,Track,6,Image 1,1002300559,
252,,Track,6,Image 1,1002307653,
253,,Track,6,Image 1,1002309454,
252,,Track,6,Image 1,1002316459,
251,,Track,6,Image 1,1002316883,
252,,Track,6,Image 1,1002317275,
252,,Track,6,Image 1,1002336151,
251,,Track,6,Image 1,1002336484,
252,,Track,6,Image 1,1002360360,
252,,Track,6,Image 1,1002367218,
252,,Track,6,Image 1,1002369367,
252,,Track,6,Image 1,1002382179,
253,,Track,6,Image 1,1002396861,
253,,Track,6,Image 1,1002402760,
251,,Track,6,Image 1,1002404222,
252,,Track,6,Image 1,1002429210,
252,,Track,6,Image 1,1002435411,
252,,Track,6,Image 1,1002453328,
252,,Track,6,Image 1,1002454260,
252,,Track,6,Image 1,1002458180,
253,,Track,6,Image 1,1002460030,
251,,Track,6,Image 1,1002460974,
251,,Track,6,Image 1,1002461635,
252,,Track,6,Image 1,1002463724,
