
Intensity Sum of Square Ch=4 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
845325,,Spot,4,Image 1,14,1000165097,396760,
972323,,Spot,4,Image 1,14,1000196023,398660,
801182,,Spot,4,Image 1,14,1000253547,398711,
779791,,Spot,4,Image 1,14,1000282540,398941,
780300,,Spot,4,Image 1,14,1000282868,399235,
9638,,Spot,4,Image 1,14,1000196749,399414,
78797,,Spot,4,Image 1,14,1000080712,399444,
174262,,Spot,4,Image 1,14,1000373068,399716,
4621,,Spot,4,Image 1,14,1000312915,399918,
635027,,Spot,4,Image 1,14,1000111173,399990,
908316,,Spot,4,Image 1,14,1000371442,400244,
1.29999e+06,,Spot,4,Image 1,14,1000027048,400915,
904248,,Spot,4,Image 1,14,1000401657,401657,
390150,,Spot,4,Image 1,14,1000026374,402334,
906787,,Spot,4,Image 1,14,1000402605,402605,
766096,,Spot,4,Image 1,14,1000199932,402701,
841766,,Spot,4,Image 1,14,1000257305,402717,
53580,,Spot,4,Image 1,14,1000024512,402891,
647200,,Spot,4,Image 1,14,1000405139,405139,
1.03126e+06,,Spot,4,Image 1,14,1000260417,405314,
910350,,Spot,4,Image 1,14,1000260594,405853,
127222,,Spot,4,Image 1,14,1000145899,406550,
602152,,Spot,4,Image 1,14,1000232501,406554,
267973,,Spot,4,Image 1,14,1000290426,406557,
840245,,Spot,4,Image 1,15,1000290900,407107,
7926,,Spot,4,Image 1,15,1000320447,407345,
1.36553e+06,,Spot,4,Image 1,15,1000178867,408709,
115229,,Spot,4,Image 1,15,1000409035,409035,
57928,,Spot,4,Image 1,15,1000354480,412263,
377513,,Spot,4,Image 1,15,1000354440,412471,
465421,,Spot,4,Image 1,15,1000327258,414040,
465961,,Spot,4,Image 1,15,1000385100,414048,
254018,,Spot,4,Image 1,15,1000008102,414497,
646691,,Spot,4,Image 1,15,1000244446,418817,
1.03989e+06,,Spot,4,Image 1,15,1000275823,421562,
511068,,Spot,4,Image 1,15,1000421574,421574,
281997,,Spot,4,Image 1,15,1000218062,421663,
602024,,Spot,4,Image 1,15,1000423376,423376,
53660,,Spot,4,Image 1,15,1000278844,424519,
625493,,Spot,4,Image 1,15,1000019405,425097,
1.0338e+06,,Spot,4,Image 1,15,1000224431,425221,
545412,,Spot,4,Image 1,15,1000338312,425331,
1.0404e+06,,Spot,4,Image 1,15,1000165097,425817,
1.0404e+06,,Spot,4,Image 1,15,1000196023,427702,
580654,,Spot,4,Image 1,15,1000282540,427968,
620159,,Spot,4,Image 1,15,1000253547,428122,
649232,,Spot,4,Image 1,15,1000282868,428284,
18232,,Spot,4,Image 1,15,1000080712,428462,
93969,,Spot,4,Image 1,15,1000196749,428756,
6622,,Spot,4,Image 1,15,1000312915,428970,
919822,,Spot,4,Image 1,15,1000111173,429038,
975375,,Spot,4,Image 1,15,1000371442,429338,
909841,,Spot,4,Image 1,15,1000429687,429687,
650250,,Spot,4,Image 1,15,1000027048,429991,
1.22126e+06,,Spot,4,Image 1,15,1000401657,430726,
26397,,Spot,4,Image 1,15,1000373068,430921,
585225,,Spot,4,Image 1,15,1000026374,431402,
1.12272e+06,,Spot,4,Image 1,15,1000402605,431690,
191019,,Spot,4,Image 1,15,1000199932,431779,
1.03481e+06,,Spot,4,Image 1,15,1000257305,431789,
73973,,Spot,4,Image 1,15,1000024512,431954,
583698,,Spot,4,Image 1,15,1000405139,434235,
1.16232e+06,,Spot,4,Image 1,15,1000260417,434420,
844307,,Spot,4,Image 1,15,1000260594,434965,
157469,,Spot,4,Image 1,15,1000145899,435593,
625836,,Spot,4,Image 1,15,1000232501,435599,
140284,,Spot,4,Image 1,15,1000290426,435603,
840754,,Spot,4,Image 1,16,1000290900,436100,
56130,,Spot,4,Image 1,16,1000320447,436756,
975375,,Spot,4,Image 1,16,1000178867,437671,
110358,,Spot,4,Image 1,16,1000409035,438135,
469375,,Spot,4,Image 1,16,1000439186,439186,
218662,,Spot,4,Image 1,16,1000354440,441187,
35870,,Spot,4,Image 1,16,1000354480,441220,
257624,,Spot,4,Image 1,16,1000327258,442909,
702577,,Spot,4,Image 1,16,1000385100,442914,
767106,,Spot,4,Image 1,16,1000008102,443356,
644657,,Spot,4,Image 1,16,1000244446,447272,
778775,,Spot,4,Image 1,16,1000449132,449132,
648214,,Spot,4,Image 1,16,1000275823,450187,
1.0272e+06,,Spot,4,Image 1,16,1000421574,450197,
512254,,Spot,4,Image 1,16,1000423376,452082,
428048,,Spot,4,Image 1,16,1000218062,452867,
114563,,Spot,4,Image 1,16,1000278844,453216,
806978,,Spot,4,Image 1,16,1000019405,453768,
1.0338e+06,,Spot,4,Image 1,16,1000224431,453886,
481535,,Spot,4,Image 1,16,1000338312,454011,
7515,,Spot,4,Image 1,16,1000454057,454057,
780300,,Spot,4,Image 1,16,1000165097,454506,
515629,,Spot,4,Image 1,16,1000454567,454567,
1322,,Spot,4,Image 1,16,1000312915,455118,
1.17045e+06,,Spot,4,Image 1,16,1000196023,456448,
773705,,Spot,4,Image 1,16,1000282540,456729,
650250,,Spot,4,Image 1,16,1000282868,457035,
26290,,Spot,4,Image 1,16,1000080712,457216,
55084,,Spot,4,Image 1,16,1000373068,457521,
384965,,Spot,4,Image 1,16,1000111173,457800,
1.23548e+06,,Spot,4,Image 1,16,1000371442,458059,
1.03989e+06,,Spot,4,Image 1,16,1000429687,458412,
260100,,Spot,4,Image 1,16,1000027048,458707,
1.09527e+06,,Spot,4,Image 1,16,1000401657,459408,
520200,,Spot,4,Image 1,16,1000026374,459858,
765090,,Spot,4,Image 1,16,1000199932,460237,
748403,,Spot,4,Image 1,16,1000257305,460246,
508038,,Spot,4,Image 1,16,1000402605,460413,
140012,,Spot,4,Image 1,16,1000024512,460724,
705634,,Spot,4,Image 1,16,1000260417,461707,
710199,,Spot,4,Image 1,16,1000405139,463011,
1.17045e+06,,Spot,4,Image 1,16,1000260594,463726,
440438,,Spot,4,Image 1,16,1000145899,464422,
1.49809e+06,,Spot,4,Image 1,16,1000232501,464429,
1.20108e+06,,Spot,4,Image 1,16,1000290426,464434,
453141,,Spot,4,Image 1,17,1000290900,464973,
58800,,Spot,4,Image 1,17,1000320447,465600,
1.43055e+06,,Spot,4,Image 1,17,1000178867,466461,
163528,,Spot,4,Image 1,17,1000409035,466808,
485238,,Spot,4,Image 1,17,1000439186,467942,
31705,,Spot,4,Image 1,17,1000354440,469989,
19650,,Spot,4,Image 1,17,1000354480,470011,
175298,,Spot,4,Image 1,17,1000327258,471824,
178378,,Spot,4,Image 1,17,1000385100,471829,
633621,,Spot,4,Image 1,17,1000008102,472219,
360647,,Spot,4,Image 1,17,1000423376,478062,
195075,,Spot,4,Image 1,17,1000449132,478114,
780300,,Spot,4,Image 1,17,1000275823,479258,
64009,,Spot,4,Image 1,17,1000421574,479273,
25062,,Spot,4,Image 1,17,1000454057,480386,
1.11869e+06,,Spot,4,Image 1,17,1000019405,482884,
406285,,Spot,4,Image 1,17,1000338312,483143,
627914,,Spot,4,Image 1,17,1000454567,483371,
974866,,Spot,4,Image 1,17,1000165097,483628,
1.10543e+06,,Spot,4,Image 1,17,1000196023,485548,
650250,,Spot,4,Image 1,17,1000282540,485818,
390150,,Spot,4,Image 1,17,1000282868,486152,
35662,,Spot,4,Image 1,17,1000080712,486345,
9519,,Spot,4,Image 1,17,1000312915,486851,
390891,,Spot,4,Image 1,17,1000111173,486915,
975375,,Spot,4,Image 1,17,1000371442,487193,
1.16434e+06,,Spot,4,Image 1,17,1000429687,487511,
516641,,Spot,4,Image 1,17,1000401657,488500,
519691,,Spot,4,Image 1,17,1000488632,488632,
142373,,Spot,4,Image 1,17,1000373068,488750,
910350,,Spot,4,Image 1,17,1000026374,489213,
37206,,Spot,4,Image 1,17,1000489329,489329,
870866,,Spot,4,Image 1,17,1000402605,489469,
208295,,Spot,4,Image 1,17,1000024512,489781,
582682,,Spot,4,Image 1,17,1000405139,492033,
577608,,Spot,4,Image 1,17,1000260417,492217,
1.69065e+06,,Spot,4,Image 1,17,1000260594,492735,
520200,,Spot,4,Image 1,17,1000493396,493396,
384363,,Spot,4,Image 1,17,1000145899,493459,
463892,,Spot,4,Image 1,17,1000290426,493470,
7387,,Spot,4,Image 1,18,1000320447,494672,
1.0404e+06,,Spot,4,Image 1,18,1000178867,495547,
114190,,Spot,4,Image 1,18,1000409035,495994,
126505,,Spot,4,Image 1,18,1000439186,496987,
57667,,Spot,4,Image 1,18,1000354480,499110,
176280,,Spot,4,Image 1,18,1000354440,499330,
821646,,Spot,4,Image 1,18,1000385100,501090,
636178,,Spot,4,Image 1,18,1000008102,501305,
1.0404e+06,,Spot,4,Image 1,18,1000449132,507120,
779282,,Spot,4,Image 1,18,1000275823,508221,
127513,,Spot,4,Image 1,18,1000421574,508233,
24625,,Spot,4,Image 1,18,1000454057,509349,
537343,,Spot,4,Image 1,18,1000423376,510045,
793429,,Spot,4,Image 1,18,1000019405,511875,
539492,,Spot,4,Image 1,18,1000338312,512123,
842782,,Spot,4,Image 1,18,1000454567,512367,
844307,,Spot,4,Image 1,18,1000165097,512640,
527,,Spot,4,Image 1,18,1000312915,513233,
975375,,Spot,4,Image 1,18,1000196023,514524,
1.35436e+06,,Spot,4,Image 1,18,1000282540,514803,
108955,,Spot,4,Image 1,18,1000515291,515291,
12090,,Spot,4,Image 1,18,1000080712,515594,
361844,,Spot,4,Image 1,18,1000111173,515878,
841792,,Spot,4,Image 1,18,1000371442,516171,
909841,,Spot,4,Image 1,18,1000429687,516515,
1.02771e+06,,Spot,4,Image 1,18,1000401657,517431,
122526,,Spot,4,Image 1,18,1000373068,517694,
650250,,Spot,4,Image 1,18,1000488632,517856,
241012,,Spot,4,Image 1,18,1000026374,517902,
13775,,Spot,4,Image 1,18,1000489329,518274,
902723,,Spot,4,Image 1,18,1000402605,518452,
103017,,Spot,4,Image 1,18,1000024512,518741,
1.22076e+06,,Spot,4,Image 1,18,1000260417,519707,
937325,,Spot,4,Image 1,18,1000405139,520995,
650250,,Spot,4,Image 1,18,1000493396,522340,
198788,,Spot,4,Image 1,18,1000145899,522408,
617051,,Spot,4,Image 1,18,1000522409,522409,
67490,,Spot,4,Image 1,18,1000522415,522415,
758741,,Spot,4,Image 1,18,1000290426,522416,
3262,,Spot,4,Image 1,19,1000320447,524110,
650250,,Spot,4,Image 1,19,1000178867,524549,
377860,,Spot,4,Image 1,19,1000409035,524961,
998077,,Spot,4,Image 1,19,1000439186,525896,
142478,,Spot,4,Image 1,19,1000354480,527932,
138927,,Spot,4,Image 1,19,1000354440,528164,
196597,,Spot,4,Image 1,19,1000385100,529704,
510060,,Spot,4,Image 1,19,1000008102,530128,
899176,,Spot,4,Image 1,19,1000534158,534158,
0,,Spot,4,Image 1,19,1000535289,535289,
780300,,Spot,4,Image 1,19,1000449132,535950,
455151,,Spot,4,Image 1,19,1000423376,536045,
1.03938e+06,,Spot,4,Image 1,19,1000275823,537172,
383551,,Spot,4,Image 1,19,1000421574,537184,
21673,,Spot,4,Image 1,19,1000454057,538249,
1.09678e+06,,Spot,4,Image 1,19,1000019405,540819,
458598,,Spot,4,Image 1,19,1000338312,541055,
649741,,Spot,4,Image 1,19,1000454567,541268,
710714,,Spot,4,Image 1,19,1000165097,541507,
108,,Spot,4,Image 1,19,1000312915,542127,
909841,,Spot,4,Image 1,19,1000196023,543354,
910350,,Spot,4,Image 1,19,1000282540,543636,
519182,,Spot,4,Image 1,19,1000282868,543952,
73562,,Spot,4,Image 1,19,1000515291,544173,
732589,,Spot,4,Image 1,19,1000111173,544731,
824735,,Spot,4,Image 1,19,1000371442,544983,
1.42902e+06,,Spot,4,Image 1,19,1000429687,545670,
1.16182e+06,,Spot,4,Image 1,19,1000401657,546302,
65025,,Spot,4,Image 1,19,1000488632,546713,
17099,,Spot,4,Image 1,19,1000489329,547128,
583698,,Spot,4,Image 1,19,1000402605,547295,
16050,,Spot,4,Image 1,19,1000024512,547622,
1.03075e+06,,Spot,4,Image 1,19,1000260417,548615,
585225,,Spot,4,Image 1,19,1000549440,549440,
908314,,Spot,4,Image 1,19,1000405139,549873,
585225,,Spot,4,Image 1,19,1000493396,551265,
334200,,Spot,4,Image 1,19,1000145899,551336,
798600,,Spot,4,Image 1,19,1000522409,551340,
463695,,Spot,4,Image 1,19,1000522415,551345,
649409,,Spot,4,Image 1,19,1000290426,551346,
910350,,Spot,4,Image 1,20,1000178867,553148,
388580,,Spot,4,Image 1,20,1000409035,554021,
993862,,Spot,4,Image 1,20,1000439186,555015,
44180,,Spot,4,Image 1,20,1000354480,557029,
202995,,Spot,4,Image 1,20,1000354440,557262,
531167,,Spot,4,Image 1,20,1000385100,558714,
512086,,Spot,4,Image 1,20,1000008102,559137,
257050,,Spot,4,Image 1,20,1000534158,563260,
323,,Spot,4,Image 1,20,1000535289,564371,
910350,,Spot,4,Image 1,20,1000449132,565073,
371270,,Spot,4,Image 1,20,1000423376,565180,
782360,,Spot,4,Image 1,20,1000566277,566277,
910350,,Spot,4,Image 1,20,1000275823,566322,
1.33865e+06,,Spot,4,Image 1,20,1000421574,566338,
21940,,Spot,4,Image 1,20,1000454057,567395,
90665,,Spot,4,Image 1,20,1000569584,569584,
852683,,Spot,4,Image 1,20,1000019405,569923,
436173,,Spot,4,Image 1,20,1000338312,570183,
1.15778e+06,,Spot,4,Image 1,20,1000454567,570435,
482801,,Spot,4,Image 1,20,1000165097,570692,
845325,,Spot,4,Image 1,20,1000572485,572485,
585225,,Spot,4,Image 1,20,1000196023,572536,
520200,,Spot,4,Image 1,20,1000282868,572825,
256038,,Spot,4,Image 1,20,1000282540,572830,
97139,,Spot,4,Image 1,20,1000515291,573317,
555,,Spot,4,Image 1,20,1000312915,573796,
797252,,Spot,4,Image 1,20,1000111173,573855,
170357,,Spot,4,Image 1,20,1000574056,574056,
961962,,Spot,4,Image 1,20,1000371442,574109,
1.09477e+06,,Spot,4,Image 1,20,1000429687,574473,
780300,,Spot,4,Image 1,20,1000488632,575470,
713239,,Spot,4,Image 1,20,1000576160,576160,
6698,,Spot,4,Image 1,20,1000489329,576167,
380523,,Spot,4,Image 1,20,1000402605,576328,
42733,,Spot,4,Image 1,20,1000024512,576691,
1.54386e+06,,Spot,4,Image 1,20,1000260417,577679,
880344,,Spot,4,Image 1,20,1000549440,578488,
901781,,Spot,4,Image 1,20,1000405139,578956,
650250,,Spot,4,Image 1,20,1000493396,580340,
312805,,Spot,4,Image 1,20,1000145899,580402,
810325,,Spot,4,Image 1,20,1000522409,580406,
662624,,Spot,4,Image 1,20,1000522415,580409,
515825,,Spot,4,Image 1,20,1000290426,580410,
234726,,Spot,4,Image 1,21,1000409035,583023,
761058,,Spot,4,Image 1,21,1000439186,584010,
104324,,Spot,4,Image 1,21,1000354480,586056,
107206,,Spot,4,Image 1,21,1000354440,586264,
158974,,Spot,4,Image 1,21,1000385100,587735,
636058,,Spot,4,Image 1,21,1000008102,588156,
898671,,Spot,4,Image 1,21,1000534158,592272,
226,,Spot,4,Image 1,21,1000535289,593406,
520200,,Spot,4,Image 1,21,1000449132,594128,
591020,,Spot,4,Image 1,21,1000423376,594240,
846721,,Spot,4,Image 1,21,1000566277,595322,
518673,,Spot,4,Image 1,21,1000275823,595383,
1.14712e+06,,Spot,4,Image 1,21,1000421574,595403,
36531,,Spot,4,Image 1,21,1000454057,596457,
1.0475e+06,,Spot,4,Image 1,21,1000569584,599061,
1.29796e+06,,Spot,4,Image 1,21,1000454567,599596,
559909,,Spot,4,Image 1,21,1000165097,599850,
780300,,Spot,4,Image 1,21,1000572485,601631,
845325,,Spot,4,Image 1,21,1000196023,601682,
520200,,Spot,4,Image 1,21,1000282868,601944,
85400,,Spot,4,Image 1,21,1000515291,602451,
182551,,Spot,4,Image 1,21,1000574056,603262,
38022,,Spot,4,Image 1,21,1000312915,603305,
715275,,Spot,4,Image 1,21,1000371442,603320,
701427,,Spot,4,Image 1,21,1000111173,603368,
1.10035e+06,,Spot,4,Image 1,21,1000429687,603656,
780300,,Spot,4,Image 1,21,1000488632,604666,
705125,,Spot,4,Image 1,21,1000576160,605342,
28926,,Spot,4,Image 1,21,1000489329,605348,
14616,,Spot,4,Image 1,21,1000024512,605830,
1.10543e+06,,Spot,4,Image 1,21,1000606742,606742,
1.15978e+06,,Spot,4,Image 1,21,1000260417,606776,
944441,,Spot,4,Image 1,21,1000549440,607568,
1.09043e+06,,Spot,4,Image 1,21,1000405139,608013,
650250,,Spot,4,Image 1,21,1000493396,609400,
363243,,Spot,4,Image 1,21,1000145899,609483,
709655,,Spot,4,Image 1,21,1000522409,609488,
550572,,Spot,4,Image 1,21,1000522415,609495,
534525,,Spot,4,Image 1,21,1000290426,609496,
529122,,Spot,4,Image 1,22,1000409035,612139,
378821,,Spot,4,Image 1,22,1000439186,613175,
110714,,Spot,4,Image 1,22,1000354480,615249,
170522,,Spot,4,Image 1,22,1000354440,615509,
771737,,Spot,4,Image 1,22,1000385100,617015,
705129,,Spot,4,Image 1,22,1000008102,617445,
647200,,Spot,4,Image 1,22,1000534158,621845,
1476,,Spot,4,Image 1,22,1000535289,622692,
1.02877e+06,,Spot,4,Image 1,22,1000623228,623228,
650250,,Spot,4,Image 1,22,1000449132,623365,
505621,,Spot,4,Image 1,22,1000566277,624563,
520200,,Spot,4,Image 1,22,1000275823,624617,
28935,,Spot,4,Image 1,22,1000454057,625744,
3442,,Spot,4,Image 1,22,1000626063,626063,
713933,,Spot,4,Image 1,22,1000569584,627914,
195075,,Spot,4,Image 1,22,1000628237,628237,
907298,,Spot,4,Image 1,22,1000454567,628771,
715275,,Spot,4,Image 1,22,1000572485,630844,
1.10543e+06,,Spot,4,Image 1,22,1000196023,630885,
454666,,Spot,4,Image 1,22,1000282868,631150,
61899,,Spot,4,Image 1,22,1000515291,631656,
404617,,Spot,4,Image 1,22,1000312915,632214,
1.00719e+06,,Spot,4,Image 1,22,1000111173,632280,
171221,,Spot,4,Image 1,22,1000574056,632479,
644274,,Spot,4,Image 1,22,1000371442,632543,
1.16841e+06,,Spot,4,Image 1,22,1000429687,633227,
585225,,Spot,4,Image 1,22,1000488632,633901,
5710,,Spot,4,Image 1,22,1000489329,634293,
706640,,Spot,4,Image 1,22,1000576160,634591,
8622,,Spot,4,Image 1,22,1000024512,635060,
975375,,Spot,4,Image 1,22,1000606742,636000,
579129,,Spot,4,Image 1,22,1000260417,636035,
1.23497e+06,,Spot,4,Image 1,22,1000549440,636793,
1.0978e+06,,Spot,4,Image 1,22,1000405139,637253,
325125,,Spot,4,Image 1,22,1000493396,638573,
577718,,Spot,4,Image 1,22,1000145899,638651,
664779,,Spot,4,Image 1,22,1000522409,638654,
621365,,Spot,4,Image 1,22,1000522415,638660,
102756,,Spot,4,Image 1,23,1000409035,641282,
649485,,Spot,4,Image 1,23,1000439186,642272,
86945,,Spot,4,Image 1,23,1000354480,644361,
425874,,Spot,4,Image 1,23,1000385100,646067,
548016,,Spot,4,Image 1,23,1000008102,646479,
101039,,Spot,4,Image 1,23,1000354440,646958,
901208,,Spot,4,Image 1,23,1000534158,650543,
1955,,Spot,4,Image 1,23,1000535289,651640,
515623,,Spot,4,Image 1,23,1000623228,652012,
260100,,Spot,4,Image 1,23,1000449132,652319,
595588,,Spot,4,Image 1,23,1000566277,653458,
834445,,Spot,4,Image 1,23,1000275823,653522,
6932,,Spot,4,Image 1,23,1000626063,655074,
861531,,Spot,4,Image 1,23,1000569584,656781,
1.49507e+06,,Spot,4,Image 1,23,1000628237,657086,
17126,,Spot,4,Image 1,23,1000454057,657479,
828036,,Spot,4,Image 1,23,1000454567,657660,
191017,,Spot,4,Image 1,23,1000657926,657926,
780300,,Spot,4,Image 1,23,1000572485,659696,
845325,,Spot,4,Image 1,23,1000196023,659747,
520200,,Spot,4,Image 1,23,1000282868,660014,
57502,,Spot,4,Image 1,23,1000515291,660518,
687922,,Spot,4,Image 1,23,1000312915,661086,
1.18901e+06,,Spot,4,Image 1,23,1000111173,661143,
65025,,Spot,4,Image 1,23,1000371442,661424,
290853,,Spot,4,Image 1,23,1000574056,661701,
643146,,Spot,4,Image 1,23,1000429687,662144,
585225,,Spot,4,Image 1,23,1000488632,662824,
592855,,Spot,4,Image 1,23,1000576160,663461,
7551,,Spot,4,Image 1,23,1000489329,663476,
91657,,Spot,4,Image 1,23,1000024512,663940,
776745,,Spot,4,Image 1,23,1000606742,664549,
774200,,Spot,4,Image 1,23,1000260417,664891,
1.23548e+06,,Spot,4,Image 1,23,1000549440,665648,
650250,,Spot,4,Image 1,23,1000493396,667426,
428234,,Spot,4,Image 1,23,1000145899,667512,
775420,,Spot,4,Image 1,23,1000522409,667517,
402880,,Spot,4,Image 1,23,1000667525,667525,
651364,,Spot,4,Image 1,23,1000522415,667526,
207382,,Spot,4,Image 1,24,1000409035,670196,
738375,,Spot,4,Image 1,24,1000439186,671197,
37537,,Spot,4,Image 1,24,1000354480,673521,
739,,Spot,4,Image 1,24,1000675627,675627,
388116,,Spot,4,Image 1,24,1000534158,679589,
3964,,Spot,4,Image 1,24,1000535289,680885,
858354,,Spot,4,Image 1,24,1000623228,681151,
130050,,Spot,4,Image 1,24,1000449132,681492,
764494,,Spot,4,Image 1,24,1000566277,682589,
585225,,Spot,4,Image 1,24,1000275823,682652,
1667,,Spot,4,Image 1,24,1000626063,684192,
4291,,Spot,4,Image 1,24,1000684239,684239,
810849,,Spot,4,Image 1,24,1000569584,685920,
845325,,Spot,4,Image 1,24,1000628237,686205,
371236,,Spot,4,Image 1,24,1000686553,686553,
46004,,Spot,4,Image 1,24,1000454057,686599,
753910,,Spot,4,Image 1,24,1000454567,686788,
506525,,Spot,4,Image 1,24,1000657926,687093,
780300,,Spot,4,Image 1,24,1000572485,688906,
910350,,Spot,4,Image 1,24,1000196023,688961,
711207,,Spot,4,Image 1,24,1000282868,689221,
25515,,Spot,4,Image 1,24,1000689377,689377,
9613,,Spot,4,Image 1,24,1000515291,689712,
961667,,Spot,4,Image 1,24,1000111173,690305,
453245,,Spot,4,Image 1,24,1000574056,690517,
213689,,Spot,4,Image 1,24,1000312915,690568,
715275,,Spot,4,Image 1,24,1000371442,690575,
878059,,Spot,4,Image 1,24,1000690930,690930,
713241,,Spot,4,Image 1,24,1000429687,691300,
650250,,Spot,4,Image 1,24,1000488632,691939,
771162,,Spot,4,Image 1,24,1000692325,692325,
532365,,Spot,4,Image 1,24,1000576160,692328,
583191,,Spot,4,Image 1,24,1000606742,693714,
445544,,Spot,4,Image 1,24,1000260417,694040,
774230,,Spot,4,Image 1,24,1000549440,694887,
834159,,Spot,4,Image 1,24,1000695046,695046,
585225,,Spot,4,Image 1,24,1000493396,696758,
441416,,Spot,4,Image 1,24,1000145899,696850,
673007,,Spot,4,Image 1,24,1000522409,696858,
475542,,Spot,4,Image 1,24,1000667525,696866,
553786,,Spot,4,Image 1,24,1000522415,696867,
561522,,Spot,4,Image 1,25,1000409035,699571,
813445,,Spot,4,Image 1,25,1000439186,700618,
77541,,Spot,4,Image 1,25,1000354480,702902,
193554,,Spot,4,Image 1,25,1000704730,704730,
372,,Spot,4,Image 1,25,1000675627,705118,
37159,,Spot,4,Image 1,25,1000705525,705525,
836686,,Spot,4,Image 1,25,1000534158,708991,
1867,,Spot,4,Image 1,25,1000535289,710309,
453648,,Spot,4,Image 1,25,1000623228,710527,
780300,,Spot,4,Image 1,25,1000449132,710701,
642635,,Spot,4,Image 1,25,1000275823,711797,
257557,,Spot,4,Image 1,25,1000566277,712056,
757828,,Spot,4,Image 1,25,1000712057,712057,
29964,,Spot,4,Image 1,25,1000454057,713228,
27328,,Spot,4,Image 1,25,1000684239,713680,
2632,,Spot,4,Image 1,25,1000626063,713723,
1.29796e+06,,Spot,4,Image 1,25,1000628237,715316,
985229,,Spot,4,Image 1,25,1000569584,715360,
460604,,Spot,4,Image 1,25,1000686553,716044,
812231,,Spot,4,Image 1,25,1000454567,716279,
493820,,Spot,4,Image 1,25,1000657926,716543,
1.10543e+06,,Spot,4,Image 1,25,1000572485,718299,
780300,,Spot,4,Image 1,25,1000196023,718330,
63609,,Spot,4,Image 1,25,1000689377,718806,
938240,,Spot,4,Image 1,25,1000111173,719693,
277831,,Spot,4,Image 1,25,1000312915,719956,
585225,,Spot,4,Image 1,25,1000371442,719965,
570388,,Spot,4,Image 1,25,1000574056,720253,
1.14112e+06,,Spot,4,Image 1,25,1000690930,720360,
585225,,Spot,4,Image 1,25,1000488632,721319,
749254,,Spot,4,Image 1,25,1000692325,721698,
893619,,Spot,4,Image 1,25,1000576160,721705,
1.15699e+06,,Spot,4,Image 1,25,1000606742,723091,
591075,,Spot,4,Image 1,25,1000549440,724236,
878394,,Spot,4,Image 1,25,1000695046,724379,
650250,,Spot,4,Image 1,25,1000493396,726025,
255898,,Spot,4,Image 1,25,1000145899,726114,
927031,,Spot,4,Image 1,25,1000522409,726124,
277452,,Spot,4,Image 1,25,1000667525,726132,
483813,,Spot,4,Image 1,25,1000522415,726133,
757695,,Spot,4,Image 1,26,1000728131,728131,
401538,,Spot,4,Image 1,26,1000409035,728846,
639593,,Spot,4,Image 1,26,1000439186,729879,
9832,,Spot,4,Image 1,26,1000354480,732141,
910350,,Spot,4,Image 1,26,1000704730,733975,
80,,Spot,4,Image 1,26,1000675627,734406,
160071,,Spot,4,Image 1,26,1000705525,734487,
1.35536e+06,,Spot,4,Image 1,26,1000534158,738198,
2515,,Spot,4,Image 1,26,1000535289,739497,
1.27314e+06,,Spot,4,Image 1,26,1000623228,739739,
845325,,Spot,4,Image 1,26,1000449132,739883,
585225,,Spot,4,Image 1,26,1000275823,741029,
747746,,Spot,4,Image 1,26,1000712057,741263,
224023,,Spot,4,Image 1,26,1000686553,742428,
15938,,Spot,4,Image 1,26,1000454057,742486,
72745,,Spot,4,Image 1,26,1000684239,742950,
2601,,Spot,4,Image 1,26,1000626063,743009,
1.36349e+06,,Spot,4,Image 1,26,1000628237,744595,
1.02151e+06,,Spot,4,Image 1,26,1000569584,744635,
879605,,Spot,4,Image 1,26,1000196023,745168,
742743,,Spot,4,Image 1,26,1000657926,745496,
455175,,Spot,4,Image 1,26,1000572485,747541,
49918,,Spot,4,Image 1,26,1000689377,748032,
125223,,Spot,4,Image 1,26,1000312915,748886,
574896,,Spot,4,Image 1,26,1000111173,748941,
650250,,Spot,4,Image 1,26,1000371442,749226,
769647,,Spot,4,Image 1,26,1000690930,749271,
380523,,Spot,4,Image 1,26,1000692325,750665,
702598,,Spot,4,Image 1,26,1000576160,750916,
512078,,Spot,4,Image 1,26,1000549440,751425,
812584,,Spot,4,Image 1,26,1000606742,752298,
711716,,Spot,4,Image 1,26,1000695046,753607,
775725,,Spot,4,Image 1,26,1000755087,755087,
328422,,Spot,4,Image 1,26,1000145899,755292,
621661,,Spot,4,Image 1,26,1000667525,755310,
994401,,Spot,4,Image 1,27,1000728131,757265,
366579,,Spot,4,Image 1,27,1000409035,758018,
31505,,Spot,4,Image 1,27,1000354480,761320,
901717,,Spot,4,Image 1,27,1000704730,762986,
54179,,Spot,4,Image 1,27,1000705525,764022,
170,,Spot,4,Image 1,27,1000764459,764459,
1135,,Spot,4,Image 1,27,1000675627,766298,
1.35282e+06,,Spot,4,Image 1,27,1000534158,767422,
3515,,Spot,4,Image 1,27,1000535289,768706,
930281,,Spot,4,Image 1,27,1000623228,768950,
975375,,Spot,4,Image 1,27,1000449132,769101,
584207,,Spot,4,Image 1,27,1000275823,770268,
856503,,Spot,4,Image 1,27,1000712057,770520,
1282,,Spot,4,Image 1,27,1000626063,772215,
71695,,Spot,4,Image 1,27,1000684239,772320,
1.69065e+06,,Spot,4,Image 1,27,1000628237,773970,
847837,,Spot,4,Image 1,27,1000569584,774001,
