
Intensity Sum of Square Ch=5 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
1.63317e+06,,Spot,5,Image 1,27,1000454057,774762,
400102,,Spot,5,Image 1,27,1000657926,774902,
473146,,Spot,5,Image 1,27,1000689377,777434,
314235,,Spot,5,Image 1,27,1000312915,778330,
1.69277e+06,,Spot,5,Image 1,27,1000111173,778393,
340106,,Spot,5,Image 1,27,1000371442,778678,
750498,,Spot,5,Image 1,27,1000690930,779048,
482387,,Spot,5,Image 1,27,1000692325,780160,
324666,,Spot,5,Image 1,27,1000576160,780428,
219916,,Spot,5,Image 1,27,1000549440,780939,
405176,,Spot,5,Image 1,27,1000606742,781867,
436035,,Spot,5,Image 1,27,1000695046,783200,
261212,,Spot,5,Image 1,27,1000755087,784716,
594944,,Spot,5,Image 1,27,1000145899,784935,
342617,,Spot,5,Image 1,27,1000667525,784947,
480308,,Spot,5,Image 1,28,1000728131,786937,
597404,,Spot,5,Image 1,28,1000409035,787673,
512950,,Spot,5,Image 1,28,1000704730,792562,
163092,,Spot,5,Image 1,28,1000705525,793513,
665184,,Spot,5,Image 1,28,1000764459,794264,
318089,,Spot,5,Image 1,28,1000675627,795874,
550181,,Spot,5,Image 1,28,1000534158,796987,
745754,,Spot,5,Image 1,28,1000535289,798231,
249114,,Spot,5,Image 1,28,1000623228,798456,
304865,,Spot,5,Image 1,28,1000449132,798595,
245892,,Spot,5,Image 1,28,1000275823,799686,
416474,,Spot,5,Image 1,28,1000712057,799935,
126505,,Spot,5,Image 1,28,1000686553,801173,
1.21756e+06,,Spot,5,Image 1,28,1000626063,801661,
782121,,Spot,5,Image 1,28,1000684239,801777,
646648,,Spot,5,Image 1,28,1000569584,803336,
349091,,Spot,5,Image 1,28,1000572485,803868,
1.54716e+06,,Spot,5,Image 1,28,1000454057,804111,
741990,,Spot,5,Image 1,28,1000657926,804251,
419505,,Spot,5,Image 1,28,1000689377,806735,
370600,,Spot,5,Image 1,28,1000312915,807636,
1.20365e+06,,Spot,5,Image 1,28,1000111173,807700,
337335,,Spot,5,Image 1,28,1000371442,807999,
501718,,Spot,5,Image 1,28,1000690930,808048,
340974,,Spot,5,Image 1,28,1000692325,809490,
291089,,Spot,5,Image 1,28,1000576160,809730,
392078,,Spot,5,Image 1,28,1000809896,809896,
400333,,Spot,5,Image 1,28,1000695046,810363,
169354,,Spot,5,Image 1,28,1000606742,811124,
314826,,Spot,5,Image 1,28,1000811156,811156,
281769,,Spot,5,Image 1,28,1000813964,813964,
283424,,Spot,5,Image 1,28,1000755087,814046,
923284,,Spot,5,Image 1,28,1000145899,814273,
348482,,Spot,5,Image 1,28,1000667525,814290,
484340,,Spot,5,Image 1,29,1000728131,816217,
460337,,Spot,5,Image 1,29,1000409035,816809,
345153,,Spot,5,Image 1,29,1000704730,821860,
676306,,Spot,5,Image 1,29,1000705525,822474,
667642,,Spot,5,Image 1,29,1000764459,823485,
274762,,Spot,5,Image 1,29,1000675627,825346,
312330,,Spot,5,Image 1,29,1000825954,825954,
481032,,Spot,5,Image 1,29,1000534158,826228,
547360,,Spot,5,Image 1,29,1000535289,827582,
363948,,Spot,5,Image 1,29,1000449132,827943,
390788,,Spot,5,Image 1,29,1000275823,829070,
446125,,Spot,5,Image 1,29,1000712057,829328,
482356,,Spot,5,Image 1,29,1000684239,831055,
691111,,Spot,5,Image 1,29,1000626063,831102,
768912,,Spot,5,Image 1,29,1000569584,832777,
358778,,Spot,5,Image 1,29,1000572485,833299,
286368,,Spot,5,Image 1,29,1000686553,833488,
1.51326e+06,,Spot,5,Image 1,29,1000454057,833536,
280378,,Spot,5,Image 1,29,1000657926,833663,
442791,,Spot,5,Image 1,29,1000835089,835089,
442646,,Spot,5,Image 1,29,1000689377,836172,
396173,,Spot,5,Image 1,29,1000312915,837068,
1.11577e+06,,Spot,5,Image 1,29,1000111173,837125,
418625,,Spot,5,Image 1,29,1000371442,837392,
591174,,Spot,5,Image 1,29,1000690930,837786,
409942,,Spot,5,Image 1,29,1000692325,838894,
264063,,Spot,5,Image 1,29,1000576160,838904,
312166,,Spot,5,Image 1,29,1000809896,839352,
310019,,Spot,5,Image 1,29,1000839692,839692,
342247,,Spot,5,Image 1,29,1000606742,840636,
312136,,Spot,5,Image 1,29,1000811156,840673,
372485,,Spot,5,Image 1,29,1000695046,841997,
353872,,Spot,5,Image 1,29,1000813964,843446,
259179,,Spot,5,Image 1,29,1000755087,843505,
604920,,Spot,5,Image 1,29,1000145899,843724,
639682,,Spot,5,Image 1,29,1000667525,843748,
392326,,Spot,5,Image 1,30,1000728131,845322,
339661,,Spot,5,Image 1,30,1000409035,846408,
387557,,Spot,5,Image 1,30,1000704730,851617,
759112,,Spot,5,Image 1,30,1000705525,852393,
600916,,Spot,5,Image 1,30,1000675627,854919,
1.08613e+06,,Spot,5,Image 1,30,1000764459,855591,
601679,,Spot,5,Image 1,30,1000855659,855659,
473268,,Spot,5,Image 1,30,1000534158,855826,
346775,,Spot,5,Image 1,30,1000825954,855868,
285122,,Spot,5,Image 1,30,1000856861,856861,
411704,,Spot,5,Image 1,30,1000449132,857515,
266997,,Spot,5,Image 1,30,1000858553,858553,
329282,,Spot,5,Image 1,30,1000275823,858591,
126002,,Spot,5,Image 1,30,1000712057,858851,
379592,,Spot,5,Image 1,30,1000686553,860033,
591298,,Spot,5,Image 1,30,1000860086,860086,
489905,,Spot,5,Image 1,30,1000860289,860289,
468821,,Spot,5,Image 1,30,1000626063,860534,
641647,,Spot,5,Image 1,30,1000569584,862216,
334483,,Spot,5,Image 1,30,1000572485,862737,
976188,,Spot,5,Image 1,30,1000454057,862976,
401475,,Spot,5,Image 1,30,1000657926,863126,
1.13496e+06,,Spot,5,Image 1,30,1000864199,864199,
492722,,Spot,5,Image 1,30,1000835089,864629,
252507,,Spot,5,Image 1,30,1000689377,865675,
279591,,Spot,5,Image 1,30,1000865808,865808,
471334,,Spot,5,Image 1,30,1000866048,866048,
337649,,Spot,5,Image 1,30,1000312915,866524,
346535,,Spot,5,Image 1,30,1000371442,866533,
613975,,Spot,5,Image 1,30,1000690930,866930,
126505,,Spot,5,Image 1,30,1000111173,866942,
367447,,Spot,5,Image 1,30,1000809896,868817,
318525,,Spot,5,Image 1,30,1000839692,869162,
253010,,Spot,5,Image 1,30,1000606742,869708,
352104,,Spot,5,Image 1,30,1000811156,870065,
268181,,Spot,5,Image 1,30,1000755087,872604,
258452,,Spot,5,Image 1,30,1000813964,872837,
847695,,Spot,5,Image 1,30,1000145899,873130,
700762,,Spot,5,Image 1,31,1000728131,875153,
431021,,Spot,5,Image 1,31,1000409035,875820,
374994,,Spot,5,Image 1,31,1000704730,880917,
496950,,Spot,5,Image 1,31,1000705525,881608,
359554,,Spot,5,Image 1,31,1000855659,882692,
400327,,Spot,5,Image 1,31,1000675627,884454,
346789,,Spot,5,Image 1,31,1000534158,885050,
412105,,Spot,5,Image 1,31,1000825954,885084,
1.09889e+06,,Spot,5,Image 1,31,1000764459,885134,
386989,,Spot,5,Image 1,31,1000856861,886497,
393465,,Spot,5,Image 1,31,1000449132,886862,
339768,,Spot,5,Image 1,31,1000275823,887818,
256001,,Spot,5,Image 1,31,1000887899,887899,
587540,,Spot,5,Image 1,31,1000858553,888066,
372699,,Spot,5,Image 1,31,1000686553,889593,
1.08132e+06,,Spot,5,Image 1,31,1000860086,889634,
535175,,Spot,5,Image 1,31,1000860289,889833,
575342,,Spot,5,Image 1,31,1000626063,890150,
446657,,Spot,5,Image 1,31,1000890207,890207,
703824,,Spot,5,Image 1,31,1000569584,891884,
349538,,Spot,5,Image 1,31,1000572485,892382,
1.16283e+06,,Spot,5,Image 1,31,1000454057,892612,
431394,,Spot,5,Image 1,31,1000657926,892748,
1.21493e+06,,Spot,5,Image 1,31,1000864199,893774,
712714,,Spot,5,Image 1,31,1000835089,894248,
468673,,Spot,5,Image 1,31,1000689377,895263,
238890,,Spot,5,Image 1,31,1000865808,895387,
219749,,Spot,5,Image 1,31,1000866048,895653,
496115,,Spot,5,Image 1,31,1000371442,896145,
587912,,Spot,5,Image 1,31,1000690930,896883,
481919,,Spot,5,Image 1,31,1000809896,898385,
463550,,Spot,5,Image 1,31,1000839692,898726,
470173,,Spot,5,Image 1,31,1000898844,898844,
643059,,Spot,5,Image 1,31,1000606742,899316,
252650,,Spot,5,Image 1,31,1000811156,899701,
374259,,Spot,5,Image 1,31,1000813964,902181,
361292,,Spot,5,Image 1,31,1000755087,902210,
655701,,Spot,5,Image 1,31,1000145899,902753,
487242,,Spot,5,Image 1,32,1000728131,904780,
419546,,Spot,5,Image 1,32,1000704730,910482,
707453,,Spot,5,Image 1,32,1000705525,911145,
325321,,Spot,5,Image 1,32,1000855659,912207,
542916,,Spot,5,Image 1,32,1000675627,914016,
461312,,Spot,5,Image 1,32,1000825954,914607,
107101,,Spot,5,Image 1,32,1000764459,914649,
605964,,Spot,5,Image 1,32,1000534158,914929,
688027,,Spot,5,Image 1,32,1000856861,916139,
403528,,Spot,5,Image 1,32,1000449132,916483,
423787,,Spot,5,Image 1,32,1000858553,917723,
309423,,Spot,5,Image 1,32,1000887899,917865,
300827,,Spot,5,Image 1,32,1000686553,919283,
1.40116e+06,,Spot,5,Image 1,32,1000860086,919328,
502093,,Spot,5,Image 1,32,1000860289,919531,
938137,,Spot,5,Image 1,32,1000890207,919891,
679153,,Spot,5,Image 1,32,1000626063,919932,
590240,,Spot,5,Image 1,32,1000569584,921554,
345333,,Spot,5,Image 1,32,1000572485,921673,
1.06255e+06,,Spot,5,Image 1,32,1000454057,922309,
252637,,Spot,5,Image 1,32,1000657926,922447,
1.041e+06,,Spot,5,Image 1,32,1000864199,923485,
229019,,Spot,5,Image 1,32,1000835089,923971,
369001,,Spot,5,Image 1,32,1000689377,924935,
247580,,Spot,5,Image 1,32,1000865808,925034,
307215,,Spot,5,Image 1,32,1000866048,925300,
449551,,Spot,5,Image 1,32,1000371442,925775,
571908,,Spot,5,Image 1,32,1000690930,926491,
402198,,Spot,5,Image 1,32,1000926710,926710,
462426,,Spot,5,Image 1,32,1000809896,927962,
333662,,Spot,5,Image 1,32,1000839692,928269,
291489,,Spot,5,Image 1,32,1000898844,928380,
427163,,Spot,5,Image 1,32,1000606742,928820,
279713,,Spot,5,Image 1,32,1000811156,929165,
271460,,Spot,5,Image 1,32,1000813964,931596,
306788,,Spot,5,Image 1,32,1000755087,931636,
823355,,Spot,5,Image 1,32,1000145899,932177,
418173,,Spot,5,Image 1,33,1000728131,934197,
441781,,Spot,5,Image 1,33,1000704730,940008,
561879,,Spot,5,Image 1,33,1000705525,940677,
671349,,Spot,5,Image 1,33,1000855659,941423,
770303,,Spot,5,Image 1,33,1000675627,943592,
481604,,Spot,5,Image 1,33,1000825954,944238,
443361,,Spot,5,Image 1,33,1000534158,944540,
1.64266e+06,,Spot,5,Image 1,33,1000764459,944653,
609445,,Spot,5,Image 1,33,1000856861,945937,
339724,,Spot,5,Image 1,33,1000946144,946144,
126002,,Spot,5,Image 1,33,1000449132,946310,
403189,,Spot,5,Image 1,33,1000858553,947368,
318978,,Spot,5,Image 1,33,1000887899,947517,
358135,,Spot,5,Image 1,33,1000686553,948998,
984528,,Spot,5,Image 1,33,1000860086,949048,
484086,,Spot,5,Image 1,33,1000860289,949287,
396253,,Spot,5,Image 1,33,1000890207,949631,
581736,,Spot,5,Image 1,33,1000626063,949673,
840051,,Spot,5,Image 1,33,1000569584,950905,
323209,,Spot,5,Image 1,33,1000572485,951398,
1.40805e+06,,Spot,5,Image 1,33,1000454057,952028,
276461,,Spot,5,Image 1,33,1000953090,953090,
1.86915e+06,,Spot,5,Image 1,33,1000864199,953247,
678643,,Spot,5,Image 1,33,1000835089,953738,
211679,,Spot,5,Image 1,33,1000689377,954334,
182928,,Spot,5,Image 1,33,1000865808,954790,
121302,,Spot,5,Image 1,33,1000866048,955019,
456478,,Spot,5,Image 1,33,1000371442,955462,
426137,,Spot,5,Image 1,33,1000690930,955874,
354198,,Spot,5,Image 1,33,1000809896,957693,
296053,,Spot,5,Image 1,33,1000839692,957774,
403967,,Spot,5,Image 1,33,1000898844,958218,
1.01452e+06,,Spot,5,Image 1,33,1000926710,958350,
457214,,Spot,5,Image 1,33,1000606742,958681,
303645,,Spot,5,Image 1,33,1000811156,959057,
532551,,Spot,5,Image 1,33,1000813964,961515,
332572,,Spot,5,Image 1,33,1000755087,961556,
663891,,Spot,5,Image 1,33,1000145899,962149,
293301,,Spot,5,Image 1,33,1000962165,962165,
364834,,Spot,5,Image 1,34,1000728131,963785,
343039,,Spot,5,Image 1,34,1000704730,970151,
474640,,Spot,5,Image 1,34,1000705525,970878,
337399,,Spot,5,Image 1,34,1000855659,971673,
453787,,Spot,5,Image 1,34,1000675627,973585,
420938,,Spot,5,Image 1,34,1000825954,974427,
424733,,Spot,5,Image 1,34,1000534158,974697,
484174,,Spot,5,Image 1,34,1000976176,976176,
440680,,Spot,5,Image 1,34,1000946144,976285,
469306,,Spot,5,Image 1,34,1000858553,977594,
234248,,Spot,5,Image 1,34,1000887899,977743,
343504,,Spot,5,Image 1,34,1000686553,979172,
847127,,Spot,5,Image 1,34,1000860086,979217,
403601,,Spot,5,Image 1,34,1000860289,979460,
621912,,Spot,5,Image 1,34,1000856861,979585,
639916,,Spot,5,Image 1,34,1000890207,979861,
373375,,Spot,5,Image 1,34,1000835089,980476,
773182,,Spot,5,Image 1,34,1000569584,981161,
314155,,Spot,5,Image 1,34,1000572485,981674,
189506,,Spot,5,Image 1,34,1000454057,982623,
977260,,Spot,5,Image 1,34,1000953090,983015,
1.84978e+06,,Spot,5,Image 1,34,1000864199,983505,
328277,,Spot,5,Image 1,34,1000689377,984580,
281323,,Spot,5,Image 1,34,1000865808,984992,
251821,,Spot,5,Image 1,34,1000866048,985227,
362544,,Spot,5,Image 1,34,1000371442,985721,
548890,,Spot,5,Image 1,34,1000926710,986653,
414107,,Spot,5,Image 1,34,1000809896,987981,
222675,,Spot,5,Image 1,34,1000988049,988049,
256177,,Spot,5,Image 1,34,1000839692,988329,
604560,,Spot,5,Image 1,34,1000898844,988455,
412712,,Spot,5,Image 1,34,1000606742,988934,
302184,,Spot,5,Image 1,34,1000811156,988960,
1.06395e+06,,Spot,5,Image 1,34,1000145899,992284,
391539,,Spot,5,Image 1,34,1000962165,992315,
436763,,Spot,5,Image 1,35,1000704730,1000206,
634995,,Spot,5,Image 1,35,1000705525,1000874,
315816,,Spot,5,Image 1,35,1000855659,1001655,
420878,,Spot,5,Image 1,35,1000675627,1003832,
344554,,Spot,5,Image 1,35,1000825954,1004463,
225427,,Spot,5,Image 1,35,1000976176,1006212,
461016,,Spot,5,Image 1,35,1000946144,1006355,
202990,,Spot,5,Image 1,35,1001007366,1007366,
394306,,Spot,5,Image 1,35,1000858553,1007613,
295977,,Spot,5,Image 1,35,1000887899,1008167,
342968,,Spot,5,Image 1,35,1000686553,1009334,
858626,,Spot,5,Image 1,35,1000860086,1009382,
417000,,Spot,5,Image 1,35,1000860289,1009590,
526676,,Spot,5,Image 1,35,1000856861,1009709,
780848,,Spot,5,Image 1,35,1000890207,1009970,
401857,,Spot,5,Image 1,35,1000835089,1010593,
639289,,Spot,5,Image 1,35,1000569584,1011194,
348264,,Spot,5,Image 1,35,1000572485,1011731,
1.01058e+06,,Spot,5,Image 1,35,1000454057,1012318,
886651,,Spot,5,Image 1,35,1000953090,1013037,
1.59386e+06,,Spot,5,Image 1,35,1000864199,1013519,
473676,,Spot,5,Image 1,35,1000689377,1014570,
294487,,Spot,5,Image 1,35,1000865808,1014699,
432376,,Spot,5,Image 1,35,1000866048,1014941,
410852,,Spot,5,Image 1,35,1000371442,1015753,
632849,,Spot,5,Image 1,35,1000926710,1016709,
157628,,Spot,5,Image 1,35,1000988049,1018136,
498174,,Spot,5,Image 1,35,1000839692,1018148,
527215,,Spot,5,Image 1,35,1000898844,1018265,
355228,,Spot,5,Image 1,35,1000606742,1018991,
280906,,Spot,5,Image 1,35,1000811156,1019030,
295249,,Spot,5,Image 1,35,1001020468,1020468,
972961,,Spot,5,Image 1,35,1000145899,1022467,
333444,,Spot,5,Image 1,35,1000962165,1022485,
1.53924e+06,,Spot,5,Image 1,36,1000705525,1028773,
246124,,Spot,5,Image 1,36,1001028919,1028919,
380027,,Spot,5,Image 1,36,1000704730,1030424,
214456,,Spot,5,Image 1,36,1000855659,1031626,
1.03487e+06,,Spot,5,Image 1,36,1000675627,1033860,
544467,,Spot,5,Image 1,36,1000825954,1034769,
912101,,Spot,5,Image 1,36,1001035449,1035449,
429160,,Spot,5,Image 1,36,1000976176,1036447,
390263,,Spot,5,Image 1,36,1000946144,1036605,
302944,,Spot,5,Image 1,36,1001007366,1037589,
284104,,Spot,5,Image 1,36,1000887899,1038002,
401159,,Spot,5,Image 1,36,1000686553,1039468,
723419,,Spot,5,Image 1,36,1000860086,1039526,
487024,,Spot,5,Image 1,36,1000860289,1039734,
874922,,Spot,5,Image 1,36,1000890207,1040107,
288555,,Spot,5,Image 1,36,1000835089,1040718,
628173,,Spot,5,Image 1,36,1000569584,1041342,
451390,,Spot,5,Image 1,36,1000572485,1041847,
801090,,Spot,5,Image 1,36,1000454057,1042444,
806558,,Spot,5,Image 1,36,1000953090,1043148,
1.1137e+06,,Spot,5,Image 1,36,1000864199,1043631,
468342,,Spot,5,Image 1,36,1000689377,1044673,
270722,,Spot,5,Image 1,36,1000866048,1045043,
448640,,Spot,5,Image 1,36,1001045764,1045764,
495352,,Spot,5,Image 1,36,1001046137,1046137,
429620,,Spot,5,Image 1,36,1000926710,1046352,
375299,,Spot,5,Image 1,36,1000988049,1048130,
415429,,Spot,5,Image 1,36,1000898844,1048250,
140171,,Spot,5,Image 1,36,1000606742,1048977,
467559,,Spot,5,Image 1,36,1000811156,1049017,
305330,,Spot,5,Image 1,36,1001020468,1050485,
1.07006e+06,,Spot,5,Image 1,36,1000145899,1052341,
432201,,Spot,5,Image 1,36,1000962165,1052357,
126505,,Spot,5,Image 1,37,1001054405,1054405,
289322,,Spot,5,Image 1,37,1001028919,1058581,
652608,,Spot,5,Image 1,37,1000705525,1058709,
388612,,Spot,5,Image 1,37,1000704730,1060323,
362756,,Spot,5,Image 1,37,1000825954,1062089,
335239,,Spot,5,Image 1,37,1000946144,1063556,
1.10231e+06,,Spot,5,Image 1,37,1000675627,1063750,
687658,,Spot,5,Image 1,37,1001035449,1065069,
678513,,Spot,5,Image 1,37,1000976176,1066428,
269589,,Spot,5,Image 1,37,1001007366,1067530,
300082,,Spot,5,Image 1,37,1000887899,1068001,
356836,,Spot,5,Image 1,37,1000686553,1069145,
420194,,Spot,5,Image 1,37,1000860289,1069794,
790366,,Spot,5,Image 1,37,1000890207,1070188,
185537,,Spot,5,Image 1,37,1001070831,1070831,
218078,,Spot,5,Image 1,37,1000835089,1070835,
641590,,Spot,5,Image 1,37,1000569584,1071463,
284470,,Spot,5,Image 1,37,1000572485,1071954,
842549,,Spot,5,Image 1,37,1000454057,1072551,
1.21615e+06,,Spot,5,Image 1,37,1000953090,1073311,
901134,,Spot,5,Image 1,37,1000864199,1073832,
355038,,Spot,5,Image 1,37,1000689377,1074853,
244509,,Spot,5,Image 1,37,1001074979,1074979,
249156,,Spot,5,Image 1,37,1000866048,1075202,
314059,,Spot,5,Image 1,37,1001045764,1076010,
470359,,Spot,5,Image 1,37,1001046137,1076051,
585375,,Spot,5,Image 1,37,1000926710,1076967,
296569,,Spot,5,Image 1,37,1001078337,1078337,
247081,,Spot,5,Image 1,37,1000988049,1078338,
374817,,Spot,5,Image 1,37,1000898844,1078503,
471959,,Spot,5,Image 1,37,1000606742,1079197,
369365,,Spot,5,Image 1,37,1000811156,1079246,
297713,,Spot,5,Image 1,37,1001020468,1080723,
1.22479e+06,,Spot,5,Image 1,37,1000145899,1082663,
320861,,Spot,5,Image 1,37,1000962165,1082686,
800936,,Spot,5,Image 1,38,1001054405,1084751,
1.05344e+06,,Spot,5,Image 1,38,1001087121,1087121,
306012,,Spot,5,Image 1,38,1000704730,1088098,
170523,,Spot,5,Image 1,38,1001088762,1088762,
431461,,Spot,5,Image 1,38,1001088789,1088789,
245001,,Spot,5,Image 1,38,1001028919,1088911,
771318,,Spot,5,Image 1,38,1000705525,1089048,
445114,,Spot,5,Image 1,38,1000825954,1092447,
293912,,Spot,5,Image 1,38,1000946144,1093945,
780984,,Spot,5,Image 1,38,1000675627,1094179,
1.07308e+06,,Spot,5,Image 1,38,1001035449,1095163,
320093,,Spot,5,Image 1,38,1000976176,1096787,
290645,,Spot,5,Image 1,38,1001007366,1097915,
304794,,Spot,5,Image 1,38,1000887899,1098326,
384257,,Spot,5,Image 1,38,1000686553,1099464,
610963,,Spot,5,Image 1,38,1000860289,1100080,
772524,,Spot,5,Image 1,38,1000890207,1100467,
275001,,Spot,5,Image 1,38,1001070831,1101091,
323466,,Spot,5,Image 1,38,1000835089,1101095,
588282,,Spot,5,Image 1,38,1000569584,1101744,
237669,,Spot,5,Image 1,38,1000572485,1102231,
352607,,Spot,5,Image 1,38,1001102674,1102674,
1.50201e+06,,Spot,5,Image 1,38,1000454057,1102813,
1.17194e+06,,Spot,5,Image 1,38,1000953090,1103620,
1.62622e+06,,Spot,5,Image 1,38,1001104072,1104072,
342893,,Spot,5,Image 1,38,1000689377,1105150,
313260,,Spot,5,Image 1,38,1001074979,1105271,
377024,,Spot,5,Image 1,38,1001045764,1106272,
541494,,Spot,5,Image 1,38,1001046137,1106320,
189506,,Spot,5,Image 1,38,1000864199,1106343,
571961,,Spot,5,Image 1,38,1000926710,1106866,
221521,,Spot,5,Image 1,38,1000988049,1108530,
417261,,Spot,5,Image 1,38,1001078337,1108535,
315036,,Spot,5,Image 1,38,1000606742,1109385,
353559,,Spot,5,Image 1,38,1000811156,1109416,
309210,,Spot,5,Image 1,38,1001020468,1110923,
1.17507e+06,,Spot,5,Image 1,38,1000145899,1112938,
326561,,Spot,5,Image 1,38,1000962165,1112955,
491935,,Spot,5,Image 1,39,1001054405,1114629,
443381,,Spot,5,Image 1,39,1001115718,1115718,
888685,,Spot,5,Image 1,39,1001087121,1117143,
581737,,Spot,5,Image 1,39,1001088762,1119093,
203040,,Spot,5,Image 1,39,1001028919,1119251,
673259,,Spot,5,Image 1,39,1000705525,1119394,
1.11635e+06,,Spot,5,Image 1,39,1001088789,1119415,
466947,,Spot,5,Image 1,39,1000825954,1122778,
404333,,Spot,5,Image 1,39,1000946144,1124326,
874586,,Spot,5,Image 1,39,1001035449,1125862,
367879,,Spot,5,Image 1,39,1000976176,1127222,
420057,,Spot,5,Image 1,39,1001128302,1128302,
308933,,Spot,5,Image 1,39,1001007366,1128349,
308777,,Spot,5,Image 1,39,1000887899,1128446,
407554,,Spot,5,Image 1,39,1001128779,1128779,
336381,,Spot,5,Image 1,39,1000686553,1129970,
349207,,Spot,5,Image 1,39,1001129977,1129977,
483648,,Spot,5,Image 1,39,1000860289,1130602,
836009,,Spot,5,Image 1,39,1000890207,1131013,
480655,,Spot,5,Image 1,39,1001070831,1131622,
545362,,Spot,5,Image 1,39,1001132092,1132092,
530897,,Spot,5,Image 1,39,1000569584,1132250,
426151,,Spot,5,Image 1,39,1001132873,1132873,
224209,,Spot,5,Image 1,39,1001102674,1133250,
1.37018e+06,,Spot,5,Image 1,39,1000454057,1133389,
732161,,Spot,5,Image 1,39,1000953090,1134171,
1.40702e+06,,Spot,5,Image 1,39,1001104072,1134670,
440504,,Spot,5,Image 1,39,1000689377,1135707,
318383,,Spot,5,Image 1,39,1001074979,1135816,
403424,,Spot,5,Image 1,39,1001045764,1136884,
452557,,Spot,5,Image 1,39,1001046137,1136926,
323844,,Spot,5,Image 1,39,1001138880,1138880,
258916,,Spot,5,Image 1,39,1000988049,1139207,
314959,,Spot,5,Image 1,39,1001078337,1139214,
618325,,Spot,5,Image 1,39,1000606742,1139697,
271393,,Spot,5,Image 1,39,1001020468,1141571,
1.27871e+06,,Spot,5,Image 1,39,1000145899,1143538,
225684,,Spot,5,Image 1,39,1000962165,1143551,
599240,,Spot,5,Image 1,40,1001054405,1145515,
337260,,Spot,5,Image 1,40,1001115718,1146197,
394320,,Spot,5,Image 1,40,1001087121,1147887,
405682,,Spot,5,Image 1,40,1001148839,1148839,
243633,,Spot,5,Image 1,40,1001028919,1149672,
1.01545e+06,,Spot,5,Image 1,40,1001088762,1149804,
661097,,Spot,5,Image 1,40,1001088789,1149828,
301761,,Spot,5,Image 1,40,1000705525,1152222,
410941,,Spot,5,Image 1,40,1000946144,1154691,
1.44262e+06,,Spot,5,Image 1,40,1000675627,1154915,
1.25613e+06,,Spot,5,Image 1,40,1001035449,1156256,
496243,,Spot,5,Image 1,40,1000976176,1157738,
363707,,Spot,5,Image 1,40,1001007366,1158537,
632122,,Spot,5,Image 1,40,1001128302,1158801,
281438,,Spot,5,Image 1,40,1000887899,1158954,
382468,,Spot,5,Image 1,40,1001132092,1159756,
442482,,Spot,5,Image 1,40,1001128779,1159777,
396713,,Spot,5,Image 1,40,1000686553,1160505,
333523,,Spot,5,Image 1,40,1001129977,1160520,
569238,,Spot,5,Image 1,40,1000860289,1161170,
812396,,Spot,5,Image 1,40,1000890207,1161574,
426664,,Spot,5,Image 1,40,1001070831,1162167,
657309,,Spot,5,Image 1,40,1001162429,1162429,
124010,,Spot,5,Image 1,40,1000569584,1162806,
239645,,Spot,5,Image 1,40,1001132873,1163374,
395151,,Spot,5,Image 1,40,1001102674,1163743,
1.17872e+06,,Spot,5,Image 1,40,1000454057,1163900,
599074,,Spot,5,Image 1,40,1000953090,1164702,
1.68102e+06,,Spot,5,Image 1,40,1001104072,1165175,
400510,,Spot,5,Image 1,40,1000689377,1166179,
273531,,Spot,5,Image 1,40,1001074979,1166284,
433317,,Spot,5,Image 1,40,1001045764,1167315,
297856,,Spot,5,Image 1,40,1001046137,1167716,
352303,,Spot,5,Image 1,40,1001138880,1169318,
513397,,Spot,5,Image 1,40,1001078337,1169631,
539357,,Spot,5,Image 1,40,1000606742,1170103,
254837,,Spot,5,Image 1,40,1001020468,1171920,
1.31458e+06,,Spot,5,Image 1,40,1000145899,1173806,
228809,,Spot,5,Image 1,40,1000962165,1173826,
633109,,Spot,5,Image 1,41,1001054405,1175462,
360336,,Spot,5,Image 1,41,1001115718,1176527,
63001,,Spot,5,Image 1,41,1001087121,1178211,
288157,,Spot,5,Image 1,41,1001148839,1179188,
404827,,Spot,5,Image 1,41,1001088789,1179903,
265134,,Spot,5,Image 1,41,1001028919,1180042,
672943,,Spot,5,Image 1,41,1001088762,1180190,
462461,,Spot,5,Image 1,41,1000705525,1182673,
450676,,Spot,5,Image 1,41,1001183631,1183631,
430499,,Spot,5,Image 1,41,1000976176,1185070,
413507,,Spot,5,Image 1,41,1000946144,1185215,
611552,,Spot,5,Image 1,41,1001035449,1186482,
276889,,Spot,5,Image 1,41,1001007366,1188964,
300410,,Spot,5,Image 1,41,1001128302,1189246,
349293,,Spot,5,Image 1,41,1001128779,1189800,
438940,,Spot,5,Image 1,41,1001132092,1190186,
277175,,Spot,5,Image 1,41,1001190228,1190228,
369176,,Spot,5,Image 1,41,1000686553,1191019,
389467,,Spot,5,Image 1,41,1001129977,1191027,
406876,,Spot,5,Image 1,41,1000860289,1191623,
339519,,Spot,5,Image 1,41,1001070831,1192499,
654598,,Spot,5,Image 1,41,1001162429,1192873,
241562,,Spot,5,Image 1,41,1001132873,1193846,
35344,,Spot,5,Image 1,41,1001102674,1194169,
561753,,Spot,5,Image 1,41,1000689377,1194242,
1.66744e+06,,Spot,5,Image 1,41,1000454057,1194309,
651007,,Spot,5,Image 1,41,1000953090,1195081,
1.43498e+06,,Spot,5,Image 1,41,1001104072,1195581,
