
Track Intensity Min Ch=2 Img=1
 ==================== 
Track Intensity Min,Unit,Category,Channel,Image,ID,
0,,Track,2,Image 1,1000320447,
0,,Track,2,Image 1,1000327258,
0,,Track,2,Image 1,1000338312,
0,,Track,2,Image 1,1000354440,
0,,Track,2,Image 1,1000354480,
0,,Track,2,Image 1,1000371442,
0,,Track,2,Image 1,1000373068,
0,,Track,2,Image 1,1000385100,
0,,Track,2,Image 1,1000401657,
0,,Track,2,Image 1,1000402605,
0,,Track,2,Image 1,1000405139,
0,,Track,2,Image 1,1000409035,
0,,Track,2,Image 1,1000421574,
0,,Track,2,Image 1,1000423376,
0,,Track,2,Image 1,1000429687,
0,,Track,2,Image 1,1000439186,
0,,Track,2,Image 1,1000449132,
0,,Track,2,Image 1,1000454057,
0,,Track,2,Image 1,1000454567,
0,,Track,2,Image 1,1000488632,
0,,Track,2,Image 1,1000489329,
0,,Track,2,Image 1,1000493396,
0,,Track,2,Image 1,1000515291,
0,,Track,2,Image 1,1000522409,
0,,Track,2,Image 1,1000522415,
0,,Track,2,Image 1,1000534158,
0,,Track,2,Image 1,1000535289,
0,,Track,2,Image 1,1000549440,
0,,Track,2,Image 1,1000566277,
0,,Track,2,Image 1,1000569584,
0,,Track,2,Image 1,1000572485,
0,,Track,2,Image 1,1000574056,
0,,Track,2,Image 1,1000576160,
0,,Track,2,Image 1,1000606742,
0,,Track,2,Image 1,1000623228,
0,,Track,2,Image 1,1000626063,
0,,Track,2,Image 1,1000628237,
0,,Track,2,Image 1,1000657926,
0,,Track,2,Image 1,1000667525,
0,,Track,2,Image 1,1000675627,
0,,Track,2,Image 1,1000684239,
0,,Track,2,Image 1,1000686553,
0,,Track,2,Image 1,1000689377,
0,,Track,2,Image 1,1000690930,
0,,Track,2,Image 1,1000692325,
0,,Track,2,Image 1,1000695046,
0,,Track,2,Image 1,1000704730,
0,,Track,2,Image 1,1000705525,
0,,Track,2,Image 1,1000712057,
0,,Track,2,Image 1,1000728131,
0,,Track,2,Image 1,1000755087,
0,,Track,2,Image 1,1000764459,
0,,Track,2,Image 1,1000809896,
0,,Track,2,Image 1,1000811156,
0,,Track,2,Image 1,1000813964,
0,,Track,2,Image 1,1000825954,
0,,Track,2,Image 1,1000835089,
0,,Track,2,Image 1,1000839692,
0,,Track,2,Image 1,1000855659,
0,,Track,2,Image 1,1000856861,
0,,Track,2,Image 1,1000858553,
0,,Track,2,Image 1,1000860086,
0,,Track,2,Image 1,1000860289,
0,,Track,2,Image 1,1000864199,
0,,Track,2,Image 1,1000865808,
0,,Track,2,Image 1,1000866048,
0,,Track,2,Image 1,1000887899,
0,,Track,2,Image 1,1000890207,
0,,Track,2,Image 1,1000898844,
0,,Track,2,Image 1,1000926710,
0,,Track,2,Image 1,1000946144,
0,,Track,2,Image 1,1000953090,
0,,Track,2,Image 1,1000962165,
0,,Track,2,Image 1,1000976176,
0,,Track,2,Image 1,1000988049,
0,,Track,2,Image 1,1001007366,
0,,Track,2,Image 1,1001020468,
0,,Track,2,Image 1,1001028919,
0,,Track,2,Image 1,1001035449,
0,,Track,2,Image 1,1001045764,
0,,Track,2,Image 1,1001046137,
0,,Track,2,Image 1,1001054405,
0,,Track,2,Image 1,1001070831,
0,,Track,2,Image 1,1001074979,
0,,Track,2,Image 1,1001078337,
0,,Track,2,Image 1,1001087121,
0,,Track,2,Image 1,1001088762,
0,,Track,2,Image 1,1001088789,
0,,Track,2,Image 1,1001102674,
0,,Track,2,Image 1,1001104072,
0,,Track,2,Image 1,1001115718,
0,,Track,2,Image 1,1001128302,
0,,Track,2,Image 1,1001128779,
0,,Track,2,Image 1,1001129977,
0,,Track,2,Image 1,1001132092,
0,,Track,2,Image 1,1001132873,
0,,Track,2,Image 1,1001138880,
0,,Track,2,Image 1,1001148839,
0,,Track,2,Image 1,1001162429,
0,,Track,2,Image 1,1001183631,
0,,Track,2,Image 1,1001190228,
0,,Track,2,Image 1,1001205984,
0,,Track,2,Image 1,1001222072,
0,,Track,2,Image 1,1001223904,
0,,Track,2,Image 1,1001236985,
0,,Track,2,Image 1,1001244289,
0,,Track,2,Image 1,1001261153,
0,,Track,2,Image 1,1001265495,
0,,Track,2,Image 1,1001290709,
0,,Track,2,Image 1,1001298039,
0,,Track,2,Image 1,1001304416,
0,,Track,2,Image 1,1001307011,
0,,Track,2,Image 1,1001310725,
0,,Track,2,Image 1,1001347654,
0,,Track,2,Image 1,1001349662,
0,,Track,2,Image 1,1001351185,
0,,Track,2,Image 1,1001373018,
0,,Track,2,Image 1,1001374929,
0,,Track,2,Image 1,1001376957,
0,,Track,2,Image 1,1001382680,
0,,Track,2,Image 1,1001390095,
0,,Track,2,Image 1,1001399631,
0,,Track,2,Image 1,1001414282,
0,,Track,2,Image 1,1001432525,
0,,Track,2,Image 1,1001443126,
0,,Track,2,Image 1,1001444551,
0,,Track,2,Image 1,1001447832,
0,,Track,2,Image 1,1001459999,
0,,Track,2,Image 1,1001463577,
0,,Track,2,Image 1,1001470670,
0,,Track,2,Image 1,1001484970,
0,,Track,2,Image 1,1001498754,
0,,Track,2,Image 1,1001510065,
0,,Track,2,Image 1,1001511880,
0,,Track,2,Image 1,1001515348,
0,,Track,2,Image 1,1001524529,
0,,Track,2,Image 1,1001524797,
0,,Track,2,Image 1,1001531007,
0,,Track,2,Image 1,1001535243,
0,,Track,2,Image 1,1001536213,
13,,Track,2,Image 1,1001549656,
0,,Track,2,Image 1,1001571482,
0,,Track,2,Image 1,1001585322,
0,,Track,2,Image 1,1001597972,
0,,Track,2,Image 1,1001634186,
0,,Track,2,Image 1,1001641521,
0,,Track,2,Image 1,1001649683,
0,,Track,2,Image 1,1001660310,
0,,Track,2,Image 1,1001662631,
0,,Track,2,Image 1,1001662802,
0,,Track,2,Image 1,1001692264,
0,,Track,2,Image 1,1001696991,
0,,Track,2,Image 1,1001705575,
0,,Track,2,Image 1,1001708522,
0,,Track,2,Image 1,1001717292,
0,,Track,2,Image 1,1001721190,
0,,Track,2,Image 1,1001721732,
0,,Track,2,Image 1,1001722530,
0,,Track,2,Image 1,1001723411,
0,,Track,2,Image 1,1001735688,
0,,Track,2,Image 1,1001739237,
0,,Track,2,Image 1,1001745981,
0,,Track,2,Image 1,1001748846,
0,,Track,2,Image 1,1001774250,
0,,Track,2,Image 1,1001792466,
0,,Track,2,Image 1,1001800294,
0,,Track,2,Image 1,1001831823,
0,,Track,2,Image 1,1001838017,
0,,Track,2,Image 1,1001843531,
0,,Track,2,Image 1,1001850191,
0,,Track,2,Image 1,1001869026,
0,,Track,2,Image 1,1001872907,
0,,Track,2,Image 1,1001874170,
0,,Track,2,Image 1,1001876881,
0,,Track,2,Image 1,1001878744,
0,,Track,2,Image 1,1001889904,
0,,Track,2,Image 1,1001895167,
0,,Track,2,Image 1,1001896809,
0,,Track,2,Image 1,1001904297,
0,,Track,2,Image 1,1001904618,
0,,Track,2,Image 1,1001939884,
0,,Track,2,Image 1,1001942811,
0,,Track,2,Image 1,1001954731,
0,,Track,2,Image 1,1001968557,
0,,Track,2,Image 1,1001968819,
0,,Track,2,Image 1,1001978360,
0,,Track,2,Image 1,1002006710,
0,,Track,2,Image 1,1002029154,
0,,Track,2,Image 1,1002031500,
0,,Track,2,Image 1,1002047887,
0,,Track,2,Image 1,1002051985,
0,,Track,2,Image 1,1002059095,
0,,Track,2,Image 1,1002067444,
0,,Track,2,Image 1,1002067747,
0,,Track,2,Image 1,1002113497,
0,,Track,2,Image 1,1002124155,
0,,Track,2,Image 1,1002125541,
0,,Track,2,Image 1,1002142435,
0,,Track,2,Image 1,1002148602,
0,,Track,2,Image 1,1002150876,
0,,Track,2,Image 1,1002158806,
0,,Track,2,Image 1,1002180262,
0,,Track,2,Image 1,1002182375,
0,,Track,2,Image 1,1002205040,
0,,Track,2,Image 1,1002211774,
0,,Track,2,Image 1,1002213141,
0,,Track,2,Image 1,1002223441,
0,,Track,2,Image 1,1002227684,
0,,Track,2,Image 1,1002236414,
0,,Track,2,Image 1,1002242134,
0,,Track,2,Image 1,1002242329,
0,,Track,2,Image 1,1002243369,
0,,Track,2,Image 1,1002246854,
0,,Track,2,Image 1,1002262996,
0,,Track,2,Image 1,1002273437,
0,,Track,2,Image 1,1002278860,
0,,Track,2,Image 1,1002300559,
0,,Track,2,Image 1,1002307653,
0,,Track,2,Image 1,1002309454,
0,,Track,2,Image 1,1002316459,
0,,Track,2,Image 1,1002316883,
0,,Track,2,Image 1,1002317275,
0,,Track,2,Image 1,1002336151,
0,,Track,2,Image 1,1002336484,
0,,Track,2,Image 1,1002360360,
0,,Track,2,Image 1,1002367218,
0,,Track,2,Image 1,1002369367,
0,,Track,2,Image 1,1002382179,
0,,Track,2,Image 1,1002396861,
0,,Track,2,Image 1,1002402760,
0,,Track,2,Image 1,1002404222,
0,,Track,2,Image 1,1002429210,
0,,Track,2,Image 1,1002435411,
0,,Track,2,Image 1,1002453328,
0,,Track,2,Image 1,1002454260,
0,,Track,2,Image 1,1002458180,
0,,Track,2,Image 1,1002460030,
0,,Track,2,Image 1,1002460974,
0,,Track,2,Image 1,1002461635,
0,,Track,2,Image 1,1002463724,
