
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
0,,Spot,2,Image 1,29,1000825954,825954,
0,,Spot,2,Image 1,29,1000534158,826228,
0,,Spot,2,Image 1,29,1000535289,827582,
120,,Spot,2,Image 1,29,1000449132,827943,
0,,Spot,2,Image 1,29,1000275823,829070,
9,,Spot,2,Image 1,29,1000712057,829328,
0,,Spot,2,Image 1,29,1000684239,831055,
0,,Spot,2,Image 1,29,1000626063,831102,
0,,Spot,2,Image 1,29,1000569584,832777,
44,,Spot,2,Image 1,29,1000572485,833299,
78,,Spot,2,Image 1,29,1000686553,833488,
0,,Spot,2,Image 1,29,1000454057,833536,
251,,Spot,2,Image 1,29,1000657926,833663,
63,,Spot,2,Image 1,29,1000835089,835089,
0,,Spot,2,Image 1,29,1000689377,836172,
0,,Spot,2,Image 1,29,1000312915,837068,
0,,Spot,2,Image 1,29,1000111173,837125,
0,,Spot,2,Image 1,29,1000371442,837392,
0,,Spot,2,Image 1,29,1000690930,837786,
27,,Spot,2,Image 1,29,1000692325,838894,
65,,Spot,2,Image 1,29,1000576160,838904,
26,,Spot,2,Image 1,29,1000809896,839352,
56,,Spot,2,Image 1,29,1000839692,839692,
251,,Spot,2,Image 1,29,1000606742,840636,
58,,Spot,2,Image 1,29,1000811156,840673,
0,,Spot,2,Image 1,29,1000695046,841997,
35,,Spot,2,Image 1,29,1000813964,843446,
93,,Spot,2,Image 1,29,1000755087,843505,
0,,Spot,2,Image 1,29,1000145899,843724,
0,,Spot,2,Image 1,29,1000667525,843748,
9,,Spot,2,Image 1,30,1000728131,845322,
0,,Spot,2,Image 1,30,1000409035,846408,
53,,Spot,2,Image 1,30,1000704730,851617,
0,,Spot,2,Image 1,30,1000705525,852393,
0,,Spot,2,Image 1,30,1000675627,854919,
0,,Spot,2,Image 1,30,1000764459,855591,
0,,Spot,2,Image 1,30,1000855659,855659,
50,,Spot,2,Image 1,30,1000534158,855826,
0,,Spot,2,Image 1,30,1000825954,855868,
0,,Spot,2,Image 1,30,1000856861,856861,
6,,Spot,2,Image 1,30,1000449132,857515,
0,,Spot,2,Image 1,30,1000858553,858553,
94,,Spot,2,Image 1,30,1000275823,858591,
0,,Spot,2,Image 1,30,1000712057,858851,
65,,Spot,2,Image 1,30,1000686553,860033,
0,,Spot,2,Image 1,30,1000860086,860086,
11,,Spot,2,Image 1,30,1000860289,860289,
0,,Spot,2,Image 1,30,1000626063,860534,
0,,Spot,2,Image 1,30,1000569584,862216,
31,,Spot,2,Image 1,30,1000572485,862737,
0,,Spot,2,Image 1,30,1000454057,862976,
251,,Spot,2,Image 1,30,1000657926,863126,
0,,Spot,2,Image 1,30,1000864199,864199,
48,,Spot,2,Image 1,30,1000835089,864629,
0,,Spot,2,Image 1,30,1000689377,865675,
13,,Spot,2,Image 1,30,1000865808,865808,
104,,Spot,2,Image 1,30,1000866048,866048,
0,,Spot,2,Image 1,30,1000312915,866524,
0,,Spot,2,Image 1,30,1000371442,866533,
0,,Spot,2,Image 1,30,1000690930,866930,
7,,Spot,2,Image 1,30,1000111173,866942,
14,,Spot,2,Image 1,30,1000809896,868817,
56,,Spot,2,Image 1,30,1000839692,869162,
252,,Spot,2,Image 1,30,1000606742,869708,
26,,Spot,2,Image 1,30,1000811156,870065,
0,,Spot,2,Image 1,30,1000755087,872604,
16,,Spot,2,Image 1,30,1000813964,872837,
0,,Spot,2,Image 1,30,1000145899,873130,
125,,Spot,2,Image 1,31,1000728131,875153,
0,,Spot,2,Image 1,31,1000409035,875820,
32,,Spot,2,Image 1,31,1000704730,880917,
0,,Spot,2,Image 1,31,1000705525,881608,
0,,Spot,2,Image 1,31,1000855659,882692,
0,,Spot,2,Image 1,31,1000675627,884454,
25,,Spot,2,Image 1,31,1000534158,885050,
0,,Spot,2,Image 1,31,1000825954,885084,
0,,Spot,2,Image 1,31,1000764459,885134,
0,,Spot,2,Image 1,31,1000856861,886497,
76,,Spot,2,Image 1,31,1000449132,886862,
44,,Spot,2,Image 1,31,1000275823,887818,
0,,Spot,2,Image 1,31,1000887899,887899,
6,,Spot,2,Image 1,31,1000858553,888066,
78,,Spot,2,Image 1,31,1000686553,889593,
14,,Spot,2,Image 1,31,1000860086,889634,
0,,Spot,2,Image 1,31,1000860289,889833,
0,,Spot,2,Image 1,31,1000626063,890150,
0,,Spot,2,Image 1,31,1000890207,890207,
65,,Spot,2,Image 1,31,1000569584,891884,
47,,Spot,2,Image 1,31,1000572485,892382,
0,,Spot,2,Image 1,31,1000454057,892612,
251,,Spot,2,Image 1,31,1000657926,892748,
0,,Spot,2,Image 1,31,1000864199,893774,
87,,Spot,2,Image 1,31,1000835089,894248,
0,,Spot,2,Image 1,31,1000689377,895263,
36,,Spot,2,Image 1,31,1000865808,895387,
251,,Spot,2,Image 1,31,1000866048,895653,
0,,Spot,2,Image 1,31,1000371442,896145,
0,,Spot,2,Image 1,31,1000690930,896883,
38,,Spot,2,Image 1,31,1000809896,898385,
55,,Spot,2,Image 1,31,1000839692,898726,
8,,Spot,2,Image 1,31,1000898844,898844,
252,,Spot,2,Image 1,31,1000606742,899316,
17,,Spot,2,Image 1,31,1000811156,899701,
0,,Spot,2,Image 1,31,1000813964,902181,
62,,Spot,2,Image 1,31,1000755087,902210,
0,,Spot,2,Image 1,31,1000145899,902753,
234,,Spot,2,Image 1,32,1000728131,904780,
67,,Spot,2,Image 1,32,1000704730,910482,
0,,Spot,2,Image 1,32,1000705525,911145,
0,,Spot,2,Image 1,32,1000855659,912207,
0,,Spot,2,Image 1,32,1000675627,914016,
0,,Spot,2,Image 1,32,1000825954,914607,
0,,Spot,2,Image 1,32,1000764459,914649,
15,,Spot,2,Image 1,32,1000534158,914929,
0,,Spot,2,Image 1,32,1000856861,916139,
82,,Spot,2,Image 1,32,1000449132,916483,
0,,Spot,2,Image 1,32,1000858553,917723,
0,,Spot,2,Image 1,32,1000887899,917865,
191,,Spot,2,Image 1,32,1000686553,919283,
0,,Spot,2,Image 1,32,1000860086,919328,
0,,Spot,2,Image 1,32,1000860289,919531,
0,,Spot,2,Image 1,32,1000890207,919891,
0,,Spot,2,Image 1,32,1000626063,919932,
7,,Spot,2,Image 1,32,1000569584,921554,
38,,Spot,2,Image 1,32,1000572485,921673,
0,,Spot,2,Image 1,32,1000454057,922309,
240,,Spot,2,Image 1,32,1000657926,922447,
0,,Spot,2,Image 1,32,1000864199,923485,
19,,Spot,2,Image 1,32,1000835089,923971,
0,,Spot,2,Image 1,32,1000689377,924935,
86,,Spot,2,Image 1,32,1000865808,925034,
169,,Spot,2,Image 1,32,1000866048,925300,
0,,Spot,2,Image 1,32,1000371442,925775,
0,,Spot,2,Image 1,32,1000690930,926491,
0,,Spot,2,Image 1,32,1000926710,926710,
2,,Spot,2,Image 1,32,1000809896,927962,
20,,Spot,2,Image 1,32,1000839692,928269,
0,,Spot,2,Image 1,32,1000898844,928380,
252,,Spot,2,Image 1,32,1000606742,928820,
100,,Spot,2,Image 1,32,1000811156,929165,
12,,Spot,2,Image 1,32,1000813964,931596,
129,,Spot,2,Image 1,32,1000755087,931636,
0,,Spot,2,Image 1,32,1000145899,932177,
158,,Spot,2,Image 1,33,1000728131,934197,
41,,Spot,2,Image 1,33,1000704730,940008,
0,,Spot,2,Image 1,33,1000705525,940677,
0,,Spot,2,Image 1,33,1000855659,941423,
0,,Spot,2,Image 1,33,1000675627,943592,
0,,Spot,2,Image 1,33,1000825954,944238,
120,,Spot,2,Image 1,33,1000534158,944540,
0,,Spot,2,Image 1,33,1000764459,944653,
0,,Spot,2,Image 1,33,1000856861,945937,
17,,Spot,2,Image 1,33,1000946144,946144,
0,,Spot,2,Image 1,33,1000449132,946310,
8,,Spot,2,Image 1,33,1000858553,947368,
0,,Spot,2,Image 1,33,1000887899,947517,
31,,Spot,2,Image 1,33,1000686553,948998,
0,,Spot,2,Image 1,33,1000860086,949048,
0,,Spot,2,Image 1,33,1000860289,949287,
0,,Spot,2,Image 1,33,1000890207,949631,
0,,Spot,2,Image 1,33,1000626063,949673,
11,,Spot,2,Image 1,33,1000569584,950905,
54,,Spot,2,Image 1,33,1000572485,951398,
0,,Spot,2,Image 1,33,1000454057,952028,
0,,Spot,2,Image 1,33,1000953090,953090,
20,,Spot,2,Image 1,33,1000864199,953247,
81,,Spot,2,Image 1,33,1000835089,953738,
0,,Spot,2,Image 1,33,1000689377,954334,
109,,Spot,2,Image 1,33,1000865808,954790,
251,,Spot,2,Image 1,33,1000866048,955019,
0,,Spot,2,Image 1,33,1000371442,955462,
0,,Spot,2,Image 1,33,1000690930,955874,
0,,Spot,2,Image 1,33,1000809896,957693,
12,,Spot,2,Image 1,33,1000839692,957774,
32,,Spot,2,Image 1,33,1000898844,958218,
0,,Spot,2,Image 1,33,1000926710,958350,
252,,Spot,2,Image 1,33,1000606742,958681,
23,,Spot,2,Image 1,33,1000811156,959057,
17,,Spot,2,Image 1,33,1000813964,961515,
54,,Spot,2,Image 1,33,1000755087,961556,
0,,Spot,2,Image 1,33,1000145899,962149,
0,,Spot,2,Image 1,33,1000962165,962165,
55,,Spot,2,Image 1,34,1000728131,963785,
65,,Spot,2,Image 1,34,1000704730,970151,
0,,Spot,2,Image 1,34,1000705525,970878,
0,,Spot,2,Image 1,34,1000855659,971673,
0,,Spot,2,Image 1,34,1000675627,973585,
0,,Spot,2,Image 1,34,1000825954,974427,
18,,Spot,2,Image 1,34,1000534158,974697,
0,,Spot,2,Image 1,34,1000976176,976176,
16,,Spot,2,Image 1,34,1000946144,976285,
0,,Spot,2,Image 1,34,1000858553,977594,
0,,Spot,2,Image 1,34,1000887899,977743,
82,,Spot,2,Image 1,34,1000686553,979172,
17,,Spot,2,Image 1,34,1000860086,979217,
0,,Spot,2,Image 1,34,1000860289,979460,
0,,Spot,2,Image 1,34,1000856861,979585,
0,,Spot,2,Image 1,34,1000890207,979861,
85,,Spot,2,Image 1,34,1000835089,980476,
15,,Spot,2,Image 1,34,1000569584,981161,
83,,Spot,2,Image 1,34,1000572485,981674,
0,,Spot,2,Image 1,34,1000454057,982623,
0,,Spot,2,Image 1,34,1000953090,983015,
0,,Spot,2,Image 1,34,1000864199,983505,
0,,Spot,2,Image 1,34,1000689377,984580,
21,,Spot,2,Image 1,34,1000865808,984992,
167,,Spot,2,Image 1,34,1000866048,985227,
0,,Spot,2,Image 1,34,1000371442,985721,
0,,Spot,2,Image 1,34,1000926710,986653,
27,,Spot,2,Image 1,34,1000809896,987981,
43,,Spot,2,Image 1,34,1000988049,988049,
0,,Spot,2,Image 1,34,1000839692,988329,
2,,Spot,2,Image 1,34,1000898844,988455,
252,,Spot,2,Image 1,34,1000606742,988934,
12,,Spot,2,Image 1,34,1000811156,988960,
0,,Spot,2,Image 1,34,1000145899,992284,
0,,Spot,2,Image 1,34,1000962165,992315,
86,,Spot,2,Image 1,35,1000704730,1000206,
0,,Spot,2,Image 1,35,1000705525,1000874,
0,,Spot,2,Image 1,35,1000855659,1001655,
0,,Spot,2,Image 1,35,1000675627,1003832,
0,,Spot,2,Image 1,35,1000825954,1004463,
0,,Spot,2,Image 1,35,1000976176,1006212,
20,,Spot,2,Image 1,35,1000946144,1006355,
52,,Spot,2,Image 1,35,1001007366,1007366,
32,,Spot,2,Image 1,35,1000858553,1007613,
0,,Spot,2,Image 1,35,1000887899,1008167,
24,,Spot,2,Image 1,35,1000686553,1009334,
0,,Spot,2,Image 1,35,1000860086,1009382,
32,,Spot,2,Image 1,35,1000860289,1009590,
0,,Spot,2,Image 1,35,1000856861,1009709,
0,,Spot,2,Image 1,35,1000890207,1009970,
203,,Spot,2,Image 1,35,1000835089,1010593,
29,,Spot,2,Image 1,35,1000569584,1011194,
0,,Spot,2,Image 1,35,1000572485,1011731,
0,,Spot,2,Image 1,35,1000454057,1012318,
0,,Spot,2,Image 1,35,1000953090,1013037,
0,,Spot,2,Image 1,35,1000864199,1013519,
0,,Spot,2,Image 1,35,1000689377,1014570,
1,,Spot,2,Image 1,35,1000865808,1014699,
251,,Spot,2,Image 1,35,1000866048,1014941,
0,,Spot,2,Image 1,35,1000371442,1015753,
0,,Spot,2,Image 1,35,1000926710,1016709,
0,,Spot,2,Image 1,35,1000988049,1018136,
54,,Spot,2,Image 1,35,1000839692,1018148,
33,,Spot,2,Image 1,35,1000898844,1018265,
252,,Spot,2,Image 1,35,1000606742,1018991,
0,,Spot,2,Image 1,35,1000811156,1019030,
7,,Spot,2,Image 1,35,1001020468,1020468,
0,,Spot,2,Image 1,35,1000145899,1022467,
0,,Spot,2,Image 1,35,1000962165,1022485,
0,,Spot,2,Image 1,36,1000705525,1028773,
15,,Spot,2,Image 1,36,1001028919,1028919,
15,,Spot,2,Image 1,36,1000704730,1030424,
0,,Spot,2,Image 1,36,1000855659,1031626,
0,,Spot,2,Image 1,36,1000675627,1033860,
0,,Spot,2,Image 1,36,1000825954,1034769,
0,,Spot,2,Image 1,36,1001035449,1035449,
0,,Spot,2,Image 1,36,1000976176,1036447,
26,,Spot,2,Image 1,36,1000946144,1036605,
30,,Spot,2,Image 1,36,1001007366,1037589,
0,,Spot,2,Image 1,36,1000887899,1038002,
4,,Spot,2,Image 1,36,1000686553,1039468,
0,,Spot,2,Image 1,36,1000860086,1039526,
3,,Spot,2,Image 1,36,1000860289,1039734,
0,,Spot,2,Image 1,36,1000890207,1040107,
33,,Spot,2,Image 1,36,1000835089,1040718,
113,,Spot,2,Image 1,36,1000569584,1041342,
55,,Spot,2,Image 1,36,1000572485,1041847,
0,,Spot,2,Image 1,36,1000454057,1042444,
0,,Spot,2,Image 1,36,1000953090,1043148,
0,,Spot,2,Image 1,36,1000864199,1043631,
0,,Spot,2,Image 1,36,1000689377,1044673,
94,,Spot,2,Image 1,36,1000866048,1045043,
0,,Spot,2,Image 1,36,1001045764,1045764,
0,,Spot,2,Image 1,36,1001046137,1046137,
0,,Spot,2,Image 1,36,1000926710,1046352,
34,,Spot,2,Image 1,36,1000988049,1048130,
32,,Spot,2,Image 1,36,1000898844,1048250,
252,,Spot,2,Image 1,36,1000606742,1048977,
17,,Spot,2,Image 1,36,1000811156,1049017,
22,,Spot,2,Image 1,36,1001020468,1050485,
0,,Spot,2,Image 1,36,1000145899,1052341,
0,,Spot,2,Image 1,36,1000962165,1052357,
32,,Spot,2,Image 1,37,1001054405,1054405,
0,,Spot,2,Image 1,37,1001028919,1058581,
0,,Spot,2,Image 1,37,1000705525,1058709,
20,,Spot,2,Image 1,37,1000704730,1060323,
0,,Spot,2,Image 1,37,1000825954,1062089,
52,,Spot,2,Image 1,37,1000946144,1063556,
0,,Spot,2,Image 1,37,1000675627,1063750,
0,,Spot,2,Image 1,37,1001035449,1065069,
0,,Spot,2,Image 1,37,1000976176,1066428,
79,,Spot,2,Image 1,37,1001007366,1067530,
0,,Spot,2,Image 1,37,1000887899,1068001,
137,,Spot,2,Image 1,37,1000686553,1069145,
8,,Spot,2,Image 1,37,1000860289,1069794,
0,,Spot,2,Image 1,37,1000890207,1070188,
0,,Spot,2,Image 1,37,1001070831,1070831,
29,,Spot,2,Image 1,37,1000835089,1070835,
30,,Spot,2,Image 1,37,1000569584,1071463,
34,,Spot,2,Image 1,37,1000572485,1071954,
0,,Spot,2,Image 1,37,1000454057,1072551,
0,,Spot,2,Image 1,37,1000953090,1073311,
0,,Spot,2,Image 1,37,1000864199,1073832,
0,,Spot,2,Image 1,37,1000689377,1074853,
32,,Spot,2,Image 1,37,1001074979,1074979,
76,,Spot,2,Image 1,37,1000866048,1075202,
0,,Spot,2,Image 1,37,1001045764,1076010,
0,,Spot,2,Image 1,37,1001046137,1076051,
0,,Spot,2,Image 1,37,1000926710,1076967,
30,,Spot,2,Image 1,37,1001078337,1078337,
0,,Spot,2,Image 1,37,1000988049,1078338,
0,,Spot,2,Image 1,37,1000898844,1078503,
252,,Spot,2,Image 1,37,1000606742,1079197,
148,,Spot,2,Image 1,37,1000811156,1079246,
49,,Spot,2,Image 1,37,1001020468,1080723,
0,,Spot,2,Image 1,37,1000145899,1082663,
0,,Spot,2,Image 1,37,1000962165,1082686,
84,,Spot,2,Image 1,38,1001054405,1084751,
0,,Spot,2,Image 1,38,1001087121,1087121,
27,,Spot,2,Image 1,38,1000704730,1088098,
0,,Spot,2,Image 1,38,1001088762,1088762,
0,,Spot,2,Image 1,38,1001088789,1088789,
1,,Spot,2,Image 1,38,1001028919,1088911,
0,,Spot,2,Image 1,38,1000705525,1089048,
0,,Spot,2,Image 1,38,1000825954,1092447,
18,,Spot,2,Image 1,38,1000946144,1093945,
0,,Spot,2,Image 1,38,1000675627,1094179,
0,,Spot,2,Image 1,38,1001035449,1095163,
0,,Spot,2,Image 1,38,1000976176,1096787,
55,,Spot,2,Image 1,38,1001007366,1097915,
0,,Spot,2,Image 1,38,1000887899,1098326,
25,,Spot,2,Image 1,38,1000686553,1099464,
0,,Spot,2,Image 1,38,1000860289,1100080,
0,,Spot,2,Image 1,38,1000890207,1100467,
23,,Spot,2,Image 1,38,1001070831,1101091,
6,,Spot,2,Image 1,38,1000835089,1101095,
31,,Spot,2,Image 1,38,1000569584,1101744,
16,,Spot,2,Image 1,38,1000572485,1102231,
0,,Spot,2,Image 1,38,1001102674,1102674,
0,,Spot,2,Image 1,38,1000454057,1102813,
1,,Spot,2,Image 1,38,1000953090,1103620,
0,,Spot,2,Image 1,38,1001104072,1104072,
0,,Spot,2,Image 1,38,1000689377,1105150,
114,,Spot,2,Image 1,38,1001074979,1105271,
0,,Spot,2,Image 1,38,1001045764,1106272,
0,,Spot,2,Image 1,38,1001046137,1106320,
0,,Spot,2,Image 1,38,1000864199,1106343,
0,,Spot,2,Image 1,38,1000926710,1106866,
25,,Spot,2,Image 1,38,1000988049,1108530,
37,,Spot,2,Image 1,38,1001078337,1108535,
252,,Spot,2,Image 1,38,1000606742,1109385,
128,,Spot,2,Image 1,38,1000811156,1109416,
42,,Spot,2,Image 1,38,1001020468,1110923,
0,,Spot,2,Image 1,38,1000145899,1112938,
0,,Spot,2,Image 1,38,1000962165,1112955,
230,,Spot,2,Image 1,39,1001054405,1114629,
0,,Spot,2,Image 1,39,1001115718,1115718,
0,,Spot,2,Image 1,39,1001087121,1117143,
0,,Spot,2,Image 1,39,1001088762,1119093,
0,,Spot,2,Image 1,39,1001028919,1119251,
0,,Spot,2,Image 1,39,1000705525,1119394,
0,,Spot,2,Image 1,39,1001088789,1119415,
0,,Spot,2,Image 1,39,1000825954,1122778,
11,,Spot,2,Image 1,39,1000946144,1124326,
0,,Spot,2,Image 1,39,1001035449,1125862,
0,,Spot,2,Image 1,39,1000976176,1127222,
39,,Spot,2,Image 1,39,1001128302,1128302,
31,,Spot,2,Image 1,39,1001007366,1128349,
0,,Spot,2,Image 1,39,1000887899,1128446,
0,,Spot,2,Image 1,39,1001128779,1128779,
20,,Spot,2,Image 1,39,1000686553,1129970,
0,,Spot,2,Image 1,39,1001129977,1129977,
15,,Spot,2,Image 1,39,1000860289,1130602,
0,,Spot,2,Image 1,39,1000890207,1131013,
29,,Spot,2,Image 1,39,1001070831,1131622,
0,,Spot,2,Image 1,39,1001132092,1132092,
30,,Spot,2,Image 1,39,1000569584,1132250,
0,,Spot,2,Image 1,39,1001132873,1132873,
0,,Spot,2,Image 1,39,1001102674,1133250,
0,,Spot,2,Image 1,39,1000454057,1133389,
0,,Spot,2,Image 1,39,1000953090,1134171,
0,,Spot,2,Image 1,39,1001104072,1134670,
0,,Spot,2,Image 1,39,1000689377,1135707,
0,,Spot,2,Image 1,39,1001074979,1135816,
0,,Spot,2,Image 1,39,1001045764,1136884,
0,,Spot,2,Image 1,39,1001046137,1136926,
0,,Spot,2,Image 1,39,1001138880,1138880,
36,,Spot,2,Image 1,39,1000988049,1139207,
59,,Spot,2,Image 1,39,1001078337,1139214,
252,,Spot,2,Image 1,39,1000606742,1139697,
24,,Spot,2,Image 1,39,1001020468,1141571,
0,,Spot,2,Image 1,39,1000145899,1143538,
0,,Spot,2,Image 1,39,1000962165,1143551,
50,,Spot,2,Image 1,40,1001054405,1145515,
0,,Spot,2,Image 1,40,1001115718,1146197,
0,,Spot,2,Image 1,40,1001087121,1147887,
0,,Spot,2,Image 1,40,1001148839,1148839,
23,,Spot,2,Image 1,40,1001028919,1149672,
0,,Spot,2,Image 1,40,1001088762,1149804,
0,,Spot,2,Image 1,40,1001088789,1149828,
0,,Spot,2,Image 1,40,1000705525,1152222,
0,,Spot,2,Image 1,40,1000946144,1154691,
0,,Spot,2,Image 1,40,1000675627,1154915,
0,,Spot,2,Image 1,40,1001035449,1156256,
0,,Spot,2,Image 1,40,1000976176,1157738,
34,,Spot,2,Image 1,40,1001007366,1158537,
19,,Spot,2,Image 1,40,1001128302,1158801,
0,,Spot,2,Image 1,40,1000887899,1158954,
0,,Spot,2,Image 1,40,1001132092,1159756,
0,,Spot,2,Image 1,40,1001128779,1159777,
42,,Spot,2,Image 1,40,1000686553,1160505,
0,,Spot,2,Image 1,40,1001129977,1160520,
3,,Spot,2,Image 1,40,1000860289,1161170,
0,,Spot,2,Image 1,40,1000890207,1161574,
0,,Spot,2,Image 1,40,1001070831,1162167,
0,,Spot,2,Image 1,40,1001162429,1162429,
51,,Spot,2,Image 1,40,1000569584,1162806,
4,,Spot,2,Image 1,40,1001132873,1163374,
0,,Spot,2,Image 1,40,1001102674,1163743,
0,,Spot,2,Image 1,40,1000454057,1163900,
0,,Spot,2,Image 1,40,1000953090,1164702,
0,,Spot,2,Image 1,40,1001104072,1165175,
0,,Spot,2,Image 1,40,1000689377,1166179,
0,,Spot,2,Image 1,40,1001074979,1166284,
0,,Spot,2,Image 1,40,1001045764,1167315,
0,,Spot,2,Image 1,40,1001046137,1167716,
31,,Spot,2,Image 1,40,1001138880,1169318,
0,,Spot,2,Image 1,40,1001078337,1169631,
252,,Spot,2,Image 1,40,1000606742,1170103,
39,,Spot,2,Image 1,40,1001020468,1171920,
2,,Spot,2,Image 1,40,1000145899,1173806,
0,,Spot,2,Image 1,40,1000962165,1173826,
128,,Spot,2,Image 1,41,1001054405,1175462,
0,,Spot,2,Image 1,41,1001115718,1176527,
0,,Spot,2,Image 1,41,1001087121,1178211,
113,,Spot,2,Image 1,41,1001148839,1179188,
0,,Spot,2,Image 1,41,1001088789,1179903,
49,,Spot,2,Image 1,41,1001028919,1180042,
0,,Spot,2,Image 1,41,1001088762,1180190,
0,,Spot,2,Image 1,41,1000705525,1182673,
0,,Spot,2,Image 1,41,1001183631,1183631,
0,,Spot,2,Image 1,41,1000976176,1185070,
56,,Spot,2,Image 1,41,1000946144,1185215,
0,,Spot,2,Image 1,41,1001035449,1186482,
54,,Spot,2,Image 1,41,1001007366,1188964,
73,,Spot,2,Image 1,41,1001128302,1189246,
0,,Spot,2,Image 1,41,1001128779,1189800,
0,,Spot,2,Image 1,41,1001132092,1190186,
43,,Spot,2,Image 1,41,1001190228,1190228,
70,,Spot,2,Image 1,41,1000686553,1191019,
36,,Spot,2,Image 1,41,1001129977,1191027,
0,,Spot,2,Image 1,41,1000860289,1191623,
171,,Spot,2,Image 1,41,1001070831,1192499,
27,,Spot,2,Image 1,41,1001162429,1192873,
0,,Spot,2,Image 1,41,1001132873,1193846,
0,,Spot,2,Image 1,41,1001102674,1194169,
3,,Spot,2,Image 1,41,1000689377,1194242,
0,,Spot,2,Image 1,41,1000454057,1194309,
0,,Spot,2,Image 1,41,1000953090,1195081,
0,,Spot,2,Image 1,41,1001104072,1195581,
159,,Spot,2,Image 1,41,1001074979,1196669,
0,,Spot,2,Image 1,41,1001045764,1197658,
0,,Spot,2,Image 1,41,1001046137,1197688,
49,,Spot,2,Image 1,41,1001138880,1199656,
6,,Spot,2,Image 1,41,1001078337,1200015,
252,,Spot,2,Image 1,41,1000606742,1200472,
114,,Spot,2,Image 1,41,1001020468,1202408,
0,,Spot,2,Image 1,41,1000145899,1204329,
219,,Spot,2,Image 1,42,1001205984,1205984,
106,,Spot,2,Image 1,42,1001054405,1206357,
0,,Spot,2,Image 1,42,1001115718,1207003,
0,,Spot,2,Image 1,42,1001087121,1208682,
1,,Spot,2,Image 1,42,1001148839,1209711,
10,,Spot,2,Image 1,42,1001028919,1210506,
0,,Spot,2,Image 1,42,1001088762,1210656,
0,,Spot,2,Image 1,42,1001088789,1210682,
0,,Spot,2,Image 1,42,1001183631,1214125,
50,,Spot,2,Image 1,42,1000946144,1215687,
0,,Spot,2,Image 1,42,1000976176,1218697,
62,,Spot,2,Image 1,42,1001007366,1219504,
8,,Spot,2,Image 1,42,1001128302,1219779,
0,,Spot,2,Image 1,42,1001128779,1220352,
0,,Spot,2,Image 1,42,1001132092,1220735,
56,,Spot,2,Image 1,42,1001190228,1220776,
30,,Spot,2,Image 1,42,1000686553,1221504,
0,,Spot,2,Image 1,42,1001129977,1221516,
251,,Spot,2,Image 1,42,1001222072,1222072,
0,,Spot,2,Image 1,42,1000860289,1222140,
34,,Spot,2,Image 1,42,1001070831,1222982,
53,,Spot,2,Image 1,42,1001162429,1223672,
0,,Spot,2,Image 1,42,1001223904,1223904,
0,,Spot,2,Image 1,42,1001102674,1224264,
0,,Spot,2,Image 1,42,1001132873,1224269,
0,,Spot,2,Image 1,42,1000689377,1224636,
0,,Spot,2,Image 1,42,1001045764,1225999,
0,,Spot,2,Image 1,42,1001104072,1226046,
49,,Spot,2,Image 1,42,1001074979,1227170,
0,,Spot,2,Image 1,42,1001046137,1228240,
6,,Spot,2,Image 1,42,1001138880,1230130,
0,,Spot,2,Image 1,42,1001078337,1230478,
252,,Spot,2,Image 1,42,1000606742,1230941,
92,,Spot,2,Image 1,42,1001020468,1232825,
0,,Spot,2,Image 1,42,1000145899,1234791,
172,,Spot,2,Image 1,43,1001205984,1236418,
0,,Spot,2,Image 1,43,1001236985,1236985,
0,,Spot,2,Image 1,43,1001115718,1237517,
0,,Spot,2,Image 1,43,1001087121,1239160,
14,,Spot,2,Image 1,43,1001148839,1240161,
0,,Spot,2,Image 1,43,1001088789,1240867,
0,,Spot,2,Image 1,43,1001028919,1241004,
0,,Spot,2,Image 1,43,1001088762,1241142,
0,,Spot,2,Image 1,43,1001244289,1244289,
0,,Spot,2,Image 1,43,1001183631,1244694,
0,,Spot,2,Image 1,43,1000976176,1246117,
44,,Spot,2,Image 1,43,1000946144,1246251,
13,,Spot,2,Image 1,43,1001007366,1250049,
36,,Spot,2,Image 1,43,1001128302,1250291,
0,,Spot,2,Image 1,43,1001128779,1250839,
0,,Spot,2,Image 1,43,1001132092,1251188,
0,,Spot,2,Image 1,43,1001190228,1251212,
26,,Spot,2,Image 1,43,1000686553,1251955,
6,,Spot,2,Image 1,43,1001129977,1251971,
251,,Spot,2,Image 1,43,1001222072,1252536,
3,,Spot,2,Image 1,43,1000860289,1252609,
61,,Spot,2,Image 1,43,1001070831,1253497,
50,,Spot,2,Image 1,43,1001162429,1253821,
0,,Spot,2,Image 1,43,1001223904,1254048,
0,,Spot,2,Image 1,43,1001102674,1254802,
0,,Spot,2,Image 1,43,1001132873,1254805,
0,,Spot,2,Image 1,43,1000689377,1255194,
0,,Spot,2,Image 1,43,1000454057,1255267,
0,,Spot,2,Image 1,43,1001045764,1256500,
0,,Spot,2,Image 1,43,1001104072,1256560,
8,,Spot,2,Image 1,43,1001074979,1257337,
8,,Spot,2,Image 1,43,1001046137,1258691,
15,,Spot,2,Image 1,43,1001138880,1260654,
0,,Spot,2,Image 1,43,1001078337,1260712,
0,,Spot,2,Image 1,43,1001261153,1261153,
252,,Spot,2,Image 1,43,1000606742,1261450,
74,,Spot,2,Image 1,43,1001020468,1263508,
0,,Spot,2,Image 1,43,1001265495,1265495,
99,,Spot,2,Image 1,44,1001205984,1266728,
