
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
574279,,Spot,1,Image 1,27,1000576160,780428,
324267,,Spot,1,Image 1,27,1000549440,780939,
615185,,Spot,1,Image 1,27,1000606742,781867,
700817,,Spot,1,Image 1,27,1000695046,783200,
477446,,Spot,1,Image 1,27,1000755087,784716,
54021,,Spot,1,Image 1,27,1000145899,784935,
456126,,Spot,1,Image 1,27,1000667525,784947,
687402,,Spot,1,Image 1,28,1000728131,786937,
182155,,Spot,1,Image 1,28,1000409035,787673,
774174,,Spot,1,Image 1,28,1000704730,792562,
0,,Spot,1,Image 1,28,1000705525,793513,
311,,Spot,1,Image 1,28,1000764459,794264,
66,,Spot,1,Image 1,28,1000675627,795874,
960664,,Spot,1,Image 1,28,1000534158,796987,
803,,Spot,1,Image 1,28,1000535289,798231,
501745,,Spot,1,Image 1,28,1000623228,798456,
712223,,Spot,1,Image 1,28,1000449132,798595,
480025,,Spot,1,Image 1,28,1000275823,799686,
786059,,Spot,1,Image 1,28,1000712057,799935,
95762,,Spot,1,Image 1,28,1000686553,801173,
5903,,Spot,1,Image 1,28,1000626063,801661,
12702,,Spot,1,Image 1,28,1000684239,801777,
574873,,Spot,1,Image 1,28,1000569584,803336,
737251,,Spot,1,Image 1,28,1000572485,803868,
18797,,Spot,1,Image 1,28,1000454057,804111,
1.10654e+06,,Spot,1,Image 1,28,1000657926,804251,
16594,,Spot,1,Image 1,28,1000689377,806735,
108974,,Spot,1,Image 1,28,1000312915,807636,
92058,,Spot,1,Image 1,28,1000111173,807700,
214966,,Spot,1,Image 1,28,1000371442,807999,
500201,,Spot,1,Image 1,28,1000690930,808048,
551384,,Spot,1,Image 1,28,1000692325,809490,
365736,,Spot,1,Image 1,28,1000576160,809730,
764382,,Spot,1,Image 1,28,1000809896,809896,
345306,,Spot,1,Image 1,28,1000695046,810363,
190514,,Spot,1,Image 1,28,1000606742,811124,
764611,,Spot,1,Image 1,28,1000811156,811156,
597936,,Spot,1,Image 1,28,1000813964,813964,
676007,,Spot,1,Image 1,28,1000755087,814046,
203962,,Spot,1,Image 1,28,1000145899,814273,
446505,,Spot,1,Image 1,28,1000667525,814290,
747178,,Spot,1,Image 1,29,1000728131,816217,
83168,,Spot,1,Image 1,29,1000409035,816809,
520207,,Spot,1,Image 1,29,1000704730,821860,
13127,,Spot,1,Image 1,29,1000705525,822474,
964,,Spot,1,Image 1,29,1000764459,823485,
2250,,Spot,1,Image 1,29,1000675627,825346,
6717,,Spot,1,Image 1,29,1000825954,825954,
1.14814e+06,,Spot,1,Image 1,29,1000534158,826228,
362,,Spot,1,Image 1,29,1000535289,827582,
578618,,Spot,1,Image 1,29,1000449132,827943,
715145,,Spot,1,Image 1,29,1000275823,829070,
786351,,Spot,1,Image 1,29,1000712057,829328,
6602,,Spot,1,Image 1,29,1000684239,831055,
509,,Spot,1,Image 1,29,1000626063,831102,
677937,,Spot,1,Image 1,29,1000569584,832777,
745512,,Spot,1,Image 1,29,1000572485,833299,
419660,,Spot,1,Image 1,29,1000686553,833488,
9900,,Spot,1,Image 1,29,1000454057,833536,
598808,,Spot,1,Image 1,29,1000657926,833663,
1.04493e+06,,Spot,1,Image 1,29,1000835089,835089,
4762,,Spot,1,Image 1,29,1000689377,836172,
29669,,Spot,1,Image 1,29,1000312915,837068,
101213,,Spot,1,Image 1,29,1000111173,837125,
254679,,Spot,1,Image 1,29,1000371442,837392,
539489,,Spot,1,Image 1,29,1000690930,837786,
662991,,Spot,1,Image 1,29,1000692325,838894,
288396,,Spot,1,Image 1,29,1000576160,838904,
753178,,Spot,1,Image 1,29,1000809896,839352,
670702,,Spot,1,Image 1,29,1000839692,839692,
510084,,Spot,1,Image 1,29,1000606742,840636,
569037,,Spot,1,Image 1,29,1000811156,840673,
716916,,Spot,1,Image 1,29,1000695046,841997,
960658,,Spot,1,Image 1,29,1000813964,843446,
543050,,Spot,1,Image 1,29,1000755087,843505,
76461,,Spot,1,Image 1,29,1000145899,843724,
229483,,Spot,1,Image 1,29,1000667525,843748,
702051,,Spot,1,Image 1,30,1000728131,845322,
31581,,Spot,1,Image 1,30,1000409035,846408,
587481,,Spot,1,Image 1,30,1000704730,851617,
35626,,Spot,1,Image 1,30,1000705525,852393,
2894,,Spot,1,Image 1,30,1000675627,854919,
4040,,Spot,1,Image 1,30,1000764459,855591,
9,,Spot,1,Image 1,30,1000855659,855659,
703097,,Spot,1,Image 1,30,1000534158,855826,
4577,,Spot,1,Image 1,30,1000825954,855868,
0,,Spot,1,Image 1,30,1000856861,856861,
827121,,Spot,1,Image 1,30,1000449132,857515,
763736,,Spot,1,Image 1,30,1000858553,858553,
688140,,Spot,1,Image 1,30,1000275823,858591,
127513,,Spot,1,Image 1,30,1000712057,858851,
316400,,Spot,1,Image 1,30,1000686553,860033,
931127,,Spot,1,Image 1,30,1000860086,860086,
643567,,Spot,1,Image 1,30,1000860289,860289,
3589,,Spot,1,Image 1,30,1000626063,860534,
590964,,Spot,1,Image 1,30,1000569584,862216,
801609,,Spot,1,Image 1,30,1000572485,862737,
11099,,Spot,1,Image 1,30,1000454057,862976,
670926,,Spot,1,Image 1,30,1000657926,863126,
134810,,Spot,1,Image 1,30,1000864199,864199,
1.34608e+06,,Spot,1,Image 1,30,1000835089,864629,
148,,Spot,1,Image 1,30,1000689377,865675,
768122,,Spot,1,Image 1,30,1000865808,865808,
1.16232e+06,,Spot,1,Image 1,30,1000866048,866048,
9915,,Spot,1,Image 1,30,1000312915,866524,
562465,,Spot,1,Image 1,30,1000371442,866533,
588110,,Spot,1,Image 1,30,1000690930,866930,
29529,,Spot,1,Image 1,30,1000111173,866942,
737859,,Spot,1,Image 1,30,1000809896,868817,
419201,,Spot,1,Image 1,30,1000839692,869162,
253010,,Spot,1,Image 1,30,1000606742,869708,
698424,,Spot,1,Image 1,30,1000811156,870065,
934097,,Spot,1,Image 1,30,1000755087,872604,
1.26628e+06,,Spot,1,Image 1,30,1000813964,872837,
203154,,Spot,1,Image 1,30,1000145899,873130,
813912,,Spot,1,Image 1,31,1000728131,875153,
28592,,Spot,1,Image 1,31,1000409035,875820,
534510,,Spot,1,Image 1,31,1000704730,880917,
15269,,Spot,1,Image 1,31,1000705525,881608,
25,,Spot,1,Image 1,31,1000855659,882692,
1904,,Spot,1,Image 1,31,1000675627,884454,
872105,,Spot,1,Image 1,31,1000534158,885050,
954,,Spot,1,Image 1,31,1000825954,885084,
291,,Spot,1,Image 1,31,1000764459,885134,
0,,Spot,1,Image 1,31,1000856861,886497,
580648,,Spot,1,Image 1,31,1000449132,886862,
594830,,Spot,1,Image 1,31,1000275823,887818,
100,,Spot,1,Image 1,31,1000887899,887899,
847101,,Spot,1,Image 1,31,1000858553,888066,
348077,,Spot,1,Image 1,31,1000686553,889593,
1.57371e+06,,Spot,1,Image 1,31,1000860086,889634,
986498,,Spot,1,Image 1,31,1000860289,889833,
0,,Spot,1,Image 1,31,1000626063,890150,
2385,,Spot,1,Image 1,31,1000890207,890207,
669894,,Spot,1,Image 1,31,1000569584,891884,
828987,,Spot,1,Image 1,31,1000572485,892382,
13743,,Spot,1,Image 1,31,1000454057,892612,
740582,,Spot,1,Image 1,31,1000657926,892748,
112074,,Spot,1,Image 1,31,1000864199,893774,
1.68066e+06,,Spot,1,Image 1,31,1000835089,894248,
2655,,Spot,1,Image 1,31,1000689377,895263,
447564,,Spot,1,Image 1,31,1000865808,895387,
519182,,Spot,1,Image 1,31,1000866048,895653,
551528,,Spot,1,Image 1,31,1000371442,896145,
882386,,Spot,1,Image 1,31,1000690930,896883,
906891,,Spot,1,Image 1,31,1000809896,898385,
789522,,Spot,1,Image 1,31,1000839692,898726,
548836,,Spot,1,Image 1,31,1000898844,898844,
783619,,Spot,1,Image 1,31,1000606742,899316,
723411,,Spot,1,Image 1,31,1000811156,899701,
1.00291e+06,,Spot,1,Image 1,31,1000813964,902181,
603441,,Spot,1,Image 1,31,1000755087,902210,
185665,,Spot,1,Image 1,31,1000145899,902753,
945066,,Spot,1,Image 1,32,1000728131,904780,
737269,,Spot,1,Image 1,32,1000704730,910482,
18486,,Spot,1,Image 1,32,1000705525,911145,
144,,Spot,1,Image 1,32,1000855659,912207,
2806,,Spot,1,Image 1,32,1000675627,914016,
147,,Spot,1,Image 1,32,1000825954,914607,
0,,Spot,1,Image 1,32,1000764459,914649,
1.27971e+06,,Spot,1,Image 1,32,1000534158,914929,
0,,Spot,1,Image 1,32,1000856861,916139,
726193,,Spot,1,Image 1,32,1000449132,916483,
709180,,Spot,1,Image 1,32,1000858553,917723,
729,,Spot,1,Image 1,32,1000887899,917865,
483018,,Spot,1,Image 1,32,1000686553,919283,
1.76756e+06,,Spot,1,Image 1,32,1000860086,919328,
277647,,Spot,1,Image 1,32,1000860289,919531,
17335,,Spot,1,Image 1,32,1000890207,919891,
125,,Spot,1,Image 1,32,1000626063,919932,
666695,,Spot,1,Image 1,32,1000569584,921554,
962751,,Spot,1,Image 1,32,1000572485,921673,
14437,,Spot,1,Image 1,32,1000454057,922309,
507531,,Spot,1,Image 1,32,1000657926,922447,
85566,,Spot,1,Image 1,32,1000864199,923485,
465525,,Spot,1,Image 1,32,1000835089,923971,
1527,,Spot,1,Image 1,32,1000689377,924935,
451616,,Spot,1,Image 1,32,1000865808,925034,
567100,,Spot,1,Image 1,32,1000866048,925300,
356834,,Spot,1,Image 1,32,1000371442,925775,
616765,,Spot,1,Image 1,32,1000690930,926491,
64239,,Spot,1,Image 1,32,1000926710,926710,
668185,,Spot,1,Image 1,32,1000809896,927962,
450692,,Spot,1,Image 1,32,1000839692,928269,
294562,,Spot,1,Image 1,32,1000898844,928380,
640037,,Spot,1,Image 1,32,1000606742,928820,
480303,,Spot,1,Image 1,32,1000811156,929165,
582173,,Spot,1,Image 1,32,1000813964,931596,
423044,,Spot,1,Image 1,32,1000755087,931636,
266933,,Spot,1,Image 1,32,1000145899,932177,
805494,,Spot,1,Image 1,33,1000728131,934197,
766276,,Spot,1,Image 1,33,1000704730,940008,
11355,,Spot,1,Image 1,33,1000705525,940677,
49,,Spot,1,Image 1,33,1000855659,941423,
5451,,Spot,1,Image 1,33,1000675627,943592,
46,,Spot,1,Image 1,33,1000825954,944238,
1.02012e+06,,Spot,1,Image 1,33,1000534158,944540,
4589,,Spot,1,Image 1,33,1000764459,944653,
0,,Spot,1,Image 1,33,1000856861,945937,
838724,,Spot,1,Image 1,33,1000946144,946144,
128525,,Spot,1,Image 1,33,1000449132,946310,
528590,,Spot,1,Image 1,33,1000858553,947368,
0,,Spot,1,Image 1,33,1000887899,947517,
606686,,Spot,1,Image 1,33,1000686553,948998,
1.39397e+06,,Spot,1,Image 1,33,1000860086,949048,
463991,,Spot,1,Image 1,33,1000860289,949287,
2784,,Spot,1,Image 1,33,1000890207,949631,
256,,Spot,1,Image 1,33,1000626063,949673,
741334,,Spot,1,Image 1,33,1000569584,950905,
861841,,Spot,1,Image 1,33,1000572485,951398,
12070,,Spot,1,Image 1,33,1000454057,952028,
492946,,Spot,1,Image 1,33,1000953090,953090,
313381,,Spot,1,Image 1,33,1000864199,953247,
1.36687e+06,,Spot,1,Image 1,33,1000835089,953738,
676,,Spot,1,Image 1,33,1000689377,954334,
380615,,Spot,1,Image 1,33,1000865808,954790,
259591,,Spot,1,Image 1,33,1000866048,955019,
132841,,Spot,1,Image 1,33,1000371442,955462,
517521,,Spot,1,Image 1,33,1000690930,955874,
545564,,Spot,1,Image 1,33,1000809896,957693,
631701,,Spot,1,Image 1,33,1000839692,957774,
730003,,Spot,1,Image 1,33,1000898844,958218,
220829,,Spot,1,Image 1,33,1000926710,958350,
590570,,Spot,1,Image 1,33,1000606742,958681,
348384,,Spot,1,Image 1,33,1000811156,959057,
1.42496e+06,,Spot,1,Image 1,33,1000813964,961515,
442015,,Spot,1,Image 1,33,1000755087,961556,
147725,,Spot,1,Image 1,33,1000145899,962149,
686532,,Spot,1,Image 1,33,1000962165,962165,
479318,,Spot,1,Image 1,34,1000728131,963785,
519102,,Spot,1,Image 1,34,1000704730,970151,
3407,,Spot,1,Image 1,34,1000705525,970878,
0,,Spot,1,Image 1,34,1000855659,971673,
7014,,Spot,1,Image 1,34,1000675627,973585,
462,,Spot,1,Image 1,34,1000825954,974427,
956107,,Spot,1,Image 1,34,1000534158,974697,
1.03786e+06,,Spot,1,Image 1,34,1000976176,976176,
1.0277e+06,,Spot,1,Image 1,34,1000946144,976285,
845913,,Spot,1,Image 1,34,1000858553,977594,
653,,Spot,1,Image 1,34,1000887899,977743,
574905,,Spot,1,Image 1,34,1000686553,979172,
1.1136e+06,,Spot,1,Image 1,34,1000860086,979217,
319890,,Spot,1,Image 1,34,1000860289,979460,
0,,Spot,1,Image 1,34,1000856861,979585,
9755,,Spot,1,Image 1,34,1000890207,979861,
537521,,Spot,1,Image 1,34,1000835089,980476,
511340,,Spot,1,Image 1,34,1000569584,981161,
571219,,Spot,1,Image 1,34,1000572485,981674,
6590,,Spot,1,Image 1,34,1000454057,982623,
858638,,Spot,1,Image 1,34,1000953090,983015,
353155,,Spot,1,Image 1,34,1000864199,983505,
1498,,Spot,1,Image 1,34,1000689377,984580,
725512,,Spot,1,Image 1,34,1000865808,984992,
581666,,Spot,1,Image 1,34,1000866048,985227,
308922,,Spot,1,Image 1,34,1000371442,985721,
29721,,Spot,1,Image 1,34,1000926710,986653,
649984,,Spot,1,Image 1,34,1000809896,987981,
513605,,Spot,1,Image 1,34,1000988049,988049,
462111,,Spot,1,Image 1,34,1000839692,988329,
625388,,Spot,1,Image 1,34,1000898844,988455,
479690,,Spot,1,Image 1,34,1000606742,988934,
984662,,Spot,1,Image 1,34,1000811156,988960,
406890,,Spot,1,Image 1,34,1000145899,992284,
477610,,Spot,1,Image 1,34,1000962165,992315,
639681,,Spot,1,Image 1,35,1000704730,1000206,
13040,,Spot,1,Image 1,35,1000705525,1000874,
0,,Spot,1,Image 1,35,1000855659,1001655,
8901,,Spot,1,Image 1,35,1000675627,1003832,
4635,,Spot,1,Image 1,35,1000825954,1004463,
649232,,Spot,1,Image 1,35,1000976176,1006212,
1.00505e+06,,Spot,1,Image 1,35,1000946144,1006355,
406653,,Spot,1,Image 1,35,1001007366,1007366,
692165,,Spot,1,Image 1,35,1000858553,1007613,
517,,Spot,1,Image 1,35,1000887899,1008167,
442516,,Spot,1,Image 1,35,1000686553,1009334,
955326,,Spot,1,Image 1,35,1000860086,1009382,
540665,,Spot,1,Image 1,35,1000860289,1009590,
0,,Spot,1,Image 1,35,1000856861,1009709,
22524,,Spot,1,Image 1,35,1000890207,1009970,
1.33566e+06,,Spot,1,Image 1,35,1000835089,1010593,
685402,,Spot,1,Image 1,35,1000569584,1011194,
810632,,Spot,1,Image 1,35,1000572485,1011731,
25434,,Spot,1,Image 1,35,1000454057,1012318,
990248,,Spot,1,Image 1,35,1000953090,1013037,
273070,,Spot,1,Image 1,35,1000864199,1013519,
6157,,Spot,1,Image 1,35,1000689377,1014570,
752712,,Spot,1,Image 1,35,1000865808,1014699,
1.09476e+06,,Spot,1,Image 1,35,1000866048,1014941,
327210,,Spot,1,Image 1,35,1000371442,1015753,
93574,,Spot,1,Image 1,35,1000926710,1016709,
102853,,Spot,1,Image 1,35,1000988049,1018136,
1.13777e+06,,Spot,1,Image 1,35,1000839692,1018148,
723538,,Spot,1,Image 1,35,1000898844,1018265,
419235,,Spot,1,Image 1,35,1000606742,1018991,
577109,,Spot,1,Image 1,35,1000811156,1019030,
560102,,Spot,1,Image 1,35,1001020468,1020468,
527974,,Spot,1,Image 1,35,1000145899,1022467,
716246,,Spot,1,Image 1,35,1000962165,1022485,
67893,,Spot,1,Image 1,36,1000705525,1028773,
242457,,Spot,1,Image 1,36,1001028919,1028919,
509996,,Spot,1,Image 1,36,1000704730,1030424,
0,,Spot,1,Image 1,36,1000855659,1031626,
8171,,Spot,1,Image 1,36,1000675627,1033860,
401,,Spot,1,Image 1,36,1000825954,1034769,
49185,,Spot,1,Image 1,36,1001035449,1035449,
1.35638e+06,,Spot,1,Image 1,36,1000976176,1036447,
945653,,Spot,1,Image 1,36,1000946144,1036605,
483857,,Spot,1,Image 1,36,1001007366,1037589,
0,,Spot,1,Image 1,36,1000887899,1038002,
705791,,Spot,1,Image 1,36,1000686553,1039468,
1.07866e+06,,Spot,1,Image 1,36,1000860086,1039526,
618206,,Spot,1,Image 1,36,1000860289,1039734,
6697,,Spot,1,Image 1,36,1000890207,1040107,
735606,,Spot,1,Image 1,36,1000835089,1040718,
533362,,Spot,1,Image 1,36,1000569584,1041342,
1.07127e+06,,Spot,1,Image 1,36,1000572485,1041847,
4083,,Spot,1,Image 1,36,1000454057,1042444,
1.13923e+06,,Spot,1,Image 1,36,1000953090,1043148,
134044,,Spot,1,Image 1,36,1000864199,1043631,
25036,,Spot,1,Image 1,36,1000689377,1044673,
641112,,Spot,1,Image 1,36,1000866048,1045043,
374876,,Spot,1,Image 1,36,1001045764,1045764,
336996,,Spot,1,Image 1,36,1001046137,1046137,
6604,,Spot,1,Image 1,36,1000926710,1046352,
641287,,Spot,1,Image 1,36,1000988049,1048130,
632346,,Spot,1,Image 1,36,1000898844,1048250,
179363,,Spot,1,Image 1,36,1000606742,1048977,
1.03551e+06,,Spot,1,Image 1,36,1000811156,1049017,
493553,,Spot,1,Image 1,36,1001020468,1050485,
581494,,Spot,1,Image 1,36,1000145899,1052341,
873002,,Spot,1,Image 1,36,1000962165,1052357,
126505,,Spot,1,Image 1,37,1001054405,1054405,
679297,,Spot,1,Image 1,37,1001028919,1058581,
42542,,Spot,1,Image 1,37,1000705525,1058709,
563136,,Spot,1,Image 1,37,1000704730,1060323,
782,,Spot,1,Image 1,37,1000825954,1062089,
890080,,Spot,1,Image 1,37,1000946144,1063556,
10827,,Spot,1,Image 1,37,1000675627,1063750,
6554,,Spot,1,Image 1,37,1001035449,1065069,
1.48947e+06,,Spot,1,Image 1,37,1000976176,1066428,
548357,,Spot,1,Image 1,37,1001007366,1067530,
1106,,Spot,1,Image 1,37,1000887899,1068001,
360595,,Spot,1,Image 1,37,1000686553,1069145,
453934,,Spot,1,Image 1,37,1000860289,1069794,
9710,,Spot,1,Image 1,37,1000890207,1070188,
442604,,Spot,1,Image 1,37,1001070831,1070831,
553868,,Spot,1,Image 1,37,1000835089,1070835,
497656,,Spot,1,Image 1,37,1000569584,1071463,
503723,,Spot,1,Image 1,37,1000572485,1071954,
3048,,Spot,1,Image 1,37,1000454057,1072551,
1.18929e+06,,Spot,1,Image 1,37,1000953090,1073311,
180036,,Spot,1,Image 1,37,1000864199,1073832,
20447,,Spot,1,Image 1,37,1000689377,1074853,
386593,,Spot,1,Image 1,37,1001074979,1074979,
483004,,Spot,1,Image 1,37,1000866048,1075202,
517437,,Spot,1,Image 1,37,1001045764,1076010,
473732,,Spot,1,Image 1,37,1001046137,1076051,
212451,,Spot,1,Image 1,37,1000926710,1076967,
496092,,Spot,1,Image 1,37,1001078337,1078337,
377192,,Spot,1,Image 1,37,1000988049,1078338,
593293,,Spot,1,Image 1,37,1000898844,1078503,
460311,,Spot,1,Image 1,37,1000606742,1079197,
575062,,Spot,1,Image 1,37,1000811156,1079246,
546154,,Spot,1,Image 1,37,1001020468,1080723,
662920,,Spot,1,Image 1,37,1000145899,1082663,
466125,,Spot,1,Image 1,37,1000962165,1082686,
933582,,Spot,1,Image 1,38,1001054405,1084751,
105309,,Spot,1,Image 1,38,1001087121,1087121,
295202,,Spot,1,Image 1,38,1000704730,1088098,
6054,,Spot,1,Image 1,38,1001088762,1088762,
95913,,Spot,1,Image 1,38,1001088789,1088789,
685464,,Spot,1,Image 1,38,1001028919,1088911,
21891,,Spot,1,Image 1,38,1000705525,1089048,
1167,,Spot,1,Image 1,38,1000825954,1092447,
364755,,Spot,1,Image 1,38,1000946144,1093945,
9683,,Spot,1,Image 1,38,1000675627,1094179,
742,,Spot,1,Image 1,38,1001035449,1095163,
645166,,Spot,1,Image 1,38,1000976176,1096787,
452558,,Spot,1,Image 1,38,1001007366,1097915,
64,,Spot,1,Image 1,38,1000887899,1098326,
488814,,Spot,1,Image 1,38,1000686553,1099464,
819047,,Spot,1,Image 1,38,1000860289,1100080,
9093,,Spot,1,Image 1,38,1000890207,1100467,
624178,,Spot,1,Image 1,38,1001070831,1101091,
757338,,Spot,1,Image 1,38,1000835089,1101095,
497376,,Spot,1,Image 1,38,1000569584,1101744,
627019,,Spot,1,Image 1,38,1000572485,1102231,
1.0968e+06,,Spot,1,Image 1,38,1001102674,1102674,
1417,,Spot,1,Image 1,38,1000454057,1102813,
1.43139e+06,,Spot,1,Image 1,38,1000953090,1103620,
334468,,Spot,1,Image 1,38,1001104072,1104072,
20868,,Spot,1,Image 1,38,1000689377,1105150,
645170,,Spot,1,Image 1,38,1001074979,1105271,
575459,,Spot,1,Image 1,38,1001045764,1106272,
687097,,Spot,1,Image 1,38,1001046137,1106320,
76193,,Spot,1,Image 1,38,1000864199,1106343,
36533,,Spot,1,Image 1,38,1000926710,1106866,
340049,,Spot,1,Image 1,38,1000988049,1108530,
592078,,Spot,1,Image 1,38,1001078337,1108535,
433345,,Spot,1,Image 1,38,1000606742,1109385,
758257,,Spot,1,Image 1,38,1000811156,1109416,
459677,,Spot,1,Image 1,38,1001020468,1110923,
471328,,Spot,1,Image 1,38,1000145899,1112938,
477089,,Spot,1,Image 1,38,1000962165,1112955,
863846,,Spot,1,Image 1,39,1001054405,1114629,
53118,,Spot,1,Image 1,39,1001115718,1115718,
54777,,Spot,1,Image 1,39,1001087121,1117143,
32367,,Spot,1,Image 1,39,1001088762,1119093,
447055,,Spot,1,Image 1,39,1001028919,1119251,
20806,,Spot,1,Image 1,39,1000705525,1119394,
180493,,Spot,1,Image 1,39,1001088789,1119415,
2969,,Spot,1,Image 1,39,1000825954,1122778,
863709,,Spot,1,Image 1,39,1000946144,1124326,
1511,,Spot,1,Image 1,39,1001035449,1125862,
969273,,Spot,1,Image 1,39,1000976176,1127222,
721325,,Spot,1,Image 1,39,1001128302,1128302,
453958,,Spot,1,Image 1,39,1001007366,1128349,
718,,Spot,1,Image 1,39,1000887899,1128446,
33595,,Spot,1,Image 1,39,1001128779,1128779,
425076,,Spot,1,Image 1,39,1000686553,1129970,
670056,,Spot,1,Image 1,39,1001129977,1129977,
422099,,Spot,1,Image 1,39,1000860289,1130602,
22345,,Spot,1,Image 1,39,1000890207,1131013,
999026,,Spot,1,Image 1,39,1001070831,1131622,
0,,Spot,1,Image 1,39,1001132092,1132092,
395560,,Spot,1,Image 1,39,1000569584,1132250,
966736,,Spot,1,Image 1,39,1001132873,1132873,
452129,,Spot,1,Image 1,39,1001102674,1133250,
8389,,Spot,1,Image 1,39,1000454057,1133389,
1.10176e+06,,Spot,1,Image 1,39,1000953090,1134171,
274411,,Spot,1,Image 1,39,1001104072,1134670,
49393,,Spot,1,Image 1,39,1000689377,1135707,
776741,,Spot,1,Image 1,39,1001074979,1135816,
436242,,Spot,1,Image 1,39,1001045764,1136884,
541727,,Spot,1,Image 1,39,1001046137,1136926,
853031,,Spot,1,Image 1,39,1001138880,1138880,
376676,,Spot,1,Image 1,39,1000988049,1139207,
482465,,Spot,1,Image 1,39,1001078337,1139214,
596356,,Spot,1,Image 1,39,1000606742,1139697,
633239,,Spot,1,Image 1,39,1001020468,1141571,
889737,,Spot,1,Image 1,39,1000145899,1143538,
293566,,Spot,1,Image 1,39,1000962165,1143551,
944310,,Spot,1,Image 1,40,1001054405,1145515,
34784,,Spot,1,Image 1,40,1001115718,1146197,
24943,,Spot,1,Image 1,40,1001087121,1147887,
604390,,Spot,1,Image 1,40,1001148839,1148839,
596974,,Spot,1,Image 1,40,1001028919,1149672,
25323,,Spot,1,Image 1,40,1001088762,1149804,
59440,,Spot,1,Image 1,40,1001088789,1149828,
12038,,Spot,1,Image 1,40,1000705525,1152222,
928302,,Spot,1,Image 1,40,1000946144,1154691,
27573,,Spot,1,Image 1,40,1000675627,1154915,
2932,,Spot,1,Image 1,40,1001035449,1156256,
1.3508e+06,,Spot,1,Image 1,40,1000976176,1157738,
578943,,Spot,1,Image 1,40,1001007366,1158537,
1.0417e+06,,Spot,1,Image 1,40,1001128302,1158801,
1010,,Spot,1,Image 1,40,1000887899,1158954,
100,,Spot,1,Image 1,40,1001132092,1159756,
36900,,Spot,1,Image 1,40,1001128779,1159777,
321827,,Spot,1,Image 1,40,1000686553,1160505,
540365,,Spot,1,Image 1,40,1001129977,1160520,
460688,,Spot,1,Image 1,40,1000860289,1161170,
10215,,Spot,1,Image 1,40,1000890207,1161574,
1.29748e+06,,Spot,1,Image 1,40,1001070831,1162167,
743007,,Spot,1,Image 1,40,1001162429,1162429,
12753,,Spot,1,Image 1,40,1000569584,1162806,
579129,,Spot,1,Image 1,40,1001132873,1163374,
970802,,Spot,1,Image 1,40,1001102674,1163743,
18635,,Spot,1,Image 1,40,1000454057,1163900,
1.17615e+06,,Spot,1,Image 1,40,1000953090,1164702,
531787,,Spot,1,Image 1,40,1001104072,1165175,
15843,,Spot,1,Image 1,40,1000689377,1166179,
382543,,Spot,1,Image 1,40,1001074979,1166284,
353648,,Spot,1,Image 1,40,1001045764,1167315,
223631,,Spot,1,Image 1,40,1001046137,1167716,
662824,,Spot,1,Image 1,40,1001138880,1169318,
1.29291e+06,,Spot,1,Image 1,40,1001078337,1169631,
705850,,Spot,1,Image 1,40,1000606742,1170103,
439037,,Spot,1,Image 1,40,1001020468,1171920,
1.40664e+06,,Spot,1,Image 1,40,1000145899,1173806,
584043,,Spot,1,Image 1,40,1000962165,1173826,
745074,,Spot,1,Image 1,41,1001054405,1175462,
65240,,Spot,1,Image 1,41,1001115718,1176527,
1369,,Spot,1,Image 1,41,1001087121,1178211,
404966,,Spot,1,Image 1,41,1001148839,1179188,
35040,,Spot,1,Image 1,41,1001088789,1179903,
512080,,Spot,1,Image 1,41,1001028919,1180042,
8110,,Spot,1,Image 1,41,1001088762,1180190,
15826,,Spot,1,Image 1,41,1000705525,1182673,
169,,Spot,1,Image 1,41,1001183631,1183631,
1.4849e+06,,Spot,1,Image 1,41,1000976176,1185070,
843705,,Spot,1,Image 1,41,1000946144,1185215,
3208,,Spot,1,Image 1,41,1001035449,1186482,
483436,,Spot,1,Image 1,41,1001007366,1188964,
510827,,Spot,1,Image 1,41,1001128302,1189246,
83555,,Spot,1,Image 1,41,1001128779,1189800,
0,,Spot,1,Image 1,41,1001132092,1190186,
534473,,Spot,1,Image 1,41,1001190228,1190228,
358536,,Spot,1,Image 1,41,1000686553,1191019,
909641,,Spot,1,Image 1,41,1001129977,1191027,
390357,,Spot,1,Image 1,41,1000860289,1191623,
913429,,Spot,1,Image 1,41,1001070831,1192499,
564524,,Spot,1,Image 1,41,1001162429,1192873,
646691,,Spot,1,Image 1,41,1001132873,1193846,
65025,,Spot,1,Image 1,41,1001102674,1194169,
42413,,Spot,1,Image 1,41,1000689377,1194242,
21541,,Spot,1,Image 1,41,1000454057,1194309,
790692,,Spot,1,Image 1,41,1000953090,1195081,
403487,,Spot,1,Image 1,41,1001104072,1195581,
635553,,Spot,1,Image 1,41,1001074979,1196669,
225760,,Spot,1,Image 1,41,1001045764,1197658,
332321,,Spot,1,Image 1,41,1001046137,1197688,
631603,,Spot,1,Image 1,41,1001138880,1199656,
948009,,Spot,1,Image 1,41,1001078337,1200015,
312155,,Spot,1,Image 1,41,1000606742,1200472,
426101,,Spot,1,Image 1,41,1001020468,1202408,
560511,,Spot,1,Image 1,41,1000145899,1204329,
641697,,Spot,1,Image 1,42,1001205984,1205984,
525154,,Spot,1,Image 1,42,1001054405,1206357,
27376,,Spot,1,Image 1,42,1001115718,1207003,
