
Track Intensity Sum Ch=5 Img=1
 ==================== 
Track Intensity Sum,Unit,Category,Channel,Image,ID,
61357,,Track,5,Image 1,1000569584,
34197,,Track,5,Image 1,1000572485,
20121,,Track,5,Image 1,1000574056,
16485,,Track,5,Image 1,1000576160,
69930,,Track,5,Image 1,1000606742,
13127,,Track,5,Image 1,1000623228,
41834,,Track,5,Image 1,1000626063,
14633,,Track,5,Image 1,1000628237,
17815,,Track,5,Image 1,1000657926,
12501,,Track,5,Image 1,1000667525,
44492,,Track,5,Image 1,1000675627,
24973,,Track,5,Image 1,1000684239,
61968,,Track,5,Image 1,1000686553,
38554,,Track,5,Image 1,1000689377,
25584,,Track,5,Image 1,1000690930,
10818,,Track,5,Image 1,1000692325,
11131,,Track,5,Image 1,1000695046,
24820,,Track,5,Image 1,1000704730,
47010,,Track,5,Image 1,1000705525,
10522,,Track,5,Image 1,1000712057,
18869,,Track,5,Image 1,1000728131,
11710,,Track,5,Image 1,1000755087,
29291,,Track,5,Image 1,1000764459,
13893,,Track,5,Image 1,1000809896,
18451,,Track,5,Image 1,1000811156,
11899,,Track,5,Image 1,1000813964,
21964,,Track,5,Image 1,1000825954,
22564,,Track,5,Image 1,1000835089,
13532,,Track,5,Image 1,1000839692,
16380,,Track,5,Image 1,1000855659,
14987,,Track,5,Image 1,1000856861,
12939,,Track,5,Image 1,1000858553,
30826,,Track,5,Image 1,1000860086,
42604,,Track,5,Image 1,1000860289,
47369,,Track,5,Image 1,1000864199,
7767,,Track,5,Image 1,1000865808,
12647,,Track,5,Image 1,1000866048,
13584,,Track,5,Image 1,1000887899,
38838,,Track,5,Image 1,1000890207,
14826,,Track,5,Image 1,1000898844,
17906,,Track,5,Image 1,1000926710,
34597,,Track,5,Image 1,1000946144,
33336,,Track,5,Image 1,1000953090,
12042,,Track,5,Image 1,1000962165,
71684,,Track,5,Image 1,1000976176,
8406,,Track,5,Image 1,1000988049,
16194,,Track,5,Image 1,1001007366,
18577,,Track,5,Image 1,1001020468,
25672,,Track,5,Image 1,1001028919,
24747,,Track,5,Image 1,1001035449,
27423,,Track,5,Image 1,1001045764,
21051,,Track,5,Image 1,1001046137,
13465,,Track,5,Image 1,1001054405,
22972,,Track,5,Image 1,1001070831,
16681,,Track,5,Image 1,1001074979,
32385,,Track,5,Image 1,1001078337,
23929,,Track,5,Image 1,1001087121,
48906,,Track,5,Image 1,1001088762,
16022,,Track,5,Image 1,1001088789,
9251,,Track,5,Image 1,1001102674,
48444,,Track,5,Image 1,1001104072,
63784,,Track,5,Image 1,1001115718,
37572,,Track,5,Image 1,1001128302,
17005,,Track,5,Image 1,1001128779,
14020,,Track,5,Image 1,1001129977,
21327,,Track,5,Image 1,1001132092,
12943,,Track,5,Image 1,1001132873,
60575,,Track,5,Image 1,1001138880,
16336,,Track,5,Image 1,1001148839,
56903,,Track,5,Image 1,1001162429,
12610,,Track,5,Image 1,1001183631,
15322,,Track,5,Image 1,1001190228,
17214,,Track,5,Image 1,1001205984,
16919,,Track,5,Image 1,1001222072,
20602,,Track,5,Image 1,1001223904,
8901,,Track,5,Image 1,1001236985,
21413,,Track,5,Image 1,1001244289,
8336,,Track,5,Image 1,1001261153,
13491,,Track,5,Image 1,1001265495,
55013,,Track,5,Image 1,1001290709,
20890,,Track,5,Image 1,1001298039,
31498,,Track,5,Image 1,1001304416,
15619,,Track,5,Image 1,1001307011,
8070,,Track,5,Image 1,1001310725,
20492,,Track,5,Image 1,1001347654,
9862,,Track,5,Image 1,1001349662,
13674,,Track,5,Image 1,1001351185,
15240,,Track,5,Image 1,1001373018,
38737,,Track,5,Image 1,1001374929,
25490,,Track,5,Image 1,1001376957,
14167,,Track,5,Image 1,1001382680,
16822,,Track,5,Image 1,1001390095,
42138,,Track,5,Image 1,1001399631,
35501,,Track,5,Image 1,1001414282,
48986,,Track,5,Image 1,1001432525,
30976,,Track,5,Image 1,1001443126,
18438,,Track,5,Image 1,1001444551,
24799,,Track,5,Image 1,1001447832,
47220,,Track,5,Image 1,1001459999,
23348,,Track,5,Image 1,1001463577,
16962,,Track,5,Image 1,1001470670,
11802,,Track,5,Image 1,1001484970,
30112,,Track,5,Image 1,1001498754,
15031,,Track,5,Image 1,1001510065,
8787,,Track,5,Image 1,1001511880,
44098,,Track,5,Image 1,1001515348,
50666,,Track,5,Image 1,1001524529,
65555,,Track,5,Image 1,1001524797,
26817,,Track,5,Image 1,1001531007,
19328,,Track,5,Image 1,1001535243,
22217,,Track,5,Image 1,1001536213,
11084,,Track,5,Image 1,1001549656,
18809,,Track,5,Image 1,1001571482,
7968,,Track,5,Image 1,1001585322,
14367,,Track,5,Image 1,1001597972,
62028,,Track,5,Image 1,1001634186,
7268,,Track,5,Image 1,1001641521,
18779,,Track,5,Image 1,1001649683,
38998,,Track,5,Image 1,1001660310,
21815,,Track,5,Image 1,1001662631,
9570,,Track,5,Image 1,1001662802,
9107,,Track,5,Image 1,1001692264,
29483,,Track,5,Image 1,1001696991,
71758,,Track,5,Image 1,1001705575,
57195,,Track,5,Image 1,1001708522,
64093,,Track,5,Image 1,1001717292,
14885,,Track,5,Image 1,1001721190,
8313,,Track,5,Image 1,1001721732,
14166,,Track,5,Image 1,1001722530,
10777,,Track,5,Image 1,1001723411,
12971,,Track,5,Image 1,1001735688,
13820,,Track,5,Image 1,1001739237,
11045,,Track,5,Image 1,1001745981,
85010,,Track,5,Image 1,1001748846,
11709,,Track,5,Image 1,1001774250,
8005,,Track,5,Image 1,1001792466,
11930,,Track,5,Image 1,1001800294,
24020,,Track,5,Image 1,1001831823,
16033,,Track,5,Image 1,1001838017,
22068,,Track,5,Image 1,1001843531,
11263,,Track,5,Image 1,1001850191,
14932,,Track,5,Image 1,1001869026,
14878,,Track,5,Image 1,1001872907,
67913,,Track,5,Image 1,1001874170,
25643,,Track,5,Image 1,1001876881,
10600,,Track,5,Image 1,1001878744,
29752,,Track,5,Image 1,1001889904,
17582,,Track,5,Image 1,1001895167,
10350,,Track,5,Image 1,1001896809,
10336,,Track,5,Image 1,1001904297,
32486,,Track,5,Image 1,1001904618,
28744,,Track,5,Image 1,1001939884,
7679,,Track,5,Image 1,1001942811,
32428,,Track,5,Image 1,1001954731,
21027,,Track,5,Image 1,1001968557,
34821,,Track,5,Image 1,1001968819,
49126,,Track,5,Image 1,1001978360,
14396,,Track,5,Image 1,1002006710,
22358,,Track,5,Image 1,1002029154,
42785,,Track,5,Image 1,1002031500,
32434,,Track,5,Image 1,1002047887,
33261,,Track,5,Image 1,1002051985,
23933,,Track,5,Image 1,1002059095,
11941,,Track,5,Image 1,1002067444,
13887,,Track,5,Image 1,1002067747,
23838,,Track,5,Image 1,1002113497,
15584,,Track,5,Image 1,1002124155,
31160,,Track,5,Image 1,1002125541,
17489,,Track,5,Image 1,1002142435,
25871,,Track,5,Image 1,1002148602,
14313,,Track,5,Image 1,1002150876,
22355,,Track,5,Image 1,1002158806,
12410,,Track,5,Image 1,1002180262,
17838,,Track,5,Image 1,1002182375,
19779,,Track,5,Image 1,1002205040,
8349,,Track,5,Image 1,1002211774,
20036,,Track,5,Image 1,1002213141,
29523,,Track,5,Image 1,1002223441,
10306,,Track,5,Image 1,1002227684,
27242,,Track,5,Image 1,1002236414,
25739,,Track,5,Image 1,1002242134,
17084,,Track,5,Image 1,1002242329,
32931,,Track,5,Image 1,1002243369,
9137,,Track,5,Image 1,1002246854,
11690,,Track,5,Image 1,1002262996,
14230,,Track,5,Image 1,1002273437,
14974,,Track,5,Image 1,1002278860,
10229,,Track,5,Image 1,1002300559,
27457,,Track,5,Image 1,1002307653,
28713,,Track,5,Image 1,1002309454,
16896,,Track,5,Image 1,1002316459,
7131,,Track,5,Image 1,1002316883,
16688,,Track,5,Image 1,1002317275,
25532,,Track,5,Image 1,1002336151,
8269,,Track,5,Image 1,1002336484,
15104,,Track,5,Image 1,1002360360,
16083,,Track,5,Image 1,1002367218,
12389,,Track,5,Image 1,1002369367,
15909,,Track,5,Image 1,1002382179,
15223,,Track,5,Image 1,1002396861,
36185,,Track,5,Image 1,1002402760,
8100,,Track,5,Image 1,1002404222,
10221,,Track,5,Image 1,1002429210,
11441,,Track,5,Image 1,1002435411,
12963,,Track,5,Image 1,1002453328,
10006,,Track,5,Image 1,1002454260,
11420,,Track,5,Image 1,1002458180,
19452,,Track,5,Image 1,1002460030,
11425,,Track,5,Image 1,1002460974,
16081,,Track,5,Image 1,1002461635,
14179,,Track,5,Image 1,1002463724,
