
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
253,,Spot,6,Image 1,8,1000027048,228921,
251,,Spot,6,Image 1,8,1000027656,229877,
252,,Spot,6,Image 1,8,1000026660,230497,
251,,Spot,6,Image 1,8,1000028860,230918,
251,,Spot,6,Image 1,8,1000058544,231336,
252,,Spot,6,Image 1,8,1000029962,231689,
251,,Spot,6,Image 1,8,1000117221,232329,
252,,Spot,6,Image 1,8,1000145899,232497,
251,,Spot,6,Image 1,8,1000232501,232501,
251,,Spot,6,Image 1,9,1000178867,236041,
252,,Spot,6,Image 1,9,1000034728,236229,
252,,Spot,6,Image 1,9,1000005575,237846,
252,,Spot,6,Image 1,9,1000094504,238096,
253,,Spot,6,Image 1,9,1000008102,240127,
252,,Spot,6,Image 1,9,1000071729,244439,
251,,Spot,6,Image 1,9,1000244446,244446,
253,,Spot,6,Image 1,9,1000158060,244507,
243,,Spot,6,Image 1,9,1000069455,244734,
251,,Spot,6,Image 1,9,1000130081,244994,
251,,Spot,6,Image 1,9,1000014633,245823,
253,,Spot,6,Image 1,9,1000014915,246314,
251,,Spot,6,Image 1,9,1000074239,246863,
253,,Spot,6,Image 1,9,1000218062,246918,
251,,Spot,6,Image 1,9,1000018381,249362,
251,,Spot,6,Image 1,9,1000221333,249997,
251,,Spot,6,Image 1,9,1000019405,250348,
251,,Spot,6,Image 1,9,1000165097,251399,
243,,Spot,6,Image 1,9,1000136105,251464,
251,,Spot,6,Image 1,9,1000224234,252909,
252,,Spot,6,Image 1,9,1000224241,252913,
251,,Spot,6,Image 1,9,1000224431,253095,
253,,Spot,6,Image 1,9,1000135496,253178,
251,,Spot,6,Image 1,9,1000196023,253490,
252,,Spot,6,Image 1,9,1000253547,253547,
252,,Spot,6,Image 1,9,1000080712,253569,
252,,Spot,6,Image 1,9,1000138478,253896,
252,,Spot,6,Image 1,9,1000196749,254212,
253,,Spot,6,Image 1,9,1000111173,254504,
253,,Spot,6,Image 1,9,1000226383,255067,
251,,Spot,6,Image 1,9,1000025863,256714,
251,,Spot,6,Image 1,9,1000026374,256892,
252,,Spot,6,Image 1,9,1000026660,257187,
251,,Spot,6,Image 1,9,1000199932,257298,
252,,Spot,6,Image 1,9,1000257305,257305,
252,,Spot,6,Image 1,9,1000024512,257487,
251,,Spot,6,Image 1,9,1000027245,257516,
253,,Spot,6,Image 1,9,1000027048,257607,
251,,Spot,6,Image 1,9,1000027656,258625,
251,,Spot,6,Image 1,9,1000028860,259655,
252,,Spot,6,Image 1,9,1000029962,260412,
251,,Spot,6,Image 1,9,1000260417,260417,
251,,Spot,6,Image 1,9,1000260594,260594,
251,,Spot,6,Image 1,9,1000117221,261077,
252,,Spot,6,Image 1,9,1000145899,261278,
252,,Spot,6,Image 1,9,1000232501,261285,
252,,Spot,6,Image 1,10,1000178867,264958,
252,,Spot,6,Image 1,10,1000034728,265173,
252,,Spot,6,Image 1,10,1000094504,266925,
252,,Spot,6,Image 1,10,1000008102,269091,
251,,Spot,6,Image 1,10,1000244446,273132,
252,,Spot,6,Image 1,10,1000071729,273397,
253,,Spot,6,Image 1,10,1000158060,273457,
252,,Spot,6,Image 1,10,1000130081,274092,
252,,Spot,6,Image 1,10,1000014633,274815,
252,,Spot,6,Image 1,10,1000218062,275628,
251,,Spot,6,Image 1,10,1000275823,275823,
251,,Spot,6,Image 1,10,1000074239,275844,
251,,Spot,6,Image 1,10,1000018381,278435,
252,,Spot,6,Image 1,10,1000278844,278844,
251,,Spot,6,Image 1,10,1000221333,279067,
251,,Spot,6,Image 1,10,1000136105,280223,
252,,Spot,6,Image 1,10,1000165097,280477,
247,,Spot,6,Image 1,10,1000224234,281995,
251,,Spot,6,Image 1,10,1000224241,282000,
251,,Spot,6,Image 1,10,1000019405,282050,
251,,Spot,6,Image 1,10,1000224431,282196,
252,,Spot,6,Image 1,10,1000135496,282272,
251,,Spot,6,Image 1,10,1000282540,282540,
251,,Spot,6,Image 1,10,1000196023,282594,
252,,Spot,6,Image 1,10,1000253547,282661,
251,,Spot,6,Image 1,10,1000282868,282868,
252,,Spot,6,Image 1,10,1000138478,283029,
251,,Spot,6,Image 1,10,1000080712,283031,
252,,Spot,6,Image 1,10,1000196749,283355,
253,,Spot,6,Image 1,10,1000111173,283651,
252,,Spot,6,Image 1,10,1000226383,284246,
252,,Spot,6,Image 1,10,1000027048,284624,
252,,Spot,6,Image 1,10,1000025863,285708,
252,,Spot,6,Image 1,10,1000026374,286205,
251,,Spot,6,Image 1,10,1000026660,286479,
251,,Spot,6,Image 1,10,1000199932,286579,
252,,Spot,6,Image 1,10,1000257305,286591,
252,,Spot,6,Image 1,10,1000024512,286743,
251,,Spot,6,Image 1,10,1000028860,288890,
252,,Spot,6,Image 1,10,1000260417,289633,
251,,Spot,6,Image 1,10,1000260594,289822,
251,,Spot,6,Image 1,10,1000145899,290419,
253,,Spot,6,Image 1,10,1000232501,290422,
252,,Spot,6,Image 1,10,1000290426,290426,
251,,Spot,6,Image 1,11,1000290900,290900,
226,,Spot,6,Image 1,11,1000178867,294112,
252,,Spot,6,Image 1,11,1000034728,294300,
252,,Spot,6,Image 1,11,1000008102,298353,
251,,Spot,6,Image 1,11,1000244446,302487,
252,,Spot,6,Image 1,11,1000071729,302750,
253,,Spot,6,Image 1,11,1000158060,302820,
252,,Spot,6,Image 1,11,1000130081,303418,
252,,Spot,6,Image 1,11,1000014633,304159,
252,,Spot,6,Image 1,11,1000218062,304956,
252,,Spot,6,Image 1,11,1000275823,305169,
251,,Spot,6,Image 1,11,1000074239,305193,
252,,Spot,6,Image 1,11,1000278844,308213,
251,,Spot,6,Image 1,11,1000221333,308444,
252,,Spot,6,Image 1,11,1000224234,308734,
251,,Spot,6,Image 1,11,1000019405,308790,
251,,Spot,6,Image 1,11,1000165097,309573,
252,,Spot,6,Image 1,11,1000224241,311362,
251,,Spot,6,Image 1,11,1000224431,311542,
251,,Spot,6,Image 1,11,1000196023,311574,
253,,Spot,6,Image 1,11,1000253547,311626,
251,,Spot,6,Image 1,11,1000282868,312193,
252,,Spot,6,Image 1,11,1000282540,312199,
251,,Spot,6,Image 1,11,1000080712,312392,
253,,Spot,6,Image 1,11,1000196749,312713,
252,,Spot,6,Image 1,11,1000312915,312915,
253,,Spot,6,Image 1,11,1000111173,312994,
252,,Spot,6,Image 1,11,1000226383,313835,
252,,Spot,6,Image 1,11,1000027048,313885,
251,,Spot,6,Image 1,11,1000026374,315460,
251,,Spot,6,Image 1,11,1000026660,315763,
251,,Spot,6,Image 1,11,1000199932,315851,
252,,Spot,6,Image 1,11,1000257305,315870,
252,,Spot,6,Image 1,11,1000024512,316043,
252,,Spot,6,Image 1,11,1000260417,318916,
251,,Spot,6,Image 1,11,1000260594,319098,
251,,Spot,6,Image 1,11,1000145899,319743,
254,,Spot,6,Image 1,11,1000232501,319753,
252,,Spot,6,Image 1,11,1000290426,319755,
251,,Spot,6,Image 1,12,1000290900,320267,
251,,Spot,6,Image 1,12,1000320447,320447,
251,,Spot,6,Image 1,12,1000178867,323471,
252,,Spot,6,Image 1,12,1000034728,323630,
251,,Spot,6,Image 1,12,1000327258,327258,
252,,Spot,6,Image 1,12,1000008102,327597,
252,,Spot,6,Image 1,12,1000244446,331820,
251,,Spot,6,Image 1,12,1000071729,332124,
252,,Spot,6,Image 1,12,1000014633,333504,
252,,Spot,6,Image 1,12,1000275823,334574,
251,,Spot,6,Image 1,12,1000074239,334588,
252,,Spot,6,Image 1,12,1000218062,334649,
251,,Spot,6,Image 1,12,1000158060,334766,
252,,Spot,6,Image 1,12,1000278844,337535,
252,,Spot,6,Image 1,12,1000221333,337717,
251,,Spot,6,Image 1,12,1000224234,338033,
252,,Spot,6,Image 1,12,1000019405,338084,
251,,Spot,6,Image 1,12,1000338312,338312,
251,,Spot,6,Image 1,12,1000165097,338811,
251,,Spot,6,Image 1,12,1000224241,340544,
252,,Spot,6,Image 1,12,1000224431,340696,
251,,Spot,6,Image 1,12,1000196023,340725,
253,,Spot,6,Image 1,12,1000253547,340780,
252,,Spot,6,Image 1,12,1000282540,341020,
251,,Spot,6,Image 1,12,1000282868,341314,
251,,Spot,6,Image 1,12,1000080712,341500,
252,,Spot,6,Image 1,12,1000196749,341815,
252,,Spot,6,Image 1,12,1000312915,342010,
253,,Spot,6,Image 1,12,1000111173,342104,
252,,Spot,6,Image 1,12,1000226383,342656,
253,,Spot,6,Image 1,12,1000027048,342982,
251,,Spot,6,Image 1,12,1000026374,344546,
252,,Spot,6,Image 1,12,1000026660,344833,
252,,Spot,6,Image 1,12,1000199932,344942,
252,,Spot,6,Image 1,12,1000257305,344953,
252,,Spot,6,Image 1,12,1000024512,345116,
252,,Spot,6,Image 1,12,1000260417,347970,
251,,Spot,6,Image 1,12,1000260594,348147,
252,,Spot,6,Image 1,12,1000145899,348845,
253,,Spot,6,Image 1,12,1000232501,348849,
252,,Spot,6,Image 1,12,1000290426,348853,
251,,Spot,6,Image 1,13,1000290900,349380,
251,,Spot,6,Image 1,13,1000320447,349580,
238,,Spot,6,Image 1,13,1000178867,352590,
252,,Spot,6,Image 1,13,1000034728,352773,
252,,Spot,6,Image 1,13,1000354440,354440,
251,,Spot,6,Image 1,13,1000354480,354480,
251,,Spot,6,Image 1,13,1000327258,356160,
252,,Spot,6,Image 1,13,1000008102,356736,
251,,Spot,6,Image 1,13,1000244446,360874,
251,,Spot,6,Image 1,13,1000071729,361148,
251,,Spot,6,Image 1,13,1000014633,362490,
251,,Spot,6,Image 1,13,1000275823,363531,
245,,Spot,6,Image 1,13,1000074239,363546,
253,,Spot,6,Image 1,13,1000218062,363606,
251,,Spot,6,Image 1,13,1000278844,366498,
252,,Spot,6,Image 1,13,1000221333,366718,
251,,Spot,6,Image 1,13,1000224241,367020,
252,,Spot,6,Image 1,13,1000019405,367076,
251,,Spot,6,Image 1,13,1000338312,367314,
251,,Spot,6,Image 1,13,1000165097,368149,
252,,Spot,6,Image 1,13,1000224234,369566,
251,,Spot,6,Image 1,13,1000224431,369729,
235,,Spot,6,Image 1,13,1000196023,369764,
252,,Spot,6,Image 1,13,1000253547,369823,
251,,Spot,6,Image 1,13,1000282540,370059,
252,,Spot,6,Image 1,13,1000080712,370551,
251,,Spot,6,Image 1,13,1000282868,370670,
252,,Spot,6,Image 1,13,1000196749,370869,
252,,Spot,6,Image 1,13,1000312915,371100,
253,,Spot,6,Image 1,13,1000111173,371189,
251,,Spot,6,Image 1,13,1000371442,371442,
252,,Spot,6,Image 1,13,1000226383,371745,
252,,Spot,6,Image 1,13,1000027048,372095,
252,,Spot,6,Image 1,13,1000373068,373068,
251,,Spot,6,Image 1,13,1000026374,373583,
251,,Spot,6,Image 1,13,1000026660,373869,
251,,Spot,6,Image 1,13,1000199932,373973,
251,,Spot,6,Image 1,13,1000257305,373980,
252,,Spot,6,Image 1,13,1000024512,374152,
251,,Spot,6,Image 1,13,1000260417,376655,
251,,Spot,6,Image 1,13,1000260594,377159,
251,,Spot,6,Image 1,13,1000145899,377817,
253,,Spot,6,Image 1,13,1000232501,377823,
252,,Spot,6,Image 1,13,1000290426,377828,
251,,Spot,6,Image 1,14,1000290900,378365,
251,,Spot,6,Image 1,14,1000320447,378573,
251,,Spot,6,Image 1,14,1000178867,379911,
252,,Spot,6,Image 1,14,1000034728,381380,
252,,Spot,6,Image 1,14,1000354440,383368,
251,,Spot,6,Image 1,14,1000354480,383405,
251,,Spot,6,Image 1,14,1000327258,385098,
251,,Spot,6,Image 1,14,1000385100,385100,
252,,Spot,6,Image 1,14,1000008102,385535,
227,,Spot,6,Image 1,14,1000244446,389772,
251,,Spot,6,Image 1,14,1000014633,391286,
251,,Spot,6,Image 1,14,1000275823,392500,
252,,Spot,6,Image 1,14,1000218062,392581,
251,,Spot,6,Image 1,14,1000221333,395328,
252,,Spot,6,Image 1,14,1000278844,395431,
252,,Spot,6,Image 1,14,1000224234,395980,
251,,Spot,6,Image 1,14,1000224241,395984,
252,,Spot,6,Image 1,14,1000019405,396019,
251,,Spot,6,Image 1,14,1000224431,396145,
252,,Spot,6,Image 1,14,1000338312,396273,
251,,Spot,6,Image 1,14,1000165097,396760,
251,,Spot,6,Image 1,14,1000196023,398660,
253,,Spot,6,Image 1,14,1000253547,398711,
251,,Spot,6,Image 1,14,1000282540,398941,
251,,Spot,6,Image 1,14,1000282868,399235,
252,,Spot,6,Image 1,14,1000196749,399414,
252,,Spot,6,Image 1,14,1000080712,399444,
