
Track Intensity Sum Ch=1 Img=1
 ==================== 
Track Intensity Sum,Unit,Category,Channel,Image,ID,
542,,Track,1,Image 1,1000014433,
181,,Track,1,Image 1,1000014436,
1749,,Track,1,Image 1,1000014438,
0,,Track,1,Image 1,1000014439,
17121,,Track,1,Image 1,1000014440,
1270,,Track,1,Image 1,1000014447,
2167,,Track,1,Image 1,1000014453,
0,,Track,1,Image 1,1000014459,
70,,Track,1,Image 1,1000014465,
1623,,Track,1,Image 1,1000014470,
0,,Track,1,Image 1,1000014493,
29234,,Track,1,Image 1,1000014501,
19890,,Track,1,Image 1,1000014521,
236,,Track,1,Image 1,1000014536,
518,,Track,1,Image 1,1000014545,
3,,Track,1,Image 1,1000014556,
2385,,Track,1,Image 1,1000014582,
73,,Track,1,Image 1,1000014583,
4080,,Track,1,Image 1,1000014584,
0,,Track,1,Image 1,1000014586,
4245,,Track,1,Image 1,1000014591,
516,,Track,1,Image 1,1000014605,
1596,,Track,1,Image 1,1000014607,
1,,Track,1,Image 1,1000014626,
287,,Track,1,Image 1,1000014627,
3,,Track,1,Image 1,1000014647,
78,,Track,1,Image 1,1000014648,
0,,Track,1,Image 1,1000014656,
0,,Track,1,Image 1,1000014658,
4497,,Track,1,Image 1,1000014659,
558,,Track,1,Image 1,1000014661,
5615,,Track,1,Image 1,1000014663,
620,,Track,1,Image 1,1000014668,
2200,,Track,1,Image 1,1000014676,
336,,Track,1,Image 1,1000014683,
353,,Track,1,Image 1,1000014686,
159,,Track,1,Image 1,1000014702,
39,,Track,1,Image 1,1000014710,
79,,Track,1,Image 1,1000014716,
10333,,Track,1,Image 1,1000014732,
294,,Track,1,Image 1,1000014748,
8530,,Track,1,Image 1,1000014750,
8679,,Track,1,Image 1,1000014752,
197,,Track,1,Image 1,1000014756,
394,,Track,1,Image 1,1000014762,
1197,,Track,1,Image 1,1000014764,
739,,Track,1,Image 1,1000014765,
628,,Track,1,Image 1,1000014775,
3,,Track,1,Image 1,1000014776,
1336,,Track,1,Image 1,1000014780,
1230,,Track,1,Image 1,1000014783,
6136,,Track,1,Image 1,1000014786,
0,,Track,1,Image 1,1000014798,
56,,Track,1,Image 1,1000014800,
0,,Track,1,Image 1,1000014803,
123,,Track,1,Image 1,1000014804,
1725,,Track,1,Image 1,1000014809,
128,,Track,1,Image 1,1000014822,
804,,Track,1,Image 1,1000014846,
512,,Track,1,Image 1,1000014848,
67,,Track,1,Image 1,1000014852,
504,,Track,1,Image 1,1000014859,
131,,Track,1,Image 1,1000014887,
3085,,Track,1,Image 1,1000014909,
5748,,Track,1,Image 1,1000014918,
1913,,Track,1,Image 1,1000014926,
0,,Track,1,Image 1,1000014938,
1028,,Track,1,Image 1,1000014939,
8,,Track,1,Image 1,1000014943,
15,,Track,1,Image 1,1000014948,
347,,Track,1,Image 1,1000014950,
36,,Track,1,Image 1,1000014956,
116,,Track,1,Image 1,1000014964,
306,,Track,1,Image 1,1000014966,
123,,Track,1,Image 1,1000014981,
1935,,Track,1,Image 1,1000014991,
460,,Track,1,Image 1,1000015000,
1036,,Track,1,Image 1,1000015007,
0,,Track,1,Image 1,1000015009,
1448,,Track,1,Image 1,1000015012,
4174,,Track,1,Image 1,1000015021,
4406,,Track,1,Image 1,1000015022,
18627,,Track,1,Image 1,1000015027,
2620,,Track,1,Image 1,1000015029,
21701,,Track,1,Image 1,1000015030,
1,,Track,1,Image 1,1000015055,
230,,Track,1,Image 1,1000015069,
1168,,Track,1,Image 1,1000015072,
2,,Track,1,Image 1,1000015073,
2279,,Track,1,Image 1,1000015096,
13554,,Track,1,Image 1,1000015097,
206,,Track,1,Image 1,1000015099,
17182,,Track,1,Image 1,1000015100,
0,,Track,1,Image 1,1000015102,
25,,Track,1,Image 1,1000015108,
15619,,Track,1,Image 1,1000015118,
3,,Track,1,Image 1,1000015122,
22186,,Track,1,Image 1,1000015123,
257,,Track,1,Image 1,1000015142,
55652,,Track,1,Image 1,1000015145,
1833,,Track,1,Image 1,1000015154,
1755,,Track,1,Image 1,1000015158,
10025,,Track,1,Image 1,1000015161,
25755,,Track,1,Image 1,1000015174,
261,,Track,1,Image 1,1000015179,
28,,Track,1,Image 1,1000015180,
11408,,Track,1,Image 1,1000015184,
1230,,Track,1,Image 1,1000015190,
1726,,Track,1,Image 1,1000015202,
2,,Track,1,Image 1,1000015204,
1,,Track,1,Image 1,1000015206,
293,,Track,1,Image 1,1000015207,
0,,Track,1,Image 1,1000015208,
3664,,Track,1,Image 1,1000015213,
583,,Track,1,Image 1,1000015219,
17,,Track,1,Image 1,1000015221,
736,,Track,1,Image 1,1000015228,
25,,Track,1,Image 1,1000015237,
1902,,Track,1,Image 1,1000015240,
217,,Track,1,Image 1,1000015248,
3122,,Track,1,Image 1,1000015251,
237,,Track,1,Image 1,1000015267,
12,,Track,1,Image 1,1000015268,
1031,,Track,1,Image 1,1000015274,
33958,,Track,1,Image 1,1000015279,
66,,Track,1,Image 1,1000015280,
17340,,Track,1,Image 1,1000015290,
143,,Track,1,Image 1,1000015293,
2,,Track,1,Image 1,1000015307,
84,,Track,1,Image 1,1000015308,
3588,,Track,1,Image 1,1000015348,
0,,Track,1,Image 1,1000015352,
143,,Track,1,Image 1,1000015353,
1,,Track,1,Image 1,1000015362,
550,,Track,1,Image 1,1000015370,
2652,,Track,1,Image 1,1000015377,
559,,Track,1,Image 1,1000015388,
0,,Track,1,Image 1,1000015394,
580,,Track,1,Image 1,1000015400,
6,,Track,1,Image 1,1000015407,
9470,,Track,1,Image 1,1000015415,
56,,Track,1,Image 1,1000015421,
125,,Track,1,Image 1,1000015432,
415,,Track,1,Image 1,1000015443,
150,,Track,1,Image 1,1000015450,
10,,Track,1,Image 1,1000015455,
1092,,Track,1,Image 1,1000015461,
5333,,Track,1,Image 1,1000015477,
0,,Track,1,Image 1,1000015497,
2,,Track,1,Image 1,1000015502,
1838,,Track,1,Image 1,1000015503,
971,,Track,1,Image 1,1000015508,
10836,,Track,1,Image 1,1000015516,
1,,Track,1,Image 1,1000015525,
47,,Track,1,Image 1,1000015536,
581,,Track,1,Image 1,1000015541,
1640,,Track,1,Image 1,1000015557,
1316,,Track,1,Image 1,1000015590,
47684,,Track,1,Image 1,1000015591,
60,,Track,1,Image 1,1000015593,
31655,,Track,1,Image 1,1000015622,
2241,,Track,1,Image 1,1000015630,
4918,,Track,1,Image 1,1000015650,
897,,Track,1,Image 1,1000015674,
2,,Track,1,Image 1,1000015675,
0,,Track,1,Image 1,1000015678,
4,,Track,1,Image 1,1000015680,
13,,Track,1,Image 1,1000015682,
24327,,Track,1,Image 1,1000015700,
6,,Track,1,Image 1,1000015706,
13,,Track,1,Image 1,1000015719,
767,,Track,1,Image 1,1000015724,
1439,,Track,1,Image 1,1000015726,
55,,Track,1,Image 1,1000015727,
9354,,Track,1,Image 1,1000015732,
163,,Track,1,Image 1,1000015744,
80,,Track,1,Image 1,1000015750,
2564,,Track,1,Image 1,1000015752,
225,,Track,1,Image 1,1000015753,
43,,Track,1,Image 1,1000015756,
0,,Track,1,Image 1,1000015758,
8739,,Track,1,Image 1,1000015767,
10392,,Track,1,Image 1,1000015768,
4571,,Track,1,Image 1,1000015772,
2,,Track,1,Image 1,1000015781,
6,,Track,1,Image 1,1000015782,
812,,Track,1,Image 1,1000015808,
166,,Track,1,Image 1,1000015810,
9,,Track,1,Image 1,1000015856,
24733,,Track,1,Image 1,1000015857,
8,,Track,1,Image 1,1000015872,
411,,Track,1,Image 1,1000015881,
547,,Track,1,Image 1,1000015885,
13,,Track,1,Image 1,1000015891,
2316,,Track,1,Image 1,1000015910,
6120,,Track,1,Image 1,1000015931,
14944,,Track,1,Image 1,1000015937,
15,,Track,1,Image 1,1000015951,
39525,,Track,1,Image 1,1000015960,
2387,,Track,1,Image 1,1000015964,
11,,Track,1,Image 1,1000015975,
4710,,Track,1,Image 1,1000015996,
9623,,Track,1,Image 1,1000016009,
861,,Track,1,Image 1,1000016017,
212,,Track,1,Image 1,1000016024,
12739,,Track,1,Image 1,1000016031,
497,,Track,1,Image 1,1000016045,
82,,Track,1,Image 1,1000016051,
616,,Track,1,Image 1,1000016052,
0,,Track,1,Image 1,1000016073,
126,,Track,1,Image 1,1000016077,
1004,,Track,1,Image 1,1000016083,
701,,Track,1,Image 1,1000016095,
739,,Track,1,Image 1,1000016100,
784,,Track,1,Image 1,1000016102,
1158,,Track,1,Image 1,1000016107,
135,,Track,1,Image 1,1000016109,
161,,Track,1,Image 1,1000016117,
616,,Track,1,Image 1,1000016143,
223,,Track,1,Image 1,1000016167,
12495,,Track,1,Image 1,1000016188,
28,,Track,1,Image 1,1000016195,
4474,,Track,1,Image 1,1000016200,
4,,Track,1,Image 1,1000016214,
0,,Track,1,Image 1,1000016218,
658,,Track,1,Image 1,1000016223,
393,,Track,1,Image 1,1000016232,
452,,Track,1,Image 1,1000016233,
4125,,Track,1,Image 1,1000016235,
12519,,Track,1,Image 1,1000016250,
38,,Track,1,Image 1,1000016259,
163,,Track,1,Image 1,1000016275,
875,,Track,1,Image 1,1000016281,
10555,,Track,1,Image 1,1000016292,
348,,Track,1,Image 1,1000016299,
24,,Track,1,Image 1,1000016304,
611,,Track,1,Image 1,1000016316,
1248,,Track,1,Image 1,1000016320,
371,,Track,1,Image 1,1000016332,
1576,,Track,1,Image 1,1000016337,
2618,,Track,1,Image 1,1000016338,
129,,Track,1,Image 1,1000016342,
759,,Track,1,Image 1,1000016354,
123,,Track,1,Image 1,1000016357,
1910,,Track,1,Image 1,1000016360,
4,,Track,1,Image 1,1000016381,
908,,Track,1,Image 1,1000016386,
0,,Track,1,Image 1,1000016390,
1586,,Track,1,Image 1,1000016397,
39,,Track,1,Image 1,1000016402,
2810,,Track,1,Image 1,1000016404,
372,,Track,1,Image 1,1000016415,
1,,Track,1,Image 1,1000016419,
46,,Track,1,Image 1,1000016423,
45,,Track,1,Image 1,1000016426,
1308,,Track,1,Image 1,1000016430,
43,,Track,1,Image 1,1000016436,
20,,Track,1,Image 1,1000016453,
150,,Track,1,Image 1,1000016466,
153,,Track,1,Image 1,1000016468,
0,,Track,1,Image 1,1000016474,
394,,Track,1,Image 1,1000016475,
18,,Track,1,Image 1,1000016485,
239,,Track,1,Image 1,1000016504,
8,,Track,1,Image 1,1000016508,
11,,Track,1,Image 1,1000016512,
64,,Track,1,Image 1,1000016521,
2137,,Track,1,Image 1,1000016531,
3673,,Track,1,Image 1,1000016534,
954,,Track,1,Image 1,1000016542,
162,,Track,1,Image 1,1000016585,
163,,Track,1,Image 1,1000016590,
10,,Track,1,Image 1,1000016591,
25,,Track,1,Image 1,1000016603,
0,,Track,1,Image 1,1000016609,
12750,,Track,1,Image 1,1000016611,
168,,Track,1,Image 1,1000016612,
19,,Track,1,Image 1,1000016623,
2117,,Track,1,Image 1,1000016626,
0,,Track,1,Image 1,1000016639,
170,,Track,1,Image 1,1000016641,
697,,Track,1,Image 1,1000016643,
441,,Track,1,Image 1,1000016665,
363,,Track,1,Image 1,1000016666,
978,,Track,1,Image 1,1000016674,
20,,Track,1,Image 1,1000016677,
367,,Track,1,Image 1,1000016700,
19,,Track,1,Image 1,1000016703,
6,,Track,1,Image 1,1000016708,
