
Track Intensity Mean Ch=1 Img=1
 ==================== 
Track Intensity Mean,Unit,Category,Channel,Image,ID,
14.2368,,Track,1,Image 1,1000014470,
0,,Track,1,Image 1,1000014493,
90.2284,,Track,1,Image 1,1000014501,
255,,Track,1,Image 1,1000014521,
4.72,,Track,1,Image 1,1000014536,
5.95402,,Track,1,Image 1,1000014545,
0.0434783,,Track,1,Image 1,1000014556,
28.3929,,Track,1,Image 1,1000014582,
0.557252,,Track,1,Image 1,1000014583,
255,,Track,1,Image 1,1000014584,
0,,Track,1,Image 1,1000014586,
22.5798,,Track,1,Image 1,1000014591,
11.2174,,Track,1,Image 1,1000014605,
9.61446,,Track,1,Image 1,1000014607,
0.010101,,Track,1,Image 1,1000014626,
1.58564,,Track,1,Image 1,1000014627,
0.0379747,,Track,1,Image 1,1000014647,
0.506494,,Track,1,Image 1,1000014648,
0,,Track,1,Image 1,1000014656,
0,,Track,1,Image 1,1000014658,
5.08136,,Track,1,Image 1,1000014659,
5.31429,,Track,1,Image 1,1000014661,
61.7033,,Track,1,Image 1,1000014663,
25.8333,,Track,1,Image 1,1000014668,
9.90991,,Track,1,Image 1,1000014676,
6,,Track,1,Image 1,1000014683,
1.89785,,Track,1,Image 1,1000014686,
6.625,,Track,1,Image 1,1000014702,
0.2,,Track,1,Image 1,1000014710,
2.63333,,Track,1,Image 1,1000014716,
66.6645,,Track,1,Image 1,1000014732,
4.0274,,Track,1,Image 1,1000014748,
243.714,,Track,1,Image 1,1000014750,
192.867,,Track,1,Image 1,1000014752,
1.68376,,Track,1,Image 1,1000014756,
9.38095,,Track,1,Image 1,1000014762,
18.7031,,Track,1,Image 1,1000014764,
35.1905,,Track,1,Image 1,1000014765,
2.86758,,Track,1,Image 1,1000014775,
0.0357143,,Track,1,Image 1,1000014776,
23.0345,,Track,1,Image 1,1000014780,
9.38931,,Track,1,Image 1,1000014783,
58.4381,,Track,1,Image 1,1000014786,
0,,Track,1,Image 1,1000014798,
1.33333,,Track,1,Image 1,1000014800,
0,,Track,1,Image 1,1000014803,
2.36538,,Track,1,Image 1,1000014804,
30.2632,,Track,1,Image 1,1000014809,
1.37634,,Track,1,Image 1,1000014822,
3.48052,,Track,1,Image 1,1000014846,
5.06931,,Track,1,Image 1,1000014848,
0.638095,,Track,1,Image 1,1000014852,
4.9901,,Track,1,Image 1,1000014859,
3.63889,,Track,1,Image 1,1000014887,
9.67085,,Track,1,Image 1,1000014909,
119.75,,Track,1,Image 1,1000014918,
14.1704,,Track,1,Image 1,1000014926,
0,,Track,1,Image 1,1000014938,
17.7241,,Track,1,Image 1,1000014939,
0.0340426,,Track,1,Image 1,1000014943,
0.288462,,Track,1,Image 1,1000014948,
1.19655,,Track,1,Image 1,1000014950,
0.521739,,Track,1,Image 1,1000014956,
0.846715,,Track,1,Image 1,1000014964,
16.1053,,Track,1,Image 1,1000014966,
4.92,,Track,1,Image 1,1000014981,
38.7,,Track,1,Image 1,1000014991,
3.45865,,Track,1,Image 1,1000015000,
6.51572,,Track,1,Image 1,1000015007,
0,,Track,1,Image 1,1000015009,
60.3333,,Track,1,Image 1,1000015012,
20.0673,,Track,1,Image 1,1000015021,
30.3862,,Track,1,Image 1,1000015022,
67.2455,,Track,1,Image 1,1000015027,
14.3956,,Track,1,Image 1,1000015029,
249.437,,Track,1,Image 1,1000015030,
0.015625,,Track,1,Image 1,1000015055,
5.75,,Track,1,Image 1,1000015069,
1.98639,,Track,1,Image 1,1000015072,
0.0162602,,Track,1,Image 1,1000015073,
4.78782,,Track,1,Image 1,1000015096,
13.8447,,Track,1,Image 1,1000015097,
3.81481,,Track,1,Image 1,1000015099,
133.194,,Track,1,Image 1,1000015100,
0,,Track,1,Image 1,1000015102,
0.0925926,,Track,1,Image 1,1000015108,
147.349,,Track,1,Image 1,1000015118,
0.075,,Track,1,Image 1,1000015122,
55.0521,,Track,1,Image 1,1000015123,
1.46023,,Track,1,Image 1,1000015142,
131.877,,Track,1,Image 1,1000015145,
10.1833,,Track,1,Image 1,1000015154,
34.4118,,Track,1,Image 1,1000015158,
185.648,,Track,1,Image 1,1000015161,
255,,Track,1,Image 1,1000015174,
3.95455,,Track,1,Image 1,1000015179,
0.2,,Track,1,Image 1,1000015180,
80.9078,,Track,1,Image 1,1000015184,
5.80189,,Track,1,Image 1,1000015190,
16.1308,,Track,1,Image 1,1000015202,
0.0127389,,Track,1,Image 1,1000015204,
0.0204082,,Track,1,Image 1,1000015206,
9.76667,,Track,1,Image 1,1000015207,
0,,Track,1,Image 1,1000015208,
10.9701,,Track,1,Image 1,1000015213,
5.83,,Track,1,Image 1,1000015219,
0.171717,,Track,1,Image 1,1000015221,
38.7368,,Track,1,Image 1,1000015228,
0.126263,,Track,1,Image 1,1000015237,
12.271,,Track,1,Image 1,1000015240,
1.18579,,Track,1,Image 1,1000015248,
4.73748,,Track,1,Image 1,1000015251,
1.41916,,Track,1,Image 1,1000015267,
0.25,,Track,1,Image 1,1000015268,
13.7467,,Track,1,Image 1,1000015274,
115.503,,Track,1,Image 1,1000015279,
0.308411,,Track,1,Image 1,1000015280,
255,,Track,1,Image 1,1000015290,
1.03623,,Track,1,Image 1,1000015293,
0.0235294,,Track,1,Image 1,1000015307,
0.75,,Track,1,Image 1,1000015308,
50.5352,,Track,1,Image 1,1000015348,
0,,Track,1,Image 1,1000015352,
2.42373,,Track,1,Image 1,1000015353,
0.0104167,,Track,1,Image 1,1000015362,
11.9565,,Track,1,Image 1,1000015370,
44.2,,Track,1,Image 1,1000015377,
3.90909,,Track,1,Image 1,1000015388,
0,,Track,1,Image 1,1000015394,
20.7143,,Track,1,Image 1,1000015400,
0.0247934,,Track,1,Image 1,1000015407,
230.976,,Track,1,Image 1,1000015415,
0.608696,,Track,1,Image 1,1000015421,
0.527426,,Track,1,Image 1,1000015432,
13.3871,,Track,1,Image 1,1000015443,
1.94805,,Track,1,Image 1,1000015450,
0.0909091,,Track,1,Image 1,1000015455,
39,,Track,1,Image 1,1000015461,
26.799,,Track,1,Image 1,1000015477,
0,,Track,1,Image 1,1000015497,
0.0134228,,Track,1,Image 1,1000015502,
13.6148,,Track,1,Image 1,1000015503,
21.5778,,Track,1,Image 1,1000015508,
190.105,,Track,1,Image 1,1000015516,
0.00775194,,Track,1,Image 1,1000015525,
0.291925,,Track,1,Image 1,1000015536,
6.91667,,Track,1,Image 1,1000015541,
37.2727,,Track,1,Image 1,1000015557,
62.6667,,Track,1,Image 1,1000015590,
42.7659,,Track,1,Image 1,1000015591,
1.5,,Track,1,Image 1,1000015593,
68.6659,,Track,1,Image 1,1000015622,
19.6579,,Track,1,Image 1,1000015630,
169.586,,Track,1,Image 1,1000015650,
1.73837,,Track,1,Image 1,1000015674,
0.0185185,,Track,1,Image 1,1000015675,
0,,Track,1,Image 1,1000015678,
0.0232558,,Track,1,Image 1,1000015680,
0.0833333,,Track,1,Image 1,1000015682,
181.545,,Track,1,Image 1,1000015700,
0.103448,,Track,1,Image 1,1000015706,
0.144444,,Track,1,Image 1,1000015719,
40.3684,,Track,1,Image 1,1000015724,
8.61677,,Track,1,Image 1,1000015726,
0.361842,,Track,1,Image 1,1000015727,
21.405,,Track,1,Image 1,1000015732,
2.81034,,Track,1,Image 1,1000015744,
0.237389,,Track,1,Image 1,1000015750,
54.5532,,Track,1,Image 1,1000015752,
6.08108,,Track,1,Image 1,1000015753,
1.22857,,Track,1,Image 1,1000015756,
0,,Track,1,Image 1,1000015758,
242.75,,Track,1,Image 1,1000015767,
203.765,,Track,1,Image 1,1000015768,
60.9467,,Track,1,Image 1,1000015772,
0.02,,Track,1,Image 1,1000015781,
0.0491803,,Track,1,Image 1,1000015782,
21.3684,,Track,1,Image 1,1000015808,
2.96429,,Track,1,Image 1,1000015810,
0.126761,,Track,1,Image 1,1000015856,
254.979,,Track,1,Image 1,1000015857,
0.131148,,Track,1,Image 1,1000015872,
1.05928,,Track,1,Image 1,1000015881,
2.25103,,Track,1,Image 1,1000015885,
0.144444,,Track,1,Image 1,1000015891,
62.5946,,Track,1,Image 1,1000015910,
255,,Track,1,Image 1,1000015931,
105.986,,Track,1,Image 1,1000015937,
0.170455,,Track,1,Image 1,1000015951,
255,,Track,1,Image 1,1000015960,
5.6564,,Track,1,Image 1,1000015964,
0.0421456,,Track,1,Image 1,1000015975,
5.88015,,Track,1,Image 1,1000015996,
155.21,,Track,1,Image 1,1000016009,
13.2462,,Track,1,Image 1,1000016017,
0.942222,,Track,1,Image 1,1000016024,
67.4021,,Track,1,Image 1,1000016031,
26.1579,,Track,1,Image 1,1000016045,
1.90698,,Track,1,Image 1,1000016051,
11.2,,Track,1,Image 1,1000016052,
0,,Track,1,Image 1,1000016073,
0.570136,,Track,1,Image 1,1000016077,
8.80702,,Track,1,Image 1,1000016083,
10.7846,,Track,1,Image 1,1000016095,
8.12088,,Track,1,Image 1,1000016100,
14.7925,,Track,1,Image 1,1000016102,
3.06349,,Track,1,Image 1,1000016107,
0.699482,,Track,1,Image 1,1000016109,
1.30894,,Track,1,Image 1,1000016117,
34.2222,,Track,1,Image 1,1000016143,
3.84483,,Track,1,Image 1,1000016167,
255,,Track,1,Image 1,1000016188,
0.368421,,Track,1,Image 1,1000016195,
248.556,,Track,1,Image 1,1000016200,
0.0347826,,Track,1,Image 1,1000016214,
0,,Track,1,Image 1,1000016218,
13.7083,,Track,1,Image 1,1000016223,
4.31868,,Track,1,Image 1,1000016232,
9.61702,,Track,1,Image 1,1000016233,
27.5,,Track,1,Image 1,1000016235,
130.406,,Track,1,Image 1,1000016250,
0.883721,,Track,1,Image 1,1000016259,
4.52778,,Track,1,Image 1,1000016275,
16.2037,,Track,1,Image 1,1000016281,
133.608,,Track,1,Image 1,1000016292,
1.11538,,Track,1,Image 1,1000016299,
0.196721,,Track,1,Image 1,1000016304,
20.3667,,Track,1,Image 1,1000016316,
7.7037,,Track,1,Image 1,1000016320,
1.83663,,Track,1,Image 1,1000016332,
20.2051,,Track,1,Image 1,1000016337,
30.4419,,Track,1,Image 1,1000016338,
1.3871,,Track,1,Image 1,1000016342,
10.6901,,Track,1,Image 1,1000016354,
2.15789,,Track,1,Image 1,1000016357,
14.5802,,Track,1,Image 1,1000016360,
0.0727273,,Track,1,Image 1,1000016381,
6.67647,,Track,1,Image 1,1000016386,
0,,Track,1,Image 1,1000016390,
9.49701,,Track,1,Image 1,1000016397,
0.286765,,Track,1,Image 1,1000016402,
66.9048,,Track,1,Image 1,1000016404,
9.53846,,Track,1,Image 1,1000016415,
0.0121951,,Track,1,Image 1,1000016419,
0.45098,,Track,1,Image 1,1000016423,
1.8,,Track,1,Image 1,1000016426,
6.31884,,Track,1,Image 1,1000016430,
0.154676,,Track,1,Image 1,1000016436,
0.37037,,Track,1,Image 1,1000016453,
0.380711,,Track,1,Image 1,1000016466,
1.21429,,Track,1,Image 1,1000016468,
0,,Track,1,Image 1,1000016474,
6.91228,,Track,1,Image 1,1000016475,
0.139535,,Track,1,Image 1,1000016485,
3.1039,,Track,1,Image 1,1000016504,
0.0833333,,Track,1,Image 1,1000016508,
0.297297,,Track,1,Image 1,1000016512,
1.68421,,Track,1,Image 1,1000016521,
35.0328,,Track,1,Image 1,1000016531,
12.4932,,Track,1,Image 1,1000016534,
26.5,,Track,1,Image 1,1000016542,
9,,Track,1,Image 1,1000016585,
2.08974,,Track,1,Image 1,1000016590,
0.102041,,Track,1,Image 1,1000016591,
0.462963,,Track,1,Image 1,1000016603,
0,,Track,1,Image 1,1000016609,
255,,Track,1,Image 1,1000016611,
0.913043,,Track,1,Image 1,1000016612,
0.234568,,Track,1,Image 1,1000016623,
9.71101,,Track,1,Image 1,1000016626,
0,,Track,1,Image 1,1000016639,
7.72727,,Track,1,Image 1,1000016641,
2.5625,,Track,1,Image 1,1000016643,
4.04587,,Track,1,Image 1,1000016665,
2.52083,,Track,1,Image 1,1000016666,
15.0462,,Track,1,Image 1,1000016674,
0.30303,,Track,1,Image 1,1000016677,
2.936,,Track,1,Image 1,1000016700,
0.863636,,Track,1,Image 1,1000016703,
0.0689655,,Track,1,Image 1,1000016708,
