
Track Intensity Mean Ch=3 Img=1
 ==================== 
Track Intensity Mean,Unit,Category,Channel,Image,ID,
242.417,,Track,3,Image 1,1000014668,
187.135,,Track,3,Image 1,1000014676,
201.607,,Track,3,Image 1,1000014683,
162.183,,Track,3,Image 1,1000014686,
225.292,,Track,3,Image 1,1000014702,
180.092,,Track,3,Image 1,1000014710,
179.133,,Track,3,Image 1,1000014716,
225.123,,Track,3,Image 1,1000014732,
167.384,,Track,3,Image 1,1000014748,
165.143,,Track,3,Image 1,1000014750,
177.8,,Track,3,Image 1,1000014752,
173.667,,Track,3,Image 1,1000014756,
170.095,,Track,3,Image 1,1000014762,
121.531,,Track,3,Image 1,1000014764,
192.524,,Track,3,Image 1,1000014765,
155.973,,Track,3,Image 1,1000014775,
144.75,,Track,3,Image 1,1000014776,
185.517,,Track,3,Image 1,1000014780,
217,,Track,3,Image 1,1000014783,
162.571,,Track,3,Image 1,1000014786,
233.786,,Track,3,Image 1,1000014798,
120.286,,Track,3,Image 1,1000014800,
190.825,,Track,3,Image 1,1000014803,
149.308,,Track,3,Image 1,1000014804,
224.842,,Track,3,Image 1,1000014809,
214.892,,Track,3,Image 1,1000014822,
178.108,,Track,3,Image 1,1000014846,
143.911,,Track,3,Image 1,1000014848,
206.143,,Track,3,Image 1,1000014852,
157.475,,Track,3,Image 1,1000014859,
166.5,,Track,3,Image 1,1000014887,
213.448,,Track,3,Image 1,1000014909,
208.979,,Track,3,Image 1,1000014918,
151.467,,Track,3,Image 1,1000014926,
144.489,,Track,3,Image 1,1000014938,
173.379,,Track,3,Image 1,1000014939,
191.217,,Track,3,Image 1,1000014943,
159.423,,Track,3,Image 1,1000014948,
180.593,,Track,3,Image 1,1000014950,
158.116,,Track,3,Image 1,1000014956,
168.307,,Track,3,Image 1,1000014964,
205.789,,Track,3,Image 1,1000014966,
199.96,,Track,3,Image 1,1000014981,
222.84,,Track,3,Image 1,1000014991,
179.887,,Track,3,Image 1,1000015000,
217.22,,Track,3,Image 1,1000015007,
153.822,,Track,3,Image 1,1000015009,
211.542,,Track,3,Image 1,1000015012,
245.889,,Track,3,Image 1,1000015021,
195.952,,Track,3,Image 1,1000015022,
153.653,,Track,3,Image 1,1000015027,
223.885,,Track,3,Image 1,1000015029,
169.471,,Track,3,Image 1,1000015030,
132.078,,Track,3,Image 1,1000015055,
161.1,,Track,3,Image 1,1000015069,
215.825,,Track,3,Image 1,1000015072,
163.61,,Track,3,Image 1,1000015073,
237.971,,Track,3,Image 1,1000015096,
189.975,,Track,3,Image 1,1000015097,
217.944,,Track,3,Image 1,1000015099,
217.674,,Track,3,Image 1,1000015100,
141.336,,Track,3,Image 1,1000015102,
159.004,,Track,3,Image 1,1000015108,
165.5,,Track,3,Image 1,1000015118,
132.375,,Track,3,Image 1,1000015122,
208.906,,Track,3,Image 1,1000015123,
159.994,,Track,3,Image 1,1000015142,
197.012,,Track,3,Image 1,1000015145,
168.011,,Track,3,Image 1,1000015154,
224.451,,Track,3,Image 1,1000015158,
156.556,,Track,3,Image 1,1000015161,
143.386,,Track,3,Image 1,1000015174,
166.015,,Track,3,Image 1,1000015179,
158.064,,Track,3,Image 1,1000015180,
210.652,,Track,3,Image 1,1000015184,
163.943,,Track,3,Image 1,1000015190,
168.056,,Track,3,Image 1,1000015202,
194.854,,Track,3,Image 1,1000015204,
230.796,,Track,3,Image 1,1000015206,
181.5,,Track,3,Image 1,1000015207,
196.153,,Track,3,Image 1,1000015208,
203.65,,Track,3,Image 1,1000015213,
207.64,,Track,3,Image 1,1000015219,
138.465,,Track,3,Image 1,1000015221,
222.526,,Track,3,Image 1,1000015228,
176.01,,Track,3,Image 1,1000015237,
188.819,,Track,3,Image 1,1000015240,
192.169,,Track,3,Image 1,1000015248,
215.932,,Track,3,Image 1,1000015251,
147.497,,Track,3,Image 1,1000015267,
134.75,,Track,3,Image 1,1000015268,
153.573,,Track,3,Image 1,1000015274,
196.452,,Track,3,Image 1,1000015279,
233.547,,Track,3,Image 1,1000015280,
153.75,,Track,3,Image 1,1000015290,
237.841,,Track,3,Image 1,1000015293,
121.224,,Track,3,Image 1,1000015307,
161.661,,Track,3,Image 1,1000015308,
203.859,,Track,3,Image 1,1000015348,
204.136,,Track,3,Image 1,1000015352,
210.508,,Track,3,Image 1,1000015353,
130.469,,Track,3,Image 1,1000015362,
208.87,,Track,3,Image 1,1000015370,
226.817,,Track,3,Image 1,1000015377,
195,,Track,3,Image 1,1000015388,
236.79,,Track,3,Image 1,1000015394,
185,,Track,3,Image 1,1000015400,
177.715,,Track,3,Image 1,1000015407,
150.244,,Track,3,Image 1,1000015415,
201.891,,Track,3,Image 1,1000015421,
197.878,,Track,3,Image 1,1000015432,
181.323,,Track,3,Image 1,1000015443,
182.961,,Track,3,Image 1,1000015450,
153.336,,Track,3,Image 1,1000015455,
233.036,,Track,3,Image 1,1000015461,
183.678,,Track,3,Image 1,1000015477,
237.04,,Track,3,Image 1,1000015497,
166.617,,Track,3,Image 1,1000015502,
162.311,,Track,3,Image 1,1000015503,
239.467,,Track,3,Image 1,1000015508,
167.912,,Track,3,Image 1,1000015516,
191.372,,Track,3,Image 1,1000015525,
172.944,,Track,3,Image 1,1000015536,
248.417,,Track,3,Image 1,1000015541,
232.727,,Track,3,Image 1,1000015557,
187.952,,Track,3,Image 1,1000015590,
215.049,,Track,3,Image 1,1000015591,
139.825,,Track,3,Image 1,1000015593,
209.588,,Track,3,Image 1,1000015622,
234.991,,Track,3,Image 1,1000015630,
195,,Track,3,Image 1,1000015650,
185.483,,Track,3,Image 1,1000015674,
133.546,,Track,3,Image 1,1000015675,
189.04,,Track,3,Image 1,1000015678,
157.994,,Track,3,Image 1,1000015680,
173.449,,Track,3,Image 1,1000015682,
165.336,,Track,3,Image 1,1000015700,
177.172,,Track,3,Image 1,1000015706,
152.256,,Track,3,Image 1,1000015719,
253.895,,Track,3,Image 1,1000015724,
157.281,,Track,3,Image 1,1000015726,
196.52,,Track,3,Image 1,1000015727,
224.094,,Track,3,Image 1,1000015732,
174.293,,Track,3,Image 1,1000015744,
182.003,,Track,3,Image 1,1000015750,
192.957,,Track,3,Image 1,1000015752,
198.757,,Track,3,Image 1,1000015753,
132.714,,Track,3,Image 1,1000015756,
171.027,,Track,3,Image 1,1000015758,
174.75,,Track,3,Image 1,1000015767,
155,,Track,3,Image 1,1000015768,
140.533,,Track,3,Image 1,1000015772,
142.95,,Track,3,Image 1,1000015781,
235.566,,Track,3,Image 1,1000015782,
217.211,,Track,3,Image 1,1000015808,
155.839,,Track,3,Image 1,1000015810,
202.493,,Track,3,Image 1,1000015856,
157.33,,Track,3,Image 1,1000015857,
252.639,,Track,3,Image 1,1000015872,
152.536,,Track,3,Image 1,1000015881,
149.811,,Track,3,Image 1,1000015885,
185.878,,Track,3,Image 1,1000015891,
241.703,,Track,3,Image 1,1000015910,
130.083,,Track,3,Image 1,1000015931,
206.83,,Track,3,Image 1,1000015937,
142.943,,Track,3,Image 1,1000015951,
129.452,,Track,3,Image 1,1000015960,
211.552,,Track,3,Image 1,1000015964,
167.238,,Track,3,Image 1,1000015975,
176.85,,Track,3,Image 1,1000015996,
160.565,,Track,3,Image 1,1000016009,
194.092,,Track,3,Image 1,1000016017,
167.449,,Track,3,Image 1,1000016024,
149.323,,Track,3,Image 1,1000016031,
214.789,,Track,3,Image 1,1000016045,
189.907,,Track,3,Image 1,1000016051,
231.564,,Track,3,Image 1,1000016052,
125.416,,Track,3,Image 1,1000016073,
228.362,,Track,3,Image 1,1000016077,
236.026,,Track,3,Image 1,1000016083,
192.815,,Track,3,Image 1,1000016095,
168.824,,Track,3,Image 1,1000016100,
196.132,,Track,3,Image 1,1000016102,
185.571,,Track,3,Image 1,1000016107,
151.606,,Track,3,Image 1,1000016109,
149.203,,Track,3,Image 1,1000016117,
227.944,,Track,3,Image 1,1000016143,
170.983,,Track,3,Image 1,1000016167,
138.286,,Track,3,Image 1,1000016188,
143.776,,Track,3,Image 1,1000016195,
237.944,,Track,3,Image 1,1000016200,
150.965,,Track,3,Image 1,1000016214,
138.338,,Track,3,Image 1,1000016218,
162.229,,Track,3,Image 1,1000016223,
175.352,,Track,3,Image 1,1000016232,
160.021,,Track,3,Image 1,1000016233,
190.027,,Track,3,Image 1,1000016235,
190.938,,Track,3,Image 1,1000016250,
239.744,,Track,3,Image 1,1000016259,
237.806,,Track,3,Image 1,1000016275,
180.037,,Track,3,Image 1,1000016281,
196.291,,Track,3,Image 1,1000016292,
199.439,,Track,3,Image 1,1000016299,
186.27,,Track,3,Image 1,1000016304,
216.267,,Track,3,Image 1,1000016316,
166.031,,Track,3,Image 1,1000016320,
193.173,,Track,3,Image 1,1000016332,
130.577,,Track,3,Image 1,1000016337,
195.558,,Track,3,Image 1,1000016338,
194.495,,Track,3,Image 1,1000016342,
193.634,,Track,3,Image 1,1000016354,
137.14,,Track,3,Image 1,1000016357,
244.298,,Track,3,Image 1,1000016360,
176.709,,Track,3,Image 1,1000016381,
145.051,,Track,3,Image 1,1000016386,
143.811,,Track,3,Image 1,1000016390,
179.096,,Track,3,Image 1,1000016397,
233.485,,Track,3,Image 1,1000016402,
144.714,,Track,3,Image 1,1000016404,
199.769,,Track,3,Image 1,1000016415,
139.537,,Track,3,Image 1,1000016419,
181.382,,Track,3,Image 1,1000016423,
250.12,,Track,3,Image 1,1000016426,
130.029,,Track,3,Image 1,1000016430,
158.673,,Track,3,Image 1,1000016436,
158.093,,Track,3,Image 1,1000016453,
161.294,,Track,3,Image 1,1000016466,
171.063,,Track,3,Image 1,1000016468,
245.472,,Track,3,Image 1,1000016474,
184.877,,Track,3,Image 1,1000016475,
221.039,,Track,3,Image 1,1000016485,
140.234,,Track,3,Image 1,1000016504,
155.177,,Track,3,Image 1,1000016508,
144.324,,Track,3,Image 1,1000016512,
248.316,,Track,3,Image 1,1000016521,
212.902,,Track,3,Image 1,1000016531,
188.758,,Track,3,Image 1,1000016534,
232.528,,Track,3,Image 1,1000016542,
170.278,,Track,3,Image 1,1000016585,
154.667,,Track,3,Image 1,1000016590,
175.224,,Track,3,Image 1,1000016591,
242.111,,Track,3,Image 1,1000016603,
244.127,,Track,3,Image 1,1000016609,
128.32,,Track,3,Image 1,1000016611,
172.049,,Track,3,Image 1,1000016612,
140.37,,Track,3,Image 1,1000016623,
186.124,,Track,3,Image 1,1000016626,
208.034,,Track,3,Image 1,1000016639,
192.773,,Track,3,Image 1,1000016641,
225.239,,Track,3,Image 1,1000016643,
153.321,,Track,3,Image 1,1000016665,
178.674,,Track,3,Image 1,1000016666,
226.277,,Track,3,Image 1,1000016674,
205.53,,Track,3,Image 1,1000016677,
173.856,,Track,3,Image 1,1000016700,
254.227,,Track,3,Image 1,1000016703,
133.494,,Track,3,Image 1,1000016708,
