
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
230.739,um,Surface,Distance from Origin,16,1000014470,14660,
234.3,um,Surface,Distance from Origin,16,1000014661,14661,
230.435,um,Surface,Distance from Origin,16,1000014545,14662,
216.488,um,Surface,Distance from Origin,16,1000014663,14663,
200.555,um,Surface,Distance from Origin,16,1000014353,14664,
177.617,um,Surface,Distance from Origin,16,1000014605,14665,
178.202,um,Surface,Distance from Origin,16,1000014197,14666,
151.936,um,Surface,Distance from Origin,16,1000014607,14667,
146.765,um,Surface,Distance from Origin,16,1000014668,14668,
143.359,um,Surface,Distance from Origin,16,1000014199,14669,
139.295,um,Surface,Distance from Origin,16,1000014198,14670,
135.636,um,Surface,Distance from Origin,16,1000014453,14671,
142.117,um,Surface,Distance from Origin,16,1000014582,14672,
147.108,um,Surface,Distance from Origin,16,1000014583,14673,
111.742,um,Surface,Distance from Origin,16,1000014584,14674,
109.051,um,Surface,Distance from Origin,16,1000014521,14675,
304.992,um,Surface,Distance from Origin,17,1000014676,14676,
309.193,um,Surface,Distance from Origin,17,1000014586,14677,
316.161,um,Surface,Distance from Origin,17,1000014394,14678,
421.035,um,Surface,Distance from Origin,17,1000014185,14679,
310.014,um,Surface,Distance from Origin,17,1000014648,14680,
325.434,um,Surface,Distance from Origin,17,1000014647,14681,
293.29,um,Surface,Distance from Origin,17,1000014591,14682,
302.293,um,Surface,Distance from Origin,17,1000014683,14683,
314.113,um,Surface,Distance from Origin,17,1000014501,14684,
317.574,um,Surface,Distance from Origin,17,1000014536,14685,
269.765,um,Surface,Distance from Origin,17,1000014686,14686,
255.079,um,Surface,Distance from Origin,17,1000014626,14687,
242.698,um,Surface,Distance from Origin,17,1000014627,14688,
241.936,um,Surface,Distance from Origin,17,1000014656,14689,
257.984,um,Surface,Distance from Origin,17,1000014658,14690,
229.629,um,Surface,Distance from Origin,17,1000014470,14691,
236.023,um,Surface,Distance from Origin,17,1000014659,14692,
234.559,um,Surface,Distance from Origin,17,1000014661,14693,
200.795,um,Surface,Distance from Origin,17,1000014353,14694,
217.156,um,Surface,Distance from Origin,17,1000014663,14695,
176.572,um,Surface,Distance from Origin,17,1000014605,14696,
177.444,um,Surface,Distance from Origin,17,1000014197,14697,
150.568,um,Surface,Distance from Origin,17,1000014607,14698,
146.656,um,Surface,Distance from Origin,17,1000014668,14699,
143.691,um,Surface,Distance from Origin,17,1000014199,14700,
139.575,um,Surface,Distance from Origin,17,1000014198,14701,
128.694,um,Surface,Distance from Origin,17,1000014702,14702,
134.282,um,Surface,Distance from Origin,17,1000014453,14703,
139.83,um,Surface,Distance from Origin,17,1000014582,14704,
305,um,Surface,Distance from Origin,18,1000014676,14705,
315.08,um,Surface,Distance from Origin,18,1000014394,14706,
421.13,um,Surface,Distance from Origin,18,1000014185,14707,
311.696,um,Surface,Distance from Origin,18,1000014648,14708,
323.442,um,Surface,Distance from Origin,18,1000014647,14709,
289.539,um,Surface,Distance from Origin,18,1000014710,14710,
292.589,um,Surface,Distance from Origin,18,1000014591,14711,
302.427,um,Surface,Distance from Origin,18,1000014683,14712,
313.826,um,Surface,Distance from Origin,18,1000014501,14713,
318.092,um,Surface,Distance from Origin,18,1000014536,14714,
269.558,um,Surface,Distance from Origin,18,1000014686,14715,
260.267,um,Surface,Distance from Origin,18,1000014716,14716,
253.747,um,Surface,Distance from Origin,18,1000014626,14717,
244.333,um,Surface,Distance from Origin,18,1000014656,14718,
244.6,um,Surface,Distance from Origin,18,1000014627,14719,
258.284,um,Surface,Distance from Origin,18,1000014658,14720,
229.626,um,Surface,Distance from Origin,18,1000014470,14721,
234.767,um,Surface,Distance from Origin,18,1000014659,14722,
234.169,um,Surface,Distance from Origin,18,1000014661,14723,
204.257,um,Surface,Distance from Origin,18,1000014353,14724,
218.274,um,Surface,Distance from Origin,18,1000014663,14725,
176.261,um,Surface,Distance from Origin,18,1000014605,14726,
151.027,um,Surface,Distance from Origin,18,1000014607,14727,
146.094,um,Surface,Distance from Origin,18,1000014668,14728,
142.907,um,Surface,Distance from Origin,18,1000014199,14729,
138.96,um,Surface,Distance from Origin,18,1000014198,14730,
129.558,um,Surface,Distance from Origin,18,1000014702,14731,
119.613,um,Surface,Distance from Origin,18,1000014732,14732,
302.05,um,Surface,Distance from Origin,19,1000014683,14733,
290.896,um,Surface,Distance from Origin,19,1000014710,14734,
292.516,um,Surface,Distance from Origin,19,1000014591,14735,
323.94,um,Surface,Distance from Origin,19,1000014647,14736,
310.855,um,Surface,Distance from Origin,19,1000014648,14737,
304.535,um,Surface,Distance from Origin,19,1000014676,14738,
314.186,um,Surface,Distance from Origin,19,1000014394,14739,
420.007,um,Surface,Distance from Origin,19,1000014185,14740,
312.964,um,Surface,Distance from Origin,19,1000014501,14741,
319.111,um,Surface,Distance from Origin,19,1000014536,14742,
269.628,um,Surface,Distance from Origin,19,1000014686,14743,
258.673,um,Surface,Distance from Origin,19,1000014716,14744,
243.178,um,Surface,Distance from Origin,19,1000014656,14745,
258.428,um,Surface,Distance from Origin,19,1000014658,14746,
229.098,um,Surface,Distance from Origin,19,1000014470,14747,
243.493,um,Surface,Distance from Origin,19,1000014748,14748,
234.235,um,Surface,Distance from Origin,19,1000014659,14749,
238.897,um,Surface,Distance from Origin,19,1000014750,14750,
233.998,um,Surface,Distance from Origin,19,1000014661,14751,
219.668,um,Surface,Distance from Origin,19,1000014752,14752,
205.137,um,Surface,Distance from Origin,19,1000014353,14753,
217.591,um,Surface,Distance from Origin,19,1000014663,14754,
176.362,um,Surface,Distance from Origin,19,1000014605,14755,
170.093,um,Surface,Distance from Origin,19,1000014756,14756,
151.267,um,Surface,Distance from Origin,19,1000014607,14757,
145.486,um,Surface,Distance from Origin,19,1000014668,14758,
142.534,um,Surface,Distance from Origin,19,1000014199,14759,
138.971,um,Surface,Distance from Origin,19,1000014198,14760,
126.707,um,Surface,Distance from Origin,19,1000014702,14761,
140.539,um,Surface,Distance from Origin,19,1000014762,14762,
119.406,um,Surface,Distance from Origin,19,1000014732,14763,
117.077,um,Surface,Distance from Origin,19,1000014764,14764,
381.529,um,Surface,Distance from Origin,20,1000014765,14765,
420.331,um,Surface,Distance from Origin,20,1000014185,14766,
313.163,um,Surface,Distance from Origin,20,1000014394,14767,
304.05,um,Surface,Distance from Origin,20,1000014676,14768,
309.184,um,Surface,Distance from Origin,20,1000014648,14769,
292.812,um,Surface,Distance from Origin,20,1000014591,14770,
291.284,um,Surface,Distance from Origin,20,1000014710,14771,
301.432,um,Surface,Distance from Origin,20,1000014683,14772,
313.337,um,Surface,Distance from Origin,20,1000014501,14773,
270.164,um,Surface,Distance from Origin,20,1000014686,14774,
307.965,um,Surface,Distance from Origin,20,1000014775,14775,
258.523,um,Surface,Distance from Origin,20,1000014776,14776,
258.058,um,Surface,Distance from Origin,20,1000014716,14777,
229.457,um,Surface,Distance from Origin,20,1000014470,14778,
233.478,um,Surface,Distance from Origin,20,1000014659,14779,
239.405,um,Surface,Distance from Origin,20,1000014780,14780,
240.073,um,Surface,Distance from Origin,20,1000014748,14781,
235.342,um,Surface,Distance from Origin,20,1000014661,14782,
234.371,um,Surface,Distance from Origin,20,1000014783,14783,
237.548,um,Surface,Distance from Origin,20,1000014750,14784,
218.553,um,Surface,Distance from Origin,20,1000014752,14785,
218.903,um,Surface,Distance from Origin,20,1000014786,14786,
203.785,um,Surface,Distance from Origin,20,1000014353,14787,
216.7,um,Surface,Distance from Origin,20,1000014663,14788,
170.195,um,Surface,Distance from Origin,20,1000014756,14789,
150.522,um,Surface,Distance from Origin,20,1000014607,14790,
146.595,um,Surface,Distance from Origin,20,1000014668,14791,
143.388,um,Surface,Distance from Origin,20,1000014199,14792,
139.798,um,Surface,Distance from Origin,20,1000014198,14793,
128.313,um,Surface,Distance from Origin,20,1000014702,14794,
140.668,um,Surface,Distance from Origin,20,1000014762,14795,
119.848,um,Surface,Distance from Origin,20,1000014732,14796,
111.37,um,Surface,Distance from Origin,20,1000014764,14797,
305.112,um,Surface,Distance from Origin,21,1000014798,14798,
312.46,um,Surface,Distance from Origin,21,1000014394,14799,
331.504,um,Surface,Distance from Origin,21,1000014800,14800,
383.309,um,Surface,Distance from Origin,21,1000014765,14801,
420.174,um,Surface,Distance from Origin,21,1000014185,14802,
306.63,um,Surface,Distance from Origin,21,1000014803,14803,
305.538,um,Surface,Distance from Origin,21,1000014804,14804,
304.083,um,Surface,Distance from Origin,21,1000014676,14805,
309.053,um,Surface,Distance from Origin,21,1000014648,14806,
293.023,um,Surface,Distance from Origin,21,1000014591,14807,
289.984,um,Surface,Distance from Origin,21,1000014710,14808,
287.698,um,Surface,Distance from Origin,21,1000014809,14809,
301.022,um,Surface,Distance from Origin,21,1000014683,14810,
313.536,um,Surface,Distance from Origin,21,1000014501,14811,
270.521,um,Surface,Distance from Origin,21,1000014686,14812,
307.014,um,Surface,Distance from Origin,21,1000014775,14813,
257.926,um,Surface,Distance from Origin,21,1000014716,14814,
257.197,um,Surface,Distance from Origin,21,1000014776,14815,
230.423,um,Surface,Distance from Origin,21,1000014470,14816,
239.006,um,Surface,Distance from Origin,21,1000014780,14817,
232.563,um,Surface,Distance from Origin,21,1000014659,14818,
238.202,um,Surface,Distance from Origin,21,1000014748,14819,
234.777,um,Surface,Distance from Origin,21,1000014661,14820,
234.983,um,Surface,Distance from Origin,21,1000014783,14821,
283.487,um,Surface,Distance from Origin,21,1000014822,14822,
239.267,um,Surface,Distance from Origin,21,1000014750,14823,
219.668,um,Surface,Distance from Origin,21,1000014752,14824,
203.847,um,Surface,Distance from Origin,21,1000014353,14825,
218.322,um,Surface,Distance from Origin,21,1000014786,14826,
168.568,um,Surface,Distance from Origin,21,1000014756,14827,
150.456,um,Surface,Distance from Origin,21,1000014607,14828,
146.086,um,Surface,Distance from Origin,21,1000014668,14829,
143.529,um,Surface,Distance from Origin,21,1000014199,14830,
139.103,um,Surface,Distance from Origin,21,1000014198,14831,
139.985,um,Surface,Distance from Origin,21,1000014762,14832,
120.776,um,Surface,Distance from Origin,21,1000014732,14833,
111.03,um,Surface,Distance from Origin,21,1000014764,14834,
330.634,um,Surface,Distance from Origin,22,1000014800,14835,
382.764,um,Surface,Distance from Origin,22,1000014765,14836,
419.881,um,Surface,Distance from Origin,22,1000014185,14837,
311.941,um,Surface,Distance from Origin,22,1000014394,14838,
302.71,um,Surface,Distance from Origin,22,1000014798,14839,
306.358,um,Surface,Distance from Origin,22,1000014804,14840,
304.243,um,Surface,Distance from Origin,22,1000014803,14841,
302.828,um,Surface,Distance from Origin,22,1000014676,14842,
305.882,um,Surface,Distance from Origin,22,1000014648,14843,
291.74,um,Surface,Distance from Origin,22,1000014591,14844,
287.913,um,Surface,Distance from Origin,22,1000014710,14845,
301.515,um,Surface,Distance from Origin,22,1000014846,14846,
286.912,um,Surface,Distance from Origin,22,1000014809,14847,
290.375,um,Surface,Distance from Origin,22,1000014848,14848,
299.798,um,Surface,Distance from Origin,22,1000014683,14849,
313.208,um,Surface,Distance from Origin,22,1000014501,14850,
270.319,um,Surface,Distance from Origin,22,1000014686,14851,
317.26,um,Surface,Distance from Origin,22,1000014852,14852,
307.496,um,Surface,Distance from Origin,22,1000014775,14853,
256.712,um,Surface,Distance from Origin,22,1000014776,14854,
229.683,um,Surface,Distance from Origin,22,1000014470,14855,
232.791,um,Surface,Distance from Origin,22,1000014659,14856,
238.546,um,Surface,Distance from Origin,22,1000014780,14857,
237.288,um,Surface,Distance from Origin,22,1000014748,14858,
236.058,um,Surface,Distance from Origin,22,1000014859,14859,
233.861,um,Surface,Distance from Origin,22,1000014783,14860,
283.221,um,Surface,Distance from Origin,22,1000014822,14861,
239.514,um,Surface,Distance from Origin,22,1000014750,14862,
219.372,um,Surface,Distance from Origin,22,1000014752,14863,
217.874,um,Surface,Distance from Origin,22,1000014786,14864,
201.122,um,Surface,Distance from Origin,22,1000014353,14865,
167.041,um,Surface,Distance from Origin,22,1000014756,14866,
149.453,um,Surface,Distance from Origin,22,1000014607,14867,
143.194,um,Surface,Distance from Origin,22,1000014199,14868,
138.022,um,Surface,Distance from Origin,22,1000014198,14869,
138.452,um,Surface,Distance from Origin,22,1000014762,14870,
119.365,um,Surface,Distance from Origin,22,1000014732,14871,
107.397,um,Surface,Distance from Origin,22,1000014764,14872,
303.641,um,Surface,Distance from Origin,23,1000014803,14873,
301.453,um,Surface,Distance from Origin,23,1000014798,14874,
307.771,um,Surface,Distance from Origin,23,1000014804,14875,
328.683,um,Surface,Distance from Origin,23,1000014800,14876,
381.477,um,Surface,Distance from Origin,23,1000014765,14877,
419.321,um,Surface,Distance from Origin,23,1000014185,14878,
303.004,um,Surface,Distance from Origin,23,1000014676,14879,
304.697,um,Surface,Distance from Origin,23,1000014648,14880,
291.862,um,Surface,Distance from Origin,23,1000014591,14881,
287.396,um,Surface,Distance from Origin,23,1000014809,14882,
300.955,um,Surface,Distance from Origin,23,1000014846,14883,
290.157,um,Surface,Distance from Origin,23,1000014848,14884,
312.36,um,Surface,Distance from Origin,23,1000014501,14885,
271.442,um,Surface,Distance from Origin,23,1000014686,14886,
316.385,um,Surface,Distance from Origin,23,1000014887,14887,
317.793,um,Surface,Distance from Origin,23,1000014852,14888,
306.025,um,Surface,Distance from Origin,23,1000014775,14889,
254.253,um,Surface,Distance from Origin,23,1000014776,14890,
231.13,um,Surface,Distance from Origin,23,1000014470,14891,
232.978,um,Surface,Distance from Origin,23,1000014659,14892,
238.489,um,Surface,Distance from Origin,23,1000014780,14893,
234.991,um,Surface,Distance from Origin,23,1000014859,14894,
234.221,um,Surface,Distance from Origin,23,1000014783,14895,
281.131,um,Surface,Distance from Origin,23,1000014822,14896,
238.75,um,Surface,Distance from Origin,23,1000014750,14897,
218.903,um,Surface,Distance from Origin,23,1000014752,14898,
217.544,um,Surface,Distance from Origin,23,1000014786,14899,
200.753,um,Surface,Distance from Origin,23,1000014353,14900,
149.95,um,Surface,Distance from Origin,23,1000014607,14901,
143.079,um,Surface,Distance from Origin,23,1000014199,14902,
138.07,um,Surface,Distance from Origin,23,1000014198,14903,
141.173,um,Surface,Distance from Origin,23,1000014762,14904,
119.626,um,Surface,Distance from Origin,23,1000014732,14905,
311.287,um,Surface,Distance from Origin,24,1000014804,14906,
330.443,um,Surface,Distance from Origin,24,1000014800,14907,
419.386,um,Surface,Distance from Origin,24,1000014185,14908,
310.881,um,Surface,Distance from Origin,24,1000014909,14909,
303.48,um,Surface,Distance from Origin,24,1000014803,14910,
300.231,um,Surface,Distance from Origin,24,1000014798,14911,
302.626,um,Surface,Distance from Origin,24,1000014676,14912,
305.613,um,Surface,Distance from Origin,24,1000014648,14913,
292.498,um,Surface,Distance from Origin,24,1000014591,14914,
287.509,um,Surface,Distance from Origin,24,1000014809,14915,
299.861,um,Surface,Distance from Origin,24,1000014846,14916,
290.106,um,Surface,Distance from Origin,24,1000014848,14917,
309.986,um,Surface,Distance from Origin,24,1000014918,14918,
271.509,um,Surface,Distance from Origin,24,1000014686,14919,
314.62,um,Surface,Distance from Origin,24,1000014887,14920,
316.668,um,Surface,Distance from Origin,24,1000014852,14921,
307.667,um,Surface,Distance from Origin,24,1000014775,14922,
256.068,um,Surface,Distance from Origin,24,1000014776,14923,
232.643,um,Surface,Distance from Origin,24,1000014470,14924,
235.226,um,Surface,Distance from Origin,24,1000014659,14925,
220.869,um,Surface,Distance from Origin,24,1000014926,14926,
234.739,um,Surface,Distance from Origin,24,1000014783,14927,
234.167,um,Surface,Distance from Origin,24,1000014859,14928,
280.619,um,Surface,Distance from Origin,24,1000014822,14929,
217.707,um,Surface,Distance from Origin,24,1000014752,14930,
202.661,um,Surface,Distance from Origin,24,1000014353,14931,
149.948,um,Surface,Distance from Origin,24,1000014607,14932,
144.913,um,Surface,Distance from Origin,24,1000014199,14933,
138.52,um,Surface,Distance from Origin,24,1000014198,14934,
140.812,um,Surface,Distance from Origin,24,1000014762,14935,
118.789,um,Surface,Distance from Origin,24,1000014732,14936,
310.607,um,Surface,Distance from Origin,25,1000014909,14937,
312.458,um,Surface,Distance from Origin,25,1000014938,14938,
322.429,um,Surface,Distance from Origin,25,1000014939,14939,
419.55,um,Surface,Distance from Origin,25,1000014185,14940,
305.593,um,Surface,Distance from Origin,25,1000014803,14941,
303.298,um,Surface,Distance from Origin,25,1000014676,14942,
301.302,um,Surface,Distance from Origin,25,1000014943,14943,
305.281,um,Surface,Distance from Origin,25,1000014648,14944,
292.557,um,Surface,Distance from Origin,25,1000014591,14945,
288.005,um,Surface,Distance from Origin,25,1000014809,14946,
300.288,um,Surface,Distance from Origin,25,1000014846,14947,
327.194,um,Surface,Distance from Origin,25,1000014948,14948,
290.372,um,Surface,Distance from Origin,25,1000014848,14949,
323.345,um,Surface,Distance from Origin,25,1000014950,14950,
311.651,um,Surface,Distance from Origin,25,1000014918,14951,
270.738,um,Surface,Distance from Origin,25,1000014686,14952,
315.955,um,Surface,Distance from Origin,25,1000014887,14953,
317.9,um,Surface,Distance from Origin,25,1000014852,14954,
306.862,um,Surface,Distance from Origin,25,1000014775,14955,
238.26,um,Surface,Distance from Origin,25,1000014956,14956,
232.873,um,Surface,Distance from Origin,25,1000014470,14957,
235.654,um,Surface,Distance from Origin,25,1000014659,14958,
221.504,um,Surface,Distance from Origin,25,1000014926,14959,
234.901,um,Surface,Distance from Origin,25,1000014783,14960,
233.579,um,Surface,Distance from Origin,25,1000014859,14961,
218.882,um,Surface,Distance from Origin,25,1000014752,14962,
202.126,um,Surface,Distance from Origin,25,1000014353,14963,
176.659,um,Surface,Distance from Origin,25,1000014964,14964,
150.034,um,Surface,Distance from Origin,25,1000014607,14965,
146.429,um,Surface,Distance from Origin,25,1000014966,14966,
144.806,um,Surface,Distance from Origin,25,1000014199,14967,
138.962,um,Surface,Distance from Origin,25,1000014198,14968,
118.017,um,Surface,Distance from Origin,25,1000014732,14969,
420.031,um,Surface,Distance from Origin,26,1000014185,14970,
322.317,um,Surface,Distance from Origin,26,1000014939,14971,
315.253,um,Surface,Distance from Origin,26,1000014938,14972,
311.691,um,Surface,Distance from Origin,26,1000014909,14973,
303.8,um,Surface,Distance from Origin,26,1000014676,14974,
298.661,um,Surface,Distance from Origin,26,1000014943,14975,
305.674,um,Surface,Distance from Origin,26,1000014648,14976,
292.788,um,Surface,Distance from Origin,26,1000014591,14977,
289.115,um,Surface,Distance from Origin,26,1000014809,14978,
328.63,um,Surface,Distance from Origin,26,1000014948,14979,
300.805,um,Surface,Distance from Origin,26,1000014846,14980,
300.634,um,Surface,Distance from Origin,26,1000014981,14981,
323.034,um,Surface,Distance from Origin,26,1000014950,14982,
311.5,um,Surface,Distance from Origin,26,1000014918,14983,
272.211,um,Surface,Distance from Origin,26,1000014686,14984,
316.41,um,Surface,Distance from Origin,26,1000014887,14985,
317.529,um,Surface,Distance from Origin,26,1000014852,14986,
309.101,um,Surface,Distance from Origin,26,1000014775,14987,
239.892,um,Surface,Distance from Origin,26,1000014956,14988,
233.282,um,Surface,Distance from Origin,26,1000014470,14989,
235.86,um,Surface,Distance from Origin,26,1000014659,14990,
219.988,um,Surface,Distance from Origin,26,1000014991,14991,
220.519,um,Surface,Distance from Origin,26,1000014926,14992,
235.482,um,Surface,Distance from Origin,26,1000014783,14993,
218.926,um,Surface,Distance from Origin,26,1000014752,14994,
202.687,um,Surface,Distance from Origin,26,1000014353,14995,
177.352,um,Surface,Distance from Origin,26,1000014964,14996,
146.701,um,Surface,Distance from Origin,26,1000014966,14997,
144.838,um,Surface,Distance from Origin,26,1000014199,14998,
138.833,um,Surface,Distance from Origin,26,1000014198,14999,
156.715,um,Surface,Distance from Origin,26,1000015000,15000,
119.325,um,Surface,Distance from Origin,26,1000014732,15001,
299.291,um,Surface,Distance from Origin,27,1000014943,15002,
303.701,um,Surface,Distance from Origin,27,1000014676,15003,
311.942,um,Surface,Distance from Origin,27,1000014909,15004,
317.367,um,Surface,Distance from Origin,27,1000014938,15005,
320.126,um,Surface,Distance from Origin,27,1000014939,15006,
304.328,um,Surface,Distance from Origin,27,1000015007,15007,
292.328,um,Surface,Distance from Origin,27,1000014591,15008,
292.527,um,Surface,Distance from Origin,27,1000015009,15009,
288.499,um,Surface,Distance from Origin,27,1000014809,15010,
329.571,um,Surface,Distance from Origin,27,1000014948,15011,
320.392,um,Surface,Distance from Origin,27,1000015012,15012,
300,um,Surface,Distance from Origin,27,1000014981,15013,
316.896,um,Surface,Distance from Origin,27,1000014918,15014,
322.939,um,Surface,Distance from Origin,27,1000014950,15015,
316.275,um,Surface,Distance from Origin,27,1000014887,15016,
318.721,um,Surface,Distance from Origin,27,1000014852,15017,
241.349,um,Surface,Distance from Origin,27,1000014956,15018,
230.85,um,Surface,Distance from Origin,27,1000014470,15019,
235.936,um,Surface,Distance from Origin,27,1000014659,15020,
230.61,um,Surface,Distance from Origin,27,1000015021,15021,
239.818,um,Surface,Distance from Origin,27,1000015022,15022,
220.424,um,Surface,Distance from Origin,27,1000014991,15023,
220.769,um,Surface,Distance from Origin,27,1000014926,15024,
236.086,um,Surface,Distance from Origin,27,1000014783,15025,
218.16,um,Surface,Distance from Origin,27,1000014752,15026,
217.479,um,Surface,Distance from Origin,27,1000015027,15027,
177.088,um,Surface,Distance from Origin,27,1000014964,15028,
174.706,um,Surface,Distance from Origin,27,1000015029,15029,
163.402,um,Surface,Distance from Origin,27,1000015030,15030,
150.731,um,Surface,Distance from Origin,27,1000014966,15031,
144.426,um,Surface,Distance from Origin,27,1000014199,15032,
138.89,um,Surface,Distance from Origin,27,1000014198,15033,
159.233,um,Surface,Distance from Origin,27,1000015000,15034,
119.287,um,Surface,Distance from Origin,27,1000014732,15035,
287.977,um,Surface,Distance from Origin,28,1000014809,15036,
291.799,um,Surface,Distance from Origin,28,1000014591,15037,
302.83,um,Surface,Distance from Origin,28,1000015007,15038,
296.924,um,Surface,Distance from Origin,28,1000014943,15039,
302.335,um,Surface,Distance from Origin,28,1000014676,15040,
311.393,um,Surface,Distance from Origin,28,1000014909,15041,
317.852,um,Surface,Distance from Origin,28,1000014938,15042,
320.347,um,Surface,Distance from Origin,28,1000014939,15043,
289.085,um,Surface,Distance from Origin,28,1000015009,15044,
328.62,um,Surface,Distance from Origin,28,1000014948,15045,
299.313,um,Surface,Distance from Origin,28,1000014981,15046,
319.849,um,Surface,Distance from Origin,28,1000015012,15047,
317.357,um,Surface,Distance from Origin,28,1000014918,15048,
321.635,um,Surface,Distance from Origin,28,1000014950,15049,
319.918,um,Surface,Distance from Origin,28,1000014852,15050,
244.966,um,Surface,Distance from Origin,28,1000014956,15051,
229.076,um,Surface,Distance from Origin,28,1000015021,15052,
239.469,um,Surface,Distance from Origin,28,1000015022,15053,
234.164,um,Surface,Distance from Origin,28,1000014659,15054,
230.305,um,Surface,Distance from Origin,28,1000015055,15055,
220.664,um,Surface,Distance from Origin,28,1000014991,15056,
220.916,um,Surface,Distance from Origin,28,1000014926,15057,
235.828,um,Surface,Distance from Origin,28,1000014783,15058,
218.16,um,Surface,Distance from Origin,28,1000014752,15059,
216.121,um,Surface,Distance from Origin,28,1000015027,15060,
177.241,um,Surface,Distance from Origin,28,1000014964,15061,
175.407,um,Surface,Distance from Origin,28,1000015029,15062,
150.107,um,Surface,Distance from Origin,28,1000014966,15063,
162.488,um,Surface,Distance from Origin,28,1000015030,15064,
143.919,um,Surface,Distance from Origin,28,1000014199,15065,
139.124,um,Surface,Distance from Origin,28,1000014198,15066,
160.158,um,Surface,Distance from Origin,28,1000015000,15067,
302.911,um,Surface,Distance from Origin,29,1000014676,15068,
310.757,um,Surface,Distance from Origin,29,1000015069,15069,
311.806,um,Surface,Distance from Origin,29,1000014909,15070,
318.992,um,Surface,Distance from Origin,29,1000014938,15071,
419.02,um,Surface,Distance from Origin,29,1000015072,15072,
437.487,um,Surface,Distance from Origin,29,1000015073,15073,
296.338,um,Surface,Distance from Origin,29,1000014943,15074,
303.529,um,Surface,Distance from Origin,29,1000015007,15075,
292.238,um,Surface,Distance from Origin,29,1000014591,15076,
288.669,um,Surface,Distance from Origin,29,1000014809,15077,
288.025,um,Surface,Distance from Origin,29,1000015009,15078,
300.36,um,Surface,Distance from Origin,29,1000014981,15079,
319.434,um,Surface,Distance from Origin,29,1000015012,15080,
316.733,um,Surface,Distance from Origin,29,1000014918,15081,
321.58,um,Surface,Distance from Origin,29,1000014950,15082,
318.843,um,Surface,Distance from Origin,29,1000014852,15083,
239.644,um,Surface,Distance from Origin,29,1000015022,15084,
230.761,um,Surface,Distance from Origin,29,1000015055,15085,
228.795,um,Surface,Distance from Origin,29,1000015021,15086,
233.212,um,Surface,Distance from Origin,29,1000014659,15087,
221.014,um,Surface,Distance from Origin,29,1000014926,15088,
220.536,um,Surface,Distance from Origin,29,1000014991,15089,
235.299,um,Surface,Distance from Origin,29,1000014783,15090,
219.158,um,Surface,Distance from Origin,29,1000015027,15091,
175.285,um,Surface,Distance from Origin,29,1000015029,15092,
161.805,um,Surface,Distance from Origin,29,1000015030,15093,
142.201,um,Surface,Distance from Origin,29,1000014198,15094,
142.657,um,Surface,Distance from Origin,29,1000014199,15095,
141.464,um,Surface,Distance from Origin,29,1000015096,15096,
139.168,um,Surface,Distance from Origin,29,1000015097,15097,
160.495,um,Surface,Distance from Origin,29,1000015000,15098,
127.523,um,Surface,Distance from Origin,29,1000015099,15099,
119.373,um,Surface,Distance from Origin,29,1000015100,15100,
296.479,um,Surface,Distance from Origin,30,1000014943,15101,
345.132,um,Surface,Distance from Origin,30,1000015102,15102,
309.509,um,Surface,Distance from Origin,30,1000015069,15103,
311.941,um,Surface,Distance from Origin,30,1000014909,15104,
418.476,um,Surface,Distance from Origin,30,1000015072,15105,
438.751,um,Surface,Distance from Origin,30,1000015073,15106,
303.156,um,Surface,Distance from Origin,30,1000015007,15107,
302.892,um,Surface,Distance from Origin,30,1000015108,15108,
288.187,um,Surface,Distance from Origin,30,1000015009,15109,
316.733,um,Surface,Distance from Origin,30,1000014918,15110,
323.685,um,Surface,Distance from Origin,30,1000014950,15111,
317.021,um,Surface,Distance from Origin,30,1000015012,15112,
318.873,um,Surface,Distance from Origin,30,1000014852,15113,
230.43,um,Surface,Distance from Origin,30,1000015021,15114,
239.197,um,Surface,Distance from Origin,30,1000015022,15115,
233.776,um,Surface,Distance from Origin,30,1000014659,15116,
231.704,um,Surface,Distance from Origin,30,1000015055,15117,
222.999,um,Surface,Distance from Origin,30,1000015118,15118,
220.068,um,Surface,Distance from Origin,30,1000014991,15119,
220.406,um,Surface,Distance from Origin,30,1000014926,15120,
234.888,um,Surface,Distance from Origin,30,1000014783,15121,
215.702,um,Surface,Distance from Origin,30,1000015122,15122,
290.241,um,Surface,Distance from Origin,30,1000015123,15123,
217.467,um,Surface,Distance from Origin,30,1000015027,15124,
175.418,um,Surface,Distance from Origin,30,1000015029,15125,
161.066,um,Surface,Distance from Origin,30,1000015030,15126,
145.308,um,Surface,Distance from Origin,30,1000014198,15127,
143.989,um,Surface,Distance from Origin,30,1000014199,15128,
142.512,um,Surface,Distance from Origin,30,1000015096,15129,
138.702,um,Surface,Distance from Origin,30,1000015097,15130,
157.877,um,Surface,Distance from Origin,30,1000015000,15131,
127.314,um,Surface,Distance from Origin,30,1000015099,15132,
119.01,um,Surface,Distance from Origin,30,1000015100,15133,
307.485,um,Surface,Distance from Origin,31,1000015069,15134,
310.9,um,Surface,Distance from Origin,31,1000014909,15135,
417.627,um,Surface,Distance from Origin,31,1000015072,15136,
437.459,um,Surface,Distance from Origin,31,1000015073,15137,
344.269,um,Surface,Distance from Origin,31,1000015102,15138,
296.313,um,Surface,Distance from Origin,31,1000014943,15139,
303.256,um,Surface,Distance from Origin,31,1000015007,15140,
