
Track Intensity StdDev Ch=1 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
6.95913,,Track,1,Image 1,1000015744,
2.33221,,Track,1,Image 1,1000015750,
29.857,,Track,1,Image 1,1000015752,
9.68247,,Track,1,Image 1,1000015753,
2.88925,,Track,1,Image 1,1000015756,
0,,Track,1,Image 1,1000015758,
23.0571,,Track,1,Image 1,1000015767,
46.8048,,Track,1,Image 1,1000015768,
25.2554,,Track,1,Image 1,1000015772,
0.198997,,Track,1,Image 1,1000015781,
0.459016,,Track,1,Image 1,1000015782,
18.0852,,Track,1,Image 1,1000015808,
7.55684,,Track,1,Image 1,1000015810,
0.749264,,Track,1,Image 1,1000015856,
0.129898,,Track,1,Image 1,1000015857,
1.01586,,Track,1,Image 1,1000015872,
3.6147,,Track,1,Image 1,1000015881,
6.01975,,Track,1,Image 1,1000015885,
1.02806,,Track,1,Image 1,1000015891,
31.4432,,Track,1,Image 1,1000015910,
0,,Track,1,Image 1,1000015931,
37.305,,Track,1,Image 1,1000015937,
0.907314,,Track,1,Image 1,1000015951,
0,,Track,1,Image 1,1000015960,
18.3633,,Track,1,Image 1,1000015964,
0.527179,,Track,1,Image 1,1000015975,
9.54852,,Track,1,Image 1,1000015996,
46.9936,,Track,1,Image 1,1000016009,
14.9069,,Track,1,Image 1,1000016017,
3.14978,,Track,1,Image 1,1000016024,
30.8071,,Track,1,Image 1,1000016031,
19.2525,,Track,1,Image 1,1000016045,
5.45516,,Track,1,Image 1,1000016051,
15.4336,,Track,1,Image 1,1000016052,
0,,Track,1,Image 1,1000016073,
2.56866,,Track,1,Image 1,1000016077,
18.0442,,Track,1,Image 1,1000016083,
13.1108,,Track,1,Image 1,1000016095,
21.4034,,Track,1,Image 1,1000016100,
12.6526,,Track,1,Image 1,1000016102,
7.66744,,Track,1,Image 1,1000016107,
3.56332,,Track,1,Image 1,1000016109,
6.06218,,Track,1,Image 1,1000016117,
23.9457,,Track,1,Image 1,1000016143,
10.5631,,Track,1,Image 1,1000016167,
0,,Track,1,Image 1,1000016188,
1.84849,,Track,1,Image 1,1000016195,
18.3825,,Track,1,Image 1,1000016200,
0.371377,,Track,1,Image 1,1000016214,
0,,Track,1,Image 1,1000016218,
17.3193,,Track,1,Image 1,1000016223,
8.15897,,Track,1,Image 1,1000016232,
11.4363,,Track,1,Image 1,1000016233,
