
Track Intensity StdDev Ch=3 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
7.12445,,Track,3,Image 1,1000014407,
54.3061,,Track,3,Image 1,1000014412,
41.5839,,Track,3,Image 1,1000014414,
54.7322,,Track,3,Image 1,1000014422,
56.7018,,Track,3,Image 1,1000014430,
47.1267,,Track,3,Image 1,1000014433,
37.8394,,Track,3,Image 1,1000014436,
54.8341,,Track,3,Image 1,1000014438,
34.262,,Track,3,Image 1,1000014439,
48.5542,,Track,3,Image 1,1000014440,
59.9718,,Track,3,Image 1,1000014447,
56.2797,,Track,3,Image 1,1000014453,
50.3396,,Track,3,Image 1,1000014459,
38.3979,,Track,3,Image 1,1000014465,
18.5897,,Track,3,Image 1,1000014470,
41.3253,,Track,3,Image 1,1000014493,
54.5824,,Track,3,Image 1,1000014501,
35.9126,,Track,3,Image 1,1000014521,
40.321,,Track,3,Image 1,1000014536,
56.2497,,Track,3,Image 1,1000014545,
42.9369,,Track,3,Image 1,1000014556,
57.1937,,Track,3,Image 1,1000014582,
50.0633,,Track,3,Image 1,1000014583,
49.9248,,Track,3,Image 1,1000014584,
51.1057,,Track,3,Image 1,1000014586,
49.9682,,Track,3,Image 1,1000014591,
38.0423,,Track,3,Image 1,1000014605,
51.6729,,Track,3,Image 1,1000014607,
34.2847,,Track,3,Image 1,1000014626,
55.6977,,Track,3,Image 1,1000014627,
32.5087,,Track,3,Image 1,1000014647,
40.1225,,Track,3,Image 1,1000014648,
35.3127,,Track,3,Image 1,1000014656,
28.7695,,Track,3,Image 1,1000014658,
45.5755,,Track,3,Image 1,1000014659,
54.9183,,Track,3,Image 1,1000014661,
40.2989,,Track,3,Image 1,1000014663,
25.6546,,Track,3,Image 1,1000014668,
44.7842,,Track,3,Image 1,1000014676,
38.4627,,Track,3,Image 1,1000014683,
42.4829,,Track,3,Image 1,1000014686,
40.6699,,Track,3,Image 1,1000014702,
55.2607,,Track,3,Image 1,1000014710,
41.0347,,Track,3,Image 1,1000014716,
44.0048,,Track,3,Image 1,1000014732,
45.2989,,Track,3,Image 1,1000014748,
64.7568,,Track,3,Image 1,1000014750,
46.2594,,Track,3,Image 1,1000014752,
57.5586,,Track,3,Image 1,1000014756,
42.7009,,Track,3,Image 1,1000014762,
28.7831,,Track,3,Image 1,1000014764,
44.2801,,Track,3,Image 1,1000014765,
43.3897,,Track,3,Image 1,1000014775,
37.7185,,Track,3,Image 1,1000014776,
46.771,,Track,3,Image 1,1000014780,
41.9407,,Track,3,Image 1,1000014783,
46.047,,Track,3,Image 1,1000014786,
32.0472,,Track,3,Image 1,1000014798,
27.5718,,Track,3,Image 1,1000014800,
57.3917,,Track,3,Image 1,1000014803,
40.3416,,Track,3,Image 1,1000014804,
42.5399,,Track,3,Image 1,1000014809,
50.2768,,Track,3,Image 1,1000014822,
53.6689,,Track,3,Image 1,1000014846,
35.7821,,Track,3,Image 1,1000014848,
42.3884,,Track,3,Image 1,1000014852,
52.7986,,Track,3,Image 1,1000014859,
46.3168,,Track,3,Image 1,1000014887,
51.5331,,Track,3,Image 1,1000014909,
47.9724,,Track,3,Image 1,1000014918,
34.2555,,Track,3,Image 1,1000014926,
34.6704,,Track,3,Image 1,1000014938,
54.5438,,Track,3,Image 1,1000014939,
59.5706,,Track,3,Image 1,1000014943,
37.8414,,Track,3,Image 1,1000014948,
52.3723,,Track,3,Image 1,1000014950,
49.0781,,Track,3,Image 1,1000014956,
46.9035,,Track,3,Image 1,1000014964,
49.3533,,Track,3,Image 1,1000014966,
33.0714,,Track,3,Image 1,1000014981,
44.2535,,Track,3,Image 1,1000014991,
61.9543,,Track,3,Image 1,1000015000,
49.364,,Track,3,Image 1,1000015007,
32.6233,,Track,3,Image 1,1000015009,
49.0348,,Track,3,Image 1,1000015012,
20.8773,,Track,3,Image 1,1000015021,
49.1078,,Track,3,Image 1,1000015022,
44.4083,,Track,3,Image 1,1000015027,
37.578,,Track,3,Image 1,1000015029,
49.1965,,Track,3,Image 1,1000015030,
34.6087,,Track,3,Image 1,1000015055,
34.0329,,Track,3,Image 1,1000015069,
49.7608,,Track,3,Image 1,1000015072,
53.0713,,Track,3,Image 1,1000015073,
30.983,,Track,3,Image 1,1000015096,
56.3513,,Track,3,Image 1,1000015097,
50.6562,,Track,3,Image 1,1000015099,
58.812,,Track,3,Image 1,1000015100,
36.5883,,Track,3,Image 1,1000015102,
42.8038,,Track,3,Image 1,1000015108,
55.4849,,Track,3,Image 1,1000015118,
31.0159,,Track,3,Image 1,1000015122,
59.3211,,Track,3,Image 1,1000015123,
41.9842,,Track,3,Image 1,1000015142,
61.196,,Track,3,Image 1,1000015145,
47.9073,,Track,3,Image 1,1000015154,
37.1496,,Track,3,Image 1,1000015158,
34.6216,,Track,3,Image 1,1000015161,
41.5702,,Track,3,Image 1,1000015174,
44.3671,,Track,3,Image 1,1000015179,
46.7006,,Track,3,Image 1,1000015180,
51.0265,,Track,3,Image 1,1000015184,
42.217,,Track,3,Image 1,1000015190,
46.3108,,Track,3,Image 1,1000015202,
53.4431,,Track,3,Image 1,1000015204,
30.8188,,Track,3,Image 1,1000015206,
37.4074,,Track,3,Image 1,1000015207,
53.188,,Track,3,Image 1,1000015208,
53.0729,,Track,3,Image 1,1000015213,
40.4503,,Track,3,Image 1,1000015219,
35.9995,,Track,3,Image 1,1000015221,
43.2037,,Track,3,Image 1,1000015228,
54.0423,,Track,3,Image 1,1000015237,
55.2011,,Track,3,Image 1,1000015240,
60.0592,,Track,3,Image 1,1000015248,
51.1634,,Track,3,Image 1,1000015251,
39.1551,,Track,3,Image 1,1000015267,
34.66,,Track,3,Image 1,1000015268,
53.9541,,Track,3,Image 1,1000015274,
58.6616,,Track,3,Image 1,1000015279,
38.5305,,Track,3,Image 1,1000015280,
32.5158,,Track,3,Image 1,1000015290,
27.7516,,Track,3,Image 1,1000015293,
26.7531,,Track,3,Image 1,1000015307,
51.5451,,Track,3,Image 1,1000015308,
48.6905,,Track,3,Image 1,1000015348,
53.2672,,Track,3,Image 1,1000015352,
53.093,,Track,3,Image 1,1000015353,
33.5426,,Track,3,Image 1,1000015362,
42.3282,,Track,3,Image 1,1000015370,
37.1611,,Track,3,Image 1,1000015377,
49.3952,,Track,3,Image 1,1000015388,
29.0789,,Track,3,Image 1,1000015394,
45.7852,,Track,3,Image 1,1000015400,
48.8655,,Track,3,Image 1,1000015407,
46.2511,,Track,3,Image 1,1000015415,
56.0255,,Track,3,Image 1,1000015421,
48.9775,,Track,3,Image 1,1000015432,
35.9115,,Track,3,Image 1,1000015443,
47.4978,,Track,3,Image 1,1000015450,
39.5323,,Track,3,Image 1,1000015455,
33.3332,,Track,3,Image 1,1000015461,
60.9605,,Track,3,Image 1,1000015477,
25.4897,,Track,3,Image 1,1000015497,
46.1453,,Track,3,Image 1,1000015502,
49.8141,,Track,3,Image 1,1000015503,
33.9651,,Track,3,Image 1,1000015508,
39.5218,,Track,3,Image 1,1000015516,
48.1296,,Track,3,Image 1,1000015525,
53.0356,,Track,3,Image 1,1000015536,
16.394,,Track,3,Image 1,1000015541,
40.8708,,Track,3,Image 1,1000015557,
41.7903,,Track,3,Image 1,1000015590,
57.1441,,Track,3,Image 1,1000015591,
37.5991,,Track,3,Image 1,1000015593,
47.442,,Track,3,Image 1,1000015622,
35.6352,,Track,3,Image 1,1000015630,
42.5441,,Track,3,Image 1,1000015650,
57.1491,,Track,3,Image 1,1000015674,
34.0208,,Track,3,Image 1,1000015675,
54.474,,Track,3,Image 1,1000015678,
40.0675,,Track,3,Image 1,1000015680,
52.1478,,Track,3,Image 1,1000015682,
39.1619,,Track,3,Image 1,1000015700,
44.0889,,Track,3,Image 1,1000015706,
46.5388,,Track,3,Image 1,1000015719,
1.4479,,Track,3,Image 1,1000015724,
39.1701,,Track,3,Image 1,1000015726,
52.0678,,Track,3,Image 1,1000015727,
41.65,,Track,3,Image 1,1000015732,
54.9366,,Track,3,Image 1,1000015744,
45.7126,,Track,3,Image 1,1000015750,
50.2758,,Track,3,Image 1,1000015752,
42.237,,Track,3,Image 1,1000015753,
29.7116,,Track,3,Image 1,1000015756,
49.976,,Track,3,Image 1,1000015758,
48.9639,,Track,3,Image 1,1000015767,
66.0359,,Track,3,Image 1,1000015768,
36.0449,,Track,3,Image 1,1000015772,
34.3414,,Track,3,Image 1,1000015781,
28.9174,,Track,3,Image 1,1000015782,
41.2388,,Track,3,Image 1,1000015808,
38.667,,Track,3,Image 1,1000015810,
47.9445,,Track,3,Image 1,1000015856,
33.938,,Track,3,Image 1,1000015857,
7.28592,,Track,3,Image 1,1000015872,
43.1895,,Track,3,Image 1,1000015881,
40.4125,,Track,3,Image 1,1000015885,
55.54,,Track,3,Image 1,1000015891,
22.6297,,Track,3,Image 1,1000015910,
23.1749,,Track,3,Image 1,1000015931,
55.0031,,Track,3,Image 1,1000015937,
35.4559,,Track,3,Image 1,1000015951,
33.2248,,Track,3,Image 1,1000015960,
52.407,,Track,3,Image 1,1000015964,
52.3545,,Track,3,Image 1,1000015975,
48.3319,,Track,3,Image 1,1000015996,
36.7988,,Track,3,Image 1,1000016009,
36.8176,,Track,3,Image 1,1000016017,
51.2599,,Track,3,Image 1,1000016024,
42.5779,,Track,3,Image 1,1000016031,
41.3338,,Track,3,Image 1,1000016045,
44.0231,,Track,3,Image 1,1000016051,
48.9675,,Track,3,Image 1,1000016052,
27.5008,,Track,3,Image 1,1000016073,
44.1434,,Track,3,Image 1,1000016077,
36.2947,,Track,3,Image 1,1000016083,
42.5122,,Track,3,Image 1,1000016095,
50.1288,,Track,3,Image 1,1000016100,
41.3412,,Track,3,Image 1,1000016102,
54.1785,,Track,3,Image 1,1000016107,
46.17,,Track,3,Image 1,1000016109,
39.6427,,Track,3,Image 1,1000016117,
30.1432,,Track,3,Image 1,1000016143,
59.3585,,Track,3,Image 1,1000016167,
41.747,,Track,3,Image 1,1000016188,
30.8202,,Track,3,Image 1,1000016195,
36.4988,,Track,3,Image 1,1000016200,
38.4719,,Track,3,Image 1,1000016214,
34.2759,,Track,3,Image 1,1000016218,
45.2931,,Track,3,Image 1,1000016223,
51.5936,,Track,3,Image 1,1000016232,
44.2822,,Track,3,Image 1,1000016233,
59.8353,,Track,3,Image 1,1000016235,
65.9839,,Track,3,Image 1,1000016250,
29.3908,,Track,3,Image 1,1000016259,
27.8785,,Track,3,Image 1,1000016275,
36.976,,Track,3,Image 1,1000016281,
57.643,,Track,3,Image 1,1000016292,
54.6902,,Track,3,Image 1,1000016299,
48.4934,,Track,3,Image 1,1000016304,
44.0212,,Track,3,Image 1,1000016316,
52.8925,,Track,3,Image 1,1000016320,
56.1661,,Track,3,Image 1,1000016332,
31.2067,,Track,3,Image 1,1000016337,
54.397,,Track,3,Image 1,1000016338,
48.0881,,Track,3,Image 1,1000016342,
39.4409,,Track,3,Image 1,1000016354,
33.5112,,Track,3,Image 1,1000016357,
22.0809,,Track,3,Image 1,1000016360,
42.9031,,Track,3,Image 1,1000016381,
39.344,,Track,3,Image 1,1000016386,
34.4504,,Track,3,Image 1,1000016390,
47.4182,,Track,3,Image 1,1000016397,
34.4065,,Track,3,Image 1,1000016402,
36.9119,,Track,3,Image 1,1000016404,
41.9496,,Track,3,Image 1,1000016415,
33.7336,,Track,3,Image 1,1000016419,
55.1045,,Track,3,Image 1,1000016423,
13.9953,,Track,3,Image 1,1000016426,
27.8071,,Track,3,Image 1,1000016430,
43.8164,,Track,3,Image 1,1000016436,
41.5876,,Track,3,Image 1,1000016453,
43.058,,Track,3,Image 1,1000016466,
58.87,,Track,3,Image 1,1000016468,
22.3439,,Track,3,Image 1,1000016474,
43.1562,,Track,3,Image 1,1000016475,
46.6884,,Track,3,Image 1,1000016485,
34.1889,,Track,3,Image 1,1000016504,
46.3187,,Track,3,Image 1,1000016508,
26.8449,,Track,3,Image 1,1000016512,
17.8518,,Track,3,Image 1,1000016521,
51.7417,,Track,3,Image 1,1000016531,
54.7586,,Track,3,Image 1,1000016534,
34.4428,,Track,3,Image 1,1000016542,
37.6561,,Track,3,Image 1,1000016585,
38.6077,,Track,3,Image 1,1000016590,
48.182,,Track,3,Image 1,1000016591,
25.0308,,Track,3,Image 1,1000016603,
18.9536,,Track,3,Image 1,1000016609,
34.9482,,Track,3,Image 1,1000016611,
46.9247,,Track,3,Image 1,1000016612,
37.5251,,Track,3,Image 1,1000016623,
54.4963,,Track,3,Image 1,1000016626,
37.7948,,Track,3,Image 1,1000016639,
30.8648,,Track,3,Image 1,1000016641,
49.415,,Track,3,Image 1,1000016643,
42.7662,,Track,3,Image 1,1000016665,
55.4598,,Track,3,Image 1,1000016666,
42.4799,,Track,3,Image 1,1000016674,
46.6743,,Track,3,Image 1,1000016677,
51.4983,,Track,3,Image 1,1000016700,
0.41714,,Track,3,Image 1,1000016703,
33.651,,Track,3,Image 1,1000016708,
