
Track Intensity StdDev Ch=4 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
39.4554,,Track,4,Image 1,1000014447,
41.5352,,Track,4,Image 1,1000014453,
2.33,,Track,4,Image 1,1000014459,
9.84603,,Track,4,Image 1,1000014465,
39.2464,,Track,4,Image 1,1000014470,
1.51262,,Track,4,Image 1,1000014493,
52.9792,,Track,4,Image 1,1000014501,
0,,Track,4,Image 1,1000014521,
14.9034,,Track,4,Image 1,1000014536,
19.9904,,Track,4,Image 1,1000014545,
8.5616,,Track,4,Image 1,1000014556,
57.7297,,Track,4,Image 1,1000014582,
7.09476,,Track,4,Image 1,1000014583,
0,,Track,4,Image 1,1000014584,
1.60074,,Track,4,Image 1,1000014586,
23.6451,,Track,4,Image 1,1000014591,
19.2378,,Track,4,Image 1,1000014605,
16.9535,,Track,4,Image 1,1000014607,
1.75327,,Track,4,Image 1,1000014626,
14.7023,,Track,4,Image 1,1000014627,
1.05649,,Track,4,Image 1,1000014647,
6.01411,,Track,4,Image 1,1000014648,
3.84327,,Track,4,Image 1,1000014656,
2.33649,,Track,4,Image 1,1000014658,
34.2413,,Track,4,Image 1,1000014659,
22.151,,Track,4,Image 1,1000014661,
29.3603,,Track,4,Image 1,1000014663,
22.8788,,Track,4,Image 1,1000014668,
22.1582,,Track,4,Image 1,1000014676,
18.4997,,Track,4,Image 1,1000014683,
12.5266,,Track,4,Image 1,1000014686,
29.8517,,Track,4,Image 1,1000014702,
5.75824,,Track,4,Image 1,1000014710,
16.5105,,Track,4,Image 1,1000014716,
76.4439,,Track,4,Image 1,1000014732,
18.1644,,Track,4,Image 1,1000014748,
0.23433,,Track,4,Image 1,1000014750,
35.8821,,Track,4,Image 1,1000014752,
12.5878,,Track,4,Image 1,1000014756,
14.9963,,Track,4,Image 1,1000014762,
48.064,,Track,4,Image 1,1000014764,
18.036,,Track,4,Image 1,1000014765,
18.4567,,Track,4,Image 1,1000014775,
4.83937,,Track,4,Image 1,1000014776,
27.5601,,Track,4,Image 1,1000014780,
24.1006,,Track,4,Image 1,1000014783,
38.1598,,Track,4,Image 1,1000014786,
10.6739,,Track,4,Image 1,1000014798,
5.84707,,Track,4,Image 1,1000014800,
3.54268,,Track,4,Image 1,1000014803,
9.03811,,Track,4,Image 1,1000014804,
22.3371,,Track,4,Image 1,1000014809,
17.52,,Track,4,Image 1,1000014822,
19.1929,,Track,4,Image 1,1000014846,
13.5278,,Track,4,Image 1,1000014848,
11.2986,,Track,4,Image 1,1000014852,
21.5205,,Track,4,Image 1,1000014859,
21.2807,,Track,4,Image 1,1000014887,
27.6582,,Track,4,Image 1,1000014909,
38.2561,,Track,4,Image 1,1000014918,
19.7274,,Track,4,Image 1,1000014926,
1.91476,,Track,4,Image 1,1000014938,
62.3156,,Track,4,Image 1,1000014939,
4.90536,,Track,4,Image 1,1000014943,
4.04976,,Track,4,Image 1,1000014948,
15.1183,,Track,4,Image 1,1000014950,
4.68307,,Track,4,Image 1,1000014956,
9.75294,,Track,4,Image 1,1000014964,
20.824,,Track,4,Image 1,1000014966,
21.0346,,Track,4,Image 1,1000014981,
35.8722,,Track,4,Image 1,1000014991,
32.393,,Track,4,Image 1,1000015000,
28.5105,,Track,4,Image 1,1000015007,
1.112,,Track,4,Image 1,1000015009,
50.5301,,Track,4,Image 1,1000015012,
52.9695,,Track,4,Image 1,1000015021,
30.9873,,Track,4,Image 1,1000015022,
43.3908,,Track,4,Image 1,1000015027,
25.0947,,Track,4,Image 1,1000015029,
0,,Track,4,Image 1,1000015030,
3.20701,,Track,4,Image 1,1000015055,
10.7168,,Track,4,Image 1,1000015069,
15.99,,Track,4,Image 1,1000015072,
4.53953,,Track,4,Image 1,1000015073,
34.2705,,Track,4,Image 1,1000015096,
21.9642,,Track,4,Image 1,1000015097,
20.057,,Track,4,Image 1,1000015099,
41.0777,,Track,4,Image 1,1000015100,
2.30909,,Track,4,Image 1,1000015102,
4.95694,,Track,4,Image 1,1000015108,
86.3013,,Track,4,Image 1,1000015118,
5.3301,,Track,4,Image 1,1000015122,
58.354,,Track,4,Image 1,1000015123,
15.1467,,Track,4,Image 1,1000015142,
30.8645,,Track,4,Image 1,1000015145,
24.8903,,Track,4,Image 1,1000015154,
52.7622,,Track,4,Image 1,1000015158,
42.6508,,Track,4,Image 1,1000015161,
0,,Track,4,Image 1,1000015174,
12.1965,,Track,4,Image 1,1000015179,
5.30616,,Track,4,Image 1,1000015180,
38.4405,,Track,4,Image 1,1000015184,
43.2074,,Track,4,Image 1,1000015190,
66.3827,,Track,4,Image 1,1000015202,
3.48379,,Track,4,Image 1,1000015204,
7.26445,,Track,4,Image 1,1000015206,
16.3839,,Track,4,Image 1,1000015207,
4.73981,,Track,4,Image 1,1000015208,
39.0623,,Track,4,Image 1,1000015213,
19.1934,,Track,4,Image 1,1000015219,
1.85221,,Track,4,Image 1,1000015221,
31.6362,,Track,4,Image 1,1000015228,
6.82809,,Track,4,Image 1,1000015237,
19.8699,,Track,4,Image 1,1000015240,
15.8036,,Track,4,Image 1,1000015248,
31.542,,Track,4,Image 1,1000015251,
13.0346,,Track,4,Image 1,1000015267,
8.6027,,Track,4,Image 1,1000015268,
23.3229,,Track,4,Image 1,1000015274,
106.081,,Track,4,Image 1,1000015279,
18.415,,Track,4,Image 1,1000015280,
0,,Track,4,Image 1,1000015290,
17.3229,,Track,4,Image 1,1000015293,
5.08448,,Track,4,Image 1,1000015307,
10.7187,,Track,4,Image 1,1000015308,
31.4906,,Track,4,Image 1,1000015348,
4.90572,,Track,4,Image 1,1000015352,
25.672,,Track,4,Image 1,1000015353,
1.61908,,Track,4,Image 1,1000015362,
23.3082,,Track,4,Image 1,1000015370,
46.3663,,Track,4,Image 1,1000015377,
19.9004,,Track,4,Image 1,1000015388,
5.33735,,Track,4,Image 1,1000015394,
19.512,,Track,4,Image 1,1000015400,
7.23681,,Track,4,Image 1,1000015407,
7.99344,,Track,4,Image 1,1000015415,
13.0004,,Track,4,Image 1,1000015421,
8.92793,,Track,4,Image 1,1000015432,
18.1905,,Track,4,Image 1,1000015443,
21.5871,,Track,4,Image 1,1000015450,
1.72382,,Track,4,Image 1,1000015455,
41.0856,,Track,4,Image 1,1000015461,
56.0837,,Track,4,Image 1,1000015477,
4.9558,,Track,4,Image 1,1000015497,
3.03618,,Track,4,Image 1,1000015502,
21.0636,,Track,4,Image 1,1000015503,
61.3433,,Track,4,Image 1,1000015508,
44.8224,,Track,4,Image 1,1000015516,
4.05519,,Track,4,Image 1,1000015525,
8.67553,,Track,4,Image 1,1000015536,
49.8289,,Track,4,Image 1,1000015541,
26.7802,,Track,4,Image 1,1000015557,
39.1219,,Track,4,Image 1,1000015590,
49.7007,,Track,4,Image 1,1000015591,
9.8805,,Track,4,Image 1,1000015593,
38.2329,,Track,4,Image 1,1000015622,
35.1283,,Track,4,Image 1,1000015630,
37.825,,Track,4,Image 1,1000015650,
14.3749,,Track,4,Image 1,1000015674,
2.45885,,Track,4,Image 1,1000015675,
4.44446,,Track,4,Image 1,1000015678,
3.81088,,Track,4,Image 1,1000015680,
6.19712,,Track,4,Image 1,1000015682,
42.0554,,Track,4,Image 1,1000015700,
0.442939,,Track,4,Image 1,1000015706,
2.28316,,Track,4,Image 1,1000015719,
20.1144,,Track,4,Image 1,1000015724,
22.9784,,Track,4,Image 1,1000015726,
9.17789,,Track,4,Image 1,1000015727,
29.7518,,Track,4,Image 1,1000015732,
11.831,,Track,4,Image 1,1000015744,
7.70186,,Track,4,Image 1,1000015750,
30.1759,,Track,4,Image 1,1000015752,
16.2564,,Track,4,Image 1,1000015753,
10.1974,,Track,4,Image 1,1000015756,
1.88299,,Track,4,Image 1,1000015758,
3.63146,,Track,4,Image 1,1000015767,
23.9796,,Track,4,Image 1,1000015768,
38.1146,,Track,4,Image 1,1000015772,
3.01614,,Track,4,Image 1,1000015781,
5.86608,,Track,4,Image 1,1000015782,
30.9602,,Track,4,Image 1,1000015808,
11.8362,,Track,4,Image 1,1000015810,
7.25126,,Track,4,Image 1,1000015856,
0.129898,,Track,4,Image 1,1000015857,
13.0138,,Track,4,Image 1,1000015872,
10.8101,,Track,4,Image 1,1000015881,
18.1882,,Track,4,Image 1,1000015885,
7.45237,,Track,4,Image 1,1000015891,
38.5063,,Track,4,Image 1,1000015910,
0,,Track,4,Image 1,1000015931,
39.6125,,Track,4,Image 1,1000015937,
4.16918,,Track,4,Image 1,1000015951,
0,,Track,4,Image 1,1000015960,
37.9035,,Track,4,Image 1,1000015964,
2.05635,,Track,4,Image 1,1000015975,
17.5917,,Track,4,Image 1,1000015996,
39.652,,Track,4,Image 1,1000016009,
20.7706,,Track,4,Image 1,1000016017,
11.8476,,Track,4,Image 1,1000016024,
36.9864,,Track,4,Image 1,1000016031,
18.3771,,Track,4,Image 1,1000016045,
19.9134,,Track,4,Image 1,1000016051,
43.6518,,Track,4,Image 1,1000016052,
2.93421,,Track,4,Image 1,1000016073,
18.7773,,Track,4,Image 1,1000016077,
39.0891,,Track,4,Image 1,1000016083,
18.3372,,Track,4,Image 1,1000016095,
39.8501,,Track,4,Image 1,1000016100,
27.5745,,Track,4,Image 1,1000016102,
21.7856,,Track,4,Image 1,1000016107,
9.97829,,Track,4,Image 1,1000016109,
10.8257,,Track,4,Image 1,1000016117,
24.3597,,Track,4,Image 1,1000016143,
18.6311,,Track,4,Image 1,1000016167,
0,,Track,4,Image 1,1000016188,
5.2289,,Track,4,Image 1,1000016195,
36.4893,,Track,4,Image 1,1000016200,
2.63528,,Track,4,Image 1,1000016214,
0.361118,,Track,4,Image 1,1000016218,
38.113,,Track,4,Image 1,1000016223,
20.062,,Track,4,Image 1,1000016232,
20.7783,,Track,4,Image 1,1000016233,
72.8323,,Track,4,Image 1,1000016235,
35.195,,Track,4,Image 1,1000016250,
16.1594,,Track,4,Image 1,1000016259,
26.606,,Track,4,Image 1,1000016275,
21.9061,,Track,4,Image 1,1000016281,
73.6035,,Track,4,Image 1,1000016292,
12.2998,,Track,4,Image 1,1000016299,
7.19,,Track,4,Image 1,1000016304,
24.1602,,Track,4,Image 1,1000016316,
32.657,,Track,4,Image 1,1000016320,
19.3765,,Track,4,Image 1,1000016332,
47.9592,,Track,4,Image 1,1000016337,
47.3176,,Track,4,Image 1,1000016338,
16.004,,Track,4,Image 1,1000016342,
22.6984,,Track,4,Image 1,1000016354,
13.573,,Track,4,Image 1,1000016357,
39.0917,,Track,4,Image 1,1000016360,
6.86864,,Track,4,Image 1,1000016381,
18.3467,,Track,4,Image 1,1000016386,
2.49485,,Track,4,Image 1,1000016390,
21.8732,,Track,4,Image 1,1000016397,
14.5551,,Track,4,Image 1,1000016402,
32.5969,,Track,4,Image 1,1000016404,
17.35,,Track,4,Image 1,1000016415,
2.07159,,Track,4,Image 1,1000016419,
11.8493,,Track,4,Image 1,1000016423,
22.8373,,Track,4,Image 1,1000016426,
27.3806,,Track,4,Image 1,1000016430,
5.33099,,Track,4,Image 1,1000016436,
2.72518,,Track,4,Image 1,1000016453,
7.5109,,Track,4,Image 1,1000016466,
13.5053,,Track,4,Image 1,1000016468,
10.9111,,Track,4,Image 1,1000016474,
22.2761,,Track,4,Image 1,1000016475,
12.087,,Track,4,Image 1,1000016485,
16.5702,,Track,4,Image 1,1000016504,
5.48384,,Track,4,Image 1,1000016508,
1.45946,,Track,4,Image 1,1000016512,
27.2688,,Track,4,Image 1,1000016521,
27.0315,,Track,4,Image 1,1000016531,
20.8265,,Track,4,Image 1,1000016534,
31.6653,,Track,4,Image 1,1000016542,
18.5263,,Track,4,Image 1,1000016585,
18.0088,,Track,4,Image 1,1000016590,
2.94516,,Track,4,Image 1,1000016591,
14.6506,,Track,4,Image 1,1000016603,
8.16799,,Track,4,Image 1,1000016609,
0,,Track,4,Image 1,1000016611,
9.30864,,Track,4,Image 1,1000016612,
6.31278,,Track,4,Image 1,1000016623,
20.8931,,Track,4,Image 1,1000016626,
2.60932,,Track,4,Image 1,1000016639,
19.1665,,Track,4,Image 1,1000016641,
22.9773,,Track,4,Image 1,1000016643,
20.1182,,Track,4,Image 1,1000016665,
17.5264,,Track,4,Image 1,1000016666,
21.6739,,Track,4,Image 1,1000016674,
12.0766,,Track,4,Image 1,1000016677,
17.4101,,Track,4,Image 1,1000016700,
23.4108,,Track,4,Image 1,1000016703,
5.32994,,Track,4,Image 1,1000016708,
