
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
52.9731,um^3,Surface,45,1000015678,15708,
18.6351,um^3,Surface,45,1000015072,15709,
13.8358,um^3,Surface,45,1000015680,15710,
4.42301,um^3,Surface,45,1000015525,15711,
49.8421,um^3,Surface,45,1000015675,15712,
62.3585,um^3,Surface,45,1000015251,15713,
14.1188,um^3,Surface,45,1000015213,15714,
92.8762,um^3,Surface,45,1000015682,15715,
6.70407,um^3,Surface,45,1000015650,15716,
65.2371,um^3,Surface,45,1000015145,15717,
30.8967,um^3,Surface,45,1000015536,15718,
8.35472,um^3,Surface,45,1000015719,15719,
47.4972,um^3,Surface,45,1000014659,15720,
12.5007,um^3,Surface,45,1000015021,15721,
4.71931,um^3,Surface,45,1000015541,15722,
30.8507,um^3,Surface,45,1000015622,15723,
1.14367,um^3,Surface,45,1000015724,15724,
19.1613,um^3,Surface,45,1000015503,15725,
37.855,um^3,Surface,45,1000015726,15726,
44.5797,um^3,Surface,45,1000015727,15727,
80.2112,um^3,Surface,45,1000015279,15728,
10.3832,um^3,Surface,45,1000015630,15729,
8.73952,um^3,Surface,45,1000015591,15730,
1.38622,um^3,Surface,45,1000015593,15731,
6.4145,um^3,Surface,45,1000015732,15732,
11.0767,um^3,Surface,45,1000015240,15733,
16.1284,um^3,Surface,45,1000015700,15734,
1.62466,um^3,Surface,45,1000015557,15735,
11.1315,um^3,Surface,45,1000015096,15736,
4.66975,um^3,Surface,45,1000015293,15737,
22.7837,um^3,Surface,45,1000015097,15738,
32.8228,um^3,Surface,45,1000015674,15739,
13.4818,um^3,Surface,46,1000015675,15740,
24.8307,um^3,Surface,46,1000015706,15741,
1.7559,um^3,Surface,46,1000015388,15742,
103.632,um^3,Surface,46,1000015678,15743,
8.09249,um^3,Surface,46,1000015744,15744,
16.777,um^3,Surface,46,1000015072,15745,
89.414,um^3,Surface,46,1000015680,15746,
85.6572,um^3,Surface,46,1000015251,15747,
3.1184,um^3,Surface,46,1000015213,15748,
40.6986,um^3,Surface,46,1000015682,15749,
3.03332,um^3,Surface,46,1000015750,15750,
3.94709,um^3,Surface,46,1000015650,15751,
1.25862,um^3,Surface,46,1000015752,15752,
12.085,um^3,Surface,46,1000015753,15753,
12.3295,um^3,Surface,46,1000015536,15754,
44.2859,um^3,Surface,46,1000015145,15755,
10.2549,um^3,Surface,46,1000015756,15756,
10.0368,um^3,Surface,46,1000015719,15757,
5.84665,um^3,Surface,46,1000015758,15758,
32.0572,um^3,Surface,46,1000014659,15759,
13.8371,um^3,Surface,46,1000015021,15760,
3.28815,um^3,Surface,46,1000015541,15761,
15.7869,um^3,Surface,46,1000015622,15762,
3.93138,um^3,Surface,46,1000015724,15763,
12.175,um^3,Surface,46,1000015726,15764,
27.2317,um^3,Surface,46,1000015503,15765,
66.8306,um^3,Surface,46,1000015727,15766,
7.74871,um^3,Surface,46,1000015767,15767,
6.44283,um^3,Surface,46,1000015768,15768,
58.2974,um^3,Surface,46,1000015279,15769,
9.81598,um^3,Surface,46,1000015630,15770,
37.4794,um^3,Surface,46,1000015591,15771,
6.24894,um^3,Surface,46,1000015772,15772,
9.10849,um^3,Surface,46,1000015732,15773,
8.3401,um^3,Surface,46,1000015240,15774,
16.3593,um^3,Surface,46,1000015700,15775,
3.02161,um^3,Surface,46,1000015557,15776,
12.49,um^3,Surface,46,1000015096,15777,
51.3338,um^3,Surface,46,1000015097,15778,
16.4455,um^3,Surface,46,1000015293,15779,
35.2612,um^3,Surface,46,1000015674,15780,
18.9745,um^3,Surface,47,1000015781,15781,
2.32771,um^3,Surface,47,1000015782,15782,
24.1664,um^3,Surface,47,1000015706,15783,
100.619,um^3,Surface,47,1000015678,15784,
19.8464,um^3,Surface,47,1000015744,15785,
6.55177,um^3,Surface,47,1000015072,15786,
78.4339,um^3,Surface,47,1000015680,15787,
60.9485,um^3,Surface,47,1000015675,15788,
95.4175,um^3,Surface,47,1000015251,15789,
2.243,um^3,Surface,47,1000015213,15790,
83.1185,um^3,Surface,47,1000015682,15791,
3.68609,um^3,Surface,47,1000015650,15792,
22.6201,um^3,Surface,47,1000015752,15793,
1.08123,um^3,Surface,47,1000015750,15794,
7.09108,um^3,Surface,47,1000015753,15795,
29.4625,um^3,Surface,47,1000015145,15796,
3.46351,um^3,Surface,47,1000015536,15797,
4.48454,um^3,Surface,47,1000015756,15798,
38.4059,um^3,Surface,47,1000015719,15799,
4.36714,um^3,Surface,47,1000015758,15800,
32.0537,um^3,Surface,47,1000014659,15801,
