
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
32.445,um^2,Surface,28,1000014199,15065,
57.2156,um^2,Surface,28,1000014198,15066,
51.1466,um^2,Surface,28,1000015000,15067,
67.1326,um^2,Surface,29,1000014676,15068,
7.66482,um^2,Surface,29,1000015069,15069,
42.9088,um^2,Surface,29,1000014909,15070,
55.59,um^2,Surface,29,1000014938,15071,
16.4495,um^2,Surface,29,1000015072,15072,
71.4311,um^2,Surface,29,1000015073,15073,
39.5922,um^2,Surface,29,1000014943,15074,
89.7012,um^2,Surface,29,1000015007,15075,
11.8135,um^2,Surface,29,1000014591,15076,
15.1349,um^2,Surface,29,1000014809,15077,
25.4861,um^2,Surface,29,1000015009,15078,
7.38181,um^2,Surface,29,1000014981,15079,
28.9419,um^2,Surface,29,1000015012,15080,
6.0907,um^2,Surface,29,1000014918,15081,
52.0976,um^2,Surface,29,1000014950,15082,
52.3373,um^2,Surface,29,1000014852,15083,
14.9109,um^2,Surface,29,1000015022,15084,
24.5107,um^2,Surface,29,1000015055,15085,
38.259,um^2,Surface,29,1000015021,15086,
82.229,um^2,Surface,29,1000014659,15087,
12.4212,um^2,Surface,29,1000014926,15088,
19.173,um^2,Surface,29,1000014991,15089,
30.8813,um^2,Surface,29,1000014783,15090,
8.10662,um^2,Surface,29,1000015027,15091,
40.0623,um^2,Surface,29,1000015029,15092,
16.688,um^2,Surface,29,1000015030,15093,
8.89942,um^2,Surface,29,1000014198,15094,
22.413,um^2,Surface,29,1000014199,15095,
10.1468,um^2,Surface,29,1000015096,15096,
41.5475,um^2,Surface,29,1000015097,15097,
53.16,um^2,Surface,29,1000015000,15098,
33.2401,um^2,Surface,29,1000015099,15099,
28.7943,um^2,Surface,29,1000015100,15100,
97.901,um^2,Surface,30,1000014943,15101,
21.7839,um^2,Surface,30,1000015102,15102,
29.1061,um^2,Surface,30,1000015069,15103,
52.8481,um^2,Surface,30,1000014909,15104,
48.8409,um^2,Surface,30,1000015072,15105,
75.1774,um^2,Surface,30,1000015073,15106,
62.9599,um^2,Surface,30,1000015007,15107,
68.2235,um^2,Surface,30,1000015108,15108,
28.1128,um^2,Surface,30,1000015009,15109,
8.53209,um^2,Surface,30,1000014918,15110,
34.6981,um^2,Surface,30,1000014950,15111,
33.6956,um^2,Surface,30,1000015012,15112,
28.0689,um^2,Surface,30,1000014852,15113,
37.6245,um^2,Surface,30,1000015021,15114,
10.0135,um^2,Surface,30,1000015022,15115,
72.5028,um^2,Surface,30,1000014659,15116,
38.3544,um^2,Surface,30,1000015055,15117,
38.2886,um^2,Surface,30,1000015118,15118,
9.93474,um^2,Surface,30,1000014991,15119,
29.6848,um^2,Surface,30,1000014926,15120,
49.3324,um^2,Surface,30,1000014783,15121,
8.06403,um^2,Surface,30,1000015122,15122,
65.6406,um^2,Surface,30,1000015123,15123,
39.2613,um^2,Surface,30,1000015027,15124,
28.238,um^2,Surface,30,1000015029,15125,
17.9308,um^2,Surface,30,1000015030,15126,
6.44056,um^2,Surface,30,1000014198,15127,
18.4807,um^2,Surface,30,1000014199,15128,
10.6851,um^2,Surface,30,1000015096,15129,
48.708,um^2,Surface,30,1000015097,15130,
8.03074,um^2,Surface,30,1000015000,15131,
17.447,um^2,Surface,30,1000015099,15132,
32.9472,um^2,Surface,30,1000015100,15133,
8.5297,um^2,Surface,31,1000015069,15134,
48.0602,um^2,Surface,31,1000014909,15135,
41.4644,um^2,Surface,31,1000015072,15136,
28.6085,um^2,Surface,31,1000015073,15137,
50.7487,um^2,Surface,31,1000015102,15138,
87.6234,um^2,Surface,31,1000014943,15139,
86.2509,um^2,Surface,31,1000015007,15140,
94.0994,um^2,Surface,31,1000015108,15141,
38.0826,um^2,Surface,31,1000015142,15142,
7.81509,um^2,Surface,31,1000014918,15143,
31.1147,um^2,Surface,31,1000014950,15144,
36.5303,um^2,Surface,31,1000015145,15145,
36.5112,um^2,Surface,31,1000015055,15146,
26.9433,um^2,Surface,31,1000015021,15147,
78.804,um^2,Surface,31,1000014659,15148,
32.1416,um^2,Surface,31,1000015022,15149,
62.5969,um^2,Surface,31,1000015118,15150,
21.9678,um^2,Surface,31,1000014926,15151,
26.7849,um^2,Surface,31,1000014991,15152,
32.7572,um^2,Surface,31,1000014783,15153,
99.8111,um^2,Surface,31,1000015154,15154,
33.4989,um^2,Surface,31,1000015122,15155,
140.708,um^2,Surface,31,1000015123,15156,
67.21,um^2,Surface,31,1000015027,15157,
12.5685,um^2,Surface,31,1000015158,15158,
35.2646,um^2,Surface,31,1000015029,15159,
10.4995,um^2,Surface,31,1000015030,15160,
37.6348,um^2,Surface,31,1000015161,15161,
7.83258,um^2,Surface,31,1000014198,15162,
34.8757,um^2,Surface,31,1000015096,15163,
76.9584,um^2,Surface,31,1000015097,15164,
37.4487,um^2,Surface,31,1000015099,15165,
45.3346,um^2,Surface,31,1000015100,15166,
109.038,um^2,Surface,32,1000015007,15167,
90.7103,um^2,Surface,32,1000014943,15168,
77.5101,um^2,Surface,32,1000015102,15169,
20.3893,um^2,Surface,32,1000015069,15170,
58.448,um^2,Surface,32,1000014909,15171,
36.0775,um^2,Surface,32,1000015072,15172,
21.2993,um^2,Surface,32,1000015073,15173,
15.2902,um^2,Surface,32,1000015174,15174,
71.8868,um^2,Surface,32,1000015108,15175,
27.5779,um^2,Surface,32,1000015142,15176,
62.7761,um^2,Surface,32,1000014950,15177,
50.128,um^2,Surface,32,1000015145,15178,
64.7457,um^2,Surface,32,1000015179,15179,
50.753,um^2,Surface,32,1000015180,15180,
34.5586,um^2,Surface,32,1000015021,15181,
70.5451,um^2,Surface,32,1000014659,15182,
40.3339,um^2,Surface,32,1000015022,15183,
64.8108,um^2,Surface,32,1000015184,15184,
26.9371,um^2,Surface,32,1000015118,15185,
7.31966,um^2,Surface,32,1000014991,15186,
42.9653,um^2,Surface,32,1000014926,15187,
34.7799,um^2,Surface,32,1000014783,15188,
83.1048,um^2,Surface,32,1000015154,15189,
100.966,um^2,Surface,32,1000015190,15190,
28.0425,um^2,Surface,32,1000015122,15191,
156.779,um^2,Surface,32,1000015123,15192,
62.3567,um^2,Surface,32,1000015027,15193,
25.6512,um^2,Surface,32,1000015158,15194,
33.5869,um^2,Surface,32,1000015029,15195,
22.959,um^2,Surface,32,1000015030,15196,
15.2391,um^2,Surface,32,1000015161,15197,
37.0659,um^2,Surface,32,1000015096,15198,
51.4789,um^2,Surface,32,1000015097,15199,
22.9444,um^2,Surface,32,1000015099,15200,
39.1864,um^2,Surface,32,1000015100,15201,
12.9417,um^2,Surface,32,1000015202,15202,
10.273,um^2,Surface,33,1000014943,15203,
69.6202,um^2,Surface,33,1000015204,15204,
74.2595,um^2,Surface,33,1000015102,15205,
22.9286,um^2,Surface,33,1000015206,15206,
29.5231,um^2,Surface,33,1000015207,15207,
40.6594,um^2,Surface,33,1000015208,15208,
23.1824,um^2,Surface,33,1000015069,15209,
63.0544,um^2,Surface,33,1000014909,15210,
60.2084,um^2,Surface,33,1000015072,15211,
24.1547,um^2,Surface,33,1000015073,15212,
26.8809,um^2,Surface,33,1000015213,15213,
17.76,um^2,Surface,33,1000015174,15214,
65.6721,um^2,Surface,33,1000015108,15215,
106.624,um^2,Surface,33,1000014950,15216,
86.0719,um^2,Surface,33,1000015142,15217,
59.1988,um^2,Surface,33,1000015145,15218,
24.2138,um^2,Surface,33,1000015219,15219,
53.0155,um^2,Surface,33,1000015179,15220,
44.2846,um^2,Surface,33,1000015221,15221,
74.2392,um^2,Surface,33,1000015180,15222,
77.5287,um^2,Surface,33,1000014659,15223,
23.6979,um^2,Surface,33,1000015021,15224,
68.7451,um^2,Surface,33,1000015184,15225,
70.6707,um^2,Surface,33,1000015022,15226,
88.4349,um^2,Surface,33,1000015118,15227,
6.57489,um^2,Surface,33,1000015228,15228,
14.9464,um^2,Surface,33,1000014926,15229,
12.3117,um^2,Surface,33,1000014991,15230,
19.8606,um^2,Surface,33,1000014783,15231,
80.3305,um^2,Surface,33,1000015154,15232,
9.23493,um^2,Surface,33,1000015122,15233,
82.5048,um^2,Surface,33,1000015190,15234,
134.319,um^2,Surface,33,1000015123,15235,
82.3835,um^2,Surface,33,1000015027,15236,
20.8306,um^2,Surface,33,1000015237,15237,
23.8296,um^2,Surface,33,1000015158,15238,
39.7547,um^2,Surface,33,1000015029,15239,
7.85851,um^2,Surface,33,1000015240,15240,
30.8048,um^2,Surface,33,1000015030,15241,
27.3474,um^2,Surface,33,1000015161,15242,
31.2901,um^2,Surface,33,1000015096,15243,
9.56624,um^2,Surface,33,1000015097,15244,
10.0502,um^2,Surface,33,1000015099,15245,
47.3218,um^2,Surface,33,1000015100,15246,
117.24,um^2,Surface,33,1000015202,15247,
104.011,um^2,Surface,33,1000015248,15248,
35.8769,um^2,Surface,34,1000015174,15249,
26.6208,um^2,Surface,34,1000015213,15250,
147.356,um^2,Surface,34,1000015251,15251,
13.1588,um^2,Surface,34,1000014943,15252,
30.1555,um^2,Surface,34,1000015206,15253,
90.4815,um^2,Surface,34,1000015204,15254,
26.77,um^2,Surface,34,1000015207,15255,
51.5648,um^2,Surface,34,1000015208,15256,
22.5832,um^2,Surface,34,1000015069,15257,
75.6499,um^2,Surface,34,1000014909,15258,
42.2883,um^2,Surface,34,1000015072,15259,
34.5491,um^2,Surface,34,1000015073,15260,
101.733,um^2,Surface,34,1000015108,15261,
15.6435,um^2,Surface,34,1000015145,15262,
54.6708,um^2,Surface,34,1000015219,15263,
118.864,um^2,Surface,34,1000015142,15264,
33.0328,um^2,Surface,34,1000015179,15265,
75.5885,um^2,Surface,34,1000015221,15266,
45.1291,um^2,Surface,34,1000015267,15267,
14.9929,um^2,Surface,34,1000015268,15268,
29.712,um^2,Surface,34,1000015021,15269,
121.415,um^2,Surface,34,1000015180,15270,
81.9041,um^2,Surface,34,1000014659,15271,
84.303,um^2,Surface,34,1000015184,15272,
88.1166,um^2,Surface,34,1000015022,15273,
24.4226,um^2,Surface,34,1000015274,15274,
6.81116,um^2,Surface,34,1000014991,15275,
36.4346,um^2,Surface,34,1000014926,15276,
15.0605,um^2,Surface,34,1000015228,15277,
49.8727,um^2,Surface,34,1000015154,15278,
20.0854,um^2,Surface,34,1000015279,15279,
73.9501,um^2,Surface,34,1000015280,15280,
83.3048,um^2,Surface,34,1000015190,15281,
114.199,um^2,Surface,34,1000015123,15282,
66.041,um^2,Surface,34,1000015027,15283,
36.0279,um^2,Surface,34,1000015237,15284,
29.4441,um^2,Surface,34,1000015158,15285,
48.2703,um^2,Surface,34,1000015029,15286,
20.1654,um^2,Surface,34,1000015240,15287,
31.4977,um^2,Surface,34,1000015030,15288,
21.5698,um^2,Surface,34,1000015161,15289,
6.58682,um^2,Surface,34,1000015290,15290,
30.4762,um^2,Surface,34,1000015096,15291,
14.824,um^2,Surface,34,1000015097,15292,
13.9501,um^2,Surface,34,1000015293,15293,
8.58621,um^2,Surface,34,1000015099,15294,
42.4411,um^2,Surface,34,1000015100,15295,
73.9725,um^2,Surface,34,1000015202,15296,
83.2972,um^2,Surface,34,1000015248,15297,
87.7382,um^2,Surface,35,1000015108,15298,
79.0666,um^2,Surface,35,1000015213,15299,
15.1402,um^2,Surface,35,1000015174,15300,
124.882,um^2,Surface,35,1000015251,15301,
20.6546,um^2,Surface,35,1000015206,15302,
94.174,um^2,Surface,35,1000015208,15303,
19.0873,um^2,Surface,35,1000015207,15304,
74.0586,um^2,Surface,35,1000015204,15305,
93.2052,um^2,Surface,35,1000014909,15306,
59.5862,um^2,Surface,35,1000015307,15307,
56.9465,um^2,Surface,35,1000015308,15308,
59.4336,um^2,Surface,35,1000015072,15309,
20.087,um^2,Surface,35,1000015145,15310,
36.8316,um^2,Surface,35,1000015219,15311,
17.4135,um^2,Surface,35,1000015179,15312,
109.08,um^2,Surface,35,1000015142,15313,
81.6666,um^2,Surface,35,1000015221,15314,
68.1742,um^2,Surface,35,1000015267,15315,
20.8527,um^2,Surface,35,1000015021,15316,
75.674,um^2,Surface,35,1000014659,15317,
43.3374,um^2,Surface,35,1000015268,15318,
24.4647,um^2,Surface,35,1000015022,15319,
79.1062,um^2,Surface,35,1000015180,15320,
85.7789,um^2,Surface,35,1000015184,15321,
57.9413,um^2,Surface,35,1000015274,15322,
26.4346,um^2,Surface,35,1000014926,15323,
9.7438,um^2,Surface,35,1000015228,15324,
12.7593,um^2,Surface,35,1000015279,15325,
34.4212,um^2,Surface,35,1000015154,15326,
59.8088,um^2,Surface,35,1000015280,15327,
20.8965,um^2,Surface,35,1000015190,15328,
144.905,um^2,Surface,35,1000015123,15329,
79.4883,um^2,Surface,35,1000015027,15330,
11.082,um^2,Surface,35,1000015237,15331,
28.5822,um^2,Surface,35,1000015158,15332,
53.7135,um^2,Surface,35,1000015029,15333,
35.9436,um^2,Surface,35,1000015030,15334,
27.5388,um^2,Surface,35,1000015240,15335,
30.1879,um^2,Surface,35,1000015161,15336,
46.7158,um^2,Surface,35,1000015096,15337,
38.6258,um^2,Surface,35,1000015290,15338,
40.5487,um^2,Surface,35,1000015097,15339,
10.7623,um^2,Surface,35,1000015293,15340,
34.5708,um^2,Surface,35,1000015100,15341,
7.01293,um^2,Surface,35,1000015202,15342,
65.9855,um^2,Surface,35,1000015248,15343,
126.581,um^2,Surface,36,1000015208,15344,
9.46225,um^2,Surface,36,1000015207,15345,
73.3587,um^2,Surface,36,1000015204,15346,
33.4824,um^2,Surface,36,1000015307,15347,
11.6945,um^2,Surface,36,1000015348,15348,
49.1801,um^2,Surface,36,1000015308,15349,
72.6613,um^2,Surface,36,1000015072,15350,
17.5832,um^2,Surface,36,1000015206,15351,
7.03811,um^2,Surface,36,1000015352,15352,
46.7012,um^2,Surface,36,1000015353,15353,
65.9451,um^2,Surface,36,1000015251,15354,
38.1674,um^2,Surface,36,1000015213,15355,
24.8135,um^2,Surface,36,1000015174,15356,
75.2385,um^2,Surface,36,1000015108,15357,
45.8802,um^2,Surface,36,1000015145,15358,
35.06,um^2,Surface,36,1000015219,15359,
34.379,um^2,Surface,36,1000015221,15360,
92.971,um^2,Surface,36,1000015267,15361,
85.5672,um^2,Surface,36,1000015362,15362,
14.389,um^2,Surface,36,1000015021,15363,
13.0405,um^2,Surface,36,1000015268,15364,
71.2781,um^2,Surface,36,1000014659,15365,
54.4698,um^2,Surface,36,1000015022,15366,
61.5691,um^2,Surface,36,1000015184,15367,
11.9288,um^2,Surface,36,1000015274,15368,
12.3546,um^2,Surface,36,1000015228,15369,
16.6426,um^2,Surface,36,1000015370,15370,
18.6047,um^2,Surface,36,1000015279,15371,
58.9741,um^2,Surface,36,1000015280,15372,
82.7535,um^2,Surface,36,1000015190,15373,
119.235,um^2,Surface,36,1000015123,15374,
89.0192,um^2,Surface,36,1000015027,15375,
20.8891,um^2,Surface,36,1000015237,15376,
6.00091,um^2,Surface,36,1000015377,15377,
13.9681,um^2,Surface,36,1000015158,15378,
14.9833,um^2,Surface,36,1000015029,15379,
17.9387,um^2,Surface,36,1000015030,15380,
25.9313,um^2,Surface,36,1000015240,15381,
25.0557,um^2,Surface,36,1000015096,15382,
6.70658,um^2,Surface,36,1000015290,15383,
13.3701,um^2,Surface,36,1000015293,15384,
40.2132,um^2,Surface,36,1000015097,15385,
43.8115,um^2,Surface,36,1000015100,15386,
83.4345,um^2,Surface,36,1000015248,15387,
79.1925,um^2,Surface,37,1000015388,15388,
23.9071,um^2,Surface,37,1000015307,15389,
62.8148,um^2,Surface,37,1000015308,15390,
25.662,um^2,Surface,37,1000015348,15391,
61.699,um^2,Surface,37,1000015072,15392,
50.0762,um^2,Surface,37,1000015204,15393,
18.38,um^2,Surface,37,1000015394,15394,
124.208,um^2,Surface,37,1000015208,15395,
14.0046,um^2,Surface,37,1000015352,15396,
19.9398,um^2,Surface,37,1000015206,15397,
52.1606,um^2,Surface,37,1000015353,15398,
58.6427,um^2,Surface,37,1000015251,15399,
15.1723,um^2,Surface,37,1000015400,15400,
33.8225,um^2,Surface,37,1000015213,15401,
31.5859,um^2,Surface,37,1000015174,15402,
57.7058,um^2,Surface,37,1000015108,15403,
45.5108,um^2,Surface,37,1000015145,15404,
37.5991,um^2,Surface,37,1000015219,15405,
58.866,um^2,Surface,37,1000015267,15406,
16.6063,um^2,Surface,37,1000015407,15407,
22.0079,um^2,Surface,37,1000015362,15408,
19.7551,um^2,Surface,37,1000015021,15409,
18.7041,um^2,Surface,37,1000015268,15410,
97.864,um^2,Surface,37,1000014659,15411,
40.7819,um^2,Surface,37,1000015022,15412,
11.0465,um^2,Surface,37,1000015274,15413,
22.4756,um^2,Surface,37,1000015370,15414,
8.22173,um^2,Surface,37,1000015415,15415,
14.9211,um^2,Surface,37,1000015279,15416,
56.8259,um^2,Surface,37,1000015280,15417,
87.2865,um^2,Surface,37,1000015190,15418,
123.924,um^2,Surface,37,1000015123,15419,
74.8615,um^2,Surface,37,1000015027,15420,
105.535,um^2,Surface,37,1000015421,15421,
50.7701,um^2,Surface,37,1000015237,15422,
23.8846,um^2,Surface,37,1000015377,15423,
26.4213,um^2,Surface,37,1000015029,15424,
6.0087,um^2,Surface,37,1000015030,15425,
28.9715,um^2,Surface,37,1000015240,15426,
25.3109,um^2,Surface,37,1000015096,15427,
13.7582,um^2,Surface,37,1000015290,15428,
11.799,um^2,Surface,37,1000015293,15429,
44.7789,um^2,Surface,37,1000015097,15430,
33.3647,um^2,Surface,37,1000015100,15431,
131.68,um^2,Surface,37,1000015432,15432,
16.976,um^2,Surface,37,1000015248,15433,
16.8676,um^2,Surface,38,1000015394,15434,
21.759,um^2,Surface,38,1000015204,15435,
68.9108,um^2,Surface,38,1000015388,15436,
31.2528,um^2,Surface,38,1000015307,15437,
68.7849,um^2,Surface,38,1000015308,15438,
56.2859,um^2,Surface,38,1000015348,15439,
52.9331,um^2,Surface,38,1000015072,15440,
46.4743,um^2,Surface,38,1000015208,15441,
9.74324,um^2,Surface,38,1000015206,15442,
9.69826,um^2,Surface,38,1000015443,15443,
5.98892,um^2,Surface,38,1000015352,15444,
40.5361,um^2,Surface,38,1000015353,15445,
32.0168,um^2,Surface,38,1000015251,15446,
22.3029,um^2,Surface,38,1000015400,15447,
27.7508,um^2,Surface,38,1000015213,15448,
22.0508,um^2,Surface,38,1000015174,15449,
30.9485,um^2,Surface,38,1000015450,15450,
50.694,um^2,Surface,38,1000015108,15451,
35.502,um^2,Surface,38,1000015219,15452,
48.1005,um^2,Surface,38,1000015145,15453,
86.6576,um^2,Surface,38,1000015267,15454,
8.39196,um^2,Surface,38,1000015455,15455,
63.6944,um^2,Surface,38,1000015407,15456,
83.4383,um^2,Surface,38,1000015362,15457,
13.1205,um^2,Surface,38,1000015021,15458,
77.0331,um^2,Surface,38,1000014659,15459,
62.4265,um^2,Surface,38,1000015274,15460,
16.166,um^2,Surface,38,1000015461,15461,
