
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.548882,,Surface,22,1000014710,14845,
0.67992,,Surface,22,1000014846,14846,
0.769944,,Surface,22,1000014809,14847,
0.416265,,Surface,22,1000014848,14848,
0.25516,,Surface,22,1000014683,14849,
0.540633,,Surface,22,1000014501,14850,
0.48026,,Surface,22,1000014686,14851,
0.254334,,Surface,22,1000014852,14852,
0.342411,,Surface,22,1000014775,14853,
0.617029,,Surface,22,1000014776,14854,
0.879201,,Surface,22,1000014470,14855,
0.818391,,Surface,22,1000014659,14856,
0.670295,,Surface,22,1000014780,14857,
0.266087,,Surface,22,1000014748,14858,
0.711871,,Surface,22,1000014859,14859,
0.769945,,Surface,22,1000014783,14860,
0.263139,,Surface,22,1000014822,14861,
0.307857,,Surface,22,1000014750,14862,
0.617028,,Surface,22,1000014752,14863,
0.331106,,Surface,22,1000014786,14864,
0.254342,,Surface,22,1000014353,14865,
0.443358,,Surface,22,1000014756,14866,
0.624122,,Surface,22,1000014607,14867,
0.835286,,Surface,22,1000014199,14868,
0.204259,,Surface,22,1000014198,14869,
0.365609,,Surface,22,1000014762,14870,
0.713016,,Surface,22,1000014732,14871,
0.397473,,Surface,22,1000014764,14872,
0.455752,,Surface,23,1000014803,14873,
0.245873,,Surface,23,1000014798,14874,
0.219561,,Surface,23,1000014804,14875,
0.413215,,Surface,23,1000014800,14876,
0.398859,,Surface,23,1000014765,14877,
0.527126,,Surface,23,1000014185,14878,
0.570176,,Surface,23,1000014676,14879,
0.601314,,Surface,23,1000014648,14880,
0.661622,,Surface,23,1000014591,14881,
0.691576,,Surface,23,1000014809,14882,
0.611643,,Surface,23,1000014846,14883,
0.638059,,Surface,23,1000014848,14884,
0.726106,,Surface,23,1000014501,14885,
0.543843,,Surface,23,1000014686,14886,
0.390338,,Surface,23,1000014887,14887,
0.617019,,Surface,23,1000014852,14888,
0.437134,,Surface,23,1000014775,14889,
0.219478,,Surface,23,1000014776,14890,
0.762983,,Surface,23,1000014470,14891,
0.521552,,Surface,23,1000014659,14892,
0.561357,,Surface,23,1000014780,14893,
0.354255,,Surface,23,1000014859,14894,
0.796437,,Surface,23,1000014783,14895,
0.375568,,Surface,23,1000014822,14896,
0.13965,,Surface,23,1000014750,14897,
0.617028,,Surface,23,1000014752,14898,
0.493512,,Surface,23,1000014786,14899,
0.13965,,Surface,23,1000014353,14900,
0.678414,,Surface,23,1000014607,14901,
0.652065,,Surface,23,1000014199,14902,
0.292751,,Surface,23,1000014198,14903,
0.245875,,Surface,23,1000014762,14904,
0.60657,,Surface,23,1000014732,14905,
0.617029,,Surface,24,1000014804,14906,
0.21703,,Surface,24,1000014800,14907,
0.75137,,Surface,24,1000014185,14908,
0.603401,,Surface,24,1000014909,14909,
0.307015,,Surface,24,1000014803,14910,
0.24587,,Surface,24,1000014798,14911,
0.712535,,Surface,24,1000014676,14912,
0.665598,,Surface,24,1000014648,14913,
0.56612,,Surface,24,1000014591,14914,
0.601459,,Surface,24,1000014809,14915,
0.597379,,Surface,24,1000014846,14916,
0.419651,,Surface,24,1000014848,14917,
0.680261,,Surface,24,1000014918,14918,
0.456758,,Surface,24,1000014686,14919,
0.221387,,Surface,24,1000014887,14920,
0.499007,,Surface,24,1000014852,14921,
0.580074,,Surface,24,1000014775,14922,
0.617056,,Surface,24,1000014776,14923,
0.802131,,Surface,24,1000014470,14924,
0.658268,,Surface,24,1000014659,14925,
0.562148,,Surface,24,1000014926,14926,
0.13965,,Surface,24,1000014783,14927,
0.439368,,Surface,24,1000014859,14928,
0.396994,,Surface,24,1000014822,14929,
0.396996,,Surface,24,1000014752,14930,
0.13965,,Surface,24,1000014353,14931,
0.139651,,Surface,24,1000014607,14932,
0.669631,,Surface,24,1000014199,14933,
0.400731,,Surface,24,1000014198,14934,
0.245876,,Surface,24,1000014762,14935,
0.549175,,Surface,24,1000014732,14936,
0.734575,,Surface,25,1000014909,14937,
0.0780557,,Surface,25,1000014938,14938,
0.345238,,Surface,25,1000014939,14939,
0.20208,,Surface,25,1000014185,14940,
0.398837,,Surface,25,1000014803,14941,
0.619431,,Surface,25,1000014676,14942,
0.419373,,Surface,25,1000014943,14943,
0.139642,,Surface,25,1000014648,14944,
0.139651,,Surface,25,1000014591,14945,
0.254346,,Surface,25,1000014809,14946,
0.3787,,Surface,25,1000014846,14947,
0.479774,,Surface,25,1000014948,14948,
0.538209,,Surface,25,1000014848,14949,
0.733062,,Surface,25,1000014950,14950,
0.642893,,Surface,25,1000014918,14951,
0.555989,,Surface,25,1000014686,14952,
0.245871,,Surface,25,1000014887,14953,
0.363845,,Surface,25,1000014852,14954,
0.520994,,Surface,25,1000014775,14955,
0.721406,,Surface,25,1000014956,14956,
0.547157,,Surface,25,1000014470,14957,
0.682395,,Surface,25,1000014659,14958,
0.245873,,Surface,25,1000014926,14959,
0.515239,,Surface,25,1000014783,14960,
0.484739,,Surface,25,1000014859,14961,
0.245874,,Surface,25,1000014752,14962,
0.697271,,Surface,25,1000014353,14963,
0.548043,,Surface,25,1000014964,14964,
0.309009,,Surface,25,1000014607,14965,
0.396998,,Surface,25,1000014966,14966,
0.629503,,Surface,25,1000014199,14967,
0.470189,,Surface,25,1000014198,14968,
0.652306,,Surface,25,1000014732,14969,
0.728045,,Surface,26,1000014185,14970,
0.301587,,Surface,26,1000014939,14971,
0.391218,,Surface,26,1000014938,14972,
0.713966,,Surface,26,1000014909,14973,
0.708437,,Surface,26,1000014676,14974,
0.511284,,Surface,26,1000014943,14975,
0.248266,,Surface,26,1000014648,14976,
0.456294,,Surface,26,1000014591,14977,
0.881348,,Surface,26,1000014809,14978,
0.659487,,Surface,26,1000014948,14979,
0.585633,,Surface,26,1000014846,14980,
0.139644,,Surface,26,1000014981,14981,
0.636319,,Surface,26,1000014950,14982,
0.769947,,Surface,26,1000014918,14983,
0.633943,,Surface,26,1000014686,14984,
0.139656,,Surface,26,1000014887,14985,
0.59623,,Surface,26,1000014852,14986,
0.710041,,Surface,26,1000014775,14987,
0.503865,,Surface,26,1000014956,14988,
0.617027,,Surface,26,1000014470,14989,
0.445552,,Surface,26,1000014659,14990,
0.806249,,Surface,26,1000014991,14991,
0.299331,,Surface,26,1000014926,14992,
0.796426,,Surface,26,1000014783,14993,
0.769945,,Surface,26,1000014752,14994,
0.59778,,Surface,26,1000014353,14995,
0.811747,,Surface,26,1000014964,14996,
0.621269,,Surface,26,1000014966,14997,
0.106407,,Surface,26,1000014199,14998,
0.71583,,Surface,26,1000014198,14999,
0.140068,,Surface,26,1000015000,15000,
0.283097,,Surface,26,1000014732,15001,
0.350447,,Surface,27,1000014943,15002,
0.641813,,Surface,27,1000014676,15003,
0.703641,,Surface,27,1000014909,15004,
0.222663,,Surface,27,1000014938,15005,
0.139654,,Surface,27,1000014939,15006,
0.642265,,Surface,27,1000015007,15007,
0.398837,,Surface,27,1000014591,15008,
0.562341,,Surface,27,1000015009,15009,
0.396997,,Surface,27,1000014809,15010,
0.684811,,Surface,27,1000014948,15011,
0.617017,,Surface,27,1000015012,15012,
0.617017,,Surface,27,1000014981,15013,
0.396994,,Surface,27,1000014918,15014,
0.353,,Surface,27,1000014950,15015,
0.396998,,Surface,27,1000014887,15016,
0.419361,,Surface,27,1000014852,15017,
0.696386,,Surface,27,1000014956,15018,
0.396995,,Surface,27,1000014470,15019,
0.67504,,Surface,27,1000014659,15020,
0.617027,,Surface,27,1000015021,15021,
0.245874,,Surface,27,1000015022,15022,
0.256746,,Surface,27,1000014991,15023,
0.413258,,Surface,27,1000014926,15024,
0.106409,,Surface,27,1000014783,15025,
0.396996,,Surface,27,1000014752,15026,
0.287256,,Surface,27,1000015027,15027,
0.596395,,Surface,27,1000014964,15028,
0.659754,,Surface,27,1000015029,15029,
0.245876,,Surface,27,1000015030,15030,
0.254344,,Surface,27,1000014966,15031,
0.106404,,Surface,27,1000014199,15032,
0.770177,,Surface,27,1000014198,15033,
0.533521,,Surface,27,1000015000,15034,
0.219559,,Surface,27,1000014732,15035,
0.256752,,Surface,28,1000014809,15036,
0.245873,,Surface,28,1000014591,15037,
0.522991,,Surface,28,1000015007,15038,
0.388254,,Surface,28,1000014943,15039,
0.659089,,Surface,28,1000014676,15040,
0.565319,,Surface,28,1000014909,15041,
0.656983,,Surface,28,1000014938,15042,
0.39019,,Surface,28,1000014939,15043,
0.659698,,Surface,28,1000015009,15044,
0.245873,,Surface,28,1000014948,15045,
0.49243,,Surface,28,1000014981,15046,
0.396994,,Surface,28,1000015012,15047,
0.617033,,Surface,28,1000014918,15048,
0.78419,,Surface,28,1000014950,15049,
0.219554,,Surface,28,1000014852,15050,
0.471451,,Surface,28,1000014956,15051,
0.755776,,Surface,28,1000015021,15052,
0.38582,,Surface,28,1000015022,15053,
0.552757,,Surface,28,1000014659,15054,
0.51925,,Surface,28,1000015055,15055,
0.617029,,Surface,28,1000014991,15056,
0.106403,,Surface,28,1000014926,15057,
0.254344,,Surface,28,1000014783,15058,
0.396996,,Surface,28,1000014752,15059,
0.258669,,Surface,28,1000015027,15060,
0.749827,,Surface,28,1000014964,15061,
0.714329,,Surface,28,1000015029,15062,
0.617034,,Surface,28,1000014966,15063,
0.245875,,Surface,28,1000015030,15064,
0.759381,,Surface,28,1000014199,15065,
0.669502,,Surface,28,1000014198,15066,
0.497633,,Surface,28,1000015000,15067,
0.619749,,Surface,29,1000014676,15068,
0.0813008,,Surface,29,1000015069,15069,
0.118453,,Surface,29,1000014909,15070,
0.427808,,Surface,29,1000014938,15071,
0.881348,,Surface,29,1000015072,15072,
0.327596,,Surface,29,1000015073,15073,
0.72529,,Surface,29,1000014943,15074,
0.730823,,Surface,29,1000015007,15075,
0.21703,,Surface,29,1000014591,15076,
0.615305,,Surface,29,1000014809,15077,
0.496385,,Surface,29,1000015009,15078,
0.617017,,Surface,29,1000014981,15079,
0.525949,,Surface,29,1000015012,15080,
0.617018,,Surface,29,1000014918,15081,
0.567621,,Surface,29,1000014950,15082,
0.809193,,Surface,29,1000014852,15083,
0.217032,,Surface,29,1000015022,15084,
0.370183,,Surface,29,1000015055,15085,
0.751152,,Surface,29,1000015021,15086,
0.664498,,Surface,29,1000014659,15087,
0.255167,,Surface,29,1000014926,15088,
0.802133,,Surface,29,1000014991,15089,
0.248261,,Surface,29,1000014783,15090,
0.217033,,Surface,29,1000015027,15091,
0.718686,,Surface,29,1000015029,15092,
0.354308,,Surface,29,1000015030,15093,
0.167504,,Surface,29,1000014198,15094,
0.258549,,Surface,29,1000014199,15095,
0.433206,,Surface,29,1000015096,15096,
0.640652,,Surface,29,1000015097,15097,
0.405886,,Surface,29,1000015000,15098,
0.55825,,Surface,29,1000015099,15099,
0.47897,,Surface,29,1000015100,15100,
0.584999,,Surface,30,1000014943,15101,
0.499213,,Surface,30,1000015102,15102,
0.362376,,Surface,30,1000015069,15103,
0.368099,,Surface,30,1000014909,15104,
0.610992,,Surface,30,1000015072,15105,
0.166815,,Surface,30,1000015073,15106,
0.832549,,Surface,30,1000015007,15107,
0.384234,,Surface,30,1000015108,15108,
0.698415,,Surface,30,1000015009,15109,
0.617018,,Surface,30,1000014918,15110,
0.603261,,Surface,30,1000014950,15111,
0.428989,,Surface,30,1000015012,15112,
0.652066,,Surface,30,1000014852,15113,
0.676498,,Surface,30,1000015021,15114,
0.145219,,Surface,30,1000015022,15115,
0.601783,,Surface,30,1000014659,15116,
0.362745,,Surface,30,1000015055,15117,
0.663995,,Surface,30,1000015118,15118,
0.167504,,Surface,30,1000014991,15119,
0.0757526,,Surface,30,1000014926,15120,
0.665669,,Surface,30,1000014783,15121,
0.245874,,Surface,30,1000015122,15122,
0.335054,,Surface,30,1000015123,15123,
0.722468,,Surface,30,1000015027,15124,
0.573634,,Surface,30,1000015029,15125,
0.139657,,Surface,30,1000015030,15126,
0.396997,,Surface,30,1000014198,15127,
0.13965,,Surface,30,1000014199,15128,
0.245874,,Surface,30,1000015096,15129,
0.706896,,Surface,30,1000015097,15130,
0.22656,,Surface,30,1000015000,15131,
0.254344,,Surface,30,1000015099,15132,
0.478972,,Surface,30,1000015100,15133,
0.223511,,Surface,31,1000015069,15134,
0.240311,,Surface,31,1000014909,15135,
0.761835,,Surface,31,1000015072,15136,
0.530345,,Surface,31,1000015073,15137,
0.232991,,Surface,31,1000015102,15138,
0.33531,,Surface,31,1000014943,15139,
0.732498,,Surface,31,1000015007,15140,
0.666889,,Surface,31,1000015108,15141,
0.609406,,Surface,31,1000015142,15142,
0.617017,,Surface,31,1000014918,15143,
0.625356,,Surface,31,1000014950,15144,
0.559473,,Surface,31,1000015145,15145,
0.543471,,Surface,31,1000015055,15146,
0.65604,,Surface,31,1000015021,15147,
0.652468,,Surface,31,1000014659,15148,
0.513918,,Surface,31,1000015022,15149,
0.259887,,Surface,31,1000015118,15150,
0.258553,,Surface,31,1000014926,15151,
0.843499,,Surface,31,1000014991,15152,
0.848731,,Surface,31,1000014783,15153,
0.329024,,Surface,31,1000015154,15154,
0.616083,,Surface,31,1000015122,15155,
0.544041,,Surface,31,1000015123,15156,
0.503191,,Surface,31,1000015027,15157,
0.217033,,Surface,31,1000015158,15158,
0.56612,,Surface,31,1000015029,15159,
0.245875,,Surface,31,1000015030,15160,
0.589741,,Surface,31,1000015161,15161,
0.245874,,Surface,31,1000014198,15162,
0.828548,,Surface,31,1000015096,15163,
0.749039,,Surface,31,1000015097,15164,
0.56618,,Surface,31,1000015099,15165,
0.472409,,Surface,31,1000015100,15166,
0.570216,,Surface,32,1000015007,15167,
0.462644,,Surface,32,1000014943,15168,
0.40227,,Surface,32,1000015102,15169,
0.254345,,Surface,32,1000015069,15170,
0.49968,,Surface,32,1000014909,15171,
0.8582,,Surface,32,1000015072,15172,
0.28188,,Surface,32,1000015073,15173,
0.254342,,Surface,32,1000015174,15174,
0.674433,,Surface,32,1000015108,15175,
0.711662,,Surface,32,1000015142,15176,
0.791529,,Surface,32,1000014950,15177,
0.577522,,Surface,32,1000015145,15178,
0.576969,,Surface,32,1000015179,15179,
0.396765,,Surface,32,1000015180,15180,
0.801852,,Surface,32,1000015021,15181,
0.59516,,Surface,32,1000014659,15182,
0.492463,,Surface,32,1000015022,15183,
0.730835,,Surface,32,1000015184,15184,
0.6534,,Surface,32,1000015118,15185,
0.617027,,Surface,32,1000014991,15186,
0.429358,,Surface,32,1000014926,15187,
0.687963,,Surface,32,1000014783,15188,
0.238258,,Surface,32,1000015154,15189,
0.608194,,Surface,32,1000015190,15190,
0.472281,,Surface,32,1000015122,15191,
0.497966,,Surface,32,1000015123,15192,
0.461786,,Surface,32,1000015027,15193,
0.25855,,Surface,32,1000015158,15194,
0.604326,,Surface,32,1000015029,15195,
0.25855,,Surface,32,1000015030,15196,
0.248259,,Surface,32,1000015161,15197,
0.842624,,Surface,32,1000015096,15198,
0.744937,,Surface,32,1000015097,15199,
0.339059,,Surface,32,1000015099,15200,
0.474798,,Surface,32,1000015100,15201,
0.322022,,Surface,32,1000015202,15202,
0.617027,,Surface,33,1000014943,15203,
0.498372,,Surface,33,1000015204,15204,
0.454928,,Surface,33,1000015102,15205,
0.275414,,Surface,33,1000015206,15206,
0.465333,,Surface,33,1000015207,15207,
0.7441,,Surface,33,1000015208,15208,
0.217029,,Surface,33,1000015069,15209,
0.586236,,Surface,33,1000014909,15210,
0.539791,,Surface,33,1000015072,15211,
0.305936,,Surface,33,1000015073,15212,
0.108168,,Surface,33,1000015213,15213,
0.139656,,Surface,33,1000015174,15214,
0.744785,,Surface,33,1000015108,15215,
0.393225,,Surface,33,1000014950,15216,
0.169316,,Surface,33,1000015142,15217,
0.786422,,Surface,33,1000015145,15218,
0.258558,,Surface,33,1000015219,15219,
0.684703,,Surface,33,1000015179,15220,
0.335638,,Surface,33,1000015221,15221,
0.548672,,Surface,33,1000015180,15222,
0.734869,,Surface,33,1000014659,15223,
0.734562,,Surface,33,1000015021,15224,
0.666618,,Surface,33,1000015184,15225,
0.559379,,Surface,33,1000015022,15226,
0.429969,,Surface,33,1000015118,15227,
0.617029,,Surface,33,1000015228,15228,
0.306394,,Surface,33,1000014926,15229,
0.254341,,Surface,33,1000014991,15230,
0.217033,,Surface,33,1000014783,15231,
0.330302,,Surface,33,1000015154,15232,
0.219558,,Surface,33,1000015122,15233,
0.582035,,Surface,33,1000015190,15234,
0.245517,,Surface,33,1000015123,15235,
0.511154,,Surface,33,1000015027,15236,
0.463459,,Surface,33,1000015237,15237,
0.106408,,Surface,33,1000015158,15238,
0.814834,,Surface,33,1000015029,15239,
0.617033,,Surface,33,1000015240,15240,
0.530814,,Surface,33,1000015030,15241,
0.311339,,Surface,33,1000015161,15242,
0.69642,,Surface,33,1000015096,15243,
0.245872,,Surface,33,1000015097,15244,
0.245874,,Surface,33,1000015099,15245,
0.414982,,Surface,33,1000015100,15246,
0.379362,,Surface,33,1000015202,15247,
0.231013,,Surface,33,1000015248,15248,
0.483256,,Surface,34,1000015174,15249,
0.247744,,Surface,34,1000015213,15250,
0.594015,,Surface,34,1000015251,15251,
0.245876,,Surface,34,1000014943,15252,
0.737056,,Surface,34,1000015206,15253,
0.552584,,Surface,34,1000015204,15254,
0.305937,,Surface,34,1000015207,15255,
0.755322,,Surface,34,1000015208,15256,
0.547989,,Surface,34,1000015069,15257,
0.495416,,Surface,34,1000014909,15258,
0.82679,,Surface,34,1000015072,15259,
0.351769,,Surface,34,1000015073,15260,
0.38231,,Surface,34,1000015108,15261,
0.255164,,Surface,34,1000015145,15262,
0.808824,,Surface,34,1000015219,15263,
0.638058,,Surface,34,1000015142,15264,
0.759384,,Surface,34,1000015179,15265,
0.601707,,Surface,34,1000015221,15266,
0.17808,,Surface,34,1000015267,15267,
0.332767,,Surface,34,1000015268,15268,
0.771946,,Surface,34,1000015021,15269,
0.594414,,Surface,34,1000015180,15270,
0.635633,,Surface,34,1000014659,15271,
0.721083,,Surface,34,1000015184,15272,
0.561721,,Surface,34,1000015022,15273,
0.363839,,Surface,34,1000015274,15274,
0.617029,,Surface,34,1000014991,15275,
0.525843,,Surface,34,1000014926,15276,
0.254341,,Surface,34,1000015228,15277,
0.356434,,Surface,34,1000015154,15278,
0.755689,,Surface,34,1000015279,15279,
0.475234,,Surface,34,1000015280,15280,
0.574016,,Surface,34,1000015190,15281,
0.559969,,Surface,34,1000015123,15282,
0.5658,,Surface,34,1000015027,15283,
0.665893,,Surface,34,1000015237,15284,
0.759386,,Surface,34,1000015158,15285,
0.876037,,Surface,34,1000015029,15286,
0.106407,,Surface,34,1000015240,15287,
0.331035,,Surface,34,1000015030,15288,
0.31574,,Surface,34,1000015161,15289,
0.167505,,Surface,34,1000015290,15290,
0.616524,,Surface,34,1000015096,15291,
0.254345,,Surface,34,1000015097,15292,
0.217031,,Surface,34,1000015293,15293,
0.22351,,Surface,34,1000015099,15294,
0.251791,,Surface,34,1000015100,15295,
0.478088,,Surface,34,1000015202,15296,
0.244093,,Surface,34,1000015248,15297,
0.495379,,Surface,35,1000015108,15298,
0.617577,,Surface,35,1000015213,15299,
0.217031,,Surface,35,1000015174,15300,
0.837435,,Surface,35,1000015251,15301,
0.254344,,Surface,35,1000015206,15302,
0.62854,,Surface,35,1000015208,15303,
0.217034,,Surface,35,1000015207,15304,
0.396257,,Surface,35,1000015204,15305,
0.624352,,Surface,35,1000014909,15306,
0.394875,,Surface,35,1000015307,15307,
0.543284,,Surface,35,1000015308,15308,
0.581703,,Surface,35,1000015072,15309,
0.255164,,Surface,35,1000015145,15310,
0.28188,,Surface,35,1000015219,15311,
0.128835,,Surface,35,1000015179,15312,
0.538171,,Surface,35,1000015142,15313,
0.477985,,Surface,35,1000015221,15314,
0.605227,,Surface,35,1000015267,15315,
0.843499,,Surface,35,1000015021,15316,
0.629267,,Surface,35,1000014659,15317,
0.592555,,Surface,35,1000015268,15318,
0.696462,,Surface,35,1000015022,15319,
0.411578,,Surface,35,1000015180,15320,
0.725809,,Surface,35,1000015184,15321,
0.508407,,Surface,35,1000015274,15322,
0.626282,,Surface,35,1000014926,15323,
0.309008,,Surface,35,1000015228,15324,
0.139653,,Surface,35,1000015279,15325,
0.296275,,Surface,35,1000015154,15326,
0.815096,,Surface,35,1000015280,15327,
0.352299,,Surface,35,1000015190,15328,
0.565825,,Surface,35,1000015123,15329,
0.515329,,Surface,35,1000015027,15330,
0.332763,,Surface,35,1000015237,15331,
0.779363,,Surface,35,1000015158,15332,
0.402515,,Surface,35,1000015029,15333,
0.592149,,Surface,35,1000015030,15334,
0.426574,,Surface,35,1000015240,15335,
0.254556,,Surface,35,1000015161,15336,
0.795845,,Surface,35,1000015096,15337,
0.572891,,Surface,35,1000015290,15338,
0.686175,,Surface,35,1000015097,15339,
0.617034,,Surface,35,1000015293,15340,
0.388251,,Surface,35,1000015100,15341,
0.245872,,Surface,35,1000015202,15342,
0.187766,,Surface,35,1000015248,15343,
0.437039,,Surface,36,1000015208,15344,
0.617029,,Surface,36,1000015207,15345,
0.348753,,Surface,36,1000015204,15346,
0.484108,,Surface,36,1000015307,15347,
0.217032,,Surface,36,1000015348,15348,
0.267841,,Surface,36,1000015308,15349,
0.83432,,Surface,36,1000015072,15350,
0.254347,,Surface,36,1000015206,15351,
0.617027,,Surface,36,1000015352,15352,
0.65647,,Surface,36,1000015353,15353,
0.602148,,Surface,36,1000015251,15354,
0.325062,,Surface,36,1000015213,15355,
0.744571,,Surface,36,1000015174,15356,
0.5153,,Surface,36,1000015108,15357,
0.49348,,Surface,36,1000015145,15358,
0.467931,,Surface,36,1000015219,15359,
0.278058,,Surface,36,1000015221,15360,
0.33089,,Surface,36,1000015267,15361,
0.294281,,Surface,36,1000015362,15362,
0.255165,,Surface,36,1000015021,15363,
0.217026,,Surface,36,1000015268,15364,
0.632594,,Surface,36,1000014659,15365,
0.770022,,Surface,36,1000015022,15366,
0.713782,,Surface,36,1000015184,15367,
0.258257,,Surface,36,1000015274,15368,
0.617029,,Surface,36,1000015228,15369,
0.217033,,Surface,36,1000015370,15370,
0.462689,,Surface,36,1000015279,15371,
0.729197,,Surface,36,1000015280,15372,
0.512378,,Surface,36,1000015190,15373,
0.397083,,Surface,36,1000015123,15374,
0.595845,,Surface,36,1000015027,15375,
0.451875,,Surface,36,1000015237,15376,
0.396996,,Surface,36,1000015377,15377,
0.217032,,Surface,36,1000015158,15378,
0.617027,,Surface,36,1000015029,15379,
0.275411,,Surface,36,1000015030,15380,
0.247742,,Surface,36,1000015240,15381,
0.106407,,Surface,36,1000015096,15382,
0.145219,,Surface,36,1000015290,15383,
0.217031,,Surface,36,1000015293,15384,
0.690108,,Surface,36,1000015097,15385,
0.349235,,Surface,36,1000015100,15386,
0.191909,,Surface,36,1000015248,15387,
0.528761,,Surface,37,1000015388,15388,
0.492827,,Surface,37,1000015307,15389,
0.267615,,Surface,37,1000015308,15390,
0.217031,,Surface,37,1000015348,15391,
0.580802,,Surface,37,1000015072,15392,
0.292928,,Surface,37,1000015204,15393,
0.254343,,Surface,37,1000015394,15394,
0.430071,,Surface,37,1000015208,15395,
0.315742,,Surface,37,1000015352,15396,
0.254347,,Surface,37,1000015206,15397,
0.522641,,Surface,37,1000015353,15398,
0.565383,,Surface,37,1000015251,15399,
0.21703,,Surface,37,1000015400,15400,
0.32938,,Surface,37,1000015213,15401,
0.750727,,Surface,37,1000015174,15402,
0.366904,,Surface,37,1000015108,15403,
0.376731,,Surface,37,1000015145,15404,
0.637567,,Surface,37,1000015219,15405,
0.423695,,Surface,37,1000015267,15406,
0.245869,,Surface,37,1000015407,15407,
0.519717,,Surface,37,1000015362,15408,
0.62843,,Surface,37,1000015021,15409,
0.363842,,Surface,37,1000015268,15410,
0.547685,,Surface,37,1000014659,15411,
0.751377,,Surface,37,1000015022,15412,
0.617029,,Surface,37,1000015274,15413,
0.796425,,Surface,37,1000015370,15414,
0.208735,,Surface,37,1000015415,15415,
0.343531,,Surface,37,1000015279,15416,
0.67768,,Surface,37,1000015280,15417,
0.575557,,Surface,37,1000015190,15418,
0.174409,,Surface,37,1000015123,15419,
0.59361,,Surface,37,1000015027,15420,
0.553577,,Surface,37,1000015421,15421,
0.228111,,Surface,37,1000015237,15422,
0.25855,,Surface,37,1000015377,15423,
0.835283,,Surface,37,1000015029,15424,
0.167506,,Surface,37,1000015030,15425,
0.108166,,Surface,37,1000015240,15426,
0.139651,,Surface,37,1000015096,15427,
0.222841,,Surface,37,1000015290,15428,
0.617034,,Surface,37,1000015293,15429,
0.798733,,Surface,37,1000015097,15430,
0.28188,,Surface,37,1000015100,15431,
0.284945,,Surface,37,1000015432,15432,
0.106408,,Surface,37,1000015248,15433,
0.254346,,Surface,38,1000015394,15434,
0.254344,,Surface,38,1000015204,15435,
0.537865,,Surface,38,1000015388,15436,
0.568507,,Surface,38,1000015307,15437,
0.418062,,Surface,38,1000015308,15438,
0.765018,,Surface,38,1000015348,15439,
0.659016,,Surface,38,1000015072,15440,
0.664697,,Surface,38,1000015208,15441,
0.617027,,Surface,38,1000015206,15442,
0.256752,,Surface,38,1000015443,15443,
0.617027,,Surface,38,1000015352,15444,
0.65272,,Surface,38,1000015353,15445,
0.365612,,Surface,38,1000015251,15446,
0.365609,,Surface,38,1000015400,15447,
0.482189,,Surface,38,1000015213,15448,
0.258558,,Surface,38,1000015174,15449,
0.599978,,Surface,38,1000015450,15450,
0.392331,,Surface,38,1000015108,15451,
0.624114,,Surface,38,1000015219,15452,
0.628968,,Surface,38,1000015145,15453,
0.522629,,Surface,38,1000015267,15454,
0.617033,,Surface,38,1000015455,15455,
0.726198,,Surface,38,1000015407,15456,
0.364714,,Surface,38,1000015362,15457,
0.21703,,Surface,38,1000015021,15458,
0.732011,,Surface,38,1000014659,15459,
0.643931,,Surface,38,1000015274,15460,
0.245873,,Surface,38,1000015461,15461,
0.542537,,Surface,38,1000015370,15462,
0.283098,,Surface,38,1000015415,15463,
0.588758,,Surface,38,1000015279,15464,
0.587295,,Surface,38,1000015280,15465,
0.46792,,Surface,38,1000015190,15466,
0.339122,,Surface,38,1000015123,15467,
0.525152,,Surface,38,1000015421,15468,
0.366026,,Surface,38,1000015237,15469,
0.139651,,Surface,38,1000015377,15470,
0.752409,,Surface,38,1000015029,15471,
0.106407,,Surface,38,1000015240,15472,
0.764317,,Surface,38,1000015096,15473,
0.643808,,Surface,38,1000015290,15474,
0.696465,,Surface,38,1000015293,15475,
0.646147,,Surface,38,1000015097,15476,
0.274809,,Surface,38,1000015477,15477,
0.18356,,Surface,38,1000015432,15478,
0.467681,,Surface,39,1000015174,15479,
0.245875,,Surface,39,1000015400,15480,
0.625356,,Surface,39,1000015251,15481,
0.306398,,Surface,39,1000015353,15482,
0.217033,,Surface,39,1000015352,15483,
0.128835,,Surface,39,1000015394,15484,
0.217033,,Surface,39,1000015206,15485,
0.617027,,Surface,39,1000015443,15486,
0.651628,,Surface,39,1000015388,15487,
0.74507,,Surface,39,1000015348,15488,
0.636168,,Surface,39,1000015072,15489,
0.43007,,Surface,39,1000015213,15490,
0.16651,,Surface,39,1000015450,15491,
0.629518,,Surface,39,1000015219,15492,
0.788624,,Surface,39,1000015145,15493,
0.258551,,Surface,39,1000015267,15494,
0.302891,,Surface,39,1000015455,15495,
0.41011,,Surface,39,1000015407,15496,
0.502723,,Surface,39,1000015497,15497,
0.245873,,Surface,39,1000015362,15498,
0.615307,,Surface,39,1000015021,15499,
0.811656,,Surface,39,1000014659,15500,
0.254346,,Surface,39,1000015274,15501,
0.326901,,Surface,39,1000015502,15502,
0.254343,,Surface,39,1000015503,15503,
0.502743,,Surface,39,1000015461,15504,
0.76309,,Surface,39,1000015370,15505,
0.736052,,Surface,39,1000015415,15506,
0.386427,,Surface,39,1000015279,15507,
0.13965,,Surface,39,1000015508,15508,
