
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
133.88,um,Surface,Image 1,10,1000014407,14471,
130.767,um,Surface,Image 1,10,1000014438,14472,
126.766,um,Surface,Image 1,10,1000014439,14473,
94.0138,um,Surface,Image 1,10,1000014440,14474,
85.2592,um,Surface,Image 1,10,1000014193,14475,
45.6966,um,Surface,Image 1,10,1000014350,14476,
79.0597,um,Surface,Image 1,10,1000014412,14477,
91.8367,um,Surface,Image 1,10,1000014353,14478,
93.5513,um,Surface,Image 1,10,1000014414,14479,
86.0709,um,Surface,Image 1,10,1000014197,14480,
51.7914,um,Surface,Image 1,10,1000014447,14481,
71.6519,um,Surface,Image 1,10,1000014199,14482,
98.4766,um,Surface,Image 1,10,1000014198,14483,
76.7676,um,Surface,Image 1,10,1000014200,14484,
92.7129,um,Surface,Image 1,10,1000014201,14485,
72.5444,um,Surface,Image 1,10,1000014453,14486,
32.6848,um,Surface,Image 1,11,1000014465,14487,
46.0006,um,Surface,Image 1,11,1000014400,14488,
175.509,um,Surface,Image 1,11,1000014298,14489,
131.459,um,Surface,Image 1,11,1000014299,14490,
93.488,um,Surface,Image 1,11,1000014430,14491,
179.026,um,Surface,Image 1,11,1000014422,14492,
184.236,um,Surface,Image 1,11,1000014493,14493,
192.821,um,Surface,Image 1,11,1000014397,14494,
166.365,um,Surface,Image 1,11,1000014184,14495,
179.812,um,Surface,Image 1,11,1000014459,14496,
167.299,um,Surface,Image 1,11,1000014394,14497,
129.706,um,Surface,Image 1,11,1000014331,14498,
12.9955,um,Surface,Image 1,11,1000014185,14499,
94.2351,um,Surface,Image 1,11,1000014402,14500,
88.4825,um,Surface,Image 1,11,1000014501,14501,
154.014,um,Surface,Image 1,11,1000014433,14502,
173.733,um,Surface,Image 1,11,1000014189,14503,
134.477,um,Surface,Image 1,11,1000014436,14504,
154.014,um,Surface,Image 1,11,1000014470,14505,
134.295,um,Surface,Image 1,11,1000014407,14506,
131.493,um,Surface,Image 1,11,1000014438,14507,
125.517,um,Surface,Image 1,11,1000014439,14508,
92.5035,um,Surface,Image 1,11,1000014440,14509,
86.652,um,Surface,Image 1,11,1000014193,14510,
42.7332,um,Surface,Image 1,11,1000014350,14511,
80.1206,um,Surface,Image 1,11,1000014412,14512,
90.7955,um,Surface,Image 1,11,1000014353,14513,
94.8993,um,Surface,Image 1,11,1000014414,14514,
81.885,um,Surface,Image 1,11,1000014197,14515,
74.3087,um,Surface,Image 1,11,1000014199,14516,
98.7669,um,Surface,Image 1,11,1000014198,14517,
46.8573,um,Surface,Image 1,11,1000014447,14518,
77.6298,um,Surface,Image 1,11,1000014200,14519,
73.3401,um,Surface,Image 1,11,1000014453,14520,
47.0483,um,Surface,Image 1,11,1000014521,14521,
167.185,um,Surface,Image 1,12,1000014394,14522,
128.243,um,Surface,Image 1,12,1000014331,14523,
12.9347,um,Surface,Image 1,12,1000014185,14524,
178.796,um,Surface,Image 1,12,1000014459,14525,
192.918,um,Surface,Image 1,12,1000014397,14526,
187.294,um,Surface,Image 1,12,1000014493,14527,
178.23,um,Surface,Image 1,12,1000014422,14528,
95.8957,um,Surface,Image 1,12,1000014430,14529,
131.716,um,Surface,Image 1,12,1000014299,14530,
44.4666,um,Surface,Image 1,12,1000014400,14531,
34.3177,um,Surface,Image 1,12,1000014465,14532,
93.301,um,Surface,Image 1,12,1000014402,14533,
153.765,um,Surface,Image 1,12,1000014433,14534,
89.3267,um,Surface,Image 1,12,1000014501,14535,
78.294,um,Surface,Image 1,12,1000014536,14536,
172.903,um,Surface,Image 1,12,1000014189,14537,
136.724,um,Surface,Image 1,12,1000014436,14538,
154.761,um,Surface,Image 1,12,1000014470,14539,
135.748,um,Surface,Image 1,12,1000014407,14540,
127.446,um,Surface,Image 1,12,1000014439,14541,
94.1688,um,Surface,Image 1,12,1000014440,14542,
131.016,um,Surface,Image 1,12,1000014438,14543,
89.2535,um,Surface,Image 1,12,1000014193,14544,
87.593,um,Surface,Image 1,12,1000014545,14545,
89.9801,um,Surface,Image 1,12,1000014353,14546,
75.9174,um,Surface,Image 1,12,1000014412,14547,
93.986,um,Surface,Image 1,12,1000014414,14548,
81.9888,um,Surface,Image 1,12,1000014197,14549,
74.3087,um,Surface,Image 1,12,1000014199,14550,
50.2311,um,Surface,Image 1,12,1000014447,14551,
98.727,um,Surface,Image 1,12,1000014198,14552,
80.8586,um,Surface,Image 1,12,1000014200,14553,
78.6157,um,Surface,Image 1,12,1000014453,14554,
46.8269,um,Surface,Image 1,12,1000014521,14555,
138.477,um,Surface,Image 1,13,1000014556,14556,
13.6071,um,Surface,Image 1,13,1000014185,14557,
133.341,um,Surface,Image 1,13,1000014331,14558,
165.449,um,Surface,Image 1,13,1000014394,14559,
180.583,um,Surface,Image 1,13,1000014459,14560,
193.756,um,Surface,Image 1,13,1000014397,14561,
189.538,um,Surface,Image 1,13,1000014493,14562,
129.77,um,Surface,Image 1,13,1000014299,14563,
44.5971,um,Surface,Image 1,13,1000014400,14564,
35.2543,um,Surface,Image 1,13,1000014465,14565,
92.6783,um,Surface,Image 1,13,1000014402,14566,
90.1668,um,Surface,Image 1,13,1000014501,14567,
78.6676,um,Surface,Image 1,13,1000014536,14568,
172.228,um,Surface,Image 1,13,1000014189,14569,
153.033,um,Surface,Image 1,13,1000014470,14570,
93.9031,um,Surface,Image 1,13,1000014440,14571,
130.407,um,Surface,Image 1,13,1000014438,14572,
86.9224,um,Surface,Image 1,13,1000014545,14573,
77.9757,um,Surface,Image 1,13,1000014412,14574,
89.2536,um,Surface,Image 1,13,1000014353,14575,
92.5501,um,Surface,Image 1,13,1000014414,14576,
81.8998,um,Surface,Image 1,13,1000014197,14577,
74.3087,um,Surface,Image 1,13,1000014199,14578,
96.3626,um,Surface,Image 1,13,1000014198,14579,
81.7811,um,Surface,Image 1,13,1000014200,14580,
78.7368,um,Surface,Image 1,13,1000014453,14581,
47.1239,um,Surface,Image 1,13,1000014582,14582,
30.6507,um,Surface,Image 1,13,1000014583,14583,
47.7402,um,Surface,Image 1,13,1000014584,14584,
46.0797,um,Surface,Image 1,13,1000014521,14585,
188.885,um,Surface,Image 1,14,1000014586,14586,
166.531,um,Surface,Image 1,14,1000014394,14587,
137.824,um,Surface,Image 1,14,1000014556,14588,
13.6994,um,Surface,Image 1,14,1000014185,14589,
189.965,um,Surface,Image 1,14,1000014493,14590,
179.753,um,Surface,Image 1,14,1000014591,14591,
131.805,um,Surface,Image 1,14,1000014299,14592,
44.3362,um,Surface,Image 1,14,1000014400,14593,
37.0852,um,Surface,Image 1,14,1000014465,14594,
94.0967,um,Surface,Image 1,14,1000014402,14595,
89.0619,um,Surface,Image 1,14,1000014501,14596,
79.1519,um,Surface,Image 1,14,1000014536,14597,
