
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
211.04,,Surface,3,Image 1,12,1000014299,14530,
196.993,,Surface,3,Image 1,12,1000014400,14531,
128.012,,Surface,3,Image 1,12,1000014465,14532,
253.941,,Surface,3,Image 1,12,1000014402,14533,
154,,Surface,3,Image 1,12,1000014433,14534,
176.98,,Surface,3,Image 1,12,1000014501,14535,
162.02,,Surface,3,Image 1,12,1000014536,14536,
189.962,,Surface,3,Image 1,12,1000014189,14537,
132,,Surface,3,Image 1,12,1000014436,14538,
254,,Surface,3,Image 1,12,1000014470,14539,
254,,Surface,3,Image 1,12,1000014407,14540,
113.488,,Surface,3,Image 1,12,1000014439,14541,
147.964,,Surface,3,Image 1,12,1000014440,14542,
199.996,,Surface,3,Image 1,12,1000014438,14543,
230,,Surface,3,Image 1,12,1000014193,14544,
228.991,,Surface,3,Image 1,12,1000014545,14545,
252.95,,Surface,3,Image 1,12,1000014353,14546,
166.068,,Surface,3,Image 1,12,1000014412,14547,
221.496,,Surface,3,Image 1,12,1000014414,14548,
232.017,,Surface,3,Image 1,12,1000014197,14549,
254,,Surface,3,Image 1,12,1000014199,14550,
206.973,,Surface,3,Image 1,12,1000014447,14551,
177.904,,Surface,3,Image 1,12,1000014198,14552,
219.968,,Surface,3,Image 1,12,1000014200,14553,
222.49,,Surface,3,Image 1,12,1000014453,14554,
139.032,,Surface,3,Image 1,12,1000014521,14555,
138.986,,Surface,3,Image 1,13,1000014556,14556,
200.03,,Surface,3,Image 1,13,1000014185,14557,
140.966,,Surface,3,Image 1,13,1000014331,14558,
219.984,,Surface,3,Image 1,13,1000014394,14559,
253.994,,Surface,3,Image 1,13,1000014459,14560,
161.994,,Surface,3,Image 1,13,1000014397,14561,
151.96,,Surface,3,Image 1,13,1000014493,14562,
238.08,,Surface,3,Image 1,13,1000014299,14563,
149.984,,Surface,3,Image 1,13,1000014400,14564,
147.008,,Surface,3,Image 1,13,1000014465,14565,
254,,Surface,3,Image 1,13,1000014402,14566,
151.975,,Surface,3,Image 1,13,1000014501,14567,
149.995,,Surface,3,Image 1,13,1000014536,14568,
210.016,,Surface,3,Image 1,13,1000014189,14569,
253.94,,Surface,3,Image 1,13,1000014470,14570,
151.468,,Surface,3,Image 1,13,1000014440,14571,
225.928,,Surface,3,Image 1,13,1000014438,14572,
220.071,,Surface,3,Image 1,13,1000014545,14573,
125.982,,Surface,3,Image 1,13,1000014412,14574,
225.5,,Surface,3,Image 1,13,1000014353,14575,
253.913,,Surface,3,Image 1,13,1000014414,14576,
219.963,,Surface,3,Image 1,13,1000014197,14577,
254,,Surface,3,Image 1,13,1000014199,14578,
188.51,,Surface,3,Image 1,13,1000014198,14579,
250.48,,Surface,3,Image 1,13,1000014200,14580,
245.976,,Surface,3,Image 1,13,1000014453,14581,
244.048,,Surface,3,Image 1,13,1000014582,14582,
160.008,,Surface,3,Image 1,13,1000014583,14583,
169.5,,Surface,3,Image 1,13,1000014584,14584,
117.988,,Surface,3,Image 1,13,1000014521,14585,
165.5,,Surface,3,Image 1,14,1000014586,14586,
230.024,,Surface,3,Image 1,14,1000014394,14587,
164.008,,Surface,3,Image 1,14,1000014556,14588,
240.472,,Surface,3,Image 1,14,1000014185,14589,
128.976,,Surface,3,Image 1,14,1000014493,14590,
163,,Surface,3,Image 1,14,1000014591,14591,
215.036,,Surface,3,Image 1,14,1000014299,14592,
178.52,,Surface,3,Image 1,14,1000014400,14593,
156.525,,Surface,3,Image 1,14,1000014465,14594,
254.008,,Surface,3,Image 1,14,1000014402,14595,
169,,Surface,3,Image 1,14,1000014501,14596,
174.992,,Surface,3,Image 1,14,1000014536,14597,
203.03,,Surface,3,Image 1,14,1000014189,14598,
253.98,,Surface,3,Image 1,14,1000014470,14599,
144.976,,Surface,3,Image 1,14,1000014440,14600,
183.97,,Surface,3,Image 1,14,1000014438,14601,
226.056,,Surface,3,Image 1,14,1000014545,14602,
254.04,,Surface,3,Image 1,14,1000014353,14603,
253.979,,Surface,3,Image 1,14,1000014414,14604,
179.014,,Surface,3,Image 1,14,1000014605,14605,
246.486,,Surface,3,Image 1,14,1000014197,14606,
187.005,,Surface,3,Image 1,14,1000014607,14607,
254,,Surface,3,Image 1,14,1000014199,14608,
226.986,,Surface,3,Image 1,14,1000014198,14609,
214.988,,Surface,3,Image 1,14,1000014200,14610,
254.008,,Surface,3,Image 1,14,1000014453,14611,
164.983,,Surface,3,Image 1,14,1000014582,14612,
152.992,,Surface,3,Image 1,14,1000014583,14613,
189.466,,Surface,3,Image 1,14,1000014584,14614,
121.448,,Surface,3,Image 1,14,1000014521,14615,
247.02,,Surface,3,Image 1,15,1000014185,14616,
148.94,,Surface,3,Image 1,15,1000014556,14617,
224.93,,Surface,3,Image 1,15,1000014394,14618,
161.064,,Surface,3,Image 1,15,1000014586,14619,
160.031,,Surface,3,Image 1,15,1000014493,14620,
195.933,,Surface,3,Image 1,15,1000014591,14621,
202.04,,Surface,3,Image 1,15,1000014400,14622,
169.997,,Surface,3,Image 1,15,1000014501,14623,
169.005,,Surface,3,Image 1,15,1000014536,14624,
174.96,,Surface,3,Image 1,15,1000014189,14625,
137,,Surface,3,Image 1,15,1000014626,14626,
111,,Surface,3,Image 1,15,1000014627,14627,
254,,Surface,3,Image 1,15,1000014470,14628,
133.496,,Surface,3,Image 1,15,1000014440,14629,
189.504,,Surface,3,Image 1,15,1000014545,14630,
141.557,,Surface,3,Image 1,15,1000014353,14631,
230.003,,Surface,3,Image 1,15,1000014605,14632,
254.025,,Surface,3,Image 1,15,1000014197,14633,
196.925,,Surface,3,Image 1,15,1000014607,14634,
253.93,,Surface,3,Image 1,15,1000014199,14635,
221.027,,Surface,3,Image 1,15,1000014200,14636,
206.93,,Surface,3,Image 1,15,1000014198,14637,
254.04,,Surface,3,Image 1,15,1000014453,14638,
194.108,,Surface,3,Image 1,15,1000014582,14639,
183.084,,Surface,3,Image 1,15,1000014583,14640,
171.936,,Surface,3,Image 1,15,1000014584,14641,
142.039,,Surface,3,Image 1,15,1000014521,14642,
153.954,,Surface,3,Image 1,16,1000014556,14643,
195.04,,Surface,3,Image 1,16,1000014185,14644,
238.464,,Surface,3,Image 1,16,1000014394,14645,
159.521,,Surface,3,Image 1,16,1000014586,14646,
160.018,,Surface,3,Image 1,16,1000014647,14647,
154.972,,Surface,3,Image 1,16,1000014648,14648,
215.967,,Surface,3,Image 1,16,1000014591,14649,
145.5,,Surface,3,Image 1,16,1000014493,14650,
181,,Surface,3,Image 1,16,1000014400,14651,
182.901,,Surface,3,Image 1,16,1000014501,14652,
141.496,,Surface,3,Image 1,16,1000014536,14653,
166.5,,Surface,3,Image 1,16,1000014189,14654,
155.98,,Surface,3,Image 1,16,1000014626,14655,
117.08,,Surface,3,Image 1,16,1000014656,14656,
140.95,,Surface,3,Image 1,16,1000014627,14657,
118,,Surface,3,Image 1,16,1000014658,14658,
254.108,,Surface,3,Image 1,16,1000014659,14659,
254.008,,Surface,3,Image 1,16,1000014470,14660,
254.001,,Surface,3,Image 1,16,1000014661,14661,
253.98,,Surface,3,Image 1,16,1000014545,14662,
169.984,,Surface,3,Image 1,16,1000014663,14663,
133.048,,Surface,3,Image 1,16,1000014353,14664,
214.499,,Surface,3,Image 1,16,1000014605,14665,
222.46,,Surface,3,Image 1,16,1000014197,14666,
167.91,,Surface,3,Image 1,16,1000014607,14667,
253.98,,Surface,3,Image 1,16,1000014668,14668,
253.999,,Surface,3,Image 1,16,1000014199,14669,
216.542,,Surface,3,Image 1,16,1000014198,14670,
253.928,,Surface,3,Image 1,16,1000014453,14671,
162.484,,Surface,3,Image 1,16,1000014582,14672,
182.936,,Surface,3,Image 1,16,1000014583,14673,
237.027,,Surface,3,Image 1,16,1000014584,14674,
121,,Surface,3,Image 1,16,1000014521,14675,
165.478,,Surface,3,Image 1,17,1000014676,14676,
168.064,,Surface,3,Image 1,17,1000014586,14677,
230.1,,Surface,3,Image 1,17,1000014394,14678,
167.04,,Surface,3,Image 1,17,1000014185,14679,
175.992,,Surface,3,Image 1,17,1000014648,14680,
137.037,,Surface,3,Image 1,17,1000014647,14681,
183.52,,Surface,3,Image 1,17,1000014591,14682,
217.009,,Surface,3,Image 1,17,1000014683,14683,
233.955,,Surface,3,Image 1,17,1000014501,14684,
156.97,,Surface,3,Image 1,17,1000014536,14685,
168.088,,Surface,3,Image 1,17,1000014686,14686,
149.504,,Surface,3,Image 1,17,1000014626,14687,
146.456,,Surface,3,Image 1,17,1000014627,14688,
129.004,,Surface,3,Image 1,17,1000014656,14689,
114.028,,Surface,3,Image 1,17,1000014658,14690,
253.968,,Surface,3,Image 1,17,1000014470,14691,
254.066,,Surface,3,Image 1,17,1000014659,14692,
242.052,,Surface,3,Image 1,17,1000014661,14693,
195.464,,Surface,3,Image 1,17,1000014353,14694,
