
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
2.89939,,Surface,4,Image 1,7,1000014304,14374,
2.23607,,Surface,4,Image 1,7,1000014189,14375,
4.98082,,Surface,4,Image 1,7,1000014239,14376,
27.7003,,Surface,4,Image 1,7,1000014190,14377,
4.5,,Surface,4,Image 1,7,1000014212,14378,
9.09584,,Surface,4,Image 1,7,1000014275,14379,
0.433013,,Surface,4,Image 1,7,1000014193,14380,
10.1734,,Surface,4,Image 1,7,1000014350,14381,
10.9778,,Surface,4,Image 1,7,1000014216,14382,
39.7715,,Surface,4,Image 1,7,1000014218,14383,
0.942809,,Surface,4,Image 1,7,1000014353,14384,
13.3874,,Surface,4,Image 1,7,1000014197,14385,
54.7667,,Surface,4,Image 1,7,1000014199,14386,
13.9844,,Surface,4,Image 1,7,1000014289,14387,
27.6707,,Surface,4,Image 1,7,1000014198,14388,
9.25422,,Surface,4,Image 1,7,1000014288,14389,
19.6686,,Surface,4,Image 1,7,1000014200,14390,
10.674,,Surface,4,Image 1,7,1000014201,14391,
16.2207,,Surface,4,Image 1,8,1000014184,14392,
1.17647,,Surface,4,Image 1,8,1000014331,14393,
16.9971,,Surface,4,Image 1,8,1000014394,14394,
4.16986,,Surface,4,Image 1,8,1000014329,14395,
19.3331,,Surface,4,Image 1,8,1000014185,14396,
0,,Surface,4,Image 1,8,1000014397,14397,
14.198,,Surface,4,Image 1,8,1000014298,14398,
17.7902,,Surface,4,Image 1,8,1000014299,14399,
16.2711,,Surface,4,Image 1,8,1000014400,14400,
20.0795,,Surface,4,Image 1,8,1000014233,14401,
19.8796,,Surface,4,Image 1,8,1000014402,14402,
9.95929,,Surface,4,Image 1,8,1000014302,14403,
3.4641,,Surface,4,Image 1,8,1000014304,14404,
5.04653,,Surface,4,Image 1,8,1000014189,14405,
3.01983,,Surface,4,Image 1,8,1000014239,14406,
5.72276,,Surface,4,Image 1,8,1000014407,14407,
13.4437,,Surface,4,Image 1,8,1000014193,14408,
11.2171,,Surface,4,Image 1,8,1000014350,14409,
10.0553,,Surface,4,Image 1,8,1000014216,14410,
29.9218,,Surface,4,Image 1,8,1000014218,14411,
12.9725,,Surface,4,Image 1,8,1000014412,14412,
22.3905,,Surface,4,Image 1,8,1000014353,14413,
9.55452,,Surface,4,Image 1,8,1000014414,14414,
13.4855,,Surface,4,Image 1,8,1000014197,14415,
14.7865,,Surface,4,Image 1,8,1000014289,14416,
45.3912,,Surface,4,Image 1,8,1000014199,14417,
21.397,,Surface,4,Image 1,8,1000014198,14418,
15.1311,,Surface,4,Image 1,8,1000014200,14419,
7.92527,,Surface,4,Image 1,8,1000014201,14420,
20.4945,,Surface,4,Image 1,9,1000014298,14421,
17.3212,,Surface,4,Image 1,9,1000014422,14422,
0,,Surface,4,Image 1,9,1000014397,14423,
20.0228,,Surface,4,Image 1,9,1000014184,14424,
32.2958,,Surface,4,Image 1,9,1000014394,14425,
0,,Surface,4,Image 1,9,1000014331,14426,
3.8694,,Surface,4,Image 1,9,1000014329,14427,
16.9472,,Surface,4,Image 1,9,1000014185,14428,
19.9572,,Surface,4,Image 1,9,1000014299,14429,
3.08138,,Surface,4,Image 1,9,1000014430,14430,
16.3628,,Surface,4,Image 1,9,1000014400,14431,
19.4676,,Surface,4,Image 1,9,1000014402,14432,
14.1132,,Surface,4,Image 1,9,1000014433,14433,
5.24404,,Surface,4,Image 1,9,1000014304,14434,
2.81862,,Surface,4,Image 1,9,1000014189,14435,
11.0164,,Surface,4,Image 1,9,1000014436,14436,
10.5238,,Surface,4,Image 1,9,1000014407,14437,
23.3385,,Surface,4,Image 1,9,1000014438,14438,
0,,Surface,4,Image 1,9,1000014439,14439,
47.7275,,Surface,4,Image 1,9,1000014440,14440,
8.25893,,Surface,4,Image 1,9,1000014193,14441,
13.237,,Surface,4,Image 1,9,1000014350,14442,
4.07626,,Surface,4,Image 1,9,1000014412,14443,
4.0694,,Surface,4,Image 1,9,1000014353,14444,
17.024,,Surface,4,Image 1,9,1000014414,14445,
13.3625,,Surface,4,Image 1,9,1000014197,14446,
33.9717,,Surface,4,Image 1,9,1000014447,14447,
39.418,,Surface,4,Image 1,9,1000014199,14448,
10.639,,Surface,4,Image 1,9,1000014289,14449,
29.1355,,Surface,4,Image 1,9,1000014198,14450,
10.8025,,Surface,4,Image 1,9,1000014200,14451,
12.4365,,Surface,4,Image 1,9,1000014201,14452,
40.8255,,Surface,4,Image 1,9,1000014453,14453,
18.9912,,Surface,4,Image 1,10,1000014430,14454,
18.0275,,Surface,4,Image 1,10,1000014298,14455,
25.8792,,Surface,4,Image 1,10,1000014422,14456,
5.99407,,Surface,4,Image 1,10,1000014397,14457,
14.1364,,Surface,4,Image 1,10,1000014184,14458,
0,,Surface,4,Image 1,10,1000014459,14459,
30.901,,Surface,4,Image 1,10,1000014394,14460,
3.5882,,Surface,4,Image 1,10,1000014331,14461,
12.0261,,Surface,4,Image 1,10,1000014185,14462,
22.6,,Surface,4,Image 1,10,1000014299,14463,
12.7366,,Surface,4,Image 1,10,1000014400,14464,
12.5733,,Surface,4,Image 1,10,1000014465,14465,
37.7391,,Surface,4,Image 1,10,1000014402,14466,
32.0231,,Surface,4,Image 1,10,1000014433,14467,
4.70185,,Surface,4,Image 1,10,1000014189,14468,
9.62606,,Surface,4,Image 1,10,1000014436,14469,
22.9279,,Surface,4,Image 1,10,1000014470,14470,
7.79022,,Surface,4,Image 1,10,1000014407,14471,
12.3919,,Surface,4,Image 1,10,1000014438,14472,
1.25721,,Surface,4,Image 1,10,1000014439,14473,
31.34,,Surface,4,Image 1,10,1000014440,14474,
17.5399,,Surface,4,Image 1,10,1000014193,14475,
13.6728,,Surface,4,Image 1,10,1000014350,14476,
3.31662,,Surface,4,Image 1,10,1000014412,14477,
12.693,,Surface,4,Image 1,10,1000014353,14478,
19.0697,,Surface,4,Image 1,10,1000014414,14479,
24.0555,,Surface,4,Image 1,10,1000014197,14480,
13.5984,,Surface,4,Image 1,10,1000014447,14481,
10.1509,,Surface,4,Image 1,10,1000014199,14482,
20.1294,,Surface,4,Image 1,10,1000014198,14483,
11.2045,,Surface,4,Image 1,10,1000014200,14484,
10.2307,,Surface,4,Image 1,10,1000014201,14485,
47.2358,,Surface,4,Image 1,10,1000014453,14486,
10.5464,,Surface,4,Image 1,11,1000014465,14487,
6.04331,,Surface,4,Image 1,11,1000014400,14488,
11.8175,,Surface,4,Image 1,11,1000014298,14489,
25.108,,Surface,4,Image 1,11,1000014299,14490,
20.8288,,Surface,4,Image 1,11,1000014430,14491,
28.2309,,Surface,4,Image 1,11,1000014422,14492,
0.897527,,Surface,4,Image 1,11,1000014493,14493,
0,,Surface,4,Image 1,11,1000014397,14494,
13.0809,,Surface,4,Image 1,11,1000014184,14495,
0,,Surface,4,Image 1,11,1000014459,14496,
28.1058,,Surface,4,Image 1,11,1000014394,14497,
1.1547,,Surface,4,Image 1,11,1000014331,14498,
14.8655,,Surface,4,Image 1,11,1000014185,14499,
32.3497,,Surface,4,Image 1,11,1000014402,14500,
27.3675,,Surface,4,Image 1,11,1000014501,14501,
12.5729,,Surface,4,Image 1,11,1000014433,14502,
