
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
2.92211,-2.42744,0.642857,um,Surface,Displacement Delta,38,1000015237,15469,
-0.380539,1.85657,0,um,Surface,Displacement Delta,38,1000015377,15470,
0.452873,0.603821,0.272727,um,Surface,Displacement Delta,38,1000015029,15471,
1.81149,-0.150963,0,um,Surface,Displacement Delta,38,1000015240,15472,
-1.76431,0.394379,0.900002,um,Surface,Displacement Delta,38,1000015096,15473,
2.28322,-0.622704,-0.75,um,Surface,Displacement Delta,38,1000015290,15474,
1.89117,0.415131,1.66667,um,Surface,Displacement Delta,38,1000015293,15475,
0.934052,0.985939,0,um,Surface,Displacement Delta,38,1000015097,15476,
0,0,0,um,Surface,Displacement Delta,38,1000015477,15477,
-0.3734,-0.235016,0.76984,um,Surface,Displacement Delta,38,1000015432,15478,
-0.784134,0.138367,-3,um,Surface,Displacement Delta,39,1000015174,15479,
1.41147,-1.16238,-3,um,Surface,Displacement Delta,39,1000015400,15480,
-1.43913,0.691895,-3,um,Surface,Displacement Delta,39,1000015251,15481,
1.86812,0.400299,-4.28571,um,Surface,Displacement Delta,39,1000015353,15482,
2.07565,-1.66054,0,um,Surface,Displacement Delta,39,1000015352,15483,
0.177902,-2.4908,-6,um,Surface,Displacement Delta,39,1000015394,15484,
-0.415146,-1.66054,0,um,Surface,Displacement Delta,39,1000015206,15485,
2.07565,-1.66054,-6,um,Surface,Displacement Delta,39,1000015443,15486,
-1.41591,0.691895,-2.87946,um,Surface,Displacement Delta,39,1000015388,15487,
-0.0600815,-1.28638,-2.11184,um,Surface,Displacement Delta,39,1000015348,15488,
-0.0209656,-0.205444,-3.5,um,Surface,Displacement Delta,39,1000015072,15489,
-1.9765,-1.07397,-0.947369,um,Surface,Displacement Delta,39,1000015213,15490,
-0.373619,-3.7016,-4.2,um,Surface,Displacement Delta,39,1000015450,15491,
-0.0255432,-1.18155,-3.27692,um,Surface,Displacement Delta,39,1000015219,15492,
-0.737045,-0.865204,-3.96842,um,Surface,Displacement Delta,39,1000015145,15493,
0.652344,0.0131836,-2.07143,um,Surface,Displacement Delta,39,1000015267,15494,
-0.558289,0.529663,-2.58621,um,Surface,Displacement Delta,39,1000015455,15495,
-0.42981,-1.83037,-2.17424,um,Surface,Displacement Delta,39,1000015407,15496,
0,0,0,um,Surface,Displacement Delta,39,1000015497,15497,
-5.38182,-0.481125,-3.69231,um,Surface,Displacement Delta,39,1000015362,15498,
-1.45297,0.207565,-5.25,um,Surface,Displacement Delta,39,1000015021,15499,
1.04951,0.122208,-3.01624,um,Surface,Displacement Delta,39,1000014659,15500,
-0.606735,-0.875885,-1.5,um,Surface,Displacement Delta,39,1000015274,15501,
0,0,0,um,Surface,Displacement Delta,39,1000015502,15502,
0,0,0,um,Surface,Displacement Delta,39,1000015503,15503,
0.142326,-0.996307,-3.42857,um,Surface,Displacement Delta,39,1000015461,15504,
0.305138,-0.553513,-2.58974,um,Surface,Displacement Delta,39,1000015370,15505,
-0.622681,0.311348,-3,um,Surface,Displacement Delta,39,1000015415,15506,
-2.08105,0.11322,-3,um,Surface,Displacement Delta,39,1000015279,15507,
0,0,0,um,Surface,Displacement Delta,39,1000015508,15508,
-0.143261,1.99263,-3.4353,um,Surface,Displacement Delta,39,1000015280,15509,
-0.126221,-0.0143147,-2.65204,um,Surface,Displacement Delta,39,1000015123,15510,
-4.80368,-0.607864,-3,um,Surface,Displacement Delta,39,1000015421,15511,
1.19757,-3.22493,-3.64286,um,Surface,Displacement Delta,39,1000015237,15512,
2.17944,-0.518913,-3,um,Surface,Displacement Delta,39,1000015377,15513,
-0.0251465,-1.43408,-2.36364,um,Surface,Displacement Delta,39,1000015029,15514,
-1.66054,0.830269,-3,um,Surface,Displacement Delta,39,1000015240,15515,
0,0,0,um,Surface,Displacement Delta,39,1000015516,15516,
1.49447,-0.166054,-3,um,Surface,Displacement Delta,39,1000015096,15517,
0.53968,-0.871773,-3.15,um,Surface,Displacement Delta,39,1000015290,15518,
0.738007,-3.18269,-1.66667,um,Surface,Displacement Delta,39,1000015293,15519,
0.57354,-0.985939,-3.23684,um,Surface,Displacement Delta,39,1000015097,15520,
2.39451,0.253754,-3,um,Surface,Displacement Delta,39,1000015477,15521,
0.215405,-0.338104,-4.50739,um,Surface,Displacement Delta,39,1000015432,15522,
0.177917,0.770966,1.28571,um,Surface,Displacement Delta,40,1000015394,15523,
-1.24539,1.00818,0,um,Surface,Displacement Delta,40,1000015443,15524,
0,0,0,um,Surface,Displacement Delta,40,1000015525,15525,
1.62819,-1.63538,-0.623379,um,Surface,Displacement Delta,40,1000015388,15526,
-0.311348,1.33881,0.375,um,Surface,Displacement Delta,40,1000015348,15527,
0.678711,-0.322876,0.5,um,Surface,Displacement Delta,40,1000015072,15528,
0.830261,-0.830261,-0.700001,um,Surface,Displacement Delta,40,1000015251,15529,
-1.11494,0.925156,0,um,Surface,Displacement Delta,40,1000015400,15530,
1.85426,-2.10333,0,um,Surface,Displacement Delta,40,1000015174,15531,
1.47644,-1.28911,-0.393059,um,Surface,Displacement Delta,40,1000015213,15532,
-2.32474,-2.21405,-1.8,um,Surface,Displacement Delta,40,1000015450,15533,
2.53231,-2.07565,0.45,um,Surface,Displacement Delta,40,1000015219,15534,
1.85045,-1.12103,-0.0546551,um,Surface,Displacement Delta,40,1000015145,15535,
0,0,0,um,Surface,Displacement Delta,40,1000015536,15536,
-1.13873,1.47891,-0.604166,um,Surface,Displacement Delta,40,1000015407,15537,
-0.225853,-0.821808,-0.191571,um,Surface,Displacement Delta,40,1000015455,15538,
0.403275,-0.806549,-0.857143,um,Surface,Displacement Delta,40,1000015497,15539,
2.28323,1.45297,2.25,um,Surface,Displacement Delta,40,1000015021,15540,
0,0,0,um,Surface,Displacement Delta,40,1000015541,15541,
0.548004,0.144669,-1.87216,um,Surface,Displacement Delta,40,1000014659,15542,
-0.500305,-1.29863,1.15385,um,Surface,Displacement Delta,40,1000015502,15543,
2.31744,-2.4908,0.923077,um,Surface,Displacement Delta,40,1000015370,15544,
0.252045,-0.830276,-0.321429,um,Surface,Displacement Delta,40,1000015461,15545,
2.02953,-2.76754,0,um,Surface,Displacement Delta,40,1000015415,15546,
0.217453,-1.30469,2.64286,um,Surface,Displacement Delta,40,1000015503,15547,
2.03793,-0.679306,0,um,Surface,Displacement Delta,40,1000015279,15548,
0.172974,-0.159134,-1.6,um,Surface,Displacement Delta,40,1000015508,15549,
0.586063,0.830276,1.56863,um,Surface,Displacement Delta,40,1000015280,15550,
1.06748,-0.533737,0,um,Surface,Displacement Delta,40,1000015421,15551,
0.107132,-0.479279,0,um,Surface,Displacement Delta,40,1000015237,15552,
-0.518921,0.467022,-0.9375,um,Surface,Displacement Delta,40,1000015377,15553,
2.56986,-1.95706,-0.0714283,um,Surface,Displacement Delta,40,1000015029,15554,
0.237213,-0.830269,0,um,Surface,Displacement Delta,40,1000015240,15555,
-1.44203,-0.50253,-0.789474,um,Surface,Displacement Delta,40,1000015516,15556,
0,0,0,um,Surface,Displacement Delta,40,1000015557,15557,
2.14592,-0.523705,0.715385,um,Surface,Displacement Delta,40,1000015096,15558,
-0.332108,1.90961,-2.1,um,Surface,Displacement Delta,40,1000015290,15559,
1.23475,1.64988,-0.923077,um,Surface,Displacement Delta,40,1000015293,15560,
-0.639587,-0.905754,1.19139,um,Surface,Displacement Delta,40,1000015097,15561,
3.67933,-0.548325,0,um,Surface,Displacement Delta,40,1000015477,15562,
-0.163251,0.896652,-0.717535,um,Surface,Displacement Delta,40,1000015432,15563,
-1.30075,2.10336,0,um,Surface,Displacement Delta,41,1000015174,15564,
-1.69257,0.378723,-1.08947,um,Surface,Displacement Delta,41,1000015251,15565,
-1.28493,1.85822,-1.28571,um,Surface,Displacement Delta,41,1000015394,15566,
-0.830261,1.3047,0,um,Surface,Displacement Delta,41,1000015443,15567,
-1.92471,2.26909,-0.5625,um,Surface,Displacement Delta,41,1000015525,15568,
-0.679306,1.01674,0.144386,um,Surface,Displacement Delta,41,1000015388,15569,
0.118607,0.462585,-1.5,um,Surface,Displacement Delta,41,1000015348,15570,
0.214981,-0.467041,0.375,um,Surface,Displacement Delta,41,1000015072,15571,
-0.0821686,-1.3709,0.154381,um,Surface,Displacement Delta,41,1000015213,15572,
0.207565,0.415131,-2.25,um,Surface,Displacement Delta,41,1000015219,15573,
-4.64949,-2.32477,-3,um,Surface,Displacement Delta,41,1000015450,15574,
-1.03961,1.38968,-0.465813,um,Surface,Displacement Delta,41,1000015145,15575,
-0.491913,2.01318,0.296239,um,Surface,Displacement Delta,41,1000015536,15576,
-0.305588,0.655396,-0.0347222,um,Surface,Displacement Delta,41,1000015455,15577,
-2.43182,-0.428497,-1.63068,um,Surface,Displacement Delta,41,1000015407,15578,
-1.99265,2.49081,0,um,Surface,Displacement Delta,41,1000015497,15579,
-0.371887,5.07056,0.0669632,um,Surface,Displacement Delta,41,1000014659,15580,
-0.664215,1.32843,1.8,um,Surface,Displacement Delta,41,1000015021,15581,
-0.934036,2.07567,-1.125,um,Surface,Displacement Delta,41,1000015541,15582,
2.11958,-0.610626,1.9127,um,Surface,Displacement Delta,41,1000015503,15583,
-2.46114,3.32106,0,um,Surface,Displacement Delta,41,1000015370,15584,
0.726471,0.830276,0.75,um,Surface,Displacement Delta,41,1000015461,15585,
-1.94756,0.761261,-1.06631,um,Surface,Displacement Delta,41,1000015502,15586,
-0.841873,0.661896,0,um,Surface,Displacement Delta,41,1000015279,15587,
0.895386,-0.188843,0.364704,um,Surface,Displacement Delta,41,1000015508,15588,
-1.89116,1.4299,0.833332,um,Surface,Displacement Delta,41,1000015280,15589,
0,0,0,um,Surface,Displacement Delta,41,1000015590,15590,
0,0,0,um,Surface,Displacement Delta,41,1000015591,15591,
1.82658,1.29347,0,um,Surface,Displacement Delta,41,1000015237,15592,
0,0,0,um,Surface,Displacement Delta,41,1000015593,15593,
-1.14162,0.363243,0.9375,um,Surface,Displacement Delta,41,1000015377,15594,
-0.853989,1.791,-1.92857,um,Surface,Displacement Delta,41,1000015029,15595,
-0.620415,1.34119,0,um,Surface,Displacement Delta,41,1000015240,15596,
-0.772003,1.58188,-0.0105247,um,Surface,Displacement Delta,41,1000015516,15597,
1.16237,0.664223,0,um,Surface,Displacement Delta,41,1000015557,15598,
-2.08365,1.22943,-1.24039,um,Surface,Displacement Delta,41,1000015096,15599,
2.36307,0.383202,-0.461538,um,Surface,Displacement Delta,41,1000015293,15600,
-0.599648,1.10702,0,um,Surface,Displacement Delta,41,1000015290,15601,
1.91019,0.905754,-0.839161,um,Surface,Displacement Delta,41,1000015097,15602,
0.783211,3.46224,0,um,Surface,Displacement Delta,41,1000015477,15603,
-0.724274,-0.953918,0.510639,um,Surface,Displacement Delta,41,1000015432,15604,
1.0099,0.0364075,-1.26608,um,Surface,Displacement Delta,42,1000015251,15605,
1.20764,-0.539139,0,um,Surface,Displacement Delta,42,1000015443,15606,
2.50337,0.691879,-2.18182,um,Surface,Displacement Delta,42,1000015394,15607,
0.0488434,-1.01038,-1.02573,um,Surface,Displacement Delta,42,1000015525,15608,
0.103775,0.238098,-1.23529,um,Surface,Displacement Delta,42,1000015388,15609,
1.36647,0.00576782,-0.375,um,Surface,Displacement Delta,42,1000015072,15610,
0.138382,0.138367,0,um,Surface,Displacement Delta,42,1000015174,15611,
-0.0601959,-1.36409,0.215458,um,Surface,Displacement Delta,42,1000015213,15612,
2.05492,-0.0622559,0,um,Surface,Displacement Delta,42,1000015450,15613,
0.209343,-0.0484924,-0.341881,um,Surface,Displacement Delta,42,1000015145,15614,
2.57166,-0.719742,0.808441,um,Surface,Displacement Delta,42,1000015536,15615,
0.619247,2.59802,-0.1875,um,Surface,Displacement Delta,42,1000015455,15616,
1.88698,0.48558,-0.0818176,um,Surface,Displacement Delta,42,1000015407,15617,
-0.940964,-2.43546,3,um,Surface,Displacement Delta,42,1000015497,15618,
1.52216,-0.331116,0.214287,um,Surface,Displacement Delta,42,1000014659,15619,
0.545593,-0.557465,0.342857,um,Surface,Displacement Delta,42,1000015021,15620,
-0.726486,-0.415131,-0.375,um,Surface,Displacement Delta,42,1000015541,15621,
0,0,0,um,Surface,Displacement Delta,42,1000015622,15622,
2.06337,-2.57999,1.44444,um,Surface,Displacement Delta,42,1000015503,15623,
1.66054,-1.66055,0,um,Surface,Displacement Delta,42,1000015461,15624,
-0.156158,-0.425278,0.613166,um,Surface,Displacement Delta,42,1000015502,15625,
2.08099,-0.99527,0,um,Surface,Displacement Delta,42,1000015279,15626,
2.07985,1.02315,0.606062,um,Surface,Displacement Delta,42,1000015280,15627,
0.322342,-3.40897,-1.76471,um,Surface,Displacement Delta,42,1000015508,15628,
0.968643,-1.15315,0,um,Surface,Displacement Delta,42,1000015590,15629,
0,0,0,um,Surface,Displacement Delta,42,1000015630,15630,
1.22876,0.0134916,0.84,um,Surface,Displacement Delta,42,1000015591,15631,
0.207565,3.06161,0.1875,um,Surface,Displacement Delta,42,1000015593,15632,
1.7251,-1.30075,0.666667,um,Surface,Displacement Delta,42,1000015237,15633,
0.676071,-0.901428,1.92857,um,Surface,Displacement Delta,42,1000015029,15634,
1.84837,-0.46209,0,um,Surface,Displacement Delta,42,1000015240,15635,
1.38377,0.214893,-0.0823536,um,Surface,Displacement Delta,42,1000015516,15636,
1.07935,-0.747246,1.5,um,Surface,Displacement Delta,42,1000015557,15637,
-0.15168,-0.0159683,1.24039,um,Surface,Displacement Delta,42,1000015096,15638,
2.81368,-1.7989,0,um,Surface,Displacement Delta,42,1000015290,15639,
0,-1.10398,-1.61538,um,Surface,Displacement Delta,42,1000015293,15640,
0.770515,-0.482086,-0.35732,um,Surface,Displacement Delta,42,1000015097,15641,
0.296523,-0.0592957,0.428572,um,Surface,Displacement Delta,42,1000015432,15642,
-0.626343,0.0679626,3.07895,um,Surface,Displacement Delta,43,1000015072,15643,
1.14162,-1.55675,3,um,Surface,Displacement Delta,43,1000015388,15644,
2.37038,-0.748581,2.62271,um,Surface,Displacement Delta,43,1000015525,15645,
1.87857,-0.830261,1.51515,um,Surface,Displacement Delta,43,1000015394,15646,
1.84505,-1.89114,4.27778,um,Surface,Displacement Delta,43,1000015251,15647,
1.06747,-0.830292,3,um,Surface,Displacement Delta,43,1000015174,15648,
-0.39769,-1.00121,0.970589,um,Surface,Displacement Delta,43,1000015213,15649,
0,0,0,um,Surface,Displacement Delta,43,1000015650,15650,
0.380531,-2.04105,3.6,um,Surface,Displacement Delta,43,1000015450,15651,
0.159668,-0.351257,3.13986,um,Surface,Displacement Delta,43,1000015145,15652,
-1.96783,-1.054,3.00974,um,Surface,Displacement Delta,43,1000015536,15653,
0.841911,-1.01669,3,um,Surface,Displacement Delta,43,1000015455,15654,
0.0197601,0.687927,3.25714,um,Surface,Displacement Delta,43,1000015407,15655,
-1.05167,-2.04799,0,um,Surface,Displacement Delta,43,1000015497,15656,
1.6882,-2.45621,-0.299999,um,Surface,Displacement Delta,43,1000014659,15657,
0.118622,-1.06749,2.57143,um,Surface,Displacement Delta,43,1000015021,15658,
0.415146,-3.23802,2.7,um,Surface,Displacement Delta,43,1000015541,15659,
1.37563,-2.0024,3.29412,um,Surface,Displacement Delta,43,1000015622,15660,
-2.73988,3.07201,3,um,Surface,Displacement Delta,43,1000015503,15661,
-1.84293,0.93721,3,um,Surface,Displacement Delta,43,1000015279,15662,
2.71724,-2.45305,1.22727,um,Surface,Displacement Delta,43,1000015280,15663,
-1.7989,1.98341,3,um,Surface,Displacement Delta,43,1000015590,15664,
-0.415131,-0.507385,-0.333332,um,Surface,Displacement Delta,43,1000015630,15665,
1.13217,-0.280686,5.45454,um,Surface,Displacement Delta,43,1000015591,15666,
-0.230621,0.599648,4,um,Surface,Displacement Delta,43,1000015593,15667,
0.0293045,-0.0488358,3,um,Surface,Displacement Delta,43,1000015240,15668,
-2.07566,1.45297,1.5,um,Surface,Displacement Delta,43,1000015557,15669,
-0.574799,-0.191597,1.38461,um,Surface,Displacement Delta,43,1000015096,15670,
0.581177,-0.237213,0.6,um,Surface,Displacement Delta,43,1000015293,15671,
-1.819,-0.14061,3.11694,um,Surface,Displacement Delta,43,1000015097,15672,
0.551039,-0.0271912,3.94643,um,Surface,Displacement Delta,43,1000015432,15673,
0,0,0,um,Surface,Displacement Delta,43,1000015674,15674,
0,0,0,um,Surface,Displacement Delta,44,1000015675,15675,
0.46077,1.96652,-3.65948,um,Surface,Displacement Delta,44,1000015525,15676,
0,2.4908,-3,um,Surface,Displacement Delta,44,1000015388,15677,
0,0,0,um,Surface,Displacement Delta,44,1000015678,15678,
-0.397659,-0.104858,-3.07895,um,Surface,Displacement Delta,44,1000015072,15679,
0,0,0,um,Surface,Displacement Delta,44,1000015680,15680,
-0.553513,1.39966,-3.29119,um,Surface,Displacement Delta,44,1000015251,15681,
0,0,0,um,Surface,Displacement Delta,44,1000015682,15682,
1.60123,-2.40184,-0.642857,um,Surface,Displacement Delta,44,1000015213,15683,
1.52216,-1.52216,6.5,um,Surface,Displacement Delta,44,1000015650,15684,
2.43544,-0.276733,-3.10909,um,Surface,Displacement Delta,44,1000015145,15685,
3.60001,1.30283,-2.56719,um,Surface,Displacement Delta,44,1000015536,15686,
-0.850037,2.4908,-2.28572,um,Surface,Displacement Delta,44,1000015407,15687,
-0.485382,2.71434,-3.27692,um,Surface,Displacement Delta,44,1000014659,15688,
1.49448,0.794693,-3.51429,um,Surface,Displacement Delta,44,1000015021,15689,
-0.332123,2.32474,-1.8,um,Surface,Displacement Delta,44,1000015541,15690,
-0.984917,2.49078,-3.47059,um,Surface,Displacement Delta,44,1000015622,15691,
3.07199,-1.07936,-3,um,Surface,Displacement Delta,44,1000015503,15692,
1.24,-0.215652,-3.42857,um,Surface,Displacement Delta,44,1000015279,15693,
-1.78826,0.60672,-0.115385,um,Surface,Displacement Delta,44,1000015280,15694,
2.07567,-1.45296,-3,um,Surface,Displacement Delta,44,1000015590,15695,
0,-1.15315,-2.66667,um,Surface,Displacement Delta,44,1000015630,15696,
-0.408325,0.353202,-4.37762,um,Surface,Displacement Delta,44,1000015591,15697,
3.55168,-1.42991,-1,um,Surface,Displacement Delta,44,1000015593,15698,
0.166061,-0.226433,-2.45455,um,Surface,Displacement Delta,44,1000015240,15699,
0,0,0,um,Surface,Displacement Delta,44,1000015700,15700,
2.90593,-1.45297,-1.5,um,Surface,Displacement Delta,44,1000015557,15701,
2.38702,0.103783,-3,um,Surface,Displacement Delta,44,1000015096,15702,
0.31295,-3.76814,-2.21538,um,Surface,Displacement Delta,44,1000015293,15703,
1.60941,-1.25443,-2.94022,um,Surface,Displacement Delta,44,1000015097,15704,
0.198929,-0.588105,-3,um,Surface,Displacement Delta,44,1000015674,15705,
0,0,0,um,Surface,Displacement Delta,45,1000015706,15706,
0.415131,-1.66052,3,um,Surface,Displacement Delta,45,1000015388,15707,
-1.96356,1.00633,0.5,um,Surface,Displacement Delta,45,1000015678,15708,
0.0830383,-0.664215,3.3,um,Surface,Displacement Delta,45,1000015072,15709,
-4.54008,2.36957,0.42857,um,Surface,Displacement Delta,45,1000015680,15710,
0.856216,-2.85403,2.625,um,Surface,Displacement Delta,45,1000015525,15711,
-0.590408,-1.83582,3.05,um,Surface,Displacement Delta,45,1000015675,15712,
-0.0691986,-1.39966,4.1523,um,Surface,Displacement Delta,45,1000015251,15713,
-1.42332,0.0889587,0.642857,um,Surface,Displacement Delta,45,1000015213,15714,
0.524841,-2.66577,0.0535717,um,Surface,Displacement Delta,45,1000015682,15715,
0.622696,-1.66052,1.5,um,Surface,Displacement Delta,45,1000015650,15716,
-1.10315,-0.476288,3.06047,um,Surface,Displacement Delta,45,1000015145,15717,
-0.72197,-1.76881,2.86957,um,Surface,Displacement Delta,45,1000015536,15718,
0,0,0,um,Surface,Displacement Delta,45,1000015719,15719,
2.33963,-0.417267,2.87692,um,Surface,Displacement Delta,45,1000014659,15720,
1.22275,-1.44167,0.436363,um,Surface,Displacement Delta,45,1000015021,15721,
0.806549,-0.213501,5.31429,um,Surface,Displacement Delta,45,1000015541,15722,
1.08556,-2.45305,2.47059,um,Surface,Displacement Delta,45,1000015622,15723,
0,0,0,um,Surface,Displacement Delta,45,1000015724,15724,
-0.840652,-1.20389,2.0625,um,Surface,Displacement Delta,45,1000015503,15725,
0,0,0,um,Surface,Displacement Delta,45,1000015726,15726,
0,0,0,um,Surface,Displacement Delta,45,1000015727,15727,
-1.02496,-1.49045,-3.6469,um,Surface,Displacement Delta,45,1000015279,15728,
1.66052,-0.415115,3,um,Surface,Displacement Delta,45,1000015630,15729,
0.936707,-0.617377,0.423077,um,Surface,Displacement Delta,45,1000015591,15730,
-2.07565,3.18267,2,um,Surface,Displacement Delta,45,1000015593,15731,
0,0,0,um,Surface,Displacement Delta,45,1000015732,15732,
2.7927,-2.18889,2.45455,um,Surface,Displacement Delta,45,1000015240,15733,
2.60939,-2.31288,2.78572,um,Surface,Displacement Delta,45,1000015700,15734,
0,-0.830261,1.5,um,Surface,Displacement Delta,45,1000015557,15735,
-1.55676,-1.76431,2.7,um,Surface,Displacement Delta,45,1000015096,15736,
2.15018,-2.18211,3.61538,um,Surface,Displacement Delta,45,1000015293,15737,
1.22734,-1.75529,3.06522,um,Surface,Displacement Delta,45,1000015097,15738,
3.28029,-0.459611,3,um,Surface,Displacement Delta,45,1000015674,15739,
-3.10107,2.12534,1.51923,um,Surface,Displacement Delta,46,1000015675,15740,
0.610718,0.750443,-0.5625,um,Surface,Displacement Delta,46,1000015706,15741,
-0.415131,0.415115,0,um,Surface,Displacement Delta,46,1000015388,15742,
-0.184372,0.572708,-0.849998,um,Surface,Displacement Delta,46,1000015678,15743,
0,0,0,um,Surface,Displacement Delta,46,1000015744,15744,
-0.221405,0.608856,-0.200001,um,Surface,Displacement Delta,46,1000015072,15745,
1.04211,0.400269,-0.610168,um,Surface,Displacement Delta,46,1000015680,15746,
-2.25555,1.49448,1.31667,um,Surface,Displacement Delta,46,1000015251,15747,
0.415131,0,0,um,Surface,Displacement Delta,46,1000015213,15748,
-2.06851,1.38654,0.501986,um,Surface,Displacement Delta,46,1000015682,15749,
0,0,0,um,Surface,Displacement Delta,46,1000015750,15750,
-1.45296,0.830261,-1.5,um,Surface,Displacement Delta,46,1000015650,15751,
0,0,0,um,Surface,Displacement Delta,46,1000015752,15752,
0,0,0,um,Surface,Displacement Delta,46,1000015753,15753,
0.880798,0.126343,0.652174,um,Surface,Displacement Delta,46,1000015536,15754,
-0.502022,0.553772,-0.700466,um,Surface,Displacement Delta,46,1000015145,15755,
0,0,0,um,Surface,Displacement Delta,46,1000015756,15756,
-2.84302,1.5473,0,um,Surface,Displacement Delta,46,1000015719,15757,
0,0,0,um,Surface,Displacement Delta,46,1000015758,15758,
-0.272385,1.04584,-1.27368,um,Surface,Displacement Delta,46,1000014659,15759,
0.2845,-0.493515,-0.251747,um,Surface,Displacement Delta,46,1000015021,15760,
-2.4908,-1.3047,-0.428574,um,Surface,Displacement Delta,46,1000015541,15761,
-0.100632,1.62279,0,um,Surface,Displacement Delta,46,1000015622,15762,
-1.74356,1.74356,0.6,um,Surface,Displacement Delta,46,1000015724,15763,
-0.348083,0.503483,0,um,Surface,Displacement Delta,46,1000015726,15764,
-2.50809,1.72972,0.4375,um,Surface,Displacement Delta,46,1000015503,15765,
0.277824,4.30461,-0.940386,um,Surface,Displacement Delta,46,1000015727,15766,
0,0,0,um,Surface,Displacement Delta,46,1000015767,15767,
0,0,0,um,Surface,Displacement Delta,46,1000015768,15768,
-1.17111,-0.482788,-2.01544,um,Surface,Displacement Delta,46,1000015279,15769,
1.76432,-0.934067,0,um,Surface,Displacement Delta,46,1000015630,15770,
-0.0996399,0.232474,2.22,um,Surface,Displacement Delta,46,1000015591,15771,
0,0,0,um,Surface,Displacement Delta,46,1000015772,15772,
0.207565,0.667175,0.214286,um,Surface,Displacement Delta,46,1000015732,15773,
-3.62298,1.58505,0,um,Surface,Displacement Delta,46,1000015240,15774,
-0.756134,0.570807,-0.616072,um,Surface,Displacement Delta,46,1000015700,15775,
-1.66054,1.66054,0,um,Surface,Displacement Delta,46,1000015557,15776,
0.0754776,0.981216,-0.518183,um,Surface,Displacement Delta,46,1000015096,15777,
-0.668823,2.2717,-0.166667,um,Surface,Displacement Delta,46,1000015097,15778,
-2.76756,2.24172,1,um,Surface,Displacement Delta,46,1000015293,15779,
-3.04102,2.18549,0,um,Surface,Displacement Delta,46,1000015674,15780,
0,0,0,um,Surface,Displacement Delta,47,1000015781,15781,
0,0,0,um,Surface,Displacement Delta,47,1000015782,15782,
-0.518906,0.259445,0.1875,um,Surface,Displacement Delta,47,1000015706,15783,
0.74823,-0.0513916,-0.917858,um,Surface,Displacement Delta,47,1000015678,15784,
0.549957,-1.12125,-0.833332,um,Surface,Displacement Delta,47,1000015744,15785,
1.12282,-0.276764,1.4,um,Surface,Displacement Delta,47,1000015072,15786,
1.18114,-1.05988,0.0601692,um,Surface,Displacement Delta,47,1000015680,15787,
1.55165,-4.3226,-1.81469,um,Surface,Displacement Delta,47,1000015675,15788,
0.775986,1.18967,2.25385,um,Surface,Displacement Delta,47,1000015251,15789,
2.07567,-0.593048,0,um,Surface,Displacement Delta,47,1000015213,15790,
2.11795,-0.0768738,-1.36806,um,Surface,Displacement Delta,47,1000015682,15791,
2.35241,0.691895,0,um,Surface,Displacement Delta,47,1000015650,15792,
1.56285,0.561646,-1.05882,um,Surface,Displacement Delta,47,1000015752,15793,
-3.18269,-3.8746,0,um,Surface,Displacement Delta,47,1000015750,15794,
-0.166054,0.581177,0,um,Surface,Displacement Delta,47,1000015753,15795,
1.58146,0.357391,0.411428,um,Surface,Displacement Delta,47,1000015145,15796,
-0.249084,0.830261,0,um,Surface,Displacement Delta,47,1000015536,15797,
0.651001,1.62279,-0.545455,um,Surface,Displacement Delta,47,1000015756,15798,
1.91391,1.47723,0.107143,um,Surface,Displacement Delta,47,1000015719,15799,
1.38377,1.33109,0,um,Surface,Displacement Delta,47,1000015758,15800,
1.65221,-0.318359,1.61654,um,Surface,Displacement Delta,47,1000014659,15801,
2.81013,1.66763,0.282051,um,Surface,Displacement Delta,47,1000015021,15802,
0.0197678,0.593048,0,um,Surface,Displacement Delta,47,1000015622,15803,
-3.13129,-0.972595,1.71429,um,Surface,Displacement Delta,47,1000015541,15804,
4.34378,2.3172,0.825001,um,Surface,Displacement Delta,47,1000015727,15805,
0.0830231,1.5775,-0.6,um,Surface,Displacement Delta,47,1000015724,15806,
1.95804,-0.0830231,0,um,Surface,Displacement Delta,47,1000015726,15807,
0,0,0,um,Surface,Displacement Delta,47,1000015808,15808,
0.565048,1.25694,0,um,Surface,Displacement Delta,47,1000015767,15809,
0,0,0,um,Surface,Displacement Delta,47,1000015810,15810,
2.55873,0.241547,0,um,Surface,Displacement Delta,47,1000015768,15811,
0.72963,-1.09445,-2.90909,um,Surface,Displacement Delta,47,1000015279,15812,
0.830261,1.8681,0,um,Surface,Displacement Delta,47,1000015630,15813,
-0.4599,0.471447,0.0626068,um,Surface,Displacement Delta,47,1000015591,15814,
3.90224,-1.90961,0.9,um,Surface,Displacement Delta,47,1000015772,15815,
0.622696,-0.31134,-1.5,um,Surface,Displacement Delta,47,1000015732,15816,
1.49448,0.830269,0,um,Surface,Displacement Delta,47,1000015240,15817,
2.28323,-0.415138,0,um,Surface,Displacement Delta,47,1000015557,15818,
0.196045,1.0436,0.354166,um,Surface,Displacement Delta,47,1000015700,15819,
0.478027,-0.796715,1.48485,um,Surface,Displacement Delta,47,1000015096,15820,
1.48757,1.94421,-3,um,Surface,Displacement Delta,47,1000015293,15821,
