
Shortest Distance to Surfaces Surfaces=Surfaces 2
 ==================== 
Shortest Distance to Surfaces,Unit,Category,Surfaces,Time,TrackID,ID,
21.1177,um,Surface,Surfaces 2,8,1000014414,14414,
14.2036,um,Surface,Surfaces 2,8,1000014197,14415,
7.75772,um,Surface,Surfaces 2,8,1000014289,14416,
19.5967,um,Surface,Surfaces 2,8,1000014199,14417,
5.16855,um,Surface,Surfaces 2,8,1000014198,14418,
1.63902,um,Surface,Surfaces 2,8,1000014200,14419,
10.1842,um,Surface,Surfaces 2,8,1000014201,14420,
10.1125,um,Surface,Surfaces 2,9,1000014298,14421,
4.61237,um,Surface,Surfaces 2,9,1000014422,14422,
7.09852,um,Surface,Surfaces 2,9,1000014397,14423,
5.07502,um,Surface,Surfaces 2,9,1000014184,14424,
3.4815,um,Surface,Surfaces 2,9,1000014394,14425,
12.4337,um,Surface,Surfaces 2,9,1000014331,14426,
25.1514,um,Surface,Surfaces 2,9,1000014329,14427,
46.4965,um,Surface,Surfaces 2,9,1000014185,14428,
4.6002,um,Surface,Surfaces 2,9,1000014299,14429,
4.78799,um,Surface,Surfaces 2,9,1000014430,14430,
24.2186,um,Surface,Surfaces 2,9,1000014400,14431,
3.97133,um,Surface,Surfaces 2,9,1000014402,14432,
11.7403,um,Surface,Surfaces 2,9,1000014433,14433,
29.5499,um,Surface,Surfaces 2,9,1000014304,14434,
13.8324,um,Surface,Surfaces 2,9,1000014189,14435,
28.7623,um,Surface,Surfaces 2,9,1000014436,14436,
9.67089,um,Surface,Surfaces 2,9,1000014407,14437,
6.09491,um,Surface,Surfaces 2,9,1000014438,14438,
13.1491,um,Surface,Surfaces 2,9,1000014439,14439,
4.58152,um,Surface,Surfaces 2,9,1000014440,14440,
8.46651,um,Surface,Surfaces 2,9,1000014193,14441,
22.9844,um,Surface,Surfaces 2,9,1000014350,14442,
25.5444,um,Surface,Surfaces 2,9,1000014412,14443,
15.128,um,Surface,Surfaces 2,9,1000014353,14444,
21.3412,um,Surface,Surfaces 2,9,1000014414,14445,
12.3607,um,Surface,Surfaces 2,9,1000014197,14446,
9.84162,um,Surface,Surfaces 2,9,1000014447,14447,
24.6141,um,Surface,Surfaces 2,9,1000014199,14448,
21.9063,um,Surface,Surfaces 2,9,1000014289,14449,
8.00204,um,Surface,Surfaces 2,9,1000014198,14450,
16.7466,um,Surface,Surfaces 2,9,1000014200,14451,
9.67286,um,Surface,Surfaces 2,9,1000014201,14452,
10.4883,um,Surface,Surfaces 2,9,1000014453,14453,
2.18914,um,Surface,Surfaces 2,10,1000014430,14454,
9.51912,um,Surface,Surfaces 2,10,1000014298,14455,
4.49658,um,Surface,Surfaces 2,10,1000014422,14456,
7.42669,um,Surface,Surfaces 2,10,1000014397,14457,
3.85042,um,Surface,Surfaces 2,10,1000014184,14458,
7.89819,um,Surface,Surfaces 2,10,1000014459,14459,
3.54894,um,Surface,Surfaces 2,10,1000014394,14460,
12.4467,um,Surface,Surfaces 2,10,1000014331,14461,
48.3636,um,Surface,Surfaces 2,10,1000014185,14462,
5.308,um,Surface,Surfaces 2,10,1000014299,14463,
21.9404,um,Surface,Surfaces 2,10,1000014400,14464,
9.35148,um,Surface,Surfaces 2,10,1000014465,14465,
5.45795,um,Surface,Surfaces 2,10,1000014402,14466,
11.2534,um,Surface,Surfaces 2,10,1000014433,14467,
14.9427,um,Surface,Surfaces 2,10,1000014189,14468,
29.2519,um,Surface,Surfaces 2,10,1000014436,14469,
0.651707,um,Surface,Surfaces 2,10,1000014470,14470,
10.4662,um,Surface,Surfaces 2,10,1000014407,14471,
4.57828,um,Surface,Surfaces 2,10,1000014438,14472,
11.8383,um,Surface,Surfaces 2,10,1000014439,14473,
5.30385,um,Surface,Surfaces 2,10,1000014440,14474,
11.1446,um,Surface,Surfaces 2,10,1000014193,14475,
5.39948,um,Surface,Surfaces 2,10,1000014350,14476,
29.9152,um,Surface,Surfaces 2,10,1000014412,14477,
13.4962,um,Surface,Surfaces 2,10,1000014353,14478,
21.8863,um,Surface,Surfaces 2,10,1000014414,14479,
9.1286,um,Surface,Surfaces 2,10,1000014197,14480,
9.61653,um,Surface,Surfaces 2,10,1000014447,14481,
22.8588,um,Surface,Surfaces 2,10,1000014199,14482,
7.17344,um,Surface,Surfaces 2,10,1000014198,14483,
15.5136,um,Surface,Surfaces 2,10,1000014200,14484,
6.71235,um,Surface,Surfaces 2,10,1000014201,14485,
8.90912,um,Surface,Surfaces 2,10,1000014453,14486,
9.98886,um,Surface,Surfaces 2,11,1000014465,14487,
24.5934,um,Surface,Surfaces 2,11,1000014400,14488,
6.67551,um,Surface,Surfaces 2,11,1000014298,14489,
5.99828,um,Surface,Surfaces 2,11,1000014299,14490,
2.55149,um,Surface,Surfaces 2,11,1000014430,14491,
6.11908,um,Surface,Surfaces 2,11,1000014422,14492,
6.53518,um,Surface,Surfaces 2,11,1000014493,14493,
6.18869,um,Surface,Surfaces 2,11,1000014397,14494,
4.48042,um,Surface,Surfaces 2,11,1000014184,14495,
5.05072,um,Surface,Surfaces 2,11,1000014459,14496,
3.47255,um,Surface,Surfaces 2,11,1000014394,14497,
