
Number of Disconnected Components
 ==================== 
Number of Disconnected Components,Unit,Category,Time,TrackID,ID,
1,,Surface,25,1000014948,14948,
1,,Surface,25,1000014848,14949,
1,,Surface,25,1000014950,14950,
1,,Surface,25,1000014918,14951,
1,,Surface,25,1000014686,14952,
1,,Surface,25,1000014887,14953,
1,,Surface,25,1000014852,14954,
1,,Surface,25,1000014775,14955,
1,,Surface,25,1000014956,14956,
1,,Surface,25,1000014470,14957,
1,,Surface,25,1000014659,14958,
1,,Surface,25,1000014926,14959,
1,,Surface,25,1000014783,14960,
1,,Surface,25,1000014859,14961,
1,,Surface,25,1000014752,14962,
1,,Surface,25,1000014353,14963,
1,,Surface,25,1000014964,14964,
1,,Surface,25,1000014607,14965,
1,,Surface,25,1000014966,14966,
1,,Surface,25,1000014199,14967,
1,,Surface,25,1000014198,14968,
1,,Surface,25,1000014732,14969,
1,,Surface,26,1000014185,14970,
1,,Surface,26,1000014939,14971,
1,,Surface,26,1000014938,14972,
1,,Surface,26,1000014909,14973,
1,,Surface,26,1000014676,14974,
1,,Surface,26,1000014943,14975,
1,,Surface,26,1000014648,14976,
1,,Surface,26,1000014591,14977,
1,,Surface,26,1000014809,14978,
1,,Surface,26,1000014948,14979,
1,,Surface,26,1000014846,14980,
1,,Surface,26,1000014981,14981,
1,,Surface,26,1000014950,14982,
1,,Surface,26,1000014918,14983,
1,,Surface,26,1000014686,14984,
1,,Surface,26,1000014887,14985,
1,,Surface,26,1000014852,14986,
1,,Surface,26,1000014775,14987,
1,,Surface,26,1000014956,14988,
1,,Surface,26,1000014470,14989,
1,,Surface,26,1000014659,14990,
1,,Surface,26,1000014991,14991,
1,,Surface,26,1000014926,14992,
1,,Surface,26,1000014783,14993,
1,,Surface,26,1000014752,14994,
1,,Surface,26,1000014353,14995,
1,,Surface,26,1000014964,14996,
1,,Surface,26,1000014966,14997,
1,,Surface,26,1000014199,14998,
1,,Surface,26,1000014198,14999,
1,,Surface,26,1000015000,15000,
1,,Surface,26,1000014732,15001,
1,,Surface,27,1000014943,15002,
1,,Surface,27,1000014676,15003,
1,,Surface,27,1000014909,15004,
1,,Surface,27,1000014938,15005,
1,,Surface,27,1000014939,15006,
1,,Surface,27,1000015007,15007,
1,,Surface,27,1000014591,15008,
1,,Surface,27,1000015009,15009,
1,,Surface,27,1000014809,15010,
1,,Surface,27,1000014948,15011,
1,,Surface,27,1000015012,15012,
1,,Surface,27,1000014981,15013,
1,,Surface,27,1000014918,15014,
1,,Surface,27,1000014950,15015,
1,,Surface,27,1000014887,15016,
1,,Surface,27,1000014852,15017,
1,,Surface,27,1000014956,15018,
1,,Surface,27,1000014470,15019,
1,,Surface,27,1000014659,15020,
1,,Surface,27,1000015021,15021,
1,,Surface,27,1000015022,15022,
1,,Surface,27,1000014991,15023,
1,,Surface,27,1000014926,15024,
1,,Surface,27,1000014783,15025,
1,,Surface,27,1000014752,15026,
1,,Surface,27,1000015027,15027,
1,,Surface,27,1000014964,15028,
1,,Surface,27,1000015029,15029,
1,,Surface,27,1000015030,15030,
1,,Surface,27,1000014966,15031,
1,,Surface,27,1000014199,15032,
1,,Surface,27,1000014198,15033,
1,,Surface,27,1000015000,15034,
1,,Surface,27,1000014732,15035,
1,,Surface,28,1000014809,15036,
1,,Surface,28,1000014591,15037,
1,,Surface,28,1000015007,15038,
1,,Surface,28,1000014943,15039,
1,,Surface,28,1000014676,15040,
1,,Surface,28,1000014909,15041,
1,,Surface,28,1000014938,15042,
1,,Surface,28,1000014939,15043,
1,,Surface,28,1000015009,15044,
1,,Surface,28,1000014948,15045,
1,,Surface,28,1000014981,15046,
1,,Surface,28,1000015012,15047,
1,,Surface,28,1000014918,15048,
1,,Surface,28,1000014950,15049,
1,,Surface,28,1000014852,15050,
1,,Surface,28,1000014956,15051,
1,,Surface,28,1000015021,15052,
1,,Surface,28,1000015022,15053,
1,,Surface,28,1000014659,15054,
1,,Surface,28,1000015055,15055,
1,,Surface,28,1000014991,15056,
1,,Surface,28,1000014926,15057,
1,,Surface,28,1000014783,15058,
1,,Surface,28,1000014752,15059,
1,,Surface,28,1000015027,15060,
1,,Surface,28,1000014964,15061,
1,,Surface,28,1000015029,15062,
1,,Surface,28,1000014966,15063,
1,,Surface,28,1000015030,15064,
1,,Surface,28,1000014199,15065,
1,,Surface,28,1000014198,15066,
1,,Surface,28,1000015000,15067,
1,,Surface,29,1000014676,15068,
1,,Surface,29,1000015069,15069,
1,,Surface,29,1000014909,15070,
1,,Surface,29,1000014938,15071,
1,,Surface,29,1000015072,15072,
1,,Surface,29,1000015073,15073,
1,,Surface,29,1000014943,15074,
1,,Surface,29,1000015007,15075,
1,,Surface,29,1000014591,15076,
1,,Surface,29,1000014809,15077,
1,,Surface,29,1000015009,15078,
1,,Surface,29,1000014981,15079,
1,,Surface,29,1000015012,15080,
1,,Surface,29,1000014918,15081,
1,,Surface,29,1000014950,15082,
1,,Surface,29,1000014852,15083,
1,,Surface,29,1000015022,15084,
1,,Surface,29,1000015055,15085,
1,,Surface,29,1000015021,15086,
1,,Surface,29,1000014659,15087,
1,,Surface,29,1000014926,15088,
1,,Surface,29,1000014991,15089,
1,,Surface,29,1000014783,15090,
1,,Surface,29,1000015027,15091,
1,,Surface,29,1000015029,15092,
1,,Surface,29,1000015030,15093,
1,,Surface,29,1000014198,15094,
1,,Surface,29,1000014199,15095,
1,,Surface,29,1000015096,15096,
1,,Surface,29,1000015097,15097,
1,,Surface,29,1000015000,15098,
1,,Surface,29,1000015099,15099,
1,,Surface,29,1000015100,15100,
1,,Surface,30,1000014943,15101,
1,,Surface,30,1000015102,15102,
1,,Surface,30,1000015069,15103,
1,,Surface,30,1000014909,15104,
1,,Surface,30,1000015072,15105,
1,,Surface,30,1000015073,15106,
1,,Surface,30,1000015007,15107,
1,,Surface,30,1000015108,15108,
1,,Surface,30,1000015009,15109,
1,,Surface,30,1000014918,15110,
1,,Surface,30,1000014950,15111,
1,,Surface,30,1000015012,15112,
1,,Surface,30,1000014852,15113,
1,,Surface,30,1000015021,15114,
1,,Surface,30,1000015022,15115,
1,,Surface,30,1000014659,15116,
1,,Surface,30,1000015055,15117,
1,,Surface,30,1000015118,15118,
1,,Surface,30,1000014991,15119,
1,,Surface,30,1000014926,15120,
1,,Surface,30,1000014783,15121,
1,,Surface,30,1000015122,15122,
1,,Surface,30,1000015123,15123,
1,,Surface,30,1000015027,15124,
1,,Surface,30,1000015029,15125,
1,,Surface,30,1000015030,15126,
1,,Surface,30,1000014198,15127,
1,,Surface,30,1000014199,15128,
1,,Surface,30,1000015096,15129,
1,,Surface,30,1000015097,15130,
1,,Surface,30,1000015000,15131,
1,,Surface,30,1000015099,15132,
1,,Surface,30,1000015100,15133,
1,,Surface,31,1000015069,15134,
1,,Surface,31,1000014909,15135,
1,,Surface,31,1000015072,15136,
1,,Surface,31,1000015073,15137,
1,,Surface,31,1000015102,15138,
1,,Surface,31,1000014943,15139,
1,,Surface,31,1000015007,15140,
1,,Surface,31,1000015108,15141,
1,,Surface,31,1000015142,15142,
1,,Surface,31,1000014918,15143,
1,,Surface,31,1000014950,15144,
1,,Surface,31,1000015145,15145,
1,,Surface,31,1000015055,15146,
1,,Surface,31,1000015021,15147,
1,,Surface,31,1000014659,15148,
1,,Surface,31,1000015022,15149,
1,,Surface,31,1000015118,15150,
1,,Surface,31,1000014926,15151,
1,,Surface,31,1000014991,15152,
1,,Surface,31,1000014783,15153,
1,,Surface,31,1000015154,15154,
1,,Surface,31,1000015122,15155,
1,,Surface,31,1000015123,15156,
1,,Surface,31,1000015027,15157,
1,,Surface,31,1000015158,15158,
1,,Surface,31,1000015029,15159,
1,,Surface,31,1000015030,15160,
1,,Surface,31,1000015161,15161,
1,,Surface,31,1000014198,15162,
1,,Surface,31,1000015096,15163,
1,,Surface,31,1000015097,15164,
1,,Surface,31,1000015099,15165,
1,,Surface,31,1000015100,15166,
1,,Surface,32,1000015007,15167,
1,,Surface,32,1000014943,15168,
1,,Surface,32,1000015102,15169,
1,,Surface,32,1000015069,15170,
1,,Surface,32,1000014909,15171,
1,,Surface,32,1000015072,15172,
1,,Surface,32,1000015073,15173,
1,,Surface,32,1000015174,15174,
1,,Surface,32,1000015108,15175,
1,,Surface,32,1000015142,15176,
1,,Surface,32,1000014950,15177,
1,,Surface,32,1000015145,15178,
1,,Surface,32,1000015179,15179,
1,,Surface,32,1000015180,15180,
1,,Surface,32,1000015021,15181,
1,,Surface,32,1000014659,15182,
1,,Surface,32,1000015022,15183,
1,,Surface,32,1000015184,15184,
1,,Surface,32,1000015118,15185,
1,,Surface,32,1000014991,15186,
1,,Surface,32,1000014926,15187,
1,,Surface,32,1000014783,15188,
1,,Surface,32,1000015154,15189,
1,,Surface,32,1000015190,15190,
1,,Surface,32,1000015122,15191,
1,,Surface,32,1000015123,15192,
1,,Surface,32,1000015027,15193,
1,,Surface,32,1000015158,15194,
1,,Surface,32,1000015029,15195,
1,,Surface,32,1000015030,15196,
1,,Surface,32,1000015161,15197,
1,,Surface,32,1000015096,15198,
1,,Surface,32,1000015097,15199,
1,,Surface,32,1000015099,15200,
1,,Surface,32,1000015100,15201,
1,,Surface,32,1000015202,15202,
1,,Surface,33,1000014943,15203,
1,,Surface,33,1000015204,15204,
1,,Surface,33,1000015102,15205,
1,,Surface,33,1000015206,15206,
1,,Surface,33,1000015207,15207,
1,,Surface,33,1000015208,15208,
1,,Surface,33,1000015069,15209,
1,,Surface,33,1000014909,15210,
1,,Surface,33,1000015072,15211,
1,,Surface,33,1000015073,15212,
1,,Surface,33,1000015213,15213,
1,,Surface,33,1000015174,15214,
1,,Surface,33,1000015108,15215,
1,,Surface,33,1000014950,15216,
1,,Surface,33,1000015142,15217,
1,,Surface,33,1000015145,15218,
1,,Surface,33,1000015219,15219,
1,,Surface,33,1000015179,15220,
1,,Surface,33,1000015221,15221,
1,,Surface,33,1000015180,15222,
1,,Surface,33,1000014659,15223,
1,,Surface,33,1000015021,15224,
1,,Surface,33,1000015184,15225,
1,,Surface,33,1000015022,15226,
1,,Surface,33,1000015118,15227,
1,,Surface,33,1000015228,15228,
1,,Surface,33,1000014926,15229,
1,,Surface,33,1000014991,15230,
1,,Surface,33,1000014783,15231,
1,,Surface,33,1000015154,15232,
1,,Surface,33,1000015122,15233,
1,,Surface,33,1000015190,15234,
1,,Surface,33,1000015123,15235,
1,,Surface,33,1000015027,15236,
1,,Surface,33,1000015237,15237,
1,,Surface,33,1000015158,15238,
1,,Surface,33,1000015029,15239,
1,,Surface,33,1000015240,15240,
1,,Surface,33,1000015030,15241,
1,,Surface,33,1000015161,15242,
1,,Surface,33,1000015096,15243,
1,,Surface,33,1000015097,15244,
1,,Surface,33,1000015099,15245,
1,,Surface,33,1000015100,15246,
1,,Surface,33,1000015202,15247,
1,,Surface,33,1000015248,15248,
1,,Surface,34,1000015174,15249,
1,,Surface,34,1000015213,15250,
1,,Surface,34,1000015251,15251,
1,,Surface,34,1000014943,15252,
1,,Surface,34,1000015206,15253,
1,,Surface,34,1000015204,15254,
1,,Surface,34,1000015207,15255,
1,,Surface,34,1000015208,15256,
1,,Surface,34,1000015069,15257,
1,,Surface,34,1000014909,15258,
1,,Surface,34,1000015072,15259,
1,,Surface,34,1000015073,15260,
1,,Surface,34,1000015108,15261,
1,,Surface,34,1000015145,15262,
1,,Surface,34,1000015219,15263,
1,,Surface,34,1000015142,15264,
1,,Surface,34,1000015179,15265,
1,,Surface,34,1000015221,15266,
1,,Surface,34,1000015267,15267,
1,,Surface,34,1000015268,15268,
1,,Surface,34,1000015021,15269,
1,,Surface,34,1000015180,15270,
1,,Surface,34,1000014659,15271,
1,,Surface,34,1000015184,15272,
1,,Surface,34,1000015022,15273,
1,,Surface,34,1000015274,15274,
1,,Surface,34,1000014991,15275,
1,,Surface,34,1000014926,15276,
1,,Surface,34,1000015228,15277,
1,,Surface,34,1000015154,15278,
1,,Surface,34,1000015279,15279,
1,,Surface,34,1000015280,15280,
1,,Surface,34,1000015190,15281,
1,,Surface,34,1000015123,15282,
1,,Surface,34,1000015027,15283,
1,,Surface,34,1000015237,15284,
1,,Surface,34,1000015158,15285,
1,,Surface,34,1000015029,15286,
1,,Surface,34,1000015240,15287,
1,,Surface,34,1000015030,15288,
1,,Surface,34,1000015161,15289,
1,,Surface,34,1000015290,15290,
1,,Surface,34,1000015096,15291,
1,,Surface,34,1000015097,15292,
1,,Surface,34,1000015293,15293,
1,,Surface,34,1000015099,15294,
1,,Surface,34,1000015100,15295,
1,,Surface,34,1000015202,15296,
1,,Surface,34,1000015248,15297,
1,,Surface,35,1000015108,15298,
1,,Surface,35,1000015213,15299,
1,,Surface,35,1000015174,15300,
1,,Surface,35,1000015251,15301,
1,,Surface,35,1000015206,15302,
1,,Surface,35,1000015208,15303,
1,,Surface,35,1000015207,15304,
1,,Surface,35,1000015204,15305,
1,,Surface,35,1000014909,15306,
1,,Surface,35,1000015307,15307,
1,,Surface,35,1000015308,15308,
1,,Surface,35,1000015072,15309,
1,,Surface,35,1000015145,15310,
1,,Surface,35,1000015219,15311,
1,,Surface,35,1000015179,15312,
1,,Surface,35,1000015142,15313,
1,,Surface,35,1000015221,15314,
1,,Surface,35,1000015267,15315,
1,,Surface,35,1000015021,15316,
1,,Surface,35,1000014659,15317,
1,,Surface,35,1000015268,15318,
1,,Surface,35,1000015022,15319,
1,,Surface,35,1000015180,15320,
1,,Surface,35,1000015184,15321,
1,,Surface,35,1000015274,15322,
1,,Surface,35,1000014926,15323,
1,,Surface,35,1000015228,15324,
1,,Surface,35,1000015279,15325,
1,,Surface,35,1000015154,15326,
1,,Surface,35,1000015280,15327,
1,,Surface,35,1000015190,15328,
1,,Surface,35,1000015123,15329,
1,,Surface,35,1000015027,15330,
1,,Surface,35,1000015237,15331,
1,,Surface,35,1000015158,15332,
1,,Surface,35,1000015029,15333,
1,,Surface,35,1000015030,15334,
1,,Surface,35,1000015240,15335,
1,,Surface,35,1000015161,15336,
1,,Surface,35,1000015096,15337,
1,,Surface,35,1000015290,15338,
1,,Surface,35,1000015097,15339,
1,,Surface,35,1000015293,15340,
1,,Surface,35,1000015100,15341,
1,,Surface,35,1000015202,15342,
1,,Surface,35,1000015248,15343,
1,,Surface,36,1000015208,15344,
1,,Surface,36,1000015207,15345,
1,,Surface,36,1000015204,15346,
1,,Surface,36,1000015307,15347,
1,,Surface,36,1000015348,15348,
1,,Surface,36,1000015308,15349,
1,,Surface,36,1000015072,15350,
1,,Surface,36,1000015206,15351,
1,,Surface,36,1000015352,15352,
1,,Surface,36,1000015353,15353,
1,,Surface,36,1000015251,15354,
1,,Surface,36,1000015213,15355,
1,,Surface,36,1000015174,15356,
1,,Surface,36,1000015108,15357,
1,,Surface,36,1000015145,15358,
1,,Surface,36,1000015219,15359,
1,,Surface,36,1000015221,15360,
1,,Surface,36,1000015267,15361,
1,,Surface,36,1000015362,15362,
1,,Surface,36,1000015021,15363,
1,,Surface,36,1000015268,15364,
1,,Surface,36,1000014659,15365,
1,,Surface,36,1000015022,15366,
1,,Surface,36,1000015184,15367,
1,,Surface,36,1000015274,15368,
1,,Surface,36,1000015228,15369,
1,,Surface,36,1000015370,15370,
1,,Surface,36,1000015279,15371,
1,,Surface,36,1000015280,15372,
1,,Surface,36,1000015190,15373,
1,,Surface,36,1000015123,15374,
1,,Surface,36,1000015027,15375,
1,,Surface,36,1000015237,15376,
1,,Surface,36,1000015377,15377,
1,,Surface,36,1000015158,15378,
1,,Surface,36,1000015029,15379,
1,,Surface,36,1000015030,15380,
1,,Surface,36,1000015240,15381,
1,,Surface,36,1000015096,15382,
1,,Surface,36,1000015290,15383,
1,,Surface,36,1000015293,15384,
1,,Surface,36,1000015097,15385,
1,,Surface,36,1000015100,15386,
1,,Surface,36,1000015248,15387,
1,,Surface,37,1000015388,15388,
1,,Surface,37,1000015307,15389,
1,,Surface,37,1000015308,15390,
1,,Surface,37,1000015348,15391,
1,,Surface,37,1000015072,15392,
1,,Surface,37,1000015204,15393,
1,,Surface,37,1000015394,15394,
1,,Surface,37,1000015208,15395,
1,,Surface,37,1000015352,15396,
1,,Surface,37,1000015206,15397,
1,,Surface,37,1000015353,15398,
1,,Surface,37,1000015251,15399,
1,,Surface,37,1000015400,15400,
1,,Surface,37,1000015213,15401,
1,,Surface,37,1000015174,15402,
1,,Surface,37,1000015108,15403,
1,,Surface,37,1000015145,15404,
1,,Surface,37,1000015219,15405,
1,,Surface,37,1000015267,15406,
1,,Surface,37,1000015407,15407,
1,,Surface,37,1000015362,15408,
1,,Surface,37,1000015021,15409,
1,,Surface,37,1000015268,15410,
1,,Surface,37,1000014659,15411,
1,,Surface,37,1000015022,15412,
1,,Surface,37,1000015274,15413,
1,,Surface,37,1000015370,15414,
1,,Surface,37,1000015415,15415,
1,,Surface,37,1000015279,15416,
1,,Surface,37,1000015280,15417,
1,,Surface,37,1000015190,15418,
1,,Surface,37,1000015123,15419,
1,,Surface,37,1000015027,15420,
1,,Surface,37,1000015421,15421,
1,,Surface,37,1000015237,15422,
1,,Surface,37,1000015377,15423,
1,,Surface,37,1000015029,15424,
1,,Surface,37,1000015030,15425,
1,,Surface,37,1000015240,15426,
1,,Surface,37,1000015096,15427,
1,,Surface,37,1000015290,15428,
1,,Surface,37,1000015293,15429,
1,,Surface,37,1000015097,15430,
1,,Surface,37,1000015100,15431,
1,,Surface,37,1000015432,15432,
1,,Surface,37,1000015248,15433,
1,,Surface,38,1000015394,15434,
1,,Surface,38,1000015204,15435,
1,,Surface,38,1000015388,15436,
1,,Surface,38,1000015307,15437,
1,,Surface,38,1000015308,15438,
1,,Surface,38,1000015348,15439,
1,,Surface,38,1000015072,15440,
1,,Surface,38,1000015208,15441,
1,,Surface,38,1000015206,15442,
1,,Surface,38,1000015443,15443,
1,,Surface,38,1000015352,15444,
1,,Surface,38,1000015353,15445,
1,,Surface,38,1000015251,15446,
1,,Surface,38,1000015400,15447,
1,,Surface,38,1000015213,15448,
1,,Surface,38,1000015174,15449,
1,,Surface,38,1000015450,15450,
1,,Surface,38,1000015108,15451,
1,,Surface,38,1000015219,15452,
1,,Surface,38,1000015145,15453,
1,,Surface,38,1000015267,15454,
1,,Surface,38,1000015455,15455,
1,,Surface,38,1000015407,15456,
1,,Surface,38,1000015362,15457,
1,,Surface,38,1000015021,15458,
1,,Surface,38,1000014659,15459,
1,,Surface,38,1000015274,15460,
1,,Surface,38,1000015461,15461,
1,,Surface,38,1000015370,15462,
1,,Surface,38,1000015415,15463,
1,,Surface,38,1000015279,15464,
1,,Surface,38,1000015280,15465,
1,,Surface,38,1000015190,15466,
1,,Surface,38,1000015123,15467,
1,,Surface,38,1000015421,15468,
1,,Surface,38,1000015237,15469,
1,,Surface,38,1000015377,15470,
1,,Surface,38,1000015029,15471,
1,,Surface,38,1000015240,15472,
1,,Surface,38,1000015096,15473,
1,,Surface,38,1000015290,15474,
1,,Surface,38,1000015293,15475,
1,,Surface,38,1000015097,15476,
1,,Surface,38,1000015477,15477,
1,,Surface,38,1000015432,15478,
1,,Surface,39,1000015174,15479,
1,,Surface,39,1000015400,15480,
1,,Surface,39,1000015251,15481,
1,,Surface,39,1000015353,15482,
1,,Surface,39,1000015352,15483,
1,,Surface,39,1000015394,15484,
1,,Surface,39,1000015206,15485,
1,,Surface,39,1000015443,15486,
1,,Surface,39,1000015388,15487,
1,,Surface,39,1000015348,15488,
1,,Surface,39,1000015072,15489,
1,,Surface,39,1000015213,15490,
1,,Surface,39,1000015450,15491,
1,,Surface,39,1000015219,15492,
1,,Surface,39,1000015145,15493,
1,,Surface,39,1000015267,15494,
1,,Surface,39,1000015455,15495,
1,,Surface,39,1000015407,15496,
1,,Surface,39,1000015497,15497,
1,,Surface,39,1000015362,15498,
1,,Surface,39,1000015021,15499,
1,,Surface,39,1000014659,15500,
1,,Surface,39,1000015274,15501,
1,,Surface,39,1000015502,15502,
1,,Surface,39,1000015503,15503,
1,,Surface,39,1000015461,15504,
1,,Surface,39,1000015370,15505,
1,,Surface,39,1000015415,15506,
1,,Surface,39,1000015279,15507,
1,,Surface,39,1000015508,15508,
1,,Surface,39,1000015280,15509,
1,,Surface,39,1000015123,15510,
1,,Surface,39,1000015421,15511,
1,,Surface,39,1000015237,15512,
1,,Surface,39,1000015377,15513,
1,,Surface,39,1000015029,15514,
1,,Surface,39,1000015240,15515,
1,,Surface,39,1000015516,15516,
1,,Surface,39,1000015096,15517,
1,,Surface,39,1000015290,15518,
1,,Surface,39,1000015293,15519,
1,,Surface,39,1000015097,15520,
1,,Surface,39,1000015477,15521,
1,,Surface,39,1000015432,15522,
1,,Surface,40,1000015394,15523,
1,,Surface,40,1000015443,15524,
1,,Surface,40,1000015525,15525,
1,,Surface,40,1000015388,15526,
1,,Surface,40,1000015348,15527,
1,,Surface,40,1000015072,15528,
1,,Surface,40,1000015251,15529,
1,,Surface,40,1000015400,15530,
1,,Surface,40,1000015174,15531,
1,,Surface,40,1000015213,15532,
1,,Surface,40,1000015450,15533,
1,,Surface,40,1000015219,15534,
1,,Surface,40,1000015145,15535,
1,,Surface,40,1000015536,15536,
1,,Surface,40,1000015407,15537,
1,,Surface,40,1000015455,15538,
1,,Surface,40,1000015497,15539,
1,,Surface,40,1000015021,15540,
1,,Surface,40,1000015541,15541,
1,,Surface,40,1000014659,15542,
1,,Surface,40,1000015502,15543,
1,,Surface,40,1000015370,15544,
1,,Surface,40,1000015461,15545,
1,,Surface,40,1000015415,15546,
1,,Surface,40,1000015503,15547,
1,,Surface,40,1000015279,15548,
1,,Surface,40,1000015508,15549,
1,,Surface,40,1000015280,15550,
1,,Surface,40,1000015421,15551,
1,,Surface,40,1000015237,15552,
1,,Surface,40,1000015377,15553,
1,,Surface,40,1000015029,15554,
1,,Surface,40,1000015240,15555,
1,,Surface,40,1000015516,15556,
1,,Surface,40,1000015557,15557,
1,,Surface,40,1000015096,15558,
1,,Surface,40,1000015290,15559,
1,,Surface,40,1000015293,15560,
1,,Surface,40,1000015097,15561,
1,,Surface,40,1000015477,15562,
1,,Surface,40,1000015432,15563,
1,,Surface,41,1000015174,15564,
1,,Surface,41,1000015251,15565,
1,,Surface,41,1000015394,15566,
1,,Surface,41,1000015443,15567,
1,,Surface,41,1000015525,15568,
1,,Surface,41,1000015388,15569,
1,,Surface,41,1000015348,15570,
1,,Surface,41,1000015072,15571,
1,,Surface,41,1000015213,15572,
1,,Surface,41,1000015219,15573,
1,,Surface,41,1000015450,15574,
1,,Surface,41,1000015145,15575,
1,,Surface,41,1000015536,15576,
1,,Surface,41,1000015455,15577,
1,,Surface,41,1000015407,15578,
1,,Surface,41,1000015497,15579,
1,,Surface,41,1000014659,15580,
1,,Surface,41,1000015021,15581,
1,,Surface,41,1000015541,15582,
1,,Surface,41,1000015503,15583,
1,,Surface,41,1000015370,15584,
1,,Surface,41,1000015461,15585,
1,,Surface,41,1000015502,15586,
1,,Surface,41,1000015279,15587,
1,,Surface,41,1000015508,15588,
1,,Surface,41,1000015280,15589,
1,,Surface,41,1000015590,15590,
1,,Surface,41,1000015591,15591,
1,,Surface,41,1000015237,15592,
1,,Surface,41,1000015593,15593,
1,,Surface,41,1000015377,15594,
1,,Surface,41,1000015029,15595,
1,,Surface,41,1000015240,15596,
1,,Surface,41,1000015516,15597,
1,,Surface,41,1000015557,15598,
1,,Surface,41,1000015096,15599,
1,,Surface,41,1000015293,15600,
1,,Surface,41,1000015290,15601,
1,,Surface,41,1000015097,15602,
1,,Surface,41,1000015477,15603,
1,,Surface,41,1000015432,15604,
1,,Surface,42,1000015251,15605,
1,,Surface,42,1000015443,15606,
1,,Surface,42,1000015394,15607,
1,,Surface,42,1000015525,15608,
1,,Surface,42,1000015388,15609,
1,,Surface,42,1000015072,15610,
1,,Surface,42,1000015174,15611,
1,,Surface,42,1000015213,15612,
1,,Surface,42,1000015450,15613,
1,,Surface,42,1000015145,15614,
1,,Surface,42,1000015536,15615,
1,,Surface,42,1000015455,15616,
1,,Surface,42,1000015407,15617,
1,,Surface,42,1000015497,15618,
1,,Surface,42,1000014659,15619,
1,,Surface,42,1000015021,15620,
1,,Surface,42,1000015541,15621,
1,,Surface,42,1000015622,15622,
1,,Surface,42,1000015503,15623,
1,,Surface,42,1000015461,15624,
1,,Surface,42,1000015502,15625,
1,,Surface,42,1000015279,15626,
1,,Surface,42,1000015280,15627,
1,,Surface,42,1000015508,15628,
1,,Surface,42,1000015590,15629,
1,,Surface,42,1000015630,15630,
1,,Surface,42,1000015591,15631,
1,,Surface,42,1000015593,15632,
1,,Surface,42,1000015237,15633,
1,,Surface,42,1000015029,15634,
1,,Surface,42,1000015240,15635,
1,,Surface,42,1000015516,15636,
1,,Surface,42,1000015557,15637,
1,,Surface,42,1000015096,15638,
1,,Surface,42,1000015290,15639,
1,,Surface,42,1000015293,15640,
1,,Surface,42,1000015097,15641,
1,,Surface,42,1000015432,15642,
1,,Surface,43,1000015072,15643,
1,,Surface,43,1000015388,15644,
1,,Surface,43,1000015525,15645,
1,,Surface,43,1000015394,15646,
1,,Surface,43,1000015251,15647,
1,,Surface,43,1000015174,15648,
1,,Surface,43,1000015213,15649,
1,,Surface,43,1000015650,15650,
1,,Surface,43,1000015450,15651,
1,,Surface,43,1000015145,15652,
1,,Surface,43,1000015536,15653,
1,,Surface,43,1000015455,15654,
1,,Surface,43,1000015407,15655,
1,,Surface,43,1000015497,15656,
1,,Surface,43,1000014659,15657,
1,,Surface,43,1000015021,15658,
1,,Surface,43,1000015541,15659,
1,,Surface,43,1000015622,15660,
1,,Surface,43,1000015503,15661,
1,,Surface,43,1000015279,15662,
1,,Surface,43,1000015280,15663,
1,,Surface,43,1000015590,15664,
1,,Surface,43,1000015630,15665,
1,,Surface,43,1000015591,15666,
1,,Surface,43,1000015593,15667,
1,,Surface,43,1000015240,15668,
1,,Surface,43,1000015557,15669,
1,,Surface,43,1000015096,15670,
1,,Surface,43,1000015293,15671,
1,,Surface,43,1000015097,15672,
1,,Surface,43,1000015432,15673,
1,,Surface,43,1000015674,15674,
1,,Surface,44,1000015675,15675,
1,,Surface,44,1000015525,15676,
1,,Surface,44,1000015388,15677,
1,,Surface,44,1000015678,15678,
1,,Surface,44,1000015072,15679,
1,,Surface,44,1000015680,15680,
1,,Surface,44,1000015251,15681,
1,,Surface,44,1000015682,15682,
1,,Surface,44,1000015213,15683,
1,,Surface,44,1000015650,15684,
1,,Surface,44,1000015145,15685,
1,,Surface,44,1000015536,15686,
1,,Surface,44,1000015407,15687,
1,,Surface,44,1000014659,15688,
1,,Surface,44,1000015021,15689,
1,,Surface,44,1000015541,15690,
1,,Surface,44,1000015622,15691,
1,,Surface,44,1000015503,15692,
1,,Surface,44,1000015279,15693,
1,,Surface,44,1000015280,15694,
1,,Surface,44,1000015590,15695,
1,,Surface,44,1000015630,15696,
1,,Surface,44,1000015591,15697,
1,,Surface,44,1000015593,15698,
1,,Surface,44,1000015240,15699,
1,,Surface,44,1000015700,15700,
1,,Surface,44,1000015557,15701,
1,,Surface,44,1000015096,15702,
1,,Surface,44,1000015293,15703,
1,,Surface,44,1000015097,15704,
1,,Surface,44,1000015674,15705,
1,,Surface,45,1000015706,15706,
1,,Surface,45,1000015388,15707,
1,,Surface,45,1000015678,15708,
1,,Surface,45,1000015072,15709,
1,,Surface,45,1000015680,15710,
1,,Surface,45,1000015525,15711,
1,,Surface,45,1000015675,15712,
1,,Surface,45,1000015251,15713,
1,,Surface,45,1000015213,15714,
1,,Surface,45,1000015682,15715,
1,,Surface,45,1000015650,15716,
1,,Surface,45,1000015145,15717,
1,,Surface,45,1000015536,15718,
1,,Surface,45,1000015719,15719,
1,,Surface,45,1000014659,15720,
1,,Surface,45,1000015021,15721,
1,,Surface,45,1000015541,15722,
