
Number of Disconnected Components
 ==================== 
Number of Disconnected Components,Unit,Category,Time,TrackID,ID,
1,,Surface,38,1000020287,20287,
1,,Surface,38,1000020245,20288,
1,,Surface,38,1000020289,20289,
1,,Surface,38,1000019150,20290,
1,,Surface,38,1000019340,20291,
1,,Surface,38,1000020165,20292,
1,,Surface,38,1000020293,20293,
1,,Surface,38,1000020125,20294,
1,,Surface,38,1000020250,20295,
1,,Surface,38,1000020126,20296,
1,,Surface,38,1000020297,20297,
1,,Surface,38,1000020171,20298,
1,,Surface,38,1000020170,20299,
1,,Surface,38,1000018776,20300,
1,,Surface,38,1000019906,20301,
1,,Surface,38,1000020087,20302,
1,,Surface,38,1000019617,20303,
1,,Surface,38,1000019861,20304,
1,,Surface,38,1000020133,20305,
1,,Surface,39,1000020219,20306,
1,,Surface,39,1000019491,20307,
1,,Surface,39,1000020221,20308,
1,,Surface,39,1000020222,20309,
1,,Surface,39,1000019966,20310,
1,,Surface,39,1000020053,20311,
1,,Surface,39,1000020224,20312,
1,,Surface,39,1000020226,20313,
1,,Surface,39,1000020183,20314,
1,,Surface,39,1000020228,20315,
1,,Surface,39,1000020057,20316,
1,,Surface,39,1000019826,20317,
1,,Surface,39,1000019827,20318,
1,,Surface,39,1000019114,20319,
1,,Surface,39,1000020189,20320,
1,,Surface,39,1000019878,20321,
1,,Surface,39,1000020103,20322,
1,,Surface,39,1000019831,20323,
1,,Surface,39,1000019216,20324,
1,,Surface,39,1000019486,20325,
1,,Surface,39,1000019676,20326,
1,,Surface,39,1000018766,20327,
1,,Surface,39,1000019940,20328,
1,,Surface,39,1000020287,20329,
1,,Surface,39,1000020245,20330,
1,,Surface,39,1000020331,20331,
1,,Surface,39,1000020218,20332,
1,,Surface,39,1000020120,20333,
1,,Surface,39,1000020289,20334,
1,,Surface,39,1000019150,20335,
1,,Surface,39,1000020336,20336,
1,,Surface,39,1000020165,20337,
1,,Surface,39,1000019340,20338,
1,,Surface,39,1000020293,20339,
1,,Surface,39,1000020125,20340,
1,,Surface,39,1000020250,20341,
1,,Surface,39,1000020126,20342,
1,,Surface,39,1000020171,20343,
1,,Surface,39,1000020297,20344,
1,,Surface,39,1000020170,20345,
1,,Surface,39,1000018776,20346,
1,,Surface,39,1000019906,20347,
1,,Surface,39,1000020087,20348,
1,,Surface,39,1000019617,20349,
1,,Surface,39,1000019861,20350,
1,,Surface,39,1000020133,20351,
1,,Surface,40,1000020221,20352,
1,,Surface,40,1000020222,20353,
1,,Surface,40,1000019966,20354,
1,,Surface,40,1000020053,20355,
1,,Surface,40,1000020224,20356,
1,,Surface,40,1000020226,20357,
1,,Surface,40,1000020183,20358,
1,,Surface,40,1000020228,20359,
1,,Surface,40,1000020057,20360,
1,,Surface,40,1000019826,20361,
1,,Surface,40,1000019827,20362,
1,,Surface,40,1000020363,20363,
1,,Surface,40,1000019878,20364,
1,,Surface,40,1000020189,20365,
1,,Surface,40,1000019114,20366,
1,,Surface,40,1000019831,20367,
1,,Surface,40,1000019216,20368,
1,,Surface,40,1000019486,20369,
1,,Surface,40,1000019676,20370,
1,,Surface,40,1000018766,20371,
1,,Surface,40,1000019940,20372,
1,,Surface,40,1000020287,20373,
1,,Surface,40,1000020245,20374,
1,,Surface,40,1000020331,20375,
1,,Surface,40,1000020219,20376,
1,,Surface,40,1000019491,20377,
1,,Surface,40,1000020120,20378,
1,,Surface,40,1000020218,20379,
1,,Surface,40,1000020289,20380,
1,,Surface,40,1000019150,20381,
1,,Surface,40,1000020336,20382,
1,,Surface,40,1000020165,20383,
1,,Surface,40,1000019340,20384,
1,,Surface,40,1000020293,20385,
1,,Surface,40,1000020386,20386,
1,,Surface,40,1000020125,20387,
1,,Surface,40,1000020388,20388,
1,,Surface,40,1000020250,20389,
1,,Surface,40,1000020126,20390,
1,,Surface,40,1000020297,20391,
1,,Surface,40,1000020171,20392,
1,,Surface,40,1000020170,20393,
1,,Surface,40,1000018776,20394,
1,,Surface,40,1000020087,20395,
1,,Surface,40,1000019617,20396,
1,,Surface,40,1000019861,20397,
1,,Surface,40,1000020133,20398,
1,,Surface,41,1000020219,20399,
1,,Surface,41,1000020221,20400,
1,,Surface,41,1000020222,20401,
1,,Surface,41,1000020224,20402,
1,,Surface,41,1000020053,20403,
1,,Surface,41,1000019966,20404,
1,,Surface,41,1000020183,20405,
1,,Surface,41,1000020226,20406,
1,,Surface,41,1000020228,20407,
1,,Surface,41,1000019826,20408,
1,,Surface,41,1000019827,20409,
1,,Surface,41,1000019114,20410,
1,,Surface,41,1000020363,20411,
1,,Surface,41,1000020189,20412,
1,,Surface,41,1000019878,20413,
1,,Surface,41,1000019831,20414,
1,,Surface,41,1000019486,20415,
1,,Surface,41,1000019216,20416,
1,,Surface,41,1000019940,20417,
1,,Surface,41,1000018766,20418,
1,,Surface,41,1000020287,20419,
1,,Surface,41,1000020245,20420,
1,,Surface,41,1000020331,20421,
1,,Surface,41,1000019491,20422,
1,,Surface,41,1000020120,20423,
1,,Surface,41,1000020218,20424,
1,,Surface,41,1000019150,20425,
1,,Surface,41,1000020289,20426,
1,,Surface,41,1000020336,20427,
1,,Surface,41,1000019340,20428,
1,,Surface,41,1000020293,20429,
1,,Surface,41,1000020386,20430,
1,,Surface,41,1000020388,20431,
1,,Surface,41,1000020250,20432,
1,,Surface,41,1000020126,20433,
1,,Surface,41,1000020297,20434,
1,,Surface,41,1000018776,20435,
1,,Surface,41,1000020087,20436,
1,,Surface,41,1000019617,20437,
1,,Surface,41,1000019861,20438,
1,,Surface,41,1000020133,20439,
1,,Surface,42,1000020440,20440,
1,,Surface,42,1000020224,20441,
1,,Surface,42,1000020053,20442,
1,,Surface,42,1000020226,20443,
1,,Surface,42,1000020228,20444,
1,,Surface,42,1000019826,20445,
1,,Surface,42,1000019827,20446,
1,,Surface,42,1000020363,20447,
1,,Surface,42,1000019114,20448,
1,,Surface,42,1000020189,20449,
1,,Surface,42,1000019878,20450,
1,,Surface,42,1000019831,20451,
1,,Surface,42,1000019486,20452,
1,,Surface,42,1000019216,20453,
1,,Surface,42,1000019940,20454,
1,,Surface,42,1000020287,20455,
1,,Surface,42,1000020245,20456,
1,,Surface,42,1000020457,20457,
1,,Surface,42,1000020331,20458,
1,,Surface,42,1000020222,20459,
1,,Surface,42,1000020221,20460,
1,,Surface,42,1000020219,20461,
1,,Surface,42,1000019491,20462,
1,,Surface,42,1000020120,20463,
1,,Surface,42,1000020218,20464,
1,,Surface,42,1000019150,20465,
1,,Surface,42,1000020289,20466,
1,,Surface,42,1000020336,20467,
1,,Surface,42,1000019340,20468,
1,,Surface,42,1000020293,20469,
1,,Surface,42,1000020386,20470,
1,,Surface,42,1000020388,20471,
1,,Surface,42,1000020250,20472,
1,,Surface,42,1000020126,20473,
1,,Surface,42,1000020297,20474,
1,,Surface,42,1000020475,20475,
1,,Surface,42,1000018776,20476,
1,,Surface,42,1000020087,20477,
1,,Surface,42,1000019861,20478,
1,,Surface,43,1000019491,20479,
1,,Surface,43,1000020219,20480,
1,,Surface,43,1000020221,20481,
1,,Surface,43,1000020222,20482,
1,,Surface,43,1000020440,20483,
1,,Surface,43,1000020053,20484,
1,,Surface,43,1000020224,20485,
1,,Surface,43,1000020486,20486,
1,,Surface,43,1000020226,20487,
1,,Surface,43,1000020228,20488,
1,,Surface,43,1000019827,20489,
1,,Surface,43,1000020189,20490,
1,,Surface,43,1000019114,20491,
1,,Surface,43,1000019878,20492,
1,,Surface,43,1000020363,20493,
1,,Surface,43,1000019831,20494,
1,,Surface,43,1000019486,20495,
1,,Surface,43,1000019216,20496,
1,,Surface,43,1000020497,20497,
1,,Surface,43,1000020287,20498,
1,,Surface,43,1000020245,20499,
1,,Surface,43,1000020457,20500,
1,,Surface,43,1000020331,20501,
1,,Surface,43,1000020120,20502,
1,,Surface,43,1000019150,20503,
1,,Surface,43,1000020289,20504,
1,,Surface,43,1000020336,20505,
1,,Surface,43,1000019340,20506,
1,,Surface,43,1000020507,20507,
1,,Surface,43,1000020293,20508,
1,,Surface,43,1000020386,20509,
1,,Surface,43,1000020388,20510,
1,,Surface,43,1000020250,20511,
1,,Surface,43,1000020126,20512,
1,,Surface,43,1000020297,20513,
1,,Surface,43,1000020475,20514,
1,,Surface,43,1000018776,20515,
1,,Surface,43,1000020516,20516,
1,,Surface,43,1000020087,20517,
1,,Surface,44,1000019491,20518,
1,,Surface,44,1000020219,20519,
1,,Surface,44,1000020221,20520,
1,,Surface,44,1000020521,20521,
1,,Surface,44,1000020440,20522,
1,,Surface,44,1000020224,20523,
1,,Surface,44,1000020053,20524,
1,,Surface,44,1000020486,20525,
1,,Surface,44,1000020226,20526,
1,,Surface,44,1000020228,20527,
1,,Surface,44,1000019827,20528,
1,,Surface,44,1000019114,20529,
1,,Surface,44,1000019878,20530,
1,,Surface,44,1000020363,20531,
1,,Surface,44,1000019831,20532,
1,,Surface,44,1000020533,20533,
1,,Surface,44,1000019216,20534,
1,,Surface,44,1000019486,20535,
1,,Surface,44,1000020536,20536,
1,,Surface,44,1000020497,20537,
1,,Surface,44,1000020287,20538,
1,,Surface,44,1000020457,20539,
1,,Surface,44,1000020331,20540,
1,,Surface,44,1000020120,20541,
1,,Surface,44,1000019150,20542,
1,,Surface,44,1000020336,20543,
1,,Surface,44,1000019340,20544,
1,,Surface,44,1000020507,20545,
1,,Surface,44,1000020293,20546,
1,,Surface,44,1000020386,20547,
1,,Surface,44,1000020388,20548,
1,,Surface,44,1000020250,20549,
1,,Surface,44,1000020126,20550,
1,,Surface,44,1000020297,20551,
1,,Surface,44,1000020475,20552,
1,,Surface,44,1000018776,20553,
1,,Surface,44,1000020516,20554,
1,,Surface,44,1000020087,20555,
1,,Surface,44,1000020556,20556,
1,,Surface,45,1000020219,20557,
1,,Surface,45,1000020221,20558,
1,,Surface,45,1000020521,20559,
1,,Surface,45,1000020440,20560,
1,,Surface,45,1000020053,20561,
1,,Surface,45,1000020486,20562,
1,,Surface,45,1000020228,20563,
1,,Surface,45,1000019114,20564,
1,,Surface,45,1000019827,20565,
1,,Surface,45,1000020363,20566,
1,,Surface,45,1000019878,20567,
1,,Surface,45,1000019831,20568,
1,,Surface,45,1000019216,20569,
1,,Surface,45,1000020533,20570,
1,,Surface,45,1000019486,20571,
1,,Surface,45,1000020536,20572,
1,,Surface,45,1000020497,20573,
1,,Surface,45,1000020287,20574,
1,,Surface,45,1000020457,20575,
1,,Surface,45,1000020331,20576,
1,,Surface,45,1000019491,20577,
1,,Surface,45,1000020120,20578,
1,,Surface,45,1000019150,20579,
1,,Surface,45,1000020336,20580,
1,,Surface,45,1000019340,20581,
1,,Surface,45,1000020507,20582,
1,,Surface,45,1000020293,20583,
1,,Surface,45,1000020386,20584,
1,,Surface,45,1000020388,20585,
1,,Surface,45,1000020250,20586,
1,,Surface,45,1000020126,20587,
1,,Surface,45,1000020475,20588,
1,,Surface,45,1000018776,20589,
1,,Surface,45,1000020516,20590,
1,,Surface,45,1000020087,20591,
1,,Surface,45,1000020556,20592,
1,,Surface,46,1000020120,20593,
1,,Surface,46,1000020594,20594,
1,,Surface,46,1000020219,20595,
1,,Surface,46,1000019491,20596,
1,,Surface,46,1000020221,20597,
1,,Surface,46,1000020521,20598,
1,,Surface,46,1000020440,20599,
1,,Surface,46,1000020053,20600,
1,,Surface,46,1000020486,20601,
1,,Surface,46,1000019114,20602,
1,,Surface,46,1000019827,20603,
1,,Surface,46,1000020363,20604,
1,,Surface,46,1000019878,20605,
1,,Surface,46,1000019831,20606,
1,,Surface,46,1000020533,20607,
1,,Surface,46,1000019216,20608,
1,,Surface,46,1000020536,20609,
1,,Surface,46,1000020497,20610,
1,,Surface,46,1000020611,20611,
1,,Surface,46,1000020287,20612,
1,,Surface,46,1000020457,20613,
1,,Surface,46,1000020331,20614,
1,,Surface,46,1000020336,20615,
1,,Surface,46,1000020507,20616,
1,,Surface,46,1000020293,20617,
1,,Surface,46,1000020618,20618,
1,,Surface,46,1000020388,20619,
1,,Surface,46,1000020250,20620,
1,,Surface,46,1000020126,20621,
1,,Surface,46,1000020622,20622,
1,,Surface,46,1000020475,20623,
1,,Surface,46,1000018776,20624,
1,,Surface,46,1000020625,20625,
1,,Surface,46,1000020516,20626,
1,,Surface,46,1000020087,20627,
1,,Surface,46,1000020556,20628,
1,,Surface,47,1000020594,20629,
1,,Surface,47,1000019491,20630,
1,,Surface,47,1000020219,20631,
1,,Surface,47,1000020221,20632,
1,,Surface,47,1000020521,20633,
1,,Surface,47,1000020440,20634,
1,,Surface,47,1000020053,20635,
1,,Surface,47,1000020486,20636,
1,,Surface,47,1000019827,20637,
1,,Surface,47,1000019114,20638,
1,,Surface,47,1000019878,20639,
1,,Surface,47,1000019831,20640,
1,,Surface,47,1000019216,20641,
1,,Surface,47,1000020533,20642,
1,,Surface,47,1000020536,20643,
1,,Surface,47,1000020644,20644,
1,,Surface,47,1000020497,20645,
1,,Surface,47,1000020611,20646,
1,,Surface,47,1000020287,20647,
1,,Surface,47,1000020457,20648,
1,,Surface,47,1000020331,20649,
1,,Surface,47,1000020120,20650,
1,,Surface,47,1000020336,20651,
1,,Surface,47,1000020652,20652,
1,,Surface,47,1000020507,20653,
1,,Surface,47,1000020293,20654,
1,,Surface,47,1000020618,20655,
1,,Surface,47,1000020622,20656,
1,,Surface,47,1000020475,20657,
1,,Surface,47,1000018776,20658,
1,,Surface,47,1000020625,20659,
1,,Surface,47,1000020516,20660,
1,,Surface,47,1000020087,20661,
1,,Surface,47,1000020662,20662,
1,,Surface,47,1000020556,20663,
1,,Surface,48,1000020521,20664,
1,,Surface,48,1000020440,20665,
1,,Surface,48,1000020053,20666,
1,,Surface,48,1000020486,20667,
1,,Surface,48,1000019114,20668,
1,,Surface,48,1000019831,20669,
1,,Surface,48,1000020533,20670,
1,,Surface,48,1000019216,20671,
1,,Surface,48,1000020536,20672,
1,,Surface,48,1000020673,20673,
1,,Surface,48,1000020644,20674,
1,,Surface,48,1000020497,20675,
1,,Surface,48,1000020676,20676,
1,,Surface,48,1000020611,20677,
1,,Surface,48,1000020287,20678,
1,,Surface,48,1000020457,20679,
1,,Surface,48,1000020331,20680,
1,,Surface,48,1000020219,20681,
1,,Surface,48,1000019491,20682,
1,,Surface,48,1000020594,20683,
1,,Surface,48,1000020120,20684,
1,,Surface,48,1000020336,20685,
1,,Surface,48,1000020652,20686,
1,,Surface,48,1000020507,20687,
1,,Surface,48,1000020293,20688,
1,,Surface,48,1000020618,20689,
1,,Surface,48,1000020690,20690,
1,,Surface,48,1000020691,20691,
1,,Surface,48,1000020622,20692,
1,,Surface,48,1000020693,20693,
1,,Surface,48,1000020475,20694,
1,,Surface,48,1000018776,20695,
1,,Surface,48,1000020625,20696,
1,,Surface,48,1000020516,20697,
1,,Surface,48,1000020087,20698,
1,,Surface,48,1000020662,20699,
1,,Surface,48,1000020556,20700,
1,,Surface,49,1000020594,20701,
1,,Surface,49,1000019491,20702,
1,,Surface,49,1000020219,20703,
1,,Surface,49,1000020521,20704,
1,,Surface,49,1000020440,20705,
1,,Surface,49,1000020053,20706,
1,,Surface,49,1000020486,20707,
1,,Surface,49,1000019114,20708,
1,,Surface,49,1000020709,20709,
1,,Surface,49,1000020710,20710,
1,,Surface,49,1000019831,20711,
1,,Surface,49,1000020533,20712,
1,,Surface,49,1000019216,20713,
1,,Surface,49,1000020536,20714,
1,,Surface,49,1000020644,20715,
1,,Surface,49,1000020673,20716,
1,,Surface,49,1000020497,20717,
1,,Surface,49,1000020676,20718,
1,,Surface,49,1000020611,20719,
1,,Surface,49,1000020287,20720,
1,,Surface,49,1000020457,20721,
1,,Surface,49,1000020331,20722,
1,,Surface,49,1000020120,20723,
1,,Surface,49,1000020724,20724,
1,,Surface,49,1000020336,20725,
1,,Surface,49,1000020652,20726,
1,,Surface,49,1000020507,20727,
1,,Surface,49,1000020293,20728,
1,,Surface,49,1000020618,20729,
1,,Surface,49,1000020690,20730,
1,,Surface,49,1000020691,20731,
1,,Surface,49,1000020622,20732,
1,,Surface,49,1000020475,20733,
1,,Surface,49,1000020693,20734,
1,,Surface,49,1000018776,20735,
1,,Surface,49,1000020625,20736,
1,,Surface,49,1000020737,20737,
1,,Surface,49,1000020516,20738,
1,,Surface,49,1000020087,20739,
1,,Surface,49,1000020662,20740,
1,,Surface,49,1000020556,20741,
1,,Surface,50,1000020486,20742,
1,,Surface,50,1000020709,20743,
1,,Surface,50,1000019114,20744,
1,,Surface,50,1000020710,20745,
1,,Surface,50,1000019831,20746,
1,,Surface,50,1000019216,20747,
1,,Surface,50,1000020533,20748,
1,,Surface,50,1000020536,20749,
1,,Surface,50,1000020673,20750,
1,,Surface,50,1000020644,20751,
1,,Surface,50,1000020497,20752,
1,,Surface,50,1000020676,20753,
1,,Surface,50,1000020611,20754,
1,,Surface,50,1000020287,20755,
1,,Surface,50,1000020331,20756,
1,,Surface,50,1000020053,20757,
1,,Surface,50,1000020521,20758,
1,,Surface,50,1000020219,20759,
1,,Surface,50,1000020760,20760,
1,,Surface,50,1000020594,20761,
1,,Surface,50,1000019491,20762,
1,,Surface,50,1000020120,20763,
1,,Surface,50,1000020724,20764,
1,,Surface,50,1000020507,20765,
1,,Surface,50,1000020652,20766,
1,,Surface,50,1000020293,20767,
1,,Surface,50,1000020618,20768,
1,,Surface,50,1000020690,20769,
1,,Surface,50,1000020691,20770,
1,,Surface,50,1000020475,20771,
1,,Surface,50,1000020693,20772,
1,,Surface,50,1000020622,20773,
1,,Surface,50,1000018776,20774,
1,,Surface,50,1000020625,20775,
1,,Surface,50,1000020737,20776,
1,,Surface,50,1000020516,20777,
1,,Surface,50,1000020087,20778,
1,,Surface,50,1000020662,20779,
1,,Surface,50,1000020556,20780,
1,,Surface,51,1000020594,20781,
1,,Surface,51,1000019491,20782,
1,,Surface,51,1000020760,20783,
1,,Surface,51,1000020219,20784,
1,,Surface,51,1000020521,20785,
1,,Surface,51,1000020486,20786,
1,,Surface,51,1000020787,20787,
1,,Surface,51,1000020788,20788,
1,,Surface,51,1000020709,20789,
1,,Surface,51,1000019114,20790,
1,,Surface,51,1000020710,20791,
1,,Surface,51,1000019831,20792,
1,,Surface,51,1000019216,20793,
1,,Surface,51,1000020533,20794,
1,,Surface,51,1000020536,20795,
1,,Surface,51,1000020673,20796,
1,,Surface,51,1000020644,20797,
1,,Surface,51,1000020497,20798,
1,,Surface,51,1000020676,20799,
1,,Surface,51,1000020611,20800,
1,,Surface,51,1000020287,20801,
1,,Surface,51,1000020331,20802,
1,,Surface,51,1000020120,20803,
1,,Surface,51,1000020724,20804,
1,,Surface,51,1000020805,20805,
1,,Surface,51,1000020507,20806,
1,,Surface,51,1000020652,20807,
1,,Surface,51,1000020293,20808,
1,,Surface,51,1000020618,20809,
1,,Surface,51,1000020690,20810,
1,,Surface,51,1000020691,20811,
1,,Surface,51,1000020693,20812,
1,,Surface,51,1000020475,20813,
1,,Surface,51,1000020622,20814,
1,,Surface,51,1000020737,20815,
1,,Surface,51,1000020625,20816,
1,,Surface,51,1000018776,20817,
1,,Surface,51,1000020516,20818,
1,,Surface,51,1000020087,20819,
1,,Surface,51,1000020662,20820,
1,,Surface,51,1000020556,20821,
1,,Surface,52,1000020521,20822,
1,,Surface,52,1000020823,20823,
1,,Surface,52,1000020486,20824,
1,,Surface,52,1000020788,20825,
1,,Surface,52,1000020787,20826,
1,,Surface,52,1000020709,20827,
1,,Surface,52,1000019114,20828,
1,,Surface,52,1000020710,20829,
1,,Surface,52,1000019831,20830,
1,,Surface,52,1000020533,20831,
1,,Surface,52,1000019216,20832,
1,,Surface,52,1000020536,20833,
1,,Surface,52,1000020673,20834,
1,,Surface,52,1000020644,20835,
1,,Surface,52,1000020676,20836,
1,,Surface,52,1000020611,20837,
1,,Surface,52,1000020287,20838,
1,,Surface,52,1000020331,20839,
1,,Surface,52,1000020219,20840,
1,,Surface,52,1000020760,20841,
1,,Surface,52,1000019491,20842,
1,,Surface,52,1000020724,20843,
1,,Surface,52,1000020805,20844,
1,,Surface,52,1000020845,20845,
1,,Surface,52,1000020652,20846,
1,,Surface,52,1000020293,20847,
1,,Surface,52,1000020618,20848,
1,,Surface,52,1000020690,20849,
1,,Surface,52,1000020850,20850,
1,,Surface,52,1000020691,20851,
1,,Surface,52,1000020622,20852,
1,,Surface,52,1000020693,20853,
1,,Surface,52,1000020475,20854,
1,,Surface,52,1000020737,20855,
1,,Surface,52,1000018776,20856,
1,,Surface,52,1000020516,20857,
1,,Surface,52,1000020087,20858,
1,,Surface,52,1000020662,20859,
1,,Surface,52,1000020556,20860,
1,,Surface,53,1000019491,20861,
1,,Surface,53,1000020219,20862,
1,,Surface,53,1000020760,20863,
1,,Surface,53,1000020521,20864,
1,,Surface,53,1000020823,20865,
1,,Surface,53,1000020486,20866,
1,,Surface,53,1000020787,20867,
1,,Surface,53,1000020788,20868,
1,,Surface,53,1000020869,20869,
1,,Surface,53,1000019114,20870,
1,,Surface,53,1000020709,20871,
1,,Surface,53,1000020710,20872,
1,,Surface,53,1000019831,20873,
1,,Surface,53,1000019216,20874,
1,,Surface,53,1000020533,20875,
1,,Surface,53,1000020536,20876,
1,,Surface,53,1000020644,20877,
1,,Surface,53,1000020673,20878,
1,,Surface,53,1000020676,20879,
1,,Surface,53,1000020287,20880,
1,,Surface,53,1000020331,20881,
1,,Surface,53,1000020724,20882,
1,,Surface,53,1000020805,20883,
1,,Surface,53,1000020845,20884,
1,,Surface,53,1000020293,20885,
1,,Surface,53,1000020618,20886,
1,,Surface,53,1000020690,20887,
1,,Surface,53,1000020691,20888,
1,,Surface,53,1000020850,20889,
1,,Surface,53,1000020890,20890,
1,,Surface,53,1000020622,20891,
1,,Surface,53,1000020693,20892,
1,,Surface,53,1000020475,20893,
1,,Surface,53,1000018776,20894,
1,,Surface,53,1000020737,20895,
1,,Surface,53,1000020516,20896,
1,,Surface,53,1000020087,20897,
1,,Surface,53,1000020662,20898,
1,,Surface,53,1000020556,20899,
1,,Surface,54,1000020219,20900,
1,,Surface,54,1000020760,20901,
1,,Surface,54,1000020521,20902,
1,,Surface,54,1000020823,20903,
1,,Surface,54,1000020486,20904,
1,,Surface,54,1000020787,20905,
1,,Surface,54,1000020788,20906,
1,,Surface,54,1000020869,20907,
1,,Surface,54,1000020709,20908,
1,,Surface,54,1000019114,20909,
1,,Surface,54,1000020710,20910,
1,,Surface,54,1000019831,20911,
1,,Surface,54,1000020533,20912,
1,,Surface,54,1000019216,20913,
1,,Surface,54,1000020536,20914,
1,,Surface,54,1000020673,20915,
1,,Surface,54,1000020644,20916,
1,,Surface,54,1000020917,20917,
1,,Surface,54,1000020287,20918,
1,,Surface,54,1000020919,20919,
1,,Surface,54,1000020331,20920,
1,,Surface,54,1000019491,20921,
1,,Surface,54,1000020724,20922,
1,,Surface,54,1000020805,20923,
1,,Surface,54,1000020924,20924,
1,,Surface,54,1000020845,20925,
1,,Surface,54,1000020293,20926,
1,,Surface,54,1000020618,20927,
1,,Surface,54,1000020690,20928,
1,,Surface,54,1000020929,20929,
1,,Surface,54,1000020850,20930,
1,,Surface,54,1000020890,20931,
1,,Surface,54,1000020693,20932,
1,,Surface,54,1000020475,20933,
1,,Surface,54,1000018776,20934,
1,,Surface,54,1000020737,20935,
1,,Surface,54,1000020516,20936,
1,,Surface,54,1000020087,20937,
1,,Surface,54,1000020662,20938,
1,,Surface,54,1000020556,20939,
1,,Surface,55,1000019491,20940,
1,,Surface,55,1000020760,20941,
1,,Surface,55,1000020942,20942,
1,,Surface,55,1000020521,20943,
1,,Surface,55,1000020823,20944,
1,,Surface,55,1000020787,20945,
1,,Surface,55,1000020486,20946,
1,,Surface,55,1000020788,20947,
1,,Surface,55,1000020869,20948,
1,,Surface,55,1000020709,20949,
1,,Surface,55,1000019114,20950,
1,,Surface,55,1000020710,20951,
1,,Surface,55,1000019831,20952,
1,,Surface,55,1000020533,20953,
1,,Surface,55,1000019216,20954,
1,,Surface,55,1000020536,20955,
1,,Surface,55,1000020673,20956,
1,,Surface,55,1000020644,20957,
1,,Surface,55,1000020917,20958,
1,,Surface,55,1000020287,20959,
1,,Surface,55,1000020919,20960,
1,,Surface,55,1000020331,20961,
1,,Surface,55,1000020962,20962,
1,,Surface,55,1000020805,20963,
1,,Surface,55,1000020924,20964,
1,,Surface,55,1000020845,20965,
1,,Surface,55,1000020293,20966,
1,,Surface,55,1000020967,20967,
1,,Surface,55,1000020690,20968,
1,,Surface,55,1000020929,20969,
1,,Surface,55,1000020850,20970,
1,,Surface,55,1000020693,20971,
1,,Surface,55,1000020890,20972,
1,,Surface,55,1000020475,20973,
1,,Surface,55,1000020974,20974,
1,,Surface,55,1000018776,20975,
1,,Surface,55,1000020737,20976,
1,,Surface,55,1000020516,20977,
1,,Surface,55,1000020087,20978,
1,,Surface,55,1000020662,20979,
1,,Surface,55,1000020556,20980,
1,,Surface,56,1000019491,20981,
1,,Surface,56,1000020760,20982,
1,,Surface,56,1000020942,20983,
1,,Surface,56,1000020521,20984,
1,,Surface,56,1000020823,20985,
1,,Surface,56,1000020486,20986,
1,,Surface,56,1000020787,20987,
1,,Surface,56,1000020788,20988,
1,,Surface,56,1000020869,20989,
1,,Surface,56,1000020709,20990,
1,,Surface,56,1000019114,20991,
1,,Surface,56,1000020710,20992,
1,,Surface,56,1000020533,20993,
1,,Surface,56,1000019216,20994,
1,,Surface,56,1000020536,20995,
1,,Surface,56,1000020644,20996,
1,,Surface,56,1000020917,20997,
1,,Surface,56,1000020287,20998,
1,,Surface,56,1000020919,20999,
1,,Surface,56,1000020331,21000,
1,,Surface,56,1000020962,21001,
1,,Surface,56,1000020805,21002,
1,,Surface,56,1000020924,21003,
1,,Surface,56,1000020845,21004,
1,,Surface,56,1000020293,21005,
1,,Surface,56,1000020967,21006,
1,,Surface,56,1000020690,21007,
1,,Surface,56,1000020929,21008,
1,,Surface,56,1000020850,21009,
1,,Surface,56,1000020890,21010,
1,,Surface,56,1000020475,21011,
1,,Surface,56,1000020974,21012,
1,,Surface,56,1000018776,21013,
1,,Surface,56,1000020737,21014,
1,,Surface,56,1000020516,21015,
1,,Surface,56,1000020087,21016,
1,,Surface,56,1000020662,21017,
1,,Surface,56,1000020556,21018,
1,,Surface,57,1000019491,21019,
1,,Surface,57,1000020760,21020,
1,,Surface,57,1000020942,21021,
1,,Surface,57,1000020521,21022,
1,,Surface,57,1000020823,21023,
1,,Surface,57,1000020788,21024,
1,,Surface,57,1000020869,21025,
1,,Surface,57,1000020709,21026,
1,,Surface,57,1000019114,21027,
1,,Surface,57,1000020710,21028,
1,,Surface,57,1000020533,21029,
1,,Surface,57,1000019216,21030,
1,,Surface,57,1000020536,21031,
1,,Surface,57,1000020644,21032,
1,,Surface,57,1000020917,21033,
1,,Surface,57,1000020287,21034,
1,,Surface,57,1000020919,21035,
1,,Surface,57,1000020331,21036,
1,,Surface,57,1000020962,21037,
1,,Surface,57,1000020805,21038,
1,,Surface,57,1000020924,21039,
1,,Surface,57,1000020845,21040,
1,,Surface,57,1000020293,21041,
1,,Surface,57,1000020967,21042,
1,,Surface,57,1000020690,21043,
1,,Surface,57,1000020929,21044,
1,,Surface,57,1000020850,21045,
1,,Surface,57,1000020890,21046,
1,,Surface,57,1000020475,21047,
1,,Surface,57,1000020974,21048,
1,,Surface,57,1000018776,21049,
1,,Surface,57,1000020737,21050,
1,,Surface,57,1000020516,21051,
1,,Surface,57,1000020087,21052,
1,,Surface,57,1000020662,21053,
1,,Surface,57,1000020556,21054,
1,,Surface,58,1000020962,21055,
1,,Surface,58,1000019491,21056,
1,,Surface,58,1000020942,21057,
1,,Surface,58,1000020521,21058,
1,,Surface,58,1000020823,21059,
1,,Surface,58,1000020788,21060,
1,,Surface,58,1000020869,21061,
