
Track Intensity Mean Ch=2 Img=1
 ==================== 
Track Intensity Mean,Unit,Category,Channel,Image,ID,
5.93333,,Track,2,Image 1,1000019350,
0.38,,Track,2,Image 1,1000019353,
0,,Track,2,Image 1,1000019354,
0.796296,,Track,2,Image 1,1000019361,
1.66379,,Track,2,Image 1,1000019395,
2.33735,,Track,2,Image 1,1000019396,
3.13953,,Track,2,Image 1,1000019405,
1.64516,,Track,2,Image 1,1000019412,
0,,Track,2,Image 1,1000019436,
12.6667,,Track,2,Image 1,1000019450,
0.128713,,Track,2,Image 1,1000019465,
0.04,,Track,2,Image 1,1000019472,
2.06897,,Track,2,Image 1,1000019477,
0.750261,,Track,2,Image 1,1000019486,
1.17296,,Track,2,Image 1,1000019491,
0.706422,,Track,2,Image 1,1000019516,
0.339286,,Track,2,Image 1,1000019522,
1.76531,,Track,2,Image 1,1000019553,
5.36967,,Track,2,Image 1,1000019599,
0.169811,,Track,2,Image 1,1000019600,
243.762,,Track,2,Image 1,1000019614,
0.370079,,Track,2,Image 1,1000019617,
1.25373,,Track,2,Image 1,1000019632,
0,,Track,2,Image 1,1000019633,
0.349398,,Track,2,Image 1,1000019658,
1.13889,,Track,2,Image 1,1000019676,
0.672727,,Track,2,Image 1,1000019699,
0.375,,Track,2,Image 1,1000019726,
0.582278,,Track,2,Image 1,1000019742,
1.91619,,Track,2,Image 1,1000019751,
1.59231,,Track,2,Image 1,1000019755,
0.712963,,Track,2,Image 1,1000019758,
0.352941,,Track,2,Image 1,1000019764,
0.913793,,Track,2,Image 1,1000019783,
0.457143,,Track,2,Image 1,1000019786,
1.13462,,Track,2,Image 1,1000019826,
1.84526,,Track,2,Image 1,1000019827,
246.344,,Track,2,Image 1,1000019831,
2.35897,,Track,2,Image 1,1000019844,
2.69677,,Track,2,Image 1,1000019845,
0.425,,Track,2,Image 1,1000019850,
0.137255,,Track,2,Image 1,1000019861,
2.4955,,Track,2,Image 1,1000019878,
0.75,,Track,2,Image 1,1000019903,
0.465278,,Track,2,Image 1,1000019906,
0.555556,,Track,2,Image 1,1000019933,
0.946078,,Track,2,Image 1,1000019940,
2.18605,,Track,2,Image 1,1000019946,
1.04046,,Track,2,Image 1,1000019966,
2.92308,,Track,2,Image 1,1000019974,
2.14444,,Track,2,Image 1,1000020053,
1.06716,,Track,2,Image 1,1000020057,
2.875,,Track,2,Image 1,1000020077,
0.519048,,Track,2,Image 1,1000020087,
0,,Track,2,Image 1,1000020103,
3.68333,,Track,2,Image 1,1000020120,
1.28814,,Track,2,Image 1,1000020125,
0.291667,,Track,2,Image 1,1000020126,
0.612648,,Track,2,Image 1,1000020133,
1.21739,,Track,2,Image 1,1000020165,
0.132653,,Track,2,Image 1,1000020170,
0.134021,,Track,2,Image 1,1000020171,
0.466667,,Track,2,Image 1,1000020183,
1.13333,,Track,2,Image 1,1000020189,
1.43333,,Track,2,Image 1,1000020218,
0.618211,,Track,2,Image 1,1000020219,
0.807692,,Track,2,Image 1,1000020221,
1.49351,,Track,2,Image 1,1000020222,
0.407186,,Track,2,Image 1,1000020224,
0.483871,,Track,2,Image 1,1000020226,
2.35443,,Track,2,Image 1,1000020228,
0.770492,,Track,2,Image 1,1000020245,
1.82517,,Track,2,Image 1,1000020250,
2.73497,,Track,2,Image 1,1000020287,
1.43478,,Track,2,Image 1,1000020289,
0.769461,,Track,2,Image 1,1000020293,
0.93617,,Track,2,Image 1,1000020297,
6.67897,,Track,2,Image 1,1000020331,
0.559006,,Track,2,Image 1,1000020336,
0.90625,,Track,2,Image 1,1000020363,
0.258621,,Track,2,Image 1,1000020386,
0.217391,,Track,2,Image 1,1000020388,
0.719388,,Track,2,Image 1,1000020440,
1.45455,,Track,2,Image 1,1000020457,
0.514469,,Track,2,Image 1,1000020475,
0.343173,,Track,2,Image 1,1000020486,
3.46018,,Track,2,Image 1,1000020497,
2.91304,,Track,2,Image 1,1000020507,
0.699153,,Track,2,Image 1,1000020516,
2.19753,,Track,2,Image 1,1000020521,
3.22874,,Track,2,Image 1,1000020533,
1.68476,,Track,2,Image 1,1000020536,
1.072,,Track,2,Image 1,1000020556,
32.5,,Track,2,Image 1,1000020594,
0.5625,,Track,2,Image 1,1000020611,
2.48555,,Track,2,Image 1,1000020618,
1.30882,,Track,2,Image 1,1000020622,
0.259259,,Track,2,Image 1,1000020625,
1.58084,,Track,2,Image 1,1000020644,
0.9,,Track,2,Image 1,1000020652,
1.28,,Track,2,Image 1,1000020662,
3.12821,,Track,2,Image 1,1000020673,
3,,Track,2,Image 1,1000020676,
1.70115,,Track,2,Image 1,1000020690,
0.363636,,Track,2,Image 1,1000020691,
0.753846,,Track,2,Image 1,1000020693,
1.93316,,Track,2,Image 1,1000020709,
0.973684,,Track,2,Image 1,1000020710,
3.64171,,Track,2,Image 1,1000020724,
0.188406,,Track,2,Image 1,1000020737,
0.111111,,Track,2,Image 1,1000020760,
8.22222,,Track,2,Image 1,1000020787,
4.32959,,Track,2,Image 1,1000020788,
2.63235,,Track,2,Image 1,1000020805,
0.897959,,Track,2,Image 1,1000020823,
5.89474,,Track,2,Image 1,1000020845,
0.0412371,,Track,2,Image 1,1000020850,
1.63265,,Track,2,Image 1,1000020869,
0.0445545,,Track,2,Image 1,1000020890,
3.83929,,Track,2,Image 1,1000020917,
5.04762,,Track,2,Image 1,1000020919,
0,,Track,2,Image 1,1000020924,
1.7377,,Track,2,Image 1,1000020929,
1.69136,,Track,2,Image 1,1000020942,
1.22222,,Track,2,Image 1,1000020962,
3.42105,,Track,2,Image 1,1000020967,
0.982833,,Track,2,Image 1,1000020974,
