
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
255,,Surface,3,Image 1,11,1000018774,19188,
255,,Surface,3,Image 1,11,1000019049,19189,
255,,Surface,3,Image 1,11,1000019007,19190,
255,,Surface,3,Image 1,11,1000019191,19191,
255,,Surface,3,Image 1,11,1000018776,19192,
207,,Surface,3,Image 1,11,1000018777,19193,
255,,Surface,3,Image 1,11,1000018778,19194,
232,,Surface,3,Image 1,11,1000018964,19195,
255,,Surface,3,Image 1,11,1000018779,19196,
255,,Surface,3,Image 1,12,1000019152,19197,
255,,Surface,3,Image 1,12,1000018770,19198,
255,,Surface,3,Image 1,12,1000018812,19199,
255,,Surface,3,Image 1,12,1000018947,19200,
255,,Surface,3,Image 1,12,1000018755,19201,
255,,Surface,3,Image 1,12,1000019064,19202,
255,,Surface,3,Image 1,12,1000018788,19203,
255,,Surface,3,Image 1,12,1000019109,19204,
255,,Surface,3,Image 1,12,1000018759,19205,
255,,Surface,3,Image 1,12,1000019108,19206,
255,,Surface,3,Image 1,12,1000018760,19207,
255,,Surface,3,Image 1,12,1000018858,19208,
255,,Surface,3,Image 1,12,1000019114,19209,
255,,Surface,3,Image 1,12,1000018816,19210,
255,,Surface,3,Image 1,12,1000018970,19211,
243,,Surface,3,Image 1,12,1000018930,19212,
255,,Surface,3,Image 1,12,1000018761,19213,
255,,Surface,3,Image 1,12,1000018762,19214,
255,,Surface,3,Image 1,12,1000018933,19215,
255,,Surface,3,Image 1,12,1000019216,19216,
255,,Surface,3,Image 1,12,1000018764,19217,
255,,Surface,3,Image 1,12,1000018978,19218,
255,,Surface,3,Image 1,12,1000018766,19219,
255,,Surface,3,Image 1,12,1000018768,19220,
255,,Surface,3,Image 1,12,1000018799,19221,
255,,Surface,3,Image 1,12,1000018904,19222,
255,,Surface,3,Image 1,12,1000019150,19223,
255,,Surface,3,Image 1,12,1000019180,19224,
255,,Surface,3,Image 1,12,1000018996,19225,
255,,Surface,3,Image 1,12,1000019133,19226,
255,,Surface,3,Image 1,12,1000019087,19227,
255,,Surface,3,Image 1,12,1000018773,19228,
255,,Surface,3,Image 1,12,1000019003,19229,
254,,Surface,3,Image 1,12,1000019002,19230,
255,,Surface,3,Image 1,12,1000018913,19231,
255,,Surface,3,Image 1,12,1000019004,19232,
255,,Surface,3,Image 1,12,1000018774,19233,
255,,Surface,3,Image 1,12,1000019049,19234,
255,,Surface,3,Image 1,12,1000019007,19235,
226,,Surface,3,Image 1,12,1000019191,19236,
255,,Surface,3,Image 1,12,1000018776,19237,
255,,Surface,3,Image 1,12,1000018964,19238,
255,,Surface,3,Image 1,12,1000018779,19239,
255,,Surface,3,Image 1,13,1000019240,19240,
255,,Surface,3,Image 1,13,1000018812,19241,
255,,Surface,3,Image 1,13,1000018947,19242,
255,,Surface,3,Image 1,13,1000019064,19243,
255,,Surface,3,Image 1,13,1000018755,19244,
