
Track Intensity Min Ch=2 Img=1
 ==================== 
Track Intensity Min,Unit,Category,Channel,Image,ID,
0,,Track,2,Image 1,1000019240,
0,,Track,2,Image 1,1000019271,
0,,Track,2,Image 1,1000019284,
0,,Track,2,Image 1,1000019297,
0,,Track,2,Image 1,1000019310,
0,,Track,2,Image 1,1000019324,
0,,Track,2,Image 1,1000019340,
0,,Track,2,Image 1,1000019350,
0,,Track,2,Image 1,1000019353,
0,,Track,2,Image 1,1000019354,
0,,Track,2,Image 1,1000019361,
0,,Track,2,Image 1,1000019395,
0,,Track,2,Image 1,1000019396,
0,,Track,2,Image 1,1000019405,
0,,Track,2,Image 1,1000019412,
0,,Track,2,Image 1,1000019436,
0,,Track,2,Image 1,1000019450,
0,,Track,2,Image 1,1000019465,
0,,Track,2,Image 1,1000019472,
0,,Track,2,Image 1,1000019477,
0,,Track,2,Image 1,1000019486,
0,,Track,2,Image 1,1000019491,
0,,Track,2,Image 1,1000019516,
0,,Track,2,Image 1,1000019522,
0,,Track,2,Image 1,1000019553,
0,,Track,2,Image 1,1000019599,
0,,Track,2,Image 1,1000019600,
121,,Track,2,Image 1,1000019614,
0,,Track,2,Image 1,1000019617,
0,,Track,2,Image 1,1000019632,
0,,Track,2,Image 1,1000019633,
0,,Track,2,Image 1,1000019658,
0,,Track,2,Image 1,1000019676,
0,,Track,2,Image 1,1000019699,
0,,Track,2,Image 1,1000019726,
0,,Track,2,Image 1,1000019742,
0,,Track,2,Image 1,1000019751,
0,,Track,2,Image 1,1000019755,
0,,Track,2,Image 1,1000019758,
0,,Track,2,Image 1,1000019764,
0,,Track,2,Image 1,1000019783,
0,,Track,2,Image 1,1000019786,
0,,Track,2,Image 1,1000019826,
0,,Track,2,Image 1,1000019827,
26,,Track,2,Image 1,1000019831,
0,,Track,2,Image 1,1000019844,
0,,Track,2,Image 1,1000019845,
0,,Track,2,Image 1,1000019850,
0,,Track,2,Image 1,1000019861,
0,,Track,2,Image 1,1000019878,
0,,Track,2,Image 1,1000019903,
0,,Track,2,Image 1,1000019906,
0,,Track,2,Image 1,1000019933,
0,,Track,2,Image 1,1000019940,
0,,Track,2,Image 1,1000019946,
0,,Track,2,Image 1,1000019966,
0,,Track,2,Image 1,1000019974,
0,,Track,2,Image 1,1000020053,
0,,Track,2,Image 1,1000020057,
0,,Track,2,Image 1,1000020077,
0,,Track,2,Image 1,1000020087,
0,,Track,2,Image 1,1000020103,
0,,Track,2,Image 1,1000020120,
0,,Track,2,Image 1,1000020125,
0,,Track,2,Image 1,1000020126,
0,,Track,2,Image 1,1000020133,
0,,Track,2,Image 1,1000020165,
0,,Track,2,Image 1,1000020170,
0,,Track,2,Image 1,1000020171,
0,,Track,2,Image 1,1000020183,
0,,Track,2,Image 1,1000020189,
0,,Track,2,Image 1,1000020218,
0,,Track,2,Image 1,1000020219,
0,,Track,2,Image 1,1000020221,
0,,Track,2,Image 1,1000020222,
0,,Track,2,Image 1,1000020224,
0,,Track,2,Image 1,1000020226,
0,,Track,2,Image 1,1000020228,
0,,Track,2,Image 1,1000020245,
0,,Track,2,Image 1,1000020250,
0,,Track,2,Image 1,1000020287,
0,,Track,2,Image 1,1000020289,
0,,Track,2,Image 1,1000020293,
0,,Track,2,Image 1,1000020297,
0,,Track,2,Image 1,1000020331,
0,,Track,2,Image 1,1000020336,
0,,Track,2,Image 1,1000020363,
0,,Track,2,Image 1,1000020386,
0,,Track,2,Image 1,1000020388,
0,,Track,2,Image 1,1000020440,
0,,Track,2,Image 1,1000020457,
0,,Track,2,Image 1,1000020475,
0,,Track,2,Image 1,1000020486,
0,,Track,2,Image 1,1000020497,
0,,Track,2,Image 1,1000020507,
0,,Track,2,Image 1,1000020516,
0,,Track,2,Image 1,1000020521,
0,,Track,2,Image 1,1000020533,
0,,Track,2,Image 1,1000020536,
0,,Track,2,Image 1,1000020556,
0,,Track,2,Image 1,1000020594,
0,,Track,2,Image 1,1000020611,
0,,Track,2,Image 1,1000020618,
0,,Track,2,Image 1,1000020622,
0,,Track,2,Image 1,1000020625,
0,,Track,2,Image 1,1000020644,
0,,Track,2,Image 1,1000020652,
0,,Track,2,Image 1,1000020662,
0,,Track,2,Image 1,1000020673,
0,,Track,2,Image 1,1000020676,
0,,Track,2,Image 1,1000020690,
0,,Track,2,Image 1,1000020691,
0,,Track,2,Image 1,1000020693,
0,,Track,2,Image 1,1000020709,
0,,Track,2,Image 1,1000020710,
0,,Track,2,Image 1,1000020724,
0,,Track,2,Image 1,1000020737,
0,,Track,2,Image 1,1000020760,
0,,Track,2,Image 1,1000020787,
0,,Track,2,Image 1,1000020788,
0,,Track,2,Image 1,1000020805,
0,,Track,2,Image 1,1000020823,
0,,Track,2,Image 1,1000020845,
0,,Track,2,Image 1,1000020850,
0,,Track,2,Image 1,1000020869,
0,,Track,2,Image 1,1000020890,
0,,Track,2,Image 1,1000020917,
0,,Track,2,Image 1,1000020919,
0,,Track,2,Image 1,1000020924,
0,,Track,2,Image 1,1000020929,
0,,Track,2,Image 1,1000020942,
0,,Track,2,Image 1,1000020962,
0,,Track,2,Image 1,1000020967,
0,,Track,2,Image 1,1000020974,
