
Track Intensity Sum Ch=4 Img=1
 ==================== 
Track Intensity Sum,Unit,Category,Channel,Image,ID,
4781,,Track,4,Image 1,1000020386,
7482,,Track,4,Image 1,1000020388,
14939,,Track,4,Image 1,1000020440,
8415,,Track,4,Image 1,1000020457,
17883,,Track,4,Image 1,1000020475,
53690,,Track,4,Image 1,1000020486,
57630,,Track,4,Image 1,1000020497,
35044,,Track,4,Image 1,1000020507,
20641,,Track,4,Image 1,1000020516,
14508,,Track,4,Image 1,1000020521,
125970,,Track,4,Image 1,1000020533,
94780,,Track,4,Image 1,1000020536,
7608,,Track,4,Image 1,1000020556,
1412,,Track,4,Image 1,1000020594,
7926,,Track,4,Image 1,1000020611,
88071,,Track,4,Image 1,1000020618,
21415,,Track,4,Image 1,1000020622,
2902,,Track,4,Image 1,1000020625,
26998,,Track,4,Image 1,1000020644,
12527,,Track,4,Image 1,1000020652,
4982,,Track,4,Image 1,1000020662,
17830,,Track,4,Image 1,1000020673,
14166,,Track,4,Image 1,1000020676,
33499,,Track,4,Image 1,1000020690,
5380,,Track,4,Image 1,1000020691,
7480,,Track,4,Image 1,1000020693,
93610,,Track,4,Image 1,1000020709,
9293,,Track,4,Image 1,1000020710,
46336,,Track,4,Image 1,1000020724,
18637,,Track,4,Image 1,1000020737,
3587,,Track,4,Image 1,1000020760,
4590,,Track,4,Image 1,1000020787,
68054,,Track,4,Image 1,1000020788,
7513,,Track,4,Image 1,1000020805,
12064,,Track,4,Image 1,1000020823,
14235,,Track,4,Image 1,1000020845,
3055,,Track,4,Image 1,1000020850,
11608,,Track,4,Image 1,1000020869,
31099,,Track,4,Image 1,1000020890,
42840,,Track,4,Image 1,1000020917,
5355,,Track,4,Image 1,1000020919,
3894,,Track,4,Image 1,1000020924,
11540,,Track,4,Image 1,1000020929,
22411,,Track,4,Image 1,1000020942,
7770,,Track,4,Image 1,1000020962,
4845,,Track,4,Image 1,1000020967,
49918,,Track,4,Image 1,1000020974,
