
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.533737,0.6642,-0.514286,um,Surface,Displacement Delta,18,1000019133,19458,
0.13047,-0.81842,0,um,Surface,Displacement Delta,18,1000019087,19459,
0.830261,0.652351,0,um,Surface,Displacement Delta,18,1000018773,19460,
-0.882172,0.518921,-2.0625,um,Surface,Displacement Delta,18,1000019271,19461,
1.10702,1.01476,-0.833336,um,Surface,Displacement Delta,18,1000019310,19462,
0.761078,0.276749,0,um,Surface,Displacement Delta,18,1000018774,19463,
0.691887,0.415131,-0.400002,um,Surface,Displacement Delta,18,1000019049,19464,
0,0,0,um,Surface,Displacement Delta,18,1000019465,19465,
0.80719,-0.426664,-2.375,um,Surface,Displacement Delta,18,1000019350,19466,
0.72905,0.610443,-1.37143,um,Surface,Displacement Delta,18,1000019191,19467,
0.474457,-0.355835,-0.428574,um,Surface,Displacement Delta,18,1000018776,19468,
0,0,0,um,Surface,Displacement Delta,18,1000019353,19469,
0.581184,0.747238,0,um,Surface,Displacement Delta,18,1000019354,19470,
-1.19928,-0.356445,0.287876,um,Surface,Displacement Delta,19,1000019064,19471,
0,0,0,um,Surface,Displacement Delta,19,1000019472,19472,
-1.54195,0.830261,0.85714,um,Surface,Displacement Delta,19,1000019395,19473,
-0.0553513,0.57196,-1,um,Surface,Displacement Delta,19,1000019396,19474,
1.32443,-1.4826,0.821428,um,Surface,Displacement Delta,19,1000019284,19475,
-3.16194,-2.09644,2.6,um,Surface,Displacement Delta,19,1000019436,19476,
0,0,0,um,Surface,Displacement Delta,19,1000019477,19477,
1.63284,0.857941,-2.25,um,Surface,Displacement Delta,19,1000019324,19478,
-0.735367,0.816437,-0.664286,um,Surface,Displacement Delta,19,1000019361,19479,
-1.98343,-0.138397,0,um,Surface,Displacement Delta,19,1000018759,19480,
-1.43912,-0.415131,-3.4,um,Surface,Displacement Delta,19,1000019114,19481,
-0.800613,0.429962,0.42857,um,Surface,Displacement Delta,19,1000019405,19482,
-1.04938,0.501617,0.375,um,Surface,Displacement Delta,19,1000018762,19483,
-1.53809,-0.186096,-0.083334,um,Surface,Displacement Delta,19,1000019216,19484,
-0.39537,0.700012,1.29832,um,Surface,Displacement Delta,19,1000018764,19485,
0,0,0,um,Surface,Displacement Delta,19,1000019486,19486,
-1.66681,-0.471741,-0.0909119,um,Surface,Displacement Delta,19,1000018766,19487,
-0.278259,0.668304,-0.14011,um,Surface,Displacement Delta,19,1000019297,19488,
-0.820206,0.578674,0,um,Surface,Displacement Delta,19,1000018799,19489,
0,0.4151,1.5,um,Surface,Displacement Delta,19,1000019450,19490,
0,0,0,um,Surface,Displacement Delta,19,1000019491,19491,
-1.1268,0.118622,-1.71429,um,Surface,Displacement Delta,19,1000019412,19492,
-0.474426,0.723526,0.0714264,um,Surface,Displacement Delta,19,1000019152,19493,
-1.07935,-0.166054,-1.2,um,Surface,Displacement Delta,19,1000018770,19494,
-0.885101,0.636612,0.0259171,um,Surface,Displacement Delta,19,1000019150,19495,
-1.25726,0.628632,0.42857,um,Surface,Displacement Delta,19,1000019340,19496,
-1.24541,1.24539,0,um,Surface,Displacement Delta,19,1000019180,19497,
-0.830261,1.20389,0.3,um,Surface,Displacement Delta,19,1000019133,19498,
-1.54192,1.4826,1.5,um,Surface,Displacement Delta,19,1000019087,19499,
-1.24542,0.830269,0,um,Surface,Displacement Delta,19,1000018773,19500,
-1.24539,0,0,um,Surface,Displacement Delta,19,1000019310,19501,
-1.45297,0.415131,0,um,Surface,Displacement Delta,19,1000018774,19502,
-2.07567,-1.24539,-0.599998,um,Surface,Displacement Delta,19,1000019049,19503,
-1.79892,0.276764,-0.699997,um,Surface,Displacement Delta,19,1000019465,19504,
-3.50555,-0.369009,-1,um,Surface,Displacement Delta,19,1000019350,19505,
-1.10043,0.415131,0.666664,um,Surface,Displacement Delta,19,1000018776,19506,
-1.06089,1.01477,-0.333332,um,Surface,Displacement Delta,19,1000019353,19507,
-0.913292,1.07936,0,um,Surface,Displacement Delta,19,1000019354,19508,
0.553513,-1.10701,0,um,Surface,Displacement Delta,20,1000019491,19509,
0.593048,0.948853,-0.428574,um,Surface,Displacement Delta,20,1000019412,19510,
0.521957,0.201508,0.35088,um,Surface,Displacement Delta,20,1000019064,19511,
0.968658,-0.138367,0,um,Surface,Displacement Delta,20,1000019472,19512,
1.04378,-0.403259,0.342857,um,Surface,Displacement Delta,20,1000019395,19513,
-1.86198,-1.36139,1.58824,um,Surface,Displacement Delta,20,1000019436,19514,
-0.735374,0.166046,0,um,Surface,Displacement Delta,20,1000019396,19515,
0,0,0,um,Surface,Displacement Delta,20,1000019516,19516,
-0.830261,-0.553497,0,um,Surface,Displacement Delta,20,1000019477,19517,
-1.0609,2.9982,-1.25,um,Surface,Displacement Delta,20,1000019324,19518,
-0.800613,0.345947,0.214285,um,Surface,Displacement Delta,20,1000019361,19519,
-1.81967,-1.62943,-0.0875015,um,Surface,Displacement Delta,20,1000019114,19520,
0.131775,-0.441498,-0.42857,um,Surface,Displacement Delta,20,1000019405,19521,
0,0,0,um,Surface,Displacement Delta,20,1000019522,19522,
0.987091,0.857941,0,um,Surface,Displacement Delta,20,1000018762,19523,
-0.908936,-0.488388,1.58333,um,Surface,Displacement Delta,20,1000019216,19524,
-0.672119,0.802368,-0.584034,um,Surface,Displacement Delta,20,1000018764,19525,
0.70726,0.184509,0,um,Surface,Displacement Delta,20,1000019486,19526,
0.490601,0.402542,-0.242424,um,Surface,Displacement Delta,20,1000018766,19527,
-0.385498,0.682007,-0.321428,um,Surface,Displacement Delta,20,1000019297,19528,
-0.133545,0.847687,0,um,Surface,Displacement Delta,20,1000018799,19529,
-0.830261,0.415161,0,um,Surface,Displacement Delta,20,1000019450,19530,
-0.584808,0.494553,0.204346,um,Surface,Displacement Delta,20,1000019152,19531,
-0.415131,0.0830231,1.2,um,Surface,Displacement Delta,20,1000018770,19532,
-1.10703,0.95134,0.1875,um,Surface,Displacement Delta,20,1000019150,19533,
-1.64229,-0.136871,-0.1978,um,Surface,Displacement Delta,20,1000019340,19534,
-0.415131,-0.0296631,0.214286,um,Surface,Displacement Delta,20,1000019133,19535,
0.131096,0.196655,-0.236839,um,Surface,Displacement Delta,20,1000019087,19536,
0.415161,0.177917,0,um,Surface,Displacement Delta,20,1000018773,19537,
0.830276,0.415131,0,um,Surface,Displacement Delta,20,1000018774,19538,
0,0.830261,0,um,Surface,Displacement Delta,20,1000019049,19539,
2.51848,-0.387466,-1.2,um,Surface,Displacement Delta,20,1000019465,19540,
0.138367,1.10702,3,um,Surface,Displacement Delta,20,1000019350,19541,
-0.322891,0.830261,-0.666664,um,Surface,Displacement Delta,20,1000018776,19542,
0.117409,0.494812,-0.757576,um,Surface,Displacement Delta,20,1000019353,19543,
0.735374,0.166046,0,um,Surface,Displacement Delta,20,1000019354,19544,
-0.657303,-1.21082,0,um,Surface,Displacement Delta,21,1000019472,19545,
-1.28099,-2.20615,-2.48571,um,Surface,Displacement Delta,21,1000019395,19546,
-1.12158,-1.17014,0.982456,um,Surface,Displacement Delta,21,1000019064,19547,
-0.73259,-1.44073,1.41176,um,Surface,Displacement Delta,21,1000019436,19548,
0.341003,-0.726471,0,um,Surface,Displacement Delta,21,1000019396,19549,
-1.93007,1.77478,-1.52907,um,Surface,Displacement Delta,21,1000019516,19550,
-0.553513,1.10703,1.5,um,Surface,Displacement Delta,21,1000019477,19551,
-0.115311,-1.09552,0.875,um,Surface,Displacement Delta,21,1000019324,19552,
0,0,0,um,Surface,Displacement Delta,21,1000019553,19553,
0.899445,-0.899445,1.5,um,Surface,Displacement Delta,21,1000019361,19554,
0.299133,0.857758,-0.253677,um,Surface,Displacement Delta,21,1000019114,19555,
-0.29689,-1.7536,-2.25454,um,Surface,Displacement Delta,21,1000019522,19556,
0.0461273,-0.922516,0,um,Surface,Displacement Delta,21,1000019405,19557,
-0.352844,-1.30768,0,um,Surface,Displacement Delta,21,1000018762,19558,
0.485413,-0.606064,-0.227272,um,Surface,Displacement Delta,21,1000019216,19559,
-0.963989,-0.582581,0.672268,um,Surface,Displacement Delta,21,1000018764,19560,
-0.359024,0.559326,2.25525,um,Surface,Displacement Delta,21,1000019486,19561,
-0.351257,-0.808975,0.179489,um,Surface,Displacement Delta,21,1000018766,19562,
0.569641,-0.580566,0.157894,um,Surface,Displacement Delta,21,1000019297,19563,
-0.319321,-0.319336,0,um,Surface,Displacement Delta,21,1000018799,19564,
-0.711639,-0.355835,-0.857143,um,Surface,Displacement Delta,21,1000019450,19565,
0.177917,-0.427002,1.71429,um,Surface,Displacement Delta,21,1000019412,19566,
-0.830261,0.830276,0,um,Surface,Displacement Delta,21,1000019491,19567,
1.32896,-0.731339,-0.526566,um,Surface,Displacement Delta,21,1000019152,19568,
0.9133,0,0,um,Surface,Displacement Delta,21,1000018770,19569,
0.562363,-0.43605,-0.145348,um,Surface,Displacement Delta,21,1000019150,19570,
0.29805,-0.851532,-0.23077,um,Surface,Displacement Delta,21,1000019340,19571,
-0.0691833,-1.35411,0.785714,um,Surface,Displacement Delta,21,1000019133,19572,
0.2463,-0.762726,0.100479,um,Surface,Displacement Delta,21,1000019087,19573,
-0.138397,-0.731438,0,um,Surface,Displacement Delta,21,1000018773,19574,
-0.177917,-0.830261,0,um,Surface,Displacement Delta,21,1000018774,19575,
-0.823349,-0.200638,1.325,um,Surface,Displacement Delta,21,1000019465,19576,
0.276764,-1.93729,-1.5,um,Surface,Displacement Delta,21,1000019350,19577,
1.06747,-1.24539,0,um,Surface,Displacement Delta,21,1000018776,19578,
0.362297,-1.34352,0.49091,um,Surface,Displacement Delta,21,1000019353,19579,
0.177917,-1.06747,-0.214287,um,Surface,Displacement Delta,22,1000019395,19580,
0.103775,1.17126,0,um,Surface,Displacement Delta,22,1000019472,19581,
-0.65416,0.872192,-1.48485,um,Surface,Displacement Delta,22,1000019064,19582,
-0.276749,-0.415131,1,um,Surface,Displacement Delta,22,1000019436,19583,
-1.48756,-0.657288,0,um,Surface,Displacement Delta,22,1000019396,19584,
-1.38919,0.624969,-2.87883,um,Surface,Displacement Delta,22,1000019516,19585,
-0.553528,-0.138397,-0.5,um,Surface,Displacement Delta,22,1000019477,19586,
-0.415131,-0.726501,1.125,um,Surface,Displacement Delta,22,1000019553,19587,
-0.968643,-0.415161,0,um,Surface,Displacement Delta,22,1000019361,19588,
0.761078,0.173004,1.125,um,Surface,Displacement Delta,22,1000019324,19589,
-3.32481,-0.518463,0.0950241,um,Surface,Displacement Delta,22,1000019114,19590,
-0.593491,0.408966,-0.255558,um,Surface,Displacement Delta,22,1000019522,19591,
-1.03783,0.830261,0,um,Surface,Displacement Delta,22,1000019405,19592,
-1.31955,-0.10376,0,um,Surface,Displacement Delta,22,1000018762,19593,
-0.19397,0.331146,-0.208212,um,Surface,Displacement Delta,22,1000019216,19594,
-0.503418,-1.16461,0.509048,um,Surface,Displacement Delta,22,1000018764,19595,
0.312912,-0.367126,-1.06081,um,Surface,Displacement Delta,22,1000019486,19596,
-0.146912,0.421524,0.553848,um,Surface,Displacement Delta,22,1000018766,19597,
0.0293579,0.10614,0.142105,um,Surface,Displacement Delta,22,1000019297,19598,
0,0,0,um,Surface,Displacement Delta,22,1000019599,19599,
0,0,0,um,Surface,Displacement Delta,22,1000019600,19600,
0.166046,-0.9133,0,um,Surface,Displacement Delta,22,1000018799,19601,
-0.118622,-0.474426,0.857143,um,Surface,Displacement Delta,22,1000019450,19602,
0.138382,0.940979,-3,um,Surface,Displacement Delta,22,1000019412,19603,
0.237213,-0.415146,0,um,Surface,Displacement Delta,22,1000019491,19604,
-0.856491,0.373535,-0.336601,um,Surface,Displacement Delta,22,1000019152,19605,
-0.379547,-0.142326,0.0857143,um,Surface,Displacement Delta,22,1000018770,19606,
0.397003,-0.0178833,-0.214409,um,Surface,Displacement Delta,22,1000019150,19607,
-0.415138,-0.0692139,-1.25,um,Surface,Displacement Delta,22,1000019340,19608,
-0.916763,0.397827,-0.625,um,Surface,Displacement Delta,22,1000019133,19609,
-0.454651,0.968658,0,um,Surface,Displacement Delta,22,1000018773,19610,
-1.06749,-0.415131,0,um,Surface,Displacement Delta,22,1000018774,19611,
0.0761108,-0.0484314,0.474998,um,Surface,Displacement Delta,22,1000019465,19612,
-0.20755,1.71242,1.875,um,Surface,Displacement Delta,22,1000019350,19613,
0,0,0,um,Surface,Displacement Delta,22,1000019614,19614,
-0.133423,0.934052,0,um,Surface,Displacement Delta,22,1000018776,19615,
-1.01015,0.179886,-0.150002,um,Surface,Displacement Delta,22,1000019353,19616,
0,0,0,um,Surface,Displacement Delta,22,1000019617,19617,
-0.553513,-2.07568,2,um,Surface,Displacement Delta,23,1000019436,19618,
-0.691895,-0.276764,3,um,Surface,Displacement Delta,23,1000019396,19619,
-2.74861,0.353973,0.457893,um,Surface,Displacement Delta,23,1000019516,19620,
0.138382,-0.691895,-1,um,Surface,Displacement Delta,23,1000019477,19621,
-0.782364,-0.806305,0.259617,um,Surface,Displacement Delta,23,1000019553,19622,
1.05167,-0.0276794,-1,um,Surface,Displacement Delta,23,1000019361,19623,
-0.553513,0.138367,0.75,um,Surface,Displacement Delta,23,1000019324,19624,
-0.435791,0.0788879,3.08145,um,Surface,Displacement Delta,23,1000019114,19625,
0.203125,-0.768738,0.608189,um,Surface,Displacement Delta,23,1000019522,19626,
0.0691833,-1.10703,0,um,Surface,Displacement Delta,23,1000019405,19627,
-0.320251,0.332092,0.900002,um,Surface,Displacement Delta,23,1000018762,19628,
0.340759,-1.17398,0.0188179,um,Surface,Displacement Delta,23,1000019216,19629,
0.026123,-0.937683,0.597904,um,Surface,Displacement Delta,23,1000018764,19630,
0.704605,-0.874023,0.870689,um,Surface,Displacement Delta,23,1000019486,19631,
0,0,0,um,Surface,Displacement Delta,23,1000019632,19632,
0,0,0,um,Surface,Displacement Delta,23,1000019633,19633,
-0.020752,-0.269836,0.599998,um,Surface,Displacement Delta,23,1000018766,19634,
0.802673,0.27887,-0.502703,um,Surface,Displacement Delta,23,1000019297,19635,
-0.436432,0.638641,0,um,Surface,Displacement Delta,23,1000019599,19636,
0.355835,-1.1861,-0.857142,um,Surface,Displacement Delta,23,1000019600,19637,
-0.640503,-0.984467,0,um,Surface,Displacement Delta,23,1000018799,19638,
0.276764,-1.10703,0,um,Surface,Displacement Delta,23,1000019450,19639,
-0.452866,-1.0567,0.81818,um,Surface,Displacement Delta,23,1000019064,19640,
0.521866,0.284637,0.599998,um,Surface,Displacement Delta,23,1000019395,19641,
-0.249069,-0.320221,0.299999,um,Surface,Displacement Delta,23,1000019472,19642,
-0.304443,-0.857941,1.2,um,Surface,Displacement Delta,23,1000019412,19643,
-0.513977,-0.784134,0,um,Surface,Displacement Delta,23,1000019491,19644,
-0.032959,-0.75946,0.158821,um,Surface,Displacement Delta,23,1000019152,19645,
-1.36401,-0.770966,-1.28572,um,Surface,Displacement Delta,23,1000018770,19646,
-1.17638,-0.879517,0.246117,um,Surface,Displacement Delta,23,1000019150,19647,
-0.138367,0.345947,1.25,um,Surface,Displacement Delta,23,1000019340,19648,
-0.213333,-0.836029,-0.208333,um,Surface,Displacement Delta,23,1000019133,19649,
0.177887,-1.24541,0,um,Surface,Displacement Delta,23,1000018773,19650,
-1.16237,-0.581192,0,um,Surface,Displacement Delta,23,1000018774,19651,
-0.733414,-2.16562,0.0250015,um,Surface,Displacement Delta,23,1000019465,19652,
0.20755,-1.29729,-0.375,um,Surface,Displacement Delta,23,1000019350,19653,
-0.10379,-1.17128,0,um,Surface,Displacement Delta,23,1000018776,19654,
-0.528351,-0.11322,2.45454,um,Surface,Displacement Delta,23,1000019614,19655,
-0.853333,0.115311,-0.25,um,Surface,Displacement Delta,23,1000019353,19656,
0.415131,-1.24541,0,um,Surface,Displacement Delta,23,1000019617,19657,
0,0,0,um,Surface,Displacement Delta,23,1000019658,19658,
0.387451,0.452026,0.700001,um,Surface,Displacement Delta,24,1000019472,19659,
2.32475,2.15869,-0.900002,um,Surface,Displacement Delta,24,1000019395,19660,
1.10703,0,-2.5,um,Surface,Displacement Delta,24,1000019396,19661,
-0.332108,1.32843,-0.299999,um,Surface,Displacement Delta,24,1000019516,19662,
0.830276,0.830292,0,um,Surface,Displacement Delta,24,1000019477,19663,
0.886154,1.42902,0.115383,um,Surface,Displacement Delta,24,1000019553,19664,
-1.24539,0,-3.75,um,Surface,Displacement Delta,24,1000019324,19665,
0.885635,-0.525818,1,um,Surface,Displacement Delta,24,1000019361,19666,
0.987061,1.49091,1.60681,um,Surface,Displacement Delta,24,1000019114,19667,
0.951416,0.33963,-0.416267,um,Surface,Displacement Delta,24,1000019522,19668,
0.553528,0.468353,1.15385,um,Surface,Displacement Delta,24,1000019405,19669,
1.32843,0.332092,-0.900002,um,Surface,Displacement Delta,24,1000018762,19670,
0.279907,0.594391,-0.386364,um,Surface,Displacement Delta,24,1000018764,19671,
0.0610046,1.33467,1.43279,um,Surface,Displacement Delta,24,1000019216,19672,
0.390274,0.518372,0.326679,um,Surface,Displacement Delta,24,1000019486,19673,
-0.07547,1.24539,-0.545455,um,Surface,Displacement Delta,24,1000019632,19674,
-1.59134,0.968628,-1.66667,um,Surface,Displacement Delta,24,1000019633,19675,
0,0,0,um,Surface,Displacement Delta,24,1000019676,19676,
0.10379,0.341003,0,um,Surface,Displacement Delta,24,1000018766,19677,
0.329773,0.747345,0.659225,um,Surface,Displacement Delta,24,1000019297,19678,
1.97989,0.27536,0.2,um,Surface,Displacement Delta,24,1000019599,19679,
-3.14316,-1.36401,0,um,Surface,Displacement Delta,24,1000019600,19680,
0.197693,1.34427,0.5,um,Surface,Displacement Delta,24,1000018799,19681,
-0.830261,0.415131,0,um,Surface,Displacement Delta,24,1000019064,19682,
0.354752,0.505707,1.52728,um,Surface,Displacement Delta,24,1000019412,19683,
0.0503235,0.972824,0,um,Surface,Displacement Delta,24,1000019491,19684,
2.07568,0,3,um,Surface,Displacement Delta,24,1000018770,19685,
0.298706,0.999283,-0.295937,um,Surface,Displacement Delta,24,1000019150,19686,
0.237206,0,0,um,Surface,Displacement Delta,24,1000019340,19687,
-0.461258,0.881821,-0.254902,um,Surface,Displacement Delta,24,1000019133,19688,
0.652374,0.415131,0,um,Surface,Displacement Delta,24,1000018773,19689,
2.32475,0.830276,0,um,Surface,Displacement Delta,24,1000018774,19690,
1.76431,-0.415133,0.75,um,Surface,Displacement Delta,24,1000019350,19691,
1.33786,1.21333,-0.804543,um,Surface,Displacement Delta,24,1000019614,19692,
-0.415131,0.652359,0,um,Surface,Displacement Delta,24,1000018776,19693,
1.19927,1.40685,1,um,Surface,Displacement Delta,24,1000019353,19694,
-1.24539,0.830276,0,um,Surface,Displacement Delta,24,1000019617,19695,
0.382187,0.698475,0,um,Surface,Displacement Delta,24,1000019658,19696,
-0.271729,0.392502,0,um,Surface,Displacement Delta,25,1000019491,19697,
0.0485229,-0.102448,0.0584412,um,Surface,Displacement Delta,25,1000019412,19698,
0,0,0,um,Surface,Displacement Delta,25,1000019699,19699,
0,1.24542,0,um,Surface,Displacement Delta,25,1000019064,19700,
-1.71983,0.996338,-0.771423,um,Surface,Displacement Delta,25,1000019395,19701,
-0.276756,0.830261,-0.5,um,Surface,Displacement Delta,25,1000019396,19702,
1.98341,0.691895,0,um,Surface,Displacement Delta,25,1000019516,19703,
0,0.830261,0,um,Surface,Displacement Delta,25,1000019477,19704,
-1.03784,-0.207581,-0.75,um,Surface,Displacement Delta,25,1000019553,19705,
0.166046,0.664215,1.2,um,Surface,Displacement Delta,25,1000019324,19706,
-0.431519,1.36011,1.47039,um,Surface,Displacement Delta,25,1000019114,19707,
-0.276764,0.223541,-0.653847,um,Surface,Displacement Delta,25,1000019405,19708,
0.905746,-1.40714,1.36364,um,Surface,Displacement Delta,25,1000019522,19709,
0.0377502,1.67563,0,um,Surface,Displacement Delta,25,1000018762,19710,
-1.34317,1.1055,-0.076088,um,Surface,Displacement Delta,25,1000018764,19711,
-0.217834,0.63028,-0.216129,um,Surface,Displacement Delta,25,1000019216,19712,
-2.08153,-0.600067,-2.26444,um,Surface,Displacement Delta,25,1000019486,19713,
0,0.581177,0.6,um,Surface,Displacement Delta,25,1000019632,19714,
1.05167,1.60519,-1.93333,um,Surface,Displacement Delta,25,1000019633,19715,
0.906433,1.19168,0.183499,um,Surface,Displacement Delta,25,1000019676,19716,
-0.276764,0.962051,0,um,Surface,Displacement Delta,25,1000018766,19717,
-1.01309,0.0221252,-0.311361,um,Surface,Displacement Delta,25,1000019297,19718,
-0.523865,-0.948212,-0.2,um,Surface,Displacement Delta,25,1000019599,19719,
1.66052,-2.07565,-3,um,Surface,Displacement Delta,25,1000019600,19720,
0.101974,1.55856,-0.0263158,um,Surface,Displacement Delta,25,1000018799,19721,
0,1.66054,0,um,Surface,Displacement Delta,25,1000018770,19722,
-0.430801,0.52916,0.0913925,um,Surface,Displacement Delta,25,1000019150,19723,
-0.237213,1.24542,0,um,Surface,Displacement Delta,25,1000019340,19724,
0.0691833,1.00934,-0.161765,um,Surface,Displacement Delta,25,1000019133,19725,
0,0,0,um,Surface,Displacement Delta,25,1000019726,19726,
-0.735382,1.82659,0,um,Surface,Displacement Delta,25,1000018773,19727,
-1.28098,0.0474396,0.42857,um,Surface,Displacement Delta,25,1000018774,19728,
-1.58951,0.371435,-0.276318,um,Surface,Displacement Delta,25,1000019350,19729,
-0.601929,0.851021,0,um,Surface,Displacement Delta,25,1000019614,19730,
0.223526,1.11766,1.61539,um,Surface,Displacement Delta,25,1000018776,19731,
-1.66053,-0.830261,0,um,Surface,Displacement Delta,25,1000019353,19732,
0.415123,0.415131,0,um,Surface,Displacement Delta,25,1000019617,19733,
-0.593048,1.66053,0,um,Surface,Displacement Delta,25,1000019658,19734,
-0.652344,1.66055,0,um,Surface,Displacement Delta,26,1000019699,19735,
0,-0.830292,0,um,Surface,Displacement Delta,26,1000019064,19736,
0,1.06747,-2.57143,um,Surface,Displacement Delta,26,1000019395,19737,
0.276756,-0.691895,0,um,Surface,Displacement Delta,26,1000019396,19738,
-0.581192,0,1.8,um,Surface,Displacement Delta,26,1000019477,19739,
-0.657288,-0.334412,-0.0833321,um,Surface,Displacement Delta,26,1000019553,19740,
-2.00449,-0.30838,0.0857162,um,Surface,Displacement Delta,26,1000019324,19741,
0,0,0,um,Surface,Displacement Delta,26,1000019742,19742,
0.36795,-0.537781,-0.221592,um,Surface,Displacement Delta,26,1000019114,19743,
-0.687119,0.0654297,-2.27586,um,Surface,Displacement Delta,26,1000019522,19744,
-0.553497,-0.415131,-0.5,um,Surface,Displacement Delta,26,1000019405,19745,
-0.460114,-0.0536194,-0.987499,um,Surface,Displacement Delta,26,1000019216,19746,
0.364487,0.411072,-0.109394,um,Surface,Displacement Delta,26,1000018764,19747,
0.507492,0.4422,3.27626,um,Surface,Displacement Delta,26,1000019486,19748,
-1.24541,-0.166046,2.4,um,Surface,Displacement Delta,26,1000019632,19749,
-0.498169,0.332123,-2.4,um,Surface,Displacement Delta,26,1000019633,19750,
0,0,0,um,Surface,Displacement Delta,26,1000019751,19751,
-1.07849,0.32959,0.527027,um,Surface,Displacement Delta,26,1000019676,19752,
-0.553497,-0.276749,-1.66666,um,Surface,Displacement Delta,26,1000018766,19753,
-0.560181,1.0899,-0.311827,um,Surface,Displacement Delta,26,1000019297,19754,
0,0,0,um,Surface,Displacement Delta,26,1000019755,19755,
0.0568237,1.61356,0,um,Surface,Displacement Delta,26,1000019599,19756,
0.553513,0.138367,0,um,Surface,Displacement Delta,26,1000019600,19757,
0,0,0,um,Surface,Displacement Delta,26,1000019758,19758,
-0.917679,0.0874023,-0.315789,um,Surface,Displacement Delta,26,1000018799,19759,
-0.652344,-0.37558,-0.785713,um,Surface,Displacement Delta,26,1000019412,19760,
0.0553589,0.110703,0.599998,um,Surface,Displacement Delta,26,1000019491,19761,
-0.996338,0.0830231,0,um,Surface,Displacement Delta,26,1000018770,19762,
0.335556,-0.282227,0.1334,um,Surface,Displacement Delta,26,1000019150,19763,
0,0,0,um,Surface,Displacement Delta,26,1000019764,19764,
-1.32842,0.0830383,0.599998,um,Surface,Displacement Delta,26,1000019340,19765,
-1.21082,0.242157,1,um,Surface,Displacement Delta,26,1000019133,19766,
-1.08395,3.55168,0.583332,um,Surface,Displacement Delta,26,1000019726,19767,
-0.166046,-0.498161,0,um,Surface,Displacement Delta,26,1000018773,19768,
-0.988411,0.39537,-0.42857,um,Surface,Displacement Delta,26,1000018774,19769,
-0.649231,-0.667957,0.383461,um,Surface,Displacement Delta,26,1000019350,19770,
-0.0037384,-0.0676117,-0.203621,um,Surface,Displacement Delta,26,1000018776,19771,
-1.70206,-1.36994,1.35,um,Surface,Displacement Delta,26,1000019614,19772,
0.0754776,-0.735916,0,um,Surface,Displacement Delta,26,1000019353,19773,
-0.415131,-0.0830231,-0.300003,um,Surface,Displacement Delta,26,1000019617,19774,
-0.158142,-0.79073,0,um,Surface,Displacement Delta,26,1000019658,19775,
1.6882,0.553513,-0.599998,um,Surface,Displacement Delta,27,1000019491,19776,
0,0.138367,1,um,Surface,Displacement Delta,27,1000019412,19777,
1.56564,-1.49451,0,um,Surface,Displacement Delta,27,1000019699,19778,
0.996307,-0.996307,0,um,Surface,Displacement Delta,27,1000019064,19779,
0.355835,-2.96524,-3,um,Surface,Displacement Delta,27,1000019395,19780,
0.761078,0.691895,0.375,um,Surface,Displacement Delta,27,1000019396,19781,
-0.237213,-0.177948,-0.214287,um,Surface,Displacement Delta,27,1000019324,19782,
0,0,0,um,Surface,Displacement Delta,27,1000019783,19783,
2.21404,0.562744,-1.26667,um,Surface,Displacement Delta,27,1000019553,19784,
1.1496,0.319336,0,um,Surface,Displacement Delta,27,1000019742,19785,
0,0,0,um,Surface,Displacement Delta,27,1000019786,19786,
2.64177,-0.557709,0.909092,um,Surface,Displacement Delta,27,1000019114,19787,
1.29094,-0.809448,-0.451408,um,Surface,Displacement Delta,27,1000019522,19788,
1.38376,0.922516,0,um,Surface,Displacement Delta,27,1000019405,19789,
0.97583,-0.227173,-0.727135,um,Surface,Displacement Delta,27,1000019216,19790,
1.02391,-0.502686,-0.141441,um,Surface,Displacement Delta,27,1000018764,19791,
0.303864,0.85022,0.17415,um,Surface,Displacement Delta,27,1000019486,19792,
3.45944,-1.10703,-3,um,Surface,Displacement Delta,27,1000019632,19793,
1.73602,-0.679321,1.09091,um,Surface,Displacement Delta,27,1000019633,19794,
1.70918,-0.468353,0.00549459,um,Surface,Displacement Delta,27,1000019751,19795,
0.487091,-1.2605,0.725806,um,Surface,Displacement Delta,27,1000019676,19796,
0.474426,-1.04114,1.23809,um,Surface,Displacement Delta,27,1000018766,19797,
1.57156,-0.438202,-0.619049,um,Surface,Displacement Delta,27,1000019297,19798,
2.14485,-0.441742,-0.384615,um,Surface,Displacement Delta,27,1000019755,19799,
3.23409,-1.76331,0,um,Surface,Displacement Delta,27,1000019758,19800,
3.50024,0.18335,0,um,Surface,Displacement Delta,27,1000019599,19801,
-0.553513,2.35242,0,um,Surface,Displacement Delta,27,1000019600,19802,
1.5076,-2.33786,-0.157895,um,Surface,Displacement Delta,27,1000018799,19803,
1.2731,0.0553513,0,um,Surface,Displacement Delta,27,1000018770,19804,
0.669159,-0.265457,0.0445404,um,Surface,Displacement Delta,27,1000019150,19805,
1.74355,-0.221405,-0.599998,um,Surface,Displacement Delta,27,1000019340,19806,
1.26517,-0.158142,1.71429,um,Surface,Displacement Delta,27,1000019764,19807,
1.61607,-0.637527,-0.75,um,Surface,Displacement Delta,27,1000019133,19808,
3.64394,-0.738007,-1,um,Surface,Displacement Delta,27,1000019726,19809,
