
Track Intensity Min Ch=1 Img=1
 ==================== 
Track Intensity Min,Unit,Category,Channel,Image,ID,
31,,Track,1,Image 1,1000019755,
0,,Track,1,Image 1,1000019758,
0,,Track,1,Image 1,1000019764,
0,,Track,1,Image 1,1000019783,
0,,Track,1,Image 1,1000019786,
30,,Track,1,Image 1,1000019826,
46,,Track,1,Image 1,1000019827,
17,,Track,1,Image 1,1000019831,
61,,Track,1,Image 1,1000019844,
70,,Track,1,Image 1,1000019845,
0,,Track,1,Image 1,1000019850,
0,,Track,1,Image 1,1000019861,
96,,Track,1,Image 1,1000019878,
0,,Track,1,Image 1,1000019903,
0,,Track,1,Image 1,1000019906,
9,,Track,1,Image 1,1000019933,
0,,Track,1,Image 1,1000019940,
0,,Track,1,Image 1,1000019946,
5,,Track,1,Image 1,1000019966,
27,,Track,1,Image 1,1000019974,
69,,Track,1,Image 1,1000020053,
0,,Track,1,Image 1,1000020057,
30,,Track,1,Image 1,1000020077,
0,,Track,1,Image 1,1000020087,
37,,Track,1,Image 1,1000020103,
255,,Track,1,Image 1,1000020120,
0,,Track,1,Image 1,1000020125,
0,,Track,1,Image 1,1000020126,
0,,Track,1,Image 1,1000020133,
0,,Track,1,Image 1,1000020165,
0,,Track,1,Image 1,1000020170,
0,,Track,1,Image 1,1000020171,
20,,Track,1,Image 1,1000020183,
0,,Track,1,Image 1,1000020189,
61,,Track,1,Image 1,1000020218,
0,,Track,1,Image 1,1000020219,
0,,Track,1,Image 1,1000020221,
0,,Track,1,Image 1,1000020222,
0,,Track,1,Image 1,1000020224,
0,,Track,1,Image 1,1000020226,
75,,Track,1,Image 1,1000020228,
76,,Track,1,Image 1,1000020245,
0,,Track,1,Image 1,1000020250,
41,,Track,1,Image 1,1000020287,
0,,Track,1,Image 1,1000020289,
0,,Track,1,Image 1,1000020293,
0,,Track,1,Image 1,1000020297,
138,,Track,1,Image 1,1000020331,
0,,Track,1,Image 1,1000020336,
0,,Track,1,Image 1,1000020363,
0,,Track,1,Image 1,1000020386,
0,,Track,1,Image 1,1000020388,
0,,Track,1,Image 1,1000020440,
136,,Track,1,Image 1,1000020457,
0,,Track,1,Image 1,1000020475,
0,,Track,1,Image 1,1000020486,
117,,Track,1,Image 1,1000020497,
128,,Track,1,Image 1,1000020507,
0,,Track,1,Image 1,1000020516,
129,,Track,1,Image 1,1000020521,
66,,Track,1,Image 1,1000020533,
0,,Track,1,Image 1,1000020536,
0,,Track,1,Image 1,1000020556,
0,,Track,1,Image 1,1000020594,
106,,Track,1,Image 1,1000020611,
58,,Track,1,Image 1,1000020618,
0,,Track,1,Image 1,1000020622,
0,,Track,1,Image 1,1000020625,
0,,Track,1,Image 1,1000020644,
22,,Track,1,Image 1,1000020652,
0,,Track,1,Image 1,1000020662,
20,,Track,1,Image 1,1000020673,
39,,Track,1,Image 1,1000020676,
0,,Track,1,Image 1,1000020690,
0,,Track,1,Image 1,1000020691,
0,,Track,1,Image 1,1000020693,
57,,Track,1,Image 1,1000020709,
0,,Track,1,Image 1,1000020710,
5,,Track,1,Image 1,1000020724,
0,,Track,1,Image 1,1000020737,
0,,Track,1,Image 1,1000020760,
141,,Track,1,Image 1,1000020787,
52,,Track,1,Image 1,1000020788,
11,,Track,1,Image 1,1000020805,
74,,Track,1,Image 1,1000020823,
31,,Track,1,Image 1,1000020845,
0,,Track,1,Image 1,1000020850,
54,,Track,1,Image 1,1000020869,
0,,Track,1,Image 1,1000020890,
228,,Track,1,Image 1,1000020917,
8,,Track,1,Image 1,1000020919,
0,,Track,1,Image 1,1000020924,
9,,Track,1,Image 1,1000020929,
0,,Track,1,Image 1,1000020942,
9,,Track,1,Image 1,1000020962,
227,,Track,1,Image 1,1000020967,
0,,Track,1,Image 1,1000020974,
