
Track Intensity StdDev Ch=6 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
44.5759,,Track,6,Image 1,1000020693,
35.0997,,Track,6,Image 1,1000020709,
29.541,,Track,6,Image 1,1000020710,
33.0785,,Track,6,Image 1,1000020724,
44.2143,,Track,6,Image 1,1000020737,
0,,Track,6,Image 1,1000020760,
35.6774,,Track,6,Image 1,1000020787,
47.455,,Track,6,Image 1,1000020788,
46.5187,,Track,6,Image 1,1000020805,
12.4852,,Track,6,Image 1,1000020823,
35.3211,,Track,6,Image 1,1000020845,
46.7729,,Track,6,Image 1,1000020850,
22.8825,,Track,6,Image 1,1000020869,
36.467,,Track,6,Image 1,1000020890,
35.7649,,Track,6,Image 1,1000020917,
8.32832,,Track,6,Image 1,1000020919,
47.6872,,Track,6,Image 1,1000020924,
37.1172,,Track,6,Image 1,1000020929,
52.5943,,Track,6,Image 1,1000020942,
30.9139,,Track,6,Image 1,1000020962,
40.2719,,Track,6,Image 1,1000020967,
45.3152,,Track,6,Image 1,1000020974,
