
Track Intensity Sum Ch=5 Img=1
 ==================== 
Track Intensity Sum,Unit,Category,Channel,Image,ID,
75988,,Track,5,Image 1,1000019751,
32502,,Track,5,Image 1,1000019755,
18723,,Track,5,Image 1,1000019758,
8137,,Track,5,Image 1,1000019764,
23188,,Track,5,Image 1,1000019783,
8903,,Track,5,Image 1,1000019786,
12984,,Track,5,Image 1,1000019826,
159447,,Track,5,Image 1,1000019827,
65349,,Track,5,Image 1,1000019831,
8904,,Track,5,Image 1,1000019844,
35464,,Track,5,Image 1,1000019845,
9579,,Track,5,Image 1,1000019850,
23953,,Track,5,Image 1,1000019861,
27863,,Track,5,Image 1,1000019878,
26897,,Track,5,Image 1,1000019903,
26552,,Track,5,Image 1,1000019906,
8769,,Track,5,Image 1,1000019933,
46199,,Track,5,Image 1,1000019940,
7424,,Track,5,Image 1,1000019946,
38724,,Track,5,Image 1,1000019966,
22548,,Track,5,Image 1,1000019974,
22797,,Track,5,Image 1,1000020053,
28299,,Track,5,Image 1,1000020057,
5878,,Track,5,Image 1,1000020077,
90042,,Track,5,Image 1,1000020087,
4498,,Track,5,Image 1,1000020103,
15238,,Track,5,Image 1,1000020120,
11579,,Track,5,Image 1,1000020125,
22856,,Track,5,Image 1,1000020126,
48289,,Track,5,Image 1,1000020133,
5797,,Track,5,Image 1,1000020165,
20666,,Track,5,Image 1,1000020170,
16964,,Track,5,Image 1,1000020171,
5846,,Track,5,Image 1,1000020183,
7650,,Track,5,Image 1,1000020189,
6992,,Track,5,Image 1,1000020218,
147926,,Track,5,Image 1,1000020219,
6630,,Track,5,Image 1,1000020221,
16409,,Track,5,Image 1,1000020222,
37392,,Track,5,Image 1,1000020224,
14240,,Track,5,Image 1,1000020226,
35112,,Track,5,Image 1,1000020228,
13905,,Track,5,Image 1,1000020245,
31342,,Track,5,Image 1,1000020250,
85295,,Track,5,Image 1,1000020287,
10179,,Track,5,Image 1,1000020289,
75802,,Track,5,Image 1,1000020293,
21968,,Track,5,Image 1,1000020297,
62534,,Track,5,Image 1,1000020331,
35000,,Track,5,Image 1,1000020336,
8093,,Track,5,Image 1,1000020363,
10926,,Track,5,Image 1,1000020386,
9609,,Track,5,Image 1,1000020388,
41377,,Track,5,Image 1,1000020440,
7282,,Track,5,Image 1,1000020457,
65808,,Track,5,Image 1,1000020475,
58994,,Track,5,Image 1,1000020486,
47571,,Track,5,Image 1,1000020497,
29958,,Track,5,Image 1,1000020507,
43148,,Track,5,Image 1,1000020516,
19875,,Track,5,Image 1,1000020521,
113646,,Track,5,Image 1,1000020533,
103109,,Track,5,Image 1,1000020536,
28765,,Track,5,Image 1,1000020556,
5508,,Track,5,Image 1,1000020594,
7524,,Track,5,Image 1,1000020611,
80447,,Track,5,Image 1,1000020618,
31106,,Track,5,Image 1,1000020622,
6079,,Track,5,Image 1,1000020625,
37749,,Track,5,Image 1,1000020644,
11554,,Track,5,Image 1,1000020652,
22591,,Track,5,Image 1,1000020662,
19647,,Track,5,Image 1,1000020673,
13346,,Track,5,Image 1,1000020676,
37886,,Track,5,Image 1,1000020690,
27284,,Track,5,Image 1,1000020691,
14396,,Track,5,Image 1,1000020693,
87930,,Track,5,Image 1,1000020709,
9328,,Track,5,Image 1,1000020710,
44499,,Track,5,Image 1,1000020724,
28912,,Track,5,Image 1,1000020737,
6885,,Track,5,Image 1,1000020760,
4210,,Track,5,Image 1,1000020787,
59062,,Track,5,Image 1,1000020788,
13798,,Track,5,Image 1,1000020805,
12334,,Track,5,Image 1,1000020823,
13142,,Track,5,Image 1,1000020845,
18414,,Track,5,Image 1,1000020850,
12106,,Track,5,Image 1,1000020869,
47213,,Track,5,Image 1,1000020890,
39774,,Track,5,Image 1,1000020917,
5274,,Track,5,Image 1,1000020919,
20411,,Track,5,Image 1,1000020924,
13089,,Track,5,Image 1,1000020929,
36680,,Track,5,Image 1,1000020942,
7776,,Track,5,Image 1,1000020962,
4304,,Track,5,Image 1,1000020967,
51040,,Track,5,Image 1,1000020974,
